Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,5.3314,2.5358,0,0.00021694,2167.9,0.00012072,664.49,4.4337e-05,90.567,-0.00019832,-1732.7,0.039558
2,4.5603,2.5872,0,0.00017634,1762.2,8.22e-05,338.02,4.729e-05,75.715,-0.00016783,-1540.6,0.028661
3,6.4016,4.4121,0,7.3878e-05,738.27,3.5786e-05,151.52,1.8198e-05,19.375,-7.0078e-05,-643.9,0.057728
4,4.2324,0.51484,0,8.8792e-05,887.31,3.983e-05,139.03,2.3697e-05,17.805,-8.5501e-05,-802.66,0.022197
5,6.2517,0.6016,0,5.5294e-05,552.56,2.3254e-05,59.979,1.5054e-05,-1.6334,-5.4043e-05,-520.81,0.053831
6,4.2345,4.1943,0,0.00012537,1252.8,5.2932e-05,106.57,3.0878e-05,-59.139,-0.00012373,-1220.8,0.024046
7,6.0418,5.4728,0,5.228e-05,522.44,2.2999e-05,75.448,1.4176e-05,9.1595,-5.0525e-05,-476.98,0.049667
8,6.7289,3.5228,0,8.0724e-05,806.69,3.1956e-05,-35.425,1.3648e-05,-172.98,-8.3385e-05,-902.05,0.064483
9,4.2591,1.2491,0,0.00012842,1283.3,5.8844e-05,179.58,2.9773e-05,-38.852,-0.00012462,-1198.9,0.023649
10,4.0275,5.3409,0,8.8767e-05,887.06,3.6885e-05,86.394,2.4034e-05,-10.166,-8.7075e-05,-845,0.020291
11,3.6242,2.4782,0,0.00014635,1462.5,5.3502e-05,-8.8576,3.8413e-05,-122.23,-0.00014825,-1524.8,0.018128
12,3.4636,0.75036,0,0.00010574,1056.7,3.671e-05,5.202,3.2271e-05,-28.156,-0.00010609,-1067.7,0.015301
13,3.0713,5.1418,0,0.00011845,1183.7,4.3329e-05,47.5,3.62e-05,-6.068,-0.00011766,-1162.1,0.012087
14,3.9473,3.2368,0,0.00014597,1458.7,6.3718e-05,52.264,2.4746e-05,-240.56,-0.00014695,-1530.6,0.021483
15,2.0637,4.9403,0,0.00012903,1289.4,4.718e-05,-52.92,2.9529e-05,-185.54,-0.00013258,-1403.5,0.0055348
16,1.0372,4.8217,0,0.00014278,1426.8,7.8449e-05,267.35,1.2915e-05,-225.05,-0.00013553,-1340.4,0.0014032
17,1.2268,1.2927,0,0.00014357,1434.7,7.8661e-05,266.04,1.318e-05,-225.96,-0.00013641,-1349.9,0.002007
18,2.4969,1.3379,0,0.00012232,1222.4,4.3807e-05,-61.947,2.8542e-05,-176.64,-0.00012598,-1337.6,0.0083696
19,7.1154,1.0384,0,7.7666e-05,776.13,2.8686e-05,47.939,2.4821e-05,18.9,-7.6488e-05,-742.3,0.07134
20,8.1144,1.9752,0,7.1868e-05,718.19,2.8718e-05,19.499,1.6683e-05,-70.93,-7.2315e-05,-739.62,0.092823
21,9.412,2.0206,0,6.1443e-05,614.01,2.3204e-05,4.1642,1.5538e-05,-53.433,-6.2078e-05,-636.61,0.12212
22,10.611,1.9946,0,5.1401e-05,513.66,1.8469e-05,0.30722,1.4388e-05,-30.356,-5.1844e-05,-528,0.15102
23,11.737,1.8392,0,4.3413e-05,433.83,1.5002e-05,0.47629,1.3216e-05,-12.941,-4.361e-05,-439.91,0.17951
24,12.845,1.8635,0,3.6254e-05,362.29,1.2191e-05,-0.85911,1.1499e-05,-6.0616,-3.6369e-05,-365.72,0.20866
25,13.993,1.9524,0,2.9598e-05,295.78,9.7915e-06,-0.03399,9.7235e-06,-0.54503,-2.9608e-05,-296.06,0.23982
26,15.075,1.9246,0,2.3732e-05,237.16,8.1673e-06,3.1973,7.5545e-06,-1.4073,-2.3698e-05,-236.23,0.26987
27,16.212,1.9662,0,1.8415e-05,184.03,6.5601e-06,5.2236,5.7327e-06,-0.9925,-1.8335e-05,-181.83,0.30205
28,17.309,1.9648,0,1.3798e-05,137.88,5.1826e-06,6.7636,4.0938e-06,-1.4176,-1.3689e-05,-135.03,0.33354
29,18.439,1.9772,0,9.8634e-06,98.566,3.9133e-06,7.4379,2.8006e-06,-0.92222,-9.7259e-06,-95.042,0.36634
30,19.541,1.9763,0,6.6489e-06,66.443,2.8706e-06,7.4875,1.6985e-06,-1.3193,-6.5e-06,-62.92,0.39855
31,20.653,2.0124,0,4.1862e-06,41.833,2.0262e-06,7.4831,9.2286e-07,-0.8069,-4.0105e-06,-37.874,0.43123
32,21.706,1.9039,0,2.4705e-06,24.688,1.4921e-06,7.7584,2.6503e-07,-1.4615,-2.2306e-06,-20.213,0.46223
33,22.749,1.5914,0,1.2465e-06,12.457,1.0322e-06,7.854,-1.5707e-07,-1.0815,-8.616e-07,-6.3751,0.49298
34,1.139,3.6367,0,0.00015224,1521.4,8.9085e-05,314.14,4.2281e-06,-323.44,-0.00014202,-1422.3,0.0018364
35,1.2463,2.4713,0,0.0001493,1492,8.6384e-05,295.05,5.0159e-06,-316.32,-0.00013994,-1405.5,0.0022116
36,22.918,2.8695,0,1.862e-06,18.607,1.6629e-06,14.01,-3.5385e-07,-1.1427,-1.1011e-06,-6.7575,0.49801
37,23.392,3.6021,0,1.0507e-06,10.5,1.0487e-06,10.697,-2.0335e-07,1.2902,-4.5888e-07,-0.62981,0.51203
38,22.96,4.702,0,1.2189e-06,12.18,1.0015e-06,8.1394,-5.186e-08,0.22521,-8.6528e-07,-5.8865,0.49926
39,21.876,3.927,0,2.0636e-06,20.622,1.3744e-06,8.6685,1.653e-07,-0.41656,-1.7672e-06,-14.936,0.46727
40,20.671,3.9912,0,4.1443e-06,41.414,2.04e-06,7.8329,8.8893e-07,-0.8154,-3.9566e-06,-37.223,0.43178
41,19.539,3.9819,0,6.6592e-06,66.546,2.8279e-06,7.0303,1.7436e-06,-1.117,-6.5211e-06,-63.215,0.39853
42,18.407,3.9433,0,9.9339e-06,99.27,3.8988e-06,6.8591,2.8369e-06,-1.1192,-9.8121e-06,-96.159,0.36545
43,17.3,3.9208,0,1.3856e-05,138.46,5.1423e-06,6.2427,4.1692e-06,-1.0687,-1.3754e-05,-135.73,0.33332
44,16.202,3.9381,0,1.844e-05,184.27,6.5796e-06,5.2034,5.719e-06,-1.2632,-1.8364e-05,-182.21,0.3018
45,15.094,3.9366,0,2.3686e-05,236.7,8.1469e-06,3.4572,7.5725e-06,-0.85869,-2.3639e-05,-235.37,0.27045
46,13.972,3.8848,0,2.9623e-05,296.02,9.869e-06,0.45436,9.6591e-06,-1.1223,-2.9634e-05,-296.35,0.23928
47,12.887,3.9171,0,3.5923e-05,358.98,1.2033e-05,-0.65028,1.1493e-05,-4.7061,-3.6012e-05,-361.64,0.20986
