Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	9.4	2.1818	0.	1568.7
2	9.4	2.3636	0.	1242.6
3	9.4	2.5455	0.	1040.9
4	9.4	2.7273	0.	933.41
5	9.4	2.9091	0.	884.94
6	9.4	3.0909	0.	884.94
7	9.4	3.2727	0.	933.41
8	9.4	3.4545	0.	1040.9
9	9.4	3.6364	0.	1242.6
10	9.4	3.8182	0.	1568.7
11	9.5667	2.1818	0.	1289.2
12	9.5667	2.3636	0.	1157.1
13	9.5667	2.5455	0.	985.76
14	9.5667	2.7273	0.	891.85
15	9.5667	2.9091	0.	848.12
16	9.5667	3.0909	0.	848.12
17	9.5667	3.2727	0.	891.85
18	9.5667	3.4545	0.	985.76
19	9.5667	3.6364	0.	1157.1
20	9.5667	3.8182	0.	1289.2
21	9.2157	5.8182	0.	119.84
22	9.2157	5.6364	0.	264.37
23	9.2157	5.4545	0.	486.44
24	9.2157	5.2727	0.	751.35
25	9.2157	5.0909	0.	1058.7
26	9.2157	4.9091	0.	1418.3
27	9.2157	4.7273	0.	1851.5
28	9.2157	4.5455	0.	2379.4
29	9.2157	4.3636	0.	3109.5
30	9.2157	4.1818	0.	3607.6
31	9.2157	4.	0.	2614.9
32	9.2157	3.8182	0.	1277.1
33	9.2157	3.6364	0.	1036.4
34	9.2157	3.4545	0.	888.15
35	9.2157	3.2727	0.	824.34
36	9.2157	3.0909	0.	792.93
37	9.2157	2.9091	0.	792.93
38	9.2157	2.7273	0.	824.34
39	9.2157	2.5455	0.	888.15
40	9.2157	2.3636	0.	1036.4
41	9.2157	2.1818	0.	1277.1
42	9.2157	2.	0.	2614.9
43	9.2157	1.8182	0.	3607.6
44	9.2157	1.6364	0.	3109.5
45	9.2157	1.4545	0.	2379.4
46	9.2157	1.2727	0.	1851.5
47	9.2157	1.0909	0.	1418.3
48	9.2157	0.90909	0.	1058.7
49	9.2157	0.72727	0.	751.35
50	9.2157	0.54545	0.	486.44
51	9.2157	0.36364	0.	264.37
52	9.2157	0.18182	0.	119.84
53	9.0314	5.8182	0.	87.648
54	9.0314	5.6364	0.	160.55
55	9.0314	5.4545	0.	310.76
56	9.0314	5.2727	0.	508.07
57	9.0314	5.0909	0.	739.94
58	9.0314	4.9091	0.	1001.4
59	9.0314	4.7273	0.	1289.5
60	9.0314	4.5455	0.	1575.3
61	9.0314	4.3636	0.	1802.8
62	9.0314	4.1818	0.	1781.
63	9.0314	4.	0.	1276.9
64	9.0314	3.8182	0.	851.11
65	9.0314	3.6364	0.	683.12
66	9.0314	3.4545	0.	643.27
67	9.0314	3.2727	0.	621.3
68	9.0314	3.0909	0.	612.58
69	9.0314	2.9091	0.	612.58
70	9.0314	2.7273	0.	621.3
71	9.0314	2.5455	0.	643.27
72	9.0314	2.3636	0.	683.12
73	9.0314	2.1818	0.	851.11
74	9.0314	2.	0.	1276.9
75	9.0314	1.8182	0.	1781.
76	9.0314	1.6364	0.	1802.8
77	9.0314	1.4545	0.	1575.3
78	9.0314	1.2727	0.	1289.5
79	9.0314	1.0909	0.	1001.4
80	9.0314	0.90909	0.	739.94
81	9.0314	0.72727	0.	508.07
82	9.0314	0.54545	0.	310.76
83	9.0314	0.36364	0.	160.55
84	9.0314	0.18182	0.	87.648
85	8.8471	5.8182	0.	86.825
86	8.8471	5.6364	0.	145.64
87	8.8471	5.4545	0.	253.74
88	8.8471	5.2727	0.	398.69
89	8.8471	5.0909	0.	569.23
90	8.8471	4.9091	0.	753.64
91	8.8471	4.7273	0.	934.23
92	8.8471	4.5455	0.	1081.3
93	8.8471	4.3636	0.	1130.2
94	8.8471	4.1818	0.	1017.6
95	8.8471	4.	0.	780.46
96	8.8471	3.8182	0.	554.68
97	8.8471	3.6364	0.	446.23
98	8.8471	3.4545	0.	417.91
99	8.8471	3.2727	0.	413.93
100	8.8471	3.0909	0.	414.83
101	8.8471	2.9091	0.	414.83
102	8.8471	2.7273	0.	413.93
103	8.8471	2.5455	0.	417.91
104	8.8471	2.3636	0.	446.23
105	8.8471	2.1818	0.	554.68
106	8.8471	2.	0.	780.46
107	8.8471	1.8182	0.	1017.6
108	8.8471	1.6364	0.	1130.2
109	8.8471	1.4545	0.	1081.3
