Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	9.4	2.1818	0.	13370
2	9.4	2.3636	0.	10594
3	9.4	2.5455	0.	9347.2
4	9.4	2.7273	0.	8700.9
5	9.4	2.9091	0.	8425.1
6	9.4	3.0909	0.	8425.1
7	9.4	3.2727	0.	8700.9
8	9.4	3.4545	0.	9347.2
9	9.4	3.6364	0.	10594
10	9.4	3.8182	0.	13370
11	9.5667	2.1818	0.	13220
12	9.5667	2.3636	0.	10542
13	9.5667	2.5455	0.	9287.2
14	9.5667	2.7273	0.	8640.4
15	9.5667	2.9091	0.	8363.7
16	9.5667	3.0909	0.	8363.7
17	9.5667	3.2727	0.	8640.4
18	9.5667	3.4545	0.	9287.2
19	9.5667	3.6364	0.	10542
20	9.5667	3.8182	0.	13220
21	9.2157	5.8182	0.	758.04
22	9.2157	5.6364	0.	1108.6
23	9.2157	5.4545	0.	1553.4
24	9.2157	5.2727	0.	2054.7
25	9.2157	5.0909	0.	2624.3
26	9.2157	4.9091	0.	3290.5
27	9.2157	4.7273	0.	4103.9
28	9.2157	4.5455	0.	5155.1
29	9.2157	4.3636	0.	6648.2
30	9.2157	4.1818	0.	8844.9
31	9.2157	4.	0.	10458
32	9.2157	3.8182	0.	9929.6
33	9.2157	3.6364	0.	9325.6
34	9.2157	3.4545	0.	8667.
35	9.2157	3.2727	0.	8282.6
36	9.2157	3.0909	0.	8099.7
37	9.2157	2.9091	0.	8099.7
38	9.2157	2.7273	0.	8282.6
39	9.2157	2.5455	0.	8667.
40	9.2157	2.3636	0.	9325.6
41	9.2157	2.1818	0.	9929.6
42	9.2157	2.	0.	10458
43	9.2157	1.8182	0.	8844.9
44	9.2157	1.6364	0.	6648.2
45	9.2157	1.4545	0.	5155.1
46	9.2157	1.2727	0.	4103.9
47	9.2157	1.0909	0.	3290.5
48	9.2157	0.90909	0.	2624.3
49	9.2157	0.72727	0.	2054.7
50	9.2157	0.54545	0.	1553.4
51	9.2157	0.36364	0.	1108.6
52	9.2157	0.18182	0.	758.04
53	9.0314	5.8182	0.	1161.3
54	9.0314	5.6364	0.	1349.9
55	9.0314	5.4545	0.	1665.5
56	9.0314	5.2727	0.	2066.3
57	9.0314	5.0909	0.	2542.8
58	9.0314	4.9091	0.	3103.5
59	9.0314	4.7273	0.	3771.4
60	9.0314	4.5455	0.	4562.6
61	9.0314	4.3636	0.	5506.1
62	9.0314	4.1818	0.	6469.4
63	9.0314	4.	0.	7092.3
64	9.0314	3.8182	0.	7557.4
65	9.0314	3.6364	0.	7702.4
66	9.0314	3.4545	0.	7664.1
67	9.0314	3.2727	0.	7565.5
68	9.0314	3.0909	0.	7503.1
69	9.0314	2.9091	0.	7503.1
70	9.0314	2.7273	0.	7565.5
71	9.0314	2.5455	0.	7664.1
72	9.0314	2.3636	0.	7702.4
73	9.0314	2.1818	0.	7557.4
74	9.0314	2.	0.	7092.3
75	9.0314	1.8182	0.	6469.4
76	9.0314	1.6364	0.	5506.1
77	9.0314	1.4545	0.	4562.6
78	9.0314	1.2727	0.	3771.4
79	9.0314	1.0909	0.	3103.5
80	9.0314	0.90909	0.	2542.8
81	9.0314	0.72727	0.	2066.3
82	9.0314	0.54545	0.	1665.5
83	9.0314	0.36364	0.	1349.9
84	9.0314	0.18182	0.	1161.3
85	8.8471	5.8182	0.	1594.1
86	8.8471	5.6364	0.	1734.5
87	8.8471	5.4545	0.	1974.3
88	8.8471	5.2727	0.	2297.1
89	8.8471	5.0909	0.	2694.4
90	8.8471	4.9091	0.	3163.1
91	8.8471	4.7273	0.	3701.6
92	8.8471	4.5455	0.	4303.6
93	8.8471	4.3636	0.	4919.4
94	8.8471	4.1818	0.	5486.4
95	8.8471	4.	0.	5954.6
96	8.8471	3.8182	0.	6320.6
97	8.8471	3.6364	0.	6600.2
98	8.8471	3.4545	0.	6749.
99	8.8471	3.2727	0.	6809.3
100	8.8471	3.0909	0.	6826.7
101	8.8471	2.9091	0.	6826.7
102	8.8471	2.7273	0.	6809.3
103	8.8471	2.5455	0.	6749.
104	8.8471	2.3636	0.	6600.2
105	8.8471	2.1818	0.	6320.6
106	8.8471	2.	0.	5954.6
107	8.8471	1.8182	0.	5486.4
108	8.8471	1.6364	0.	4919.4
109	8.8471	1.4545	0.	4303.6
110	8.8471	1.2727	0.	3701.6
111	8.8471	1.0909	0.	3163.1
112	8.8471	0.90909	0.	2694.4
113	8.8471	0.72727	0.	2297.1
114	8.8471	0.54545	0.	1974.3
115	8.8471	0.36364	0.	1734.4
116	8.8471	0.18182	0.	1594.1
117	8.6627	5.8182	0.	1996.3
118	8.6627	5.6364	0.	2119.1
119	8.6627	5.4545	0.	2313.6
120	8.6627	5.2727	0.	2574.7
121	8.6627	5.0909	0.	2897.6
122	8.6627	4.9091	0.	3275.3
123	8.6627	4.7273	0.	3697.2
124	8.6627	4.5455	0.	4144.1
125	8.6627	4.3636	0.	4586.2
126	8.6627	4.1818	0.	4985.2
127	8.6627	4.	0.	5332.5
128	8.6627	3.8182	0.	5629.5
129	8.6627	3.6364	0.	5871.3
130	8.6627	3.4545	0.	6048.6
131	8.6627	3.2727	0.	6155.9
132	8.6627	3.0909	0.	6204.5
133	8.6627	2.9091	0.	6204.5
134	8.6627	2.7273	0.	6155.9
135	8.6627	2.5455	0.	6048.6
136	8.6627	2.3636	0.	5871.3
137	8.6627	2.1818	0.	5629.5
138	8.6627	2.	0.	5332.5
139	8.6627	1.8182	0.	4985.2
140	8.6627	1.6364	0.	4586.2
141	8.6627	1.4545	0.	4144.1
142	8.6627	1.2727	0.	3697.2
143	8.6627	1.0909	0.	3275.3
144	8.6627	0.90909	0.	2897.6
145	8.6627	0.72727	0.	2574.7
146	8.6627	0.54545	0.	2313.6
147	8.6627	0.36364	0.	2119.1
148	8.6627	0.18182	0.	1996.3
149	8.4784	5.8182	0.	2358.3
150	8.4784	5.6364	0.	2470.9
151	8.4784	5.4545	0.	2634.3
152	8.4784	5.2727	0.	2847.
153	8.4784	5.0909	0.	3106.1
154	8.4784	4.9091	0.	3404.1
155	8.4784	4.7273	0.	3729.2
156	8.4784	4.5455	0.	4064.2
157	8.4784	4.3636	0.	4388.2
158	8.4784	4.1818	0.	4685.3
159	8.4784	4.	0.	4948.9
160	8.4784	3.8182	0.	5181.
161	8.4784	3.6364	0.	5379.5
162	8.4784	3.4545	0.	5534.9
163	8.4784	3.2727	0.	5639.7
164	8.4784	3.0909	0.	5691.8
165	8.4784	2.9091	0.	5691.8
166	8.4784	2.7273	0.	5639.7
167	8.4784	2.5455	0.	5534.9
168	8.4784	2.3636	0.	5379.5
169	8.4784	2.1818	0.	5181.
170	8.4784	2.	0.	4948.9
171	8.4784	1.8182	0.	4685.3
172	8.4784	1.6364	0.	4388.2
173	8.4784	1.4545	0.	4064.2
174	8.4784	1.2727	0.	3729.2
175	8.4784	1.0909	0.	3404.1
176	8.4784	0.90909	0.	3106.1
177	8.4784	0.72727	0.	2847.
178	8.4784	0.54545	0.	2634.3
179	8.4784	0.36364	0.	2470.9
180	8.4784	0.18182	0.	2358.3
181	8.2941	5.8182	0.	2678.7
182	8.2941	5.6364	0.	2781.7
183	8.2941	5.4545	0.	2920.3
184	8.2941	5.2727	0.	3093.9
185	8.2941	5.0909	0.	3300.3
186	8.2941	4.9091	0.	3533.
187	8.2941	4.7273	0.	3781.9
188	8.2941	4.5455	0.	4034.3
189	8.2941	4.3636	0.	4277.4
190	8.2941	4.1818	0.	4501.6
191	8.2941	4.	0.	4703.5
192	8.2941	3.8182	0.	4882.9
193	8.2941	3.6364	0.	5037.6
194	8.2941	3.4545	0.	5162.
195	8.2941	3.2727	0.	5249.1
196	8.2941	3.0909	0.	5293.7
197	8.2941	2.9091	0.	5293.7
198	8.2941	2.7273	0.	5249.1
199	8.2941	2.5455	0.	5162.
200	8.2941	2.3636	0.	5037.6
201	8.2941	2.1818	0.	4882.9
202	8.2941	2.	0.	4703.5
203	8.2941	1.8182	0.	4501.6
204	8.2941	1.6364	0.	4277.4
205	8.2941	1.4545	0.	4034.3
206	8.2941	1.2727	0.	3781.9
207	8.2941	1.0909	0.	3533.
208	8.2941	0.90909	0.	3300.3
209	8.2941	0.72727	0.	3093.9
210	8.2941	0.54545	0.	2920.3
211	8.2941	0.36364	0.	2781.7
212	8.2941	0.18182	0.	2678.7
213	8.1098	5.8182	0.	2958.9
214	8.1098	5.6364	0.	3051.3
215	8.1098	5.4545	0.	3168.4
216	8.1098	5.2727	0.	3309.8
217	8.1098	5.0909	0.	3473.3
218	8.1098	4.9091	0.	3653.9
219	8.1098	4.7273	0.	3844.1
220	8.1098	4.5455	0.	4034.9
221	8.1098	4.3636	0.	4218.2
222	8.1098	4.1818	0.	4388.1
223	8.1098	4.	0.	4542.1
224	8.1098	3.8182	0.	4679.2
225	8.1098	3.6364	0.	4797.5
226	8.1098	3.4545	0.	4892.9
227	8.1098	3.2727	0.	4960.4
228	8.1098	3.0909	0.	4995.3
229	8.1098	2.9091	0.	4995.3
230	8.1098	2.7273	0.	4960.4
231	8.1098	2.5455	0.	4892.9
232	8.1098	2.3636	0.	4797.5
233	8.1098	2.1818	0.	4679.2
234	8.1098	2.	0.	4542.1
235	8.1098	1.8182	0.	4388.1
236	8.1098	1.6364	0.	4218.2
237	8.1098	1.4545	0.	4034.9
238	8.1098	1.2727	0.	3844.1
239	8.1098	1.0909	0.	3653.9
240	8.1098	0.90909	0.	3473.3
241	8.1098	0.72727	0.	3309.8
242	8.1098	0.54545	0.	3168.4
243	8.1098	0.36364	0.	3051.3
244	8.1098	0.18182	0.	2958.9
245	7.9255	5.8182	0.	3202.3
246	7.9255	5.6364	0.	3283.4
247	7.9255	5.4545	0.	3381.3
248	7.9255	5.2727	0.	3495.6
249	7.9255	5.0909	0.	3624.5
250	7.9255	4.9091	0.	3764.1
251	7.9255	4.7273	0.	3909.1
252	7.9255	4.5455	0.	4053.3
253	7.9255	4.3636	0.	4191.6
254	7.9255	4.1818	0.	4320.
255	7.9255	4.	0.	4436.6
256	7.9255	3.8182	0.	4540.2
257	7.9255	3.6364	0.	4629.1
258	7.9255	3.4545	0.	4700.5
259	7.9255	3.2727	0.	4751.
260	7.9255	3.0909	0.	4777.1
261	7.9255	2.9091	0.	4777.1
262	7.9255	2.7273	0.	4751.
263	7.9255	2.5455	0.	4700.5
264	7.9255	2.3636	0.	4629.1
265	7.9255	2.1818	0.	4540.2
266	7.9255	2.	0.	4436.6
267	7.9255	1.8182	0.	4320.
268	7.9255	1.6364	0.	4191.6
269	7.9255	1.4545	0.	4053.3
270	7.9255	1.2727	0.	3909.1
271	7.9255	1.0909	0.	3764.1
272	7.9255	0.90909	0.	3624.5
273	7.9255	0.72727	0.	3495.6
274	7.9255	0.54545	0.	3381.3
275	7.9255	0.36364	0.	3283.4
276	7.9255	0.18182	0.	3202.3
277	7.7412	5.8182	0.	3413.2
278	7.7412	5.6364	0.	3482.6
279	7.7412	5.4545	0.	3563.4
280	7.7412	5.2727	0.	3655.
