Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.1528,3.658,0,0.0014633,14623,0.00057151,2022.7,0.00051794,1620.2,-0.0014009,-12797,0.032771
2,1.4903,3.1463,0,0.00099046,9897.8,0.00035494,-14.349,0.00027702,-599.79,-0.00099961,-10192,0.015424
3,0.77864,3.4185,0,0.00077559,7750.6,0.00043714,1726.8,7.5737e-05,-988.66,-0.00072648,-7016.2,0.0039671
4,3.1092,2.1647,0,0.0006619,6614.4,0.00025137,-220.59,0.0001391,-1064.2,-0.00067971,-7216.3,0.076115
5,1.1091,2.2508,0,0.00075832,7578,0.00042552,1359,4.1144e-05,-1529,-0.00071872,-7238.3,0.0075202
6,0.97307,4.8115,0,0.0004877,4873.6,0.00025269,925.07,7.8946e-05,-380.35,-0.00046513,-4468.3,0.0044909
7,1.5934,1.6307,0,0.00074123,7407.2,0.00034004,346.81,0.00010063,-1452,-0.00074345,-7794.1,0.01323
8,3.3023,2.9577,0,0.00068171,6812.4,0.00030419,502.13,0.00012866,-816.71,-0.00067741,-6873.2,0.088715
9,4.4352,4.4502,0,0.00038453,3842.7,0.00013784,-124.05,9.6257e-05,-436.46,-0.00039312,-4113.4,0.15857
10,8.3005,2.973,0,0.00037829,3780.2,0.00014118,96.992,0.0001055,-171.1,-0.00037883,-3810.2,0.48685
11,10.486,3.0581,0,0.00031935,3191.3,0.00010688,-21.599,0.00010087,-66.706,-0.00032083,-3235.2,0.72221
12,2.2676,2.5723,0,0.0010314,10307,0.00044621,1859.3,0.00032929,980.85,-0.00098028,-8858.8,0.037758
13,1.9644,3.6506,0,0.0013675,13666,0.00060458,2127.8,0.00038027,442.44,-0.001316,-12302,0.026507
14,21.741,4.029,0,4.9014e-05,489.8,1.902e-05,10.559,1.2159e-05,-40.989,-4.9328e-05,-502.98,2.3027
15,19.409,4.6891,0,0.00010635,1062.8,3.8942e-05,37.446,3.1945e-05,-15.126,-0.00010587,-1050.6,1.9428
16,17.172,4.5622,0,0.00015203,1519.3,5.3423e-05,33.609,4.7719e-05,-9.2467,-0.00015158,-1506.7,1.6082
17,15.02,4.4891,0,0.00020467,2045.3,6.8787e-05,13.984,6.6717e-05,-1.5658,-0.00020446,-2039.1,1.3006
18,12.93,4.4865,0,0.00025743,2572.6,8.6405e-05,8.8511,8.3307e-05,-14.43,-0.00025752,-2575.3,1.0198
19,10.726,4.5119,0,0.00031431,3141,0.00010529,-3.2268,0.00010077,-37.21,-0.00031499,-3161,0.74793
20,8.5531,4.4875,0,0.00037163,3713.8,0.00012926,12.174,0.00011244,-114.16,-0.00037321,-3763.1,0.51008
21,6.4355,4.4062,0,0.00040973,4094.5,0.00014645,138.58,0.00012878,5.8509,-0.00040711,-4020.7,0.31227
22,3.0543,3.6172,0,0.00070163,7011.5,0.00025616,-564.89,0.00013438,-1479.8,-0.00073192,-7988.9,0.074726
23,22.152,1.8972,0,4.3209e-05,431.79,2.1825e-05,71.15,7.0372e-06,-39.958,-4.1592e-05,-405.34,2.3663
24,4.1022,1.8557,0,0.00053287,5325.1,0.00020759,-60.298,0.00011368,-765.91,-0.00054341,-5703,0.13581
25,5.9185,1.3873,0,0.00035488,3546.3,0.00014515,-33.559,6.3151e-05,-649.7,-0.00036246,-3847.6,0.26864
26,8.1976,1.4636,0,0.00038026,3800,0.00013349,75.836,0.0001188,-34.577,-0.00037944,-3778.1,0.47399
27,10.273,1.5276,0,0.00032818,3279.5,0.00011115,-10.431,0.0001025,-75.446,-0.00032959,-3322,0.69539
28,12.291,1.5081,0,0.00027389,2737,9.0196e-05,-8.8649,8.9888e-05,-11.174,-0.00027423,-2747,0.93761
29,14.374,1.422,0,0.0002208,2206.5,7.3315e-05,2.1652,7.2304e-05,-5.4315,-0.00022086,-2208.1,1.2109
30,16.448,1.5201,0,0.00016917,1690.5,5.6203e-05,0.38098,5.5222e-05,-6.9922,-0.00016928,-1693.8,1.5025
31,18.344,1.5468,0,0.00012564,1255.6,4.1893e-05,1.9116,4.091e-05,-5.4752,-0.0001257,-1257.3,1.7816
32,20.261,1.6247,0,8.1853e-05,817.97,3.0363e-05,36.524,2.4622e-05,-6.6078,-8.1259e-05,-802.16,2.0731
33,20.225,2.9661,0,8.747e-05,874.1,3.0748e-05,19.011,2.7402e-05,-6.1319,-8.7224e-05,-867.39,2.0683
34,1.2362,1.237,0,0.00050841,5080.6,0.00022844,876.68,0.00014288,233.84,-0.00048646,-4494.8,0.0073001
35,3.5537,1.4705,0,0.00046641,4660.9,0.00015746,-143.33,0.00013463,-314.85,-0.00047397,-4887.6,0.099324
36,3.7169,2.1523,0,0.00053244,5320.7,0.00024679,572.55,0.00010052,-526.46,-0.00052307,-5211.9,0.11192
37,18.977,3.4173,0,0.00011522,1151.4,3.9241e-05,2.849,3.6208e-05,-19.943,-0.00011549,-1159.7,1.878
38,4.3634,2.6328,0,0.00042065,4203.6,0.00014475,-446.41,8.6475e-05,-884.26,-0.00044158,-4851.8,0.15541
39,16.842,3.0236,0,0.00015869,1585.8,5.717e-05,46.89,4.8464e-05,-18.522,-0.00015811,-1570.6,1.5611
40,14.814,2.9168,0,0.0002096,2094.5,7.0158e-05,17.398,6.9086e-05,9.3477,-0.00020914,-2081.2,1.2732
41,6.5032,2.7442,0,0.00040108,4008,0.00014529,53.332,0.00011498,-174.47,-0.00040266,-4063.8,0.32023
42,12.64,2.9948,0,0.00026426,2640.7,8.7708e-05,-0.18266,8.6336e-05,-10.493,-0.00026444,-2646.1,0.98406
43,1.7501,3.8338,0,0.0012156,12147,0.00052118,1276.7,0.00030833,-322.55,-0.0011914,-11591,0.019588
44,1.7075,3.3886,0,0.0009671,9664.3,0.00033757,-169.16,0.00027175,-663.67,-0.00098032,-10071,0.020236
45,2.4003,3.2563,0,0.0011272,11265,0.00046384,1373.4,0.00034004,443.17,-0.0010935,-10328,0.043837
46,4.0488,0.78529,0,0.00046229,4619.7,0.00024407,1061.3,8.4749e-05,-135.76,-0.00043475,-4039.1,0.12734
47,1.5107,4.0739,0,0.0008326,8320.3,0.00038081,1547.6,0.00023236,432.23,-0.00079329,-7274.1,0.013443
48,1.5107,4.0739,0.1,0.0008326,8320.3,0.00079329,7274.1,-0.00023236,-432.23,-0.00038081,-1547.6,0.013443
49,4.0488,0.78529,0.1,0.00046229,4619.7,0.00043475,4039.1,-8.4749e-05,135.76,-0.00024407,-1061.3,0.12734
50,2.4003,3.2563,0.1,0.0011272,11265,0.0010935,10328,-0.00034004,-443.17,-0.00046384,-1373.4,0.043837
51,1.7075,3.3886,0.1,0.0009671,9664.3,0.00098032,10071,-0.00027175,663.67,-0.00033757,169.16,0.020236
52,1.7501,3.8338,0.1,0.0012156,12147,0.0011914,11591,-0.00030833,322.55,-0.00052118,-1276.7,0.019588
53,12.64,2.9948,0.1,0.00026426,2640.7,0.00026444,2646.1,-8.6336e-05,10.493,-8.7708e-05,0.18266,0.98406
54,6.5032,2.7442,0.1,0.00040108,4008,0.00040266,4063.8,-0.00011498,174.47,-0.00014529,-53.332,0.32023
55,14.814,2.9168,0.1,0.0002096,2094.5,0.00020914,2081.2,-6.9086e-05,-9.3477,-7.0158e-05,-17.398,1.2732
56,16.842,3.0236,0.1,0.00015869,1585.8,0.00015811,1570.6,-4.8464e-05,18.522,-5.717e-05,-46.89,1.5611
57,4.3634,2.6328,0.1,0.00042065,4203.6,0.00044158,4851.8,-8.6475e-05,884.26,-0.00014475,446.41,0.15541
58,18.977,3.4173,0.1,0.00011522,1151.4,0.00011549,1159.7,-3.6208e-05,19.943,-3.9241e-05,-2.849,1.878
59,3.7169,2.1523,0.1,0.00053244,5320.7,0.00052307,5211.9,-0.00010052,526.46,-0.00024679,-572.55,0.11192
60,3.5537,1.4705,0.1,0.00046641,4660.9,0.00047397,4887.6,-0.00013463,314.85,-0.00015746,143.33,0.099324
61,1.2362,1.237,0.1,0.00050841,5080.6,0.00048646,4494.8,-0.00014288,-233.84,-0.00022844,-876.68,0.0073001
62,20.225,2.9661,0.1,8.747e-05,874.1,8.7224e-05,867.39,-2.7402e-05,6.1319,-3.0748e-05,-19.011,2.0683
63,20.261,1.6247,0.1,8.1853e-05,817.97,8.1259e-05,802.16,-2.4622e-05,6.6078,-3.0363e-05,-36.524,2.0731
64,18.344,1.5468,0.1,0.00012564,1255.6,0.0001257,1257.3,-4.091e-05,5.4752,-4.1893e-05,-1.9116,1.7816
65,16.448,1.5201,0.1,0.00016917,1690.5,0.00016928,1693.8,-5.5222e-05,6.9922,-5.6203e-05,-0.38097,1.5025
66,14.374,1.422,0.1,0.0002208,2206.5,0.00022086,2208.1,-7.2304e-05,5.4315,-7.3315e-05,-2.1652,1.2109
67,12.291,1.5081,0.1,0.00027389,2737,0.00027423,2747,-8.9888e-05,11.174,-9.0196e-05,8.8649,0.93761
68,10.273,1.5276,0.1,0.00032818,3279.5,0.00032959,3322,-0.0001025,75.446,-0.00011115,10.431,0.69539
69,8.1976,1.4636,0.1,0.00038026,3800,0.00037944,3778.1,-0.0001188,34.577,-0.00013349,-75.836,0.47399
70,5.9185,1.3873,0.1,0.00035488,3546.3,0.00036246,3847.6,-6.3151e-05,649.7,-0.00014515,33.559,0.26864
71,4.1022,1.8557,0.1,0.00053287,5325.1,0.00054341,5703,-0.00011368,765.91,-0.00020759,60.298,0.13581
72,22.152,1.8972,0.1,4.3209e-05,431.79,4.1592e-05,405.34,-7.0372e-06,39.958,-2.1825e-05,-71.15,2.3663
73,3.0543,3.6172,0.1,0.00070163,7011.5,0.00073192,7988.9,-0.00013438,1479.8,-0.00025616,564.89,0.074726
74,6.4355,4.4062,0.1,0.00040973,4094.5,0.00040711,4020.7,-0.00012878,-5.8509,-0.00014645,-138.58,0.31227
75,8.5531,4.4875,0.1,0.00037163,3713.8,0.00037321,3763.1,-0.00011244,114.16,-0.00012926,-12.174,0.51008
76,10.726,4.5119,0.1,0.00031431,3141,0.00031499,3161,-0.00010077,37.21,-0.00010529,3.2269,0.74793
77,12.93,4.4865,0.1,0.00025743,2572.6,0.00025752,2575.3,-8.3307e-05,14.43,-8.6405e-05,-8.8511,1.0198
78,15.02,4.4891,0.1,0.00020467,2045.3,0.00020446,2039.1,-6.6717e-05,1.5659,-6.8787e-05,-13.984,1.3006
