Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	5.5791	2.4013	0.	683.97
2	6.4199	3.5299	0.	157.43
3	6.7314	1.5648	0.	63.98
4	5.7208	3.02	0.	354.32
5	4.2763	3.5784	0.	0.46164
6	7.6867	3.5177	0.	-67.94
7	4.4742	0.64224	0.	70.234
8	7.0257	0.59727	0.	72.756
9	4.7844	4.7252	0.	205.97
10	6.8869	4.7302	0.	108.62
11	6.4766	5.0637	0.	111.48
12	4.821	5.4009	0.	159.99
13	7.4759	1.9936	0.	10.389
14	3.9772	1.7689	0.	74.012
15	6.6802	5.461	0.	83.811
16	3.4054	0.90178	0.	57.232
17	3.9154	5.2135	0.	-5.7864
18	2.6046	2.1408	0.	-47.241
19	1.4156	4.695	0.	262.66
20	1.1839	1.1839	0.	264.27
21	2.3528	1.0819	0.	-46.869
22	8.238	0.77029	0.	27.801
23	7.9821	1.5352	0.	23.912
24	10.283	1.2099	0.	2.8607
25	11.403	1.2113	0.	-2.3934
26	12.569	1.1965	0.	0.13666
27	13.721	1.1885	0.	3.1349
28	14.87	1.179	0.	5.2947
29	16.019	1.1775	0.	6.7301
30	17.153	1.1788	0.	7.6621
31	18.294	1.1819	0.	8.089
32	19.429	1.1871	0.	8.3368
33	20.569	1.1904	0.	8.3442
34	21.708	1.1905	0.	8.087
35	22.857	1.1956	0.	7.5655
36	1.4583	3.5283	0.	285.69
37	1.3207	2.3626	0.	300.9
38	22.85	2.3941	0.	10.595
39	22.849	3.6008	0.	10.573
40	22.852	4.8078	0.	7.5324
41	21.709	4.7942	0.	8.1607
42	20.565	4.7937	0.	8.2477
43	19.424	4.7536	0.	8.3534
44	18.287	4.7196	0.	8.1348
45	17.151	4.7018	0.	7.6374
46	16.017	4.6948	0.	6.8248
47	14.876	4.7312	0.	5.2452
48	13.717	4.7646	0.	2.7645
49	12.548	4.7753	0.	-0.10166
50	11.351	4.7807	0.	-4.1101
51	10.14	4.772	0.	5.9093
52	8.7678	4.7431	0.	-17.217
53	7.6579	5.2548	0.	17.059
54	7.7921	2.7172	0.	1.908
55	8.9062	3.5469	0.	-17.657
56	8.9082	2.2849	0.	-5.7475
57	10.163	2.3834	0.	5.2736
58	11.355	2.4035	0.	-0.49517
59	12.524	2.3814	0.	-0.90006
60	13.7	2.3676	0.	2.6093
61	14.865	2.3624	0.	5.9916
62	16.015	2.3618	0.	7.9248
63	17.152	2.3643	0.	9.155
64	18.292	2.3689	0.	9.9009
65	19.428	2.3743	0.	10.287
66	20.566	2.3812	0.	10.47
67	21.705	2.3896	0.	10.6
68	2.9819	3.3012	0.	-59.217
69	21.696	3.5941	0.	10.576
70	20.564	3.5832	0.	10.429
71	19.421	3.5581	0.	10.238
72	18.286	3.5442	0.	9.8366
73	17.151	3.5338	0.	9.1646
74	16.012	3.5285	0.	7.8154
75	14.855	3.5372	0.	5.6921
76	13.691	3.5596	0.	2.1197
77	12.516	3.5798	0.	-0.26817
78	11.321	3.5965	0.	-2.6237
79	10.099	3.5729	0.	6.5696
80	7.419	4.2134	0.	-28.919
81	4.6801	1.1119	0.	87.573
82	4.1954	2.4757	0.	-44.022
