Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	3.22	2.5476	0.	5.8117e-005
2	3.2754	3.3987	0.	5.2127e-005
3	4.4134	1.5283	0.	3.591e-005
4	4.2738	4.1493	0.	2.4921e-005
5	1.6261	0.80736	0.	2.7708e-005
6	1.8669	2.9229	0.	4.1708e-005
7	3.7286	0.6262	0.	2.4751e-005
8	1.6507	5.0443	0.	3.1501e-005
9	3.5971	5.4767	0.	2.1322e-005
10	4.3241	2.583	0.	3.0984e-005
11	0.95399	2.2118	0.	5.7036e-006
12	1.1493	3.4106	0.	9.4325e-006
13	0.85239	4.7774	0.	1.4455e-005
14	4.8673	0.85555	0.	3.3109e-005
15	5.8487	1.1243	0.	2.9171e-005
16	7.0237	1.2002	0.	2.5687e-005
17	8.2108	1.2108	0.	2.3136e-005
18	9.3765	1.2131	0.	2.0455e-005
19	10.527	1.1995	0.	1.7566e-005
20	11.663	1.2047	0.	1.4612e-005
21	12.795	1.2093	0.	1.2013e-005
22	13.905	1.2113	0.	9.6582e-006
23	15.022	1.2019	0.	7.587e-006
24	16.146	1.1913	0.	5.7654e-006
25	17.268	1.1775	0.	4.171e-006
26	18.387	1.1773	0.	2.825e-006
27	19.507	1.1791	0.	1.7246e-006
28	20.628	1.1908	0.	8.7485e-007
29	21.75	1.1921	0.	2.6676e-007
30	22.874	1.1951	0.	-1.001e-007
31	22.863	2.3932	0.	-2.4501e-007
32	22.86	3.6009	0.	-2.4644e-007
33	22.868	4.7955	0.	-9.9625e-008
34	21.744	4.7978	0.	2.7472e-007
35	20.613	4.7933	0.	8.9106e-007
36	19.493	4.7897	0.	1.7478e-006
37	18.374	4.787	0.	2.8437e-006
38	17.257	4.786	0.	4.1971e-006
39	16.136	4.7851	0.	5.7725e-006
40	15.02	4.7996	0.	7.591e-006
41	13.905	4.8235	0.	9.6858e-006
42	12.775	4.8254	0.	1.2042e-005
43	11.65	4.8153	0.	1.4682e-005
44	10.51	4.8105	0.	1.7589e-005
45	9.3589	4.8073	0.	2.0395e-005
46	8.174	4.7855	0.	2.2834e-005
47	6.9538	4.7661	0.	2.5269e-005
48	5.6337	4.7264	0.	2.597e-005
49	4.5899	5.2438	0.	3.1312e-005
50	0.80184	1.0682	0.	1.6215e-005
51	5.5249	2.2641	0.	2.1377e-005
52	6.8944	2.369	0.	2.4048e-005
53	8.1316	2.4005	0.	2.2201e-005
54	9.3331	2.411	0.	2.0098e-005
55	10.513	2.4198	0.	1.7579e-005
56	11.647	2.4191	0.	1.459e-005
57	12.767	2.4276	0.	1.1962e-005
58	13.887	2.4272	0.	9.6255e-006
59	14.998	2.3973	0.	7.5064e-006
60	16.133	2.3831	0.	5.676e-006
61	17.25	2.3832	0.	4.0633e-006
62	18.368	2.3846	0.	2.7239e-006
63	19.487	2.3876	0.	1.6288e-006
64	20.607	2.3916	0.	7.6354e-007
65	21.732	2.3901	0.	1.4658e-007
66	21.733	3.5972	0.	1.4313e-007
67	20.609	3.5936	0.	7.5765e-007
68	19.487	3.5888	0.	1.6271e-006
69	18.358	3.5727	0.	2.7257e-006
70	17.246	3.585	0.	4.0815e-006
71	16.121	3.5869	0.	5.6724e-006
72	14.998	3.6028	0.	7.5171e-006
73	13.887	3.62	0.	9.6181e-006
74	12.769	3.6249	0.	1.1943e-005
75	11.644	3.6277	0.	1.4636e-005
76	10.489	3.6126	0.	1.7604e-005
77	9.3182	3.6087	0.	1.9975e-005
78	8.1107	3.5879	0.	2.2233e-005
79	6.8753	3.5514	0.	2.3759e-005
80	5.6765	3.4961	0.	2.5045e-005
81	3.3699	5.0817	0.	1.9624e-005
82	3.8594	4.6969	0.	3.0749e-005
83	1.7344	1.519	0.	4.5267e-005
84	2.1374	3.3765	0.	5.2885e-005
85	1.8366	4.1532	0.	4.9404e-005
86	2.6809	3.3515	0.	7.0989e-005
87	3.5743	1.1553	0.	2.371e-005
88	3.7813	1.945	0.	2.1782e-005
89	4.4437	3.4105	0.	2.9739e-005
90	2.3206	3.8247	0.	7.4688e-005
91	1.9222	2.2955	0.	4.3139e-005
92	2.0054	1.7772	0.	4.4357e-005
93	2.272	4.1777	0.	4.1748e-005
94	3.3255	1.5048	0.	3.2899e-005
95	2.6548	2.6786	0.	8.241e-005
96	2.6548	2.6786	0.1	-8.241e-005
97	3.3255	1.5048	0.1	-3.2899e-005
98	2.272	4.1777	0.1	-4.1748e-005
99	2.0054	1.7772	0.1	-4.4357e-005
100	1.9222	2.2955	0.1	-4.3139e-005
101	2.3206	3.8247	0.1	-7.4688e-005
102	4.4437	3.4105	0.1	-2.9739e-005
103	3.7813	1.945	0.1	-2.1782e-005
104	3.5743	1.1553	0.1	-2.371e-005
105	2.6809	3.3515	0.1	-7.0989e-005
106	1.8366	4.1532	0.1	-4.9404e-005
107	2.1374	3.3765	0.1	-5.2885e-005
108	1.7344	1.519	0.1	-4.5267e-005
109	3.8594	4.6969	0.1	-3.0749e-005
110	3.3699	5.0817	0.1	-1.9624e-005
111	5.6765	3.4961	0.1	-2.5045e-005
112	6.8753	3.5514	0.1	-2.3759e-005
113	8.1107	3.5879	0.1	-2.2233e-005
114	9.3182	3.6087	0.1	-1.9975e-005
115	10.489	3.6126	0.1	-1.7604e-005
116	11.644	3.6277	0.1	-1.4636e-005
117	12.769	3.6249	0.1	-1.1943e-005
118	13.887	3.62	0.1	-9.6181e-006
119	14.998	3.6028	0.1	-7.5171e-006
120	16.121	3.5869	0.1	-5.6724e-006
121	17.246	3.585	0.1	-4.0815e-006
122	18.358	3.5727	0.1	-2.7257e-006
123	19.487	3.5888	0.1	-1.6271e-006
124	20.609	3.5936	0.1	-7.5765e-007
125	21.733	3.5972	0.1	-1.4313e-007
126	21.732	2.3901	0.1	-1.4658e-007
127	20.607	2.3916	0.1	-7.6354e-007
128	19.487	2.3876	0.1	-1.6288e-006
129	18.368	2.3846	0.1	-2.7239e-006
130	17.25	2.3832	0.1	-4.0633e-006
131	16.133	2.3831	0.1	-5.676e-006
132	14.998	2.3973	0.1	-7.5064e-006
133	13.887	2.4272	0.1	-9.6255e-006
134	12.767	2.4276	0.1	-1.1962e-005
135	11.647	2.4191	0.1	-1.459e-005
136	10.513	2.4198	0.1	-1.7579e-005
137	9.3331	2.411	0.1	-2.0098e-005
138	8.1316	2.4005	0.1	-2.2201e-005
139	6.8944	2.369	0.1	-2.4048e-005
140	5.5249	2.2641	0.1	-2.1377e-005
141	0.80184	1.0682	0.1	-1.6215e-005
142	4.5899	5.2438	0.1	-3.1312e-005
143	5.6337	4.7264	0.1	-2.597e-005
144	6.9538	4.7661	0.1	-2.5269e-005
145	8.174	4.7855	0.1	-2.2834e-005
146	9.3589	4.8073	0.1	-2.0395e-005
147	10.51	4.8105	0.1	-1.7589e-005
148	11.65	4.8153	0.1	-1.4682e-005
149	12.775	4.8254	0.1	-1.2042e-005
150	13.905	4.8235	0.1	-9.6858e-006
151	15.02	4.7996	0.1	-7.591e-006
152	16.136	4.7851	0.1	-5.7725e-006
153	17.257	4.786	0.1	-4.1971e-006
154	18.374	4.787	0.1	-2.8437e-006
155	19.493	4.7897	0.1	-1.7478e-006
156	20.613	4.7933	0.1	-8.9106e-007
157	21.744	4.7978	0.1	-2.7472e-007
158	22.868	4.7955	0.1	9.9624e-008
