Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	17.977	2.9181	0.	2969.8
2	18.379	3.4461	0.	2558.1
3	17.323	2.5912	0.	2052.3
4	18.698	3.344	0.	2137.7
5	16.311	2.3934	0.	1701.3
6	18.172	2.8857	0.	3103.2
7	17.69	3.1536	0.	2908.9
8	21.339	2.4238	0.	456.44
9	4.7652	3.24	0.	4550.3
10	9.6812	3.0219	0.	3171.7
11	15.01	3.6735	0.	2146.5
12	19.847	3.4076	0.	855.82
13	19.847	3.4076	0.1	855.82
14	15.01	3.6735	0.1	2146.5
15	9.6812	3.0219	0.1	3171.7
16	4.7652	3.24	0.1	4550.3
17	21.339	2.4238	0.1	456.44
18	17.69	3.1536	0.1	2908.9
19	18.172	2.8857	0.1	3103.2
20	16.311	2.3934	0.1	1701.3
21	18.698	3.344	0.1	2137.7
22	17.323	2.5912	0.1	2052.3
23	18.379	3.4461	0.1	2558.1
24	17.977	2.9181	0.1	2969.8
25	18.167	1.	0.1	1190.6
26	18.167	1.5	0.1	2198.3
27	18.167	2.	0.1	4271.3
28	18.	2.	0.1	3900.3
29	18.	1.5	0.1	2924.9
30	18.	1.	0.1	2025.9
31	18.167	5.	0.1	1313.7
32	18.167	4.5	0.1	2113.5
33	18.167	4.	0.1	4586.7
34	18.	4.	0.1	5842.1
35	18.	4.5	0.1	2013.3
36	18.	5.	0.1	2073.8
37	18.167	6.	0.1	512.32
38	20.111	6.	0.1	659.54
39	22.056	6.	0.1	348.06
40	24.	6.	0.1	242.32
41	24.	3.	0.1	285.48
42	2.6226e-014	3.	0.1	3594.9
43	3.937e-014	6.	0.1	3476.9
44	5.625	6.	0.1	4435.2
45	11.25	6.	0.1	2918.3
46	15.188	6.	0.1	2185.6
47	18.	6.	0.1	1462.6
48	24.	0.	0.1	303.22
49	21.083	0.	0.1	419.97
50	18.167	0.	0.1	612.96
51	18.	0.	0.1	1325.2
52	15.75	2.4415e-030	0.1	1949.2
53	13.5	2.0927e-030	0.1	2521.8
54	9.	1.3952e-030	0.1	3443.3
55	4.5	6.9758e-031	0.1	4769.
56	0.	0.	0.1	3506.
57	4.5	6.9758e-031	0.	4769.
58	9.	1.3952e-030	0.	3443.3
59	13.5	2.0927e-030	0.	2521.8
60	15.75	2.4415e-030	0.	1949.2
61	18.	0.	0.	1325.2
62	0.	0.	0.	3506.
63	21.083	0.	0.	419.97
64	18.167	0.	0.	612.96
65	24.	0.	0.	303.22
66	15.188	6.	0.	2185.6
67	11.25	6.	0.	2918.3
68	5.625	6.	0.	4435.2
69	18.	6.	0.	1462.6
70	3.937e-014	6.	0.	3476.9
71	2.6226e-014	3.	0.	3594.9
72	24.	3.	0.	285.48
73	24.	6.	0.	242.32
74	22.056	6.	0.	348.06
75	20.111	6.	0.	659.54
76	18.167	6.	0.	512.32
77	18.	4.5	0.	2013.3
78	18.	5.	0.	2073.8
79	18.	4.	0.	5842.1
80	18.167	5.	0.	1313.7
81	18.167	4.5	0.	2113.5
82	18.167	4.	0.	4586.7
83	18.	1.5	0.	2924.9
84	18.	1.	0.	2025.9
85	18.	2.	0.	3900.3
86	18.167	1.	0.	1190.6
87	18.167	1.5	0.	2198.3
88	18.167	2.	0.	4271.3
89	18.074	2.9019	0.	3034.1
90	17.833	3.0358	0.	2936.3
91	17.977	2.9181	5.e-002	175.53
92	18.072	3.459	0.	3681.5
93	17.988	2.459	0.	3423.
94	18.538	3.395	0.	2332.2
95	18.275	3.1659	0.	2821.2
96	18.379	3.4461	5.e-002	216.45
97	18.273	3.723	0.	3472.4
98	16.817	2.4923	0.	1876.
99	17.507	2.8724	0.	2478.4
100	17.323	2.5912	5.e-002	55.864
101	17.662	2.2956	0.	2955.6
102	19.272	3.3758	0.	1486.2
103	18.698	3.344	5.e-002	215.98
104	18.432	3.922	0.	1744.1
105	18.432	2.672	0.	2955.5
106	15.661	3.0335	0.	1908.
107	16.311	2.3934	5.e-002	69.61
108	16.03	1.1967	0.	1815.2
109	17.155	3.4467	0.	1835.9
110	17.155	1.9467	0.	2199.1
111	17.155	1.6967	0.	1778.4
112	18.172	2.8857	5.e-002	198.3
113	18.169	2.4428	0.	3562.1
114	17.69	3.1536	5.e-002	172.15
115	17.845	3.8268	0.	2441.1
116	17.845	3.5768	0.	4271.
117	20.593	2.9157	0.	650.06
118	21.339	2.4238	5.e-002	8.8845
119	21.211	1.2119	0.	435.96
120	22.669	2.7119	0.	370.19
121	21.697	4.2119	0.	397.1
122	19.753	1.7119	0.	783.22
123	7.2232	3.131	0.	3828.5
124	4.7652	3.24	5.e-002	174.34
125	4.6326	1.62	0.	4653.9
126	5.1951	4.62	0.	4483.7
127	2.3826	3.12	0.	4022.7
128	12.346	3.3477	0.	2652.7
