Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	17.977	2.9181	0.	2.9719e-004
2	18.379	3.4461	0.	2.5598e-004
3	17.323	2.5912	0.	2.0537e-004
4	18.698	3.344	0.	2.1392e-004
5	16.311	2.3934	0.	1.7025e-004
6	18.172	2.8857	0.	3.1054e-004
7	17.69	3.1536	0.	2.9109e-004
8	21.339	2.4238	0.	4.5676e-005
9	4.7652	3.24	0.	4.5535e-004
10	9.6812	3.0219	0.	3.1739e-004
11	15.01	3.6735	0.	2.1479e-004
12	19.847	3.4076	0.	8.5641e-005
13	19.847	3.4076	0.1	8.5641e-005
14	15.01	3.6735	0.1	2.1479e-004
15	9.6812	3.0219	0.1	3.1739e-004
16	4.7652	3.24	0.1	4.5535e-004
17	21.339	2.4238	0.1	4.5676e-005
18	17.69	3.1536	0.1	2.9109e-004
19	18.172	2.8857	0.1	3.1054e-004
20	16.311	2.3934	0.1	1.7025e-004
21	18.698	3.344	0.1	2.1392e-004
22	17.323	2.5912	0.1	2.0537e-004
23	18.379	3.4461	0.1	2.5598e-004
24	17.977	2.9181	0.1	2.9719e-004
25	18.167	1.	0.1	1.1914e-004
26	18.167	1.5	0.1	2.1998e-004
27	18.167	2.	0.1	4.2742e-004
28	18.	2.	0.1	3.903e-004
29	18.	1.5	0.1	2.927e-004
30	18.	1.	0.1	2.0273e-004
31	18.167	5.	0.1	1.3146e-004
32	18.167	4.5	0.1	2.115e-004
33	18.167	4.	0.1	4.5899e-004
34	18.	4.	0.1	5.8461e-004
35	18.	4.5	0.1	2.0147e-004
36	18.	5.	0.1	2.0753e-004
37	18.167	6.	0.1	5.1268e-005
38	20.111	6.	0.1	6.5999e-005
39	22.056	6.	0.1	3.483e-005
40	24.	6.	0.1	2.4249e-005
41	24.	3.	0.1	2.8568e-005
42	2.6226e-014	3.	0.1	3.5973e-004
43	3.937e-014	6.	0.1	3.4793e-004
44	5.625	6.	0.1	4.4382e-004
45	11.25	6.	0.1	2.9204e-004
46	15.188	6.	0.1	2.1871e-004
47	18.	6.	0.1	1.4636e-004
48	24.	0.	0.1	3.0343e-005
49	21.083	0.	0.1	4.2026e-005
50	18.167	0.	0.1	6.1338e-005
51	18.	0.	0.1	1.3261e-004
52	15.75	2.4415e-030	0.1	1.9506e-004
53	13.5	2.0927e-030	0.1	2.5235e-004
54	9.	1.3952e-030	0.1	3.4457e-004
55	4.5	6.9758e-031	0.1	4.7723e-004
56	0.	0.	0.1	3.5084e-004
57	4.5	6.9758e-031	0.	4.7723e-004
58	9.	1.3952e-030	0.	3.4457e-004
59	13.5	2.0927e-030	0.	2.5235e-004
