Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	17.964	2.7809	0.	142.69
2	18.875	3.2778	0.	-388.96
3	17.337	2.4878	0.	-169.28
4	16.38	2.3243	0.	48.311
5	18.456	3.269	0.	141.53
6	19.717	3.476	0.	61.601
7	18.177	2.6738	0.	-161.63
8	17.679	2.9938	0.	-444.5
9	21.423	2.7161	0.	-31.222
10	4.8724	3.0917	0.	-401.78
11	9.7011	3.0163	0.	-465.08
12	15.084	3.6693	0.	155.82
13	18.186	3.2511	0.	-109.57
14	18.186	3.2511	0.1	109.57
15	15.084	3.6693	0.1	-155.82
16	9.7011	3.0163	0.1	465.08
17	4.8724	3.0917	0.1	401.78
18	21.423	2.7161	0.1	31.222
19	17.679	2.9938	0.1	444.5
20	18.177	2.6738	0.1	161.63
21	19.717	3.476	0.1	-61.601
22	18.456	3.269	0.1	-141.53
23	16.38	2.3243	0.1	-48.311
24	17.337	2.4878	0.1	169.28
25	18.875	3.2778	0.1	388.96
26	17.964	2.7809	0.1	-142.69
27	18.167	1.	0.1	322.99
28	18.167	1.5	0.1	779.42
29	18.167	2.	0.1	1062.7
30	18.	2.	0.1	338.85
31	18.	1.5	0.1	95.333
32	18.	1.	0.1	301.35
33	18.167	5.	0.1	175.64
34	18.167	4.5	0.1	561.04
35	18.167	4.	0.1	721.22
36	18.	4.	0.1	835.65
37	18.	4.5	0.1	-186.41
38	18.	5.	0.1	382.33
39	18.167	6.	0.1	279.08
40	20.111	6.	0.1	-51.221
41	22.056	6.	0.1	-7.1261
42	24.	6.	0.1	33.213
43	24.	3.	0.1	44.885
44	2.6226e-014	3.	0.1	3486.1
45	3.937e-014	6.	0.1	3375.5
46	5.625	6.	0.1	432.62
47	11.25	6.	0.1	410.54
48	15.188	6.	0.1	-22.144
49	18.	6.	0.1	419.74
50	24.	0.	0.1	22.907
51	21.083	0.	0.1	36.688
52	18.167	0.	0.1	30.738
53	18.	0.	0.1	317.
54	15.75	2.4415e-030	0.1	-12.32
55	13.5	2.0927e-030	0.1	27.608
56	9.	1.3952e-030	0.1	490.4
57	4.5	6.9758e-031	0.1	402.14
58	0.	0.	0.1	3142.5
59	4.5	6.9758e-031	0.	-402.14
60	9.	1.3952e-030	0.	-490.4
61	13.5	2.0927e-030	0.	-27.608
62	15.75	2.4415e-030	0.	12.32
63	18.	0.	0.	-317.
64	0.	0.	0.	-3142.5
65	21.083	0.	0.	-36.688
66	18.167	0.	0.	-30.738
67	24.	0.	0.	-22.907
68	15.188	6.	0.	22.144
69	11.25	6.	0.	-410.54
70	5.625	6.	0.	-432.62
71	18.	6.	0.	-419.74
72	3.937e-014	6.	0.	-3375.5
73	2.6226e-014	3.	0.	-3486.1
74	24.	3.	0.	-44.885
75	24.	6.	0.	-33.213
76	22.056	6.	0.	7.1261
77	20.111	6.	0.	51.221
78	18.167	6.	0.	-279.08
79	18.	4.5	0.	186.41
80	18.	5.	0.	-382.33
81	18.	4.	0.	-835.65
82	18.167	5.	0.	-175.64
83	18.167	4.5	0.	-561.04
84	18.167	4.	0.	-721.22
85	18.	1.5	0.	-95.333
86	18.	1.	0.	-301.35
87	18.	2.	0.	-338.85
88	18.167	1.	0.	-322.99
89	18.167	1.5	0.	-779.42
90	18.167	2.	0.	-1062.7
91	18.07	2.7273	0.	-6.0558
92	17.821	2.8874	0.	-151.47
93	18.075	3.016	0.	17.523
94	17.964	2.7809	5.e-002	6.1857e-006
95	17.982	2.3904	0.	-97.28
96	18.665	3.2734	0.	-123.17
97	19.296	3.3769	0.	-163.44
98	18.875	3.2778	5.e-002	3.831e-007
99	18.521	3.6389	0.	-252.02
100	18.521	2.6389	0.	-418.67
101	16.859	2.406	0.	-60.225
102	17.508	2.7408	0.	-306.93
103	17.337	2.4878	5.e-002	1.0582e-005
104	17.669	2.2439	0.	-253.87
105	15.732	2.9968	0.	105.45
106	16.38	2.3243	5.e-002	-1.5689e-005
107	16.065	1.1622	0.	34.441
108	17.19	3.4122	0.	119.51
109	17.19	1.9122	0.	-15.228
110	17.19	1.6622	0.	-122.25
111	18.316	2.9714	0.	-6.7904
112	18.321	3.26	0.	16.936
113	18.456	3.269	5.e-002	4.4715e-006
114	18.311	3.6345	0.	-68.273
115	20.57	3.096	0.	20.643
116	19.717	3.476	5.e-002	1.7729e-005
117	19.914	4.738	0.	57.036
118	18.942	4.238	0.	7.1712
119	18.942	3.988	0.	-209.59
120	18.942	2.488	0.	-350.92
121	18.177	2.6738	5.e-002	-1.2303e-006
122	18.172	2.3369	0.	-410.32
123	17.679	2.9938	5.e-002	4.9848e-006
124	17.839	3.7469	0.	-126.49
125	17.839	3.4969	0.	-367.12
