Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	7.	2.1818	0.	-14947
2	7.	2.3636	0.	-11912
3	7.	2.5455	0.	-10527
4	7.	2.7273	0.	-9823.4
5	7.	2.9091	0.	-9522.7
6	7.	3.0909	0.	-9522.7
7	7.	3.2727	0.	-9823.4
8	7.	3.4545	0.	-10527
9	7.	3.6364	0.	-11912
10	7.	3.8182	0.	-14947
11	7.1667	2.1818	0.	-14950
12	7.1667	2.3636	0.	-11891
13	7.1667	2.5455	0.	-10490
14	7.1667	2.7273	0.	-9780.6
15	7.1667	2.9091	0.	-9477.6
16	7.1667	3.0909	0.	-9477.6
17	7.1667	3.2727	0.	-9780.6
18	7.1667	3.4545	0.	-10490
19	7.1667	3.6364	0.	-11891
20	7.1667	3.8182	0.	-14950
21	6.8158	5.8182	0.	-859.58
22	6.8158	5.6364	0.	-1179.2
23	6.8158	5.4545	0.	-1547.9
24	6.8158	5.2727	0.	-1942.1
25	6.8158	5.0909	0.	-2377.1
26	6.8158	4.9091	0.	-2880.1
27	6.8158	4.7273	0.	-3494.9
28	6.8158	4.5455	0.	-4320.8
29	6.8158	4.3636	0.	-5504.5
30	6.8158	4.1818	0.	-7860.8
31	6.8158	4.	0.	-10907
32	6.8158	3.8182	0.	-11096
33	6.8158	3.6364	0.	-10530
34	6.8158	3.4545	0.	-9814.3
35	6.8158	3.2727	0.	-9392.
36	6.8158	3.0909	0.	-9189.1
37	6.8158	2.9091	0.	-9189.1
38	6.8158	2.7273	0.	-9392.
39	6.8158	2.5455	0.	-9814.3
40	6.8158	2.3636	0.	-10530
41	6.8158	2.1818	0.	-11096
42	6.8158	2.	0.	-10907
43	6.8158	1.8182	0.	-7860.8
44	6.8158	1.6364	0.	-5504.5
45	6.8158	1.4545	0.	-4320.8
46	6.8158	1.2727	0.	-3494.9
47	6.8158	1.0909	0.	-2880.1
48	6.8158	0.90909	0.	-2377.1
49	6.8158	0.72727	0.	-1942.1
50	6.8158	0.54545	0.	-1547.9
51	6.8158	0.36364	0.	-1179.2
52	6.8158	0.18182	0.	-859.58
53	6.6316	5.8182	0.	-1362.4
54	6.6316	5.6364	0.	-1541.7
55	6.6316	5.4545	0.	-1818.5
56	6.6316	5.2727	0.	-2155.9
57	6.6316	5.0909	0.	-2551.5
58	6.6316	4.9091	0.	-3019.9
59	6.6316	4.7273	0.	-3594.1
60	6.6316	4.5455	0.	-4321.6
61	6.6316	4.3636	0.	-5286.1
62	6.6316	4.1818	0.	-6489.7
63	6.6316	4.	0.	-7625.1
64	6.6316	3.8182	0.	-8507.
65	6.6316	3.6364	0.	-8804.7
66	6.6316	3.4545	0.	-8770.5
67	6.6316	3.2727	0.	-8659.5
68	6.6316	3.0909	0.	-8586.8
69	6.6316	2.9091	0.	-8586.8
70	6.6316	2.7273	0.	-8659.5
71	6.6316	2.5455	0.	-8770.5
72	6.6316	2.3636	0.	-8804.7
73	6.6316	2.1818	0.	-8507.
74	6.6316	2.	0.	-7625.1
75	6.6316	1.8182	0.	-6489.7
76	6.6316	1.6364	0.	-5286.1
77	6.6316	1.4545	0.	-4321.6
78	6.6316	1.2727	0.	-3594.1
79	6.6316	1.0909	0.	-3019.9
80	6.6316	0.90909	0.	-2551.5
81	6.6316	0.72727	0.	-2155.9
82	6.6316	0.54545	0.	-1818.5
83	6.6316	0.36364	0.	-1541.7
84	6.6316	0.18182	0.	-1362.4
85	6.4474	5.8182	0.	-1880.3
86	6.4474	5.6364	0.	-2009.2
87	6.4474	5.4545	0.	-2225.
88	6.4474	5.2727	0.	-2511.2
89	6.4474	5.0909	0.	-2863.5
90	6.4474	4.9091	0.	-3287.6
91	6.4474	4.7273	0.	-3796.5
92	6.4474	4.5455	0.	-4408.
93	6.4474	4.3636	0.	-5117.1
94	6.4474	4.1818	0.	-5886.7
95	6.4474	4.	0.	-6627.8
96	6.4474	3.8182	0.	-7220.5
97	6.4474	3.6364	0.	-7616.2
98	6.4474	3.4545	0.	-7808.8
99	6.4474	3.2727	0.	-7878.
100	6.4474	3.0909	0.	-7895.3
101	6.4474	2.9091	0.	-7895.3
102	6.4474	2.7273	0.	-7878.
103	6.4474	2.5455	0.	-7808.8
104	6.4474	2.3636	0.	-7616.2
105	6.4474	2.1818	0.	-7220.5
106	6.4474	2.	0.	-6627.8
107	6.4474	1.8182	0.	-5886.7
108	6.4474	1.6364	0.	-5117.1
109	6.4474	1.4545	0.	-4408.
110	6.4474	1.2727	0.	-3796.5
111	6.4474	1.0909	0.	-3287.6
112	6.4474	0.90909	0.	-2863.5
113	6.4474	0.72727	0.	-2511.2
114	6.4474	0.54545	0.	-2225.
115	6.4474	0.36364	0.	-2009.2
116	6.4474	0.18182	0.	-1880.3
117	6.2632	5.8182	0.	-2359.
118	6.2632	5.6364	0.	-2465.5
119	6.2632	5.4545	0.	-2642.1
120	6.2632	5.2727	0.	-2882.
121	6.2632	5.0909	0.	-3183.6
122	6.2632	4.9091	0.	-3546.9
123	6.2632	4.7273	0.	-3972.8
124	6.2632	4.5455	0.	-4458.1
125	6.2632	4.3636	0.	-4988.7
126	6.2632	4.1818	0.	-5531.3
127	6.2632	4.	0.	-6045.7
128	6.2632	3.8182	0.	-6490.5
129	6.2632	3.6364	0.	-6833.3
130	6.2632	3.4545	0.	-7061.9
131	6.2632	3.2727	0.	-7190.9
132	6.2632	3.0909	0.	-7246.8
133	6.2632	2.9091	0.	-7246.8
134	6.2632	2.7273	0.	-7190.9
135	6.2632	2.5455	0.	-7061.9
136	6.2632	2.3636	0.	-6833.3
137	6.2632	2.1818	0.	-6490.5
138	6.2632	2.	0.	-6045.7
139	6.2632	1.8182	0.	-5531.3
140	6.2632	1.6364	0.	-4988.7
141	6.2632	1.4545	0.	-4458.1
142	6.2632	1.2727	0.	-3972.8
143	6.2632	1.0909	0.	-3546.9
144	6.2632	0.90909	0.	-3183.6
145	6.2632	0.72727	0.	-2882.
146	6.2632	0.54545	0.	-2642.1
147	6.2632	0.36364	0.	-2465.5
148	6.2632	0.18182	0.	-2359.
149	6.0789	5.8182	0.	-2790.3
150	6.0789	5.6364	0.	-2882.9
151	6.0789	5.4545	0.	-3030.9
152	6.0789	5.2727	0.	-3231.2
153	6.0789	5.0909	0.	-3482.7
154	6.0789	4.9091	0.	-3783.1
155	6.0789	4.7273	0.	-4127.7
156	6.0789	4.5455	0.	-4507.9
157	6.0789	4.3636	0.	-4908.4
158	6.0789	4.1818	0.	-5309.2
159	6.0789	4.	0.	-5688.2
160	6.0789	3.8182	0.	-6025.
161	6.0789	3.6364	0.	-6301.6
162	6.0789	3.4545	0.	-6506.4
163	6.0789	3.2727	0.	-6637.7
164	6.0789	3.0909	0.	-6700.7
165	6.0789	2.9091	0.	-6700.7
166	6.0789	2.7273	0.	-6637.7
167	6.0789	2.5455	0.	-6506.4
168	6.0789	2.3636	0.	-6301.6
169	6.0789	2.1818	0.	-6025.
170	6.0789	2.	0.	-5688.2
171	6.0789	1.8182	0.	-5309.2
172	6.0789	1.6364	0.	-4908.4
173	6.0789	1.4545	0.	-4507.9
174	6.0789	1.2727	0.	-4127.7
175	6.0789	1.0909	0.	-3783.1
176	6.0789	0.90909	0.	-3482.7
177	6.0789	0.72727	0.	-3231.2
178	6.0789	0.54545	0.	-3030.9
179	6.0789	0.36364	0.	-2882.9
180	6.0789	0.18182	0.	-2790.3
181	5.8947	5.8182	0.	-3172.2
182	5.8947	5.6364	0.	-3253.
183	5.8947	5.4545	0.	-3377.3
184	5.8947	5.2727	0.	-3543.2
185	5.8947	5.0909	0.	-3749.3
186	5.8947	4.9091	0.	-3992.2
187	5.8947	4.7273	0.	-4265.9
188	5.8947	4.5455	0.	-4561.6
189	5.8947	4.3636	0.	-4867.4
190	5.8947	4.1818	0.	-5169.8
191	5.8947	4.	0.	-5455.6
192	5.8947	3.8182	0.	-5712.6
193	5.8947	3.6364	0.	-5929.7
194	5.8947	3.4545	0.	-6097.7
195	5.8947	3.2727	0.	-6210.9
196	5.8947	3.0909	0.	-6267.5
197	5.8947	2.9091	0.	-6267.5
198	5.8947	2.7273	0.	-6210.9
199	5.8947	2.5455	0.	-6097.7
200	5.8947	2.3636	0.	-5929.7
201	5.8947	2.1818	0.	-5712.6
202	5.8947	2.	0.	-5455.6
203	5.8947	1.8182	0.	-5169.8
204	5.8947	1.6364	0.	-4867.4
205	5.8947	1.4545	0.	-4561.6
206	5.8947	1.2727	0.	-4265.9
207	5.8947	1.0909	0.	-3992.2
208	5.8947	0.90909	0.	-3749.3
209	5.8947	0.72727	0.	-3543.2
210	5.8947	0.54545	0.	-3377.3
211	5.8947	0.36364	0.	-3253.
212	5.8947	0.18182	0.	-3172.2
213	5.7105	5.8182	0.	-3506.2
214	5.7105	5.6364	0.	-3575.6
215	5.7105	5.4545	0.	-3679.2
216	5.7105	5.2727	0.	-3815.
217	5.7105	5.0909	0.	-3981.5
218	5.7105	4.9091	0.	-4175.
219	5.7105	4.7273	0.	-4390.2
220	5.7105	4.5455	0.	-4619.4
221	5.7105	4.3636	0.	-4853.8
222	5.7105	4.1818	0.	-5084.1
223	5.7105	4.	0.	-5301.7
224	5.7105	3.8182	0.	-5498.3
225	5.7105	3.6364	0.	-5666.3
226	5.7105	3.4545	0.	-5798.6
227	5.7105	3.2727	0.	-5889.7
228	5.7105	3.0909	0.	-5936.
229	5.7105	2.9091	0.	-5936.
230	5.7105	2.7273	0.	-5889.7
231	5.7105	2.5455	0.	-5798.6
232	5.7105	2.3636	0.	-5666.3
233	5.7105	2.1818	0.	-5498.3
234	5.7105	2.	0.	-5301.7
235	5.7105	1.8182	0.	-5084.1
236	5.7105	1.6364	0.	-4853.8
237	5.7105	1.4545	0.	-4619.4
238	5.7105	1.2727	0.	-4390.2
239	5.7105	1.0909	0.	-4175.
240	5.7105	0.90909	0.	-3981.5
241	5.7105	0.72727	0.	-3815.
242	5.7105	0.54545	0.	-3679.2
243	5.7105	0.36364	0.	-3575.6
244	5.7105	0.18182	0.	-3506.2
245	5.5263	5.8182	0.	-3796.2
246	5.5263	5.6364	0.	-3854.5
247	5.5263	5.4545	0.	-3939.4
248	5.5263	5.2727	0.	-4049.2
249	5.5263	5.0909	0.	-4181.9
250	5.5263	4.9091	0.	-4334.5
251	5.5263	4.7273	0.	-4502.2
252	5.5263	4.5455	0.	-4679.2
253	5.5263	4.3636	0.	-4859.
254	5.5263	4.1818	0.	-5034.9
255	5.5263	4.	0.	-5200.8
256	5.5263	3.8182	0.	-5350.9
257	5.5263	3.6364	0.	-5479.6
258	5.5263	3.4545	0.	-5581.6
259	5.5263	3.2727	0.	-5652.3
260	5.5263	3.0909	0.	-5688.6
261	5.5263	2.9091	0.	-5688.6
262	5.5263	2.7273	0.	-5652.3
263	5.5263	2.5455	0.	-5581.6
264	5.5263	2.3636	0.	-5479.6
265	5.5263	2.1818	0.	-5350.9
266	5.5263	2.	0.	-5200.8
267	5.5263	1.8182	0.	-5034.9
268	5.5263	1.6364	0.	-4859.
269	5.5263	1.4545	0.	-4679.2
270	5.5263	1.2727	0.	-4502.2
271	5.5263	1.0909	0.	-4334.5
272	5.5263	0.90909	0.	-4181.9
273	5.5263	0.72727	0.	-4049.2
274	5.5263	0.54545	0.	-3939.4
275	5.5263	0.36364	0.	-3854.5
276	5.5263	0.18182	0.	-3796.2
277	5.3421	5.8182	0.	-4047.
278	5.3421	5.6364	0.	-4094.8
279	5.3421	5.4545	0.	-4163.2
280	5.3421	5.2727	0.	-4250.6
281	5.3421	5.0909	0.	-4355.1
282	5.3421	4.9091	0.	-4474.1
283	5.3421	4.7273	0.	-4603.8
284	5.3421	4.5455	0.	-4739.7
285	5.3421	4.3636	0.	-4877.1
286	5.3421	4.1818	0.	-5011.1
287	5.3421	4.	0.	-5137.3
288	5.3421	3.8182	0.	-5251.4
289	5.3421	3.6364	0.	-5349.1
290	5.3421	3.4545	0.	-5426.7
291	5.3421	3.2727	0.	-5480.6
