Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	19.8	2.1818	0.	8.9803e-005
2	19.8	2.3636	0.	6.8221e-005
3	19.8	2.5455	0.	6.177e-005
4	19.8	2.7273	0.	5.7948e-005
5	19.8	2.9091	0.	5.6411e-005
6	19.8	3.0909	0.	5.6411e-005
7	19.8	3.2727	0.	5.7948e-005
8	19.8	3.4545	0.	6.177e-005
9	19.8	3.6364	0.	6.8221e-005
10	19.8	3.8182	0.	8.9803e-005
11	19.967	2.1818	0.	9.251e-005
12	19.967	2.3636	0.	7.0472e-005
13	19.967	2.5455	0.	6.2637e-005
14	19.967	2.7273	0.	5.8189e-005
15	19.967	2.9091	0.	5.6435e-005
16	19.967	3.0909	0.	5.6435e-005
17	19.967	3.2727	0.	5.8189e-005
18	19.967	3.4545	0.	6.2637e-005
19	19.967	3.6364	0.	7.0472e-005
20	19.967	3.8182	0.	9.251e-005
21	19.617	5.8182	0.	4.652e-006
22	19.617	5.6364	0.	5.3468e-006
23	19.617	5.4545	0.	5.4339e-006
24	19.617	5.2727	0.	5.2052e-006
25	19.617	5.0909	0.	4.7652e-006
26	19.617	4.9091	0.	4.1546e-006
27	19.617	4.7273	0.	3.5923e-006
28	19.617	4.5455	0.	2.8754e-006
29	19.617	4.3636	0.	3.9911e-006
30	19.617	4.1818	0.	9.7899e-006
31	19.617	4.	0.	2.9897e-005
32	19.617	3.8182	0.	5.9613e-005
33	19.617	3.6364	0.	5.9599e-005
34	19.617	3.4545	0.	5.7768e-005
35	19.617	3.2727	0.	5.5761e-005
36	19.617	3.0909	0.	5.4922e-005
37	19.617	2.9091	0.	5.4922e-005
38	19.617	2.7273	0.	5.5761e-005
39	19.617	2.5455	0.	5.7768e-005
40	19.617	2.3636	0.	5.9599e-005
41	19.617	2.1818	0.	5.9613e-005
42	19.617	2.	0.	2.9897e-005
43	19.617	1.8182	0.	9.7899e-006
44	19.617	1.6364	0.	3.9911e-006
45	19.617	1.4545	0.	2.8754e-006
46	19.617	1.2727	0.	3.5923e-006
