Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	19.8	2.1818	0.	-3.3197e-004
2	19.8	2.3636	0.	-2.5997e-004
3	19.8	2.5455	0.	-2.2981e-004
4	19.8	2.7273	0.	-2.1424e-004
5	19.8	2.9091	0.	-2.0763e-004
6	19.8	3.0909	0.	-2.0763e-004
7	19.8	3.2727	0.	-2.1424e-004
8	19.8	3.4545	0.	-2.2981e-004
9	19.8	3.6364	0.	-2.5997e-004
10	19.8	3.8182	0.	-3.3197e-004
11	19.967	2.1818	0.	-3.2603e-004
12	19.967	2.3636	0.	-2.5762e-004
13	19.967	2.5455	0.	-2.2611e-004
14	19.967	2.7273	0.	-2.1019e-004
15	19.967	2.9091	0.	-2.034e-004
16	19.967	3.0909	0.	-2.034e-004
17	19.967	3.2727	0.	-2.1019e-004
18	19.967	3.4545	0.	-2.2611e-004
19	19.967	3.6364	0.	-2.5762e-004
20	19.967	3.8182	0.	-3.2603e-004
21	19.617	5.8182	0.	-1.9754e-005
22	19.617	5.6364	0.	-2.8148e-005
23	19.617	5.4545	0.	-3.8279e-005
24	19.617	5.2727	0.	-4.9405e-005
25	19.617	5.0909	0.	-6.1816e-005
26	19.617	4.9091	0.	-7.6137e-005
27	19.617	4.7273	0.	-9.3492e-005
28	19.617	4.5455	0.	-1.1605e-004
29	19.617	4.3636	0.	-1.4834e-004
30	19.617	4.1818	0.	-2.035e-004
31	19.617	4.	0.	-2.5769e-004
32	19.617	3.8182	0.	-2.4867e-004
33	19.617	3.6364	0.	-2.3247e-004
34	19.617	3.4545	0.	-2.1683e-004
35	19.617	3.2727	0.	-2.0769e-004
36	19.617	3.0909	0.	-2.0335e-004
37	19.617	2.9091	0.	-2.0335e-004
38	19.617	2.7273	0.	-2.0769e-004
39	19.617	2.5455	0.	-2.1683e-004
40	19.617	2.3636	0.	-2.3247e-004
41	19.617	2.1818	0.	-2.4867e-004
42	19.617	2.	0.	-2.5769e-004
43	19.617	1.8182	0.	-2.035e-004
44	19.617	1.6364	0.	-1.4834e-004
45	19.617	1.4545	0.	-1.1605e-004
46	19.617	1.2727	0.	-9.3492e-005
47	19.617	1.0909	0.	-7.6137e-005
48	19.617	0.90909	0.	-6.1816e-005
49	19.617	0.72727	0.	-4.9405e-005
50	19.617	0.54545	0.	-3.8279e-005
51	19.617	0.36364	0.	-2.8148e-005
52	19.617	0.18182	0.	-1.9754e-005
53	19.433	5.8182	0.	-3.1936e-005
54	19.433	5.6364	0.	-3.6975e-005
55	19.433	5.4545	0.	-4.4678e-005
56	19.433	5.2727	0.	-5.4176e-005
57	19.433	5.0909	0.	-6.5324e-005
58	19.433	4.9091	0.	-7.8415e-005
59	19.433	4.7273	0.	-9.4173e-005
60	19.433	4.5455	0.	-1.1343e-004
61	19.433	4.3636	0.	-1.3792e-004
62	19.433	4.1818	0.	-1.6477e-004
63	19.433	4.	0.	-1.8452e-004
64	19.433	3.8182	0.	-1.9616e-004
65	19.433	3.6364	0.	-1.9869e-004
66	19.433	3.4545	0.	-1.9713e-004
67	19.433	3.2727	0.	-1.9465e-004
68	19.433	3.0909	0.	-1.9312e-004
69	19.433	2.9091	0.	-1.9312e-004
70	19.433	2.7273	0.	-1.9465e-004
71	19.433	2.5455	0.	-1.9713e-004
72	19.433	2.3636	0.	-1.9869e-004
73	19.433	2.1818	0.	-1.9616e-004
74	19.433	2.	0.	-1.8452e-004
75	19.433	1.8182	0.	-1.6477e-004
76	19.433	1.6364	0.	-1.3792e-004
77	19.433	1.4545	0.	-1.1343e-004
78	19.433	1.2727	0.	-9.4173e-005
79	19.433	1.0909	0.	-7.8415e-005
80	19.433	0.90909	0.	-6.5324e-005
81	19.433	0.72727	0.	-5.4176e-005
82	19.433	0.54545	0.	-4.4678e-005
83	19.433	0.36364	0.	-3.6975e-005
84	19.433	0.18182	0.	-3.1936e-005
