Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	2.3804	3.4355	0.	9.9126e-004
2	1.6243	3.1518	0.	8.9808e-004
3	0.96919	3.6735	0.	6.7409e-004
4	4.1968	3.7471	0.	5.0288e-004
5	2.7325	1.862	0.	7.8564e-004
6	0.91847	2.5259	0.	7.3418e-004
7	0.96964	4.9792	0.	4.3788e-004
8	0.93246	1.0307	0.	5.2257e-004
9	2.1482	3.5684	0.	1.2689e-003
10	21.656	4.031	0.	5.4823e-005
11	19.311	4.0273	0.	1.043e-004
12	16.961	4.0214	0.	1.588e-004
13	14.542	4.0164	0.	2.1745e-004
14	12.01	3.9993	0.	2.8786e-004
15	8.9884	3.8285	0.	3.4405e-004
16	7.5101	2.6319	0.	4.0452e-004
17	4.2544	4.7872	0.	4.5158e-004
18	21.772	2.0436	0.	5.275e-005
19	4.212	0.84326	0.	3.9909e-004
20	6.0314	1.2609	0.	4.3052e-004
21	8.4849	1.4082	0.	3.7464e-004
22	10.405	1.8812	0.	3.2806e-004
23	12.536	2.0445	0.	2.6859e-004
24	14.881	2.0382	0.	2.0733e-004
25	17.186	2.0329	0.	1.5372e-004
26	19.488	2.0176	0.	1.0057e-004
27	1.2769	1.5957	0.	5.475e-004
28	3.1829	1.4865	0.	5.6212e-004
29	3.6306	2.8344	0.	5.8451e-004
30	5.9368	3.2577	0.	4.2277e-004
31	2.0838	2.8924	0.	1.0681e-003
32	2.3089	2.8829	0.	1.2444e-003
33	6.7325	4.5869	0.	4.1165e-004
34	4.7798	2.1413	0.	4.5213e-004
35	4.7798	2.1413	0.1	4.5213e-004
36	6.7325	4.5869	0.1	4.1165e-004
37	2.3089	2.8829	0.1	1.2444e-003
38	2.0838	2.8924	0.1	1.0681e-003
39	5.9368	3.2577	0.1	4.2277e-004
40	3.6306	2.8344	0.1	5.8451e-004
41	3.1829	1.4865	0.1	5.6212e-004
42	1.2769	1.5957	0.1	5.475e-004
43	19.488	2.0176	0.1	1.0057e-004
44	17.186	2.0329	0.1	1.5372e-004
45	14.881	2.0382	0.1	2.0733e-004
46	12.536	2.0445	0.1	2.6859e-004
47	10.405	1.8812	0.1	3.2806e-004
48	8.4849	1.4082	0.1	3.7464e-004
49	6.0314	1.2609	0.1	4.3052e-004
50	4.212	0.84326	0.1	3.9909e-004
51	21.772	2.0436	0.1	5.275e-005
52	4.2544	4.7872	0.1	4.5158e-004
53	7.5101	2.6319	0.1	4.0452e-004
54	8.9884	3.8285	0.1	3.4405e-004
55	12.01	3.9993	0.1	2.8786e-004
56	14.542	4.0164	0.1	2.1745e-004
57	16.961	4.0214	0.1	1.588e-004
58	19.311	4.0273	0.1	1.043e-004
59	21.656	4.031	0.1	5.4823e-005
60	2.1482	3.5684	0.1	1.2689e-003
61	0.93246	1.0307	0.1	5.2257e-004
62	0.96964	4.9792	0.1	4.3788e-004
63	0.91847	2.5259	0.1	7.3418e-004
64	2.7325	1.862	0.1	7.8564e-004
65	4.1968	3.7471	0.1	5.0288e-004
66	0.96919	3.6735	0.1	6.7409e-004
67	1.6243	3.1518	0.1	8.9808e-004
68	2.3804	3.4355	0.1	9.9126e-004
69	2.1667	1.	0.1	6.059e-004
70	2.1667	1.5	0.1	7.7071e-004
71	2.1667	2.	0.1	1.7352e-003
72	2.	2.	0.1	1.6984e-003
73	2.	1.5	0.1	1.1646e-003
74	2.	1.	0.1	4.3517e-004
75	2.1667	4.75	0.1	6.2528e-004
76	2.1667	4.	0.1	1.6109e-003
77	2.	4.	0.1	2.7854e-003
78	2.	4.5	0.1	1.13e-003
79	2.	5.	0.1	5.363e-004
80	2.1667	6.	0.1	3.8951e-004
81	4.5926	6.	0.1	3.7826e-004
82	7.0185	6.	0.1	4.1847e-004
83	9.4444	6.	0.1	3.4702e-004
84	11.87	6.	0.1	2.8488e-004
85	14.296	6.	0.1	2.3549e-004
86	16.722	6.	0.1	1.6517e-004
87	19.148	6.	0.1	1.0725e-004
88	21.574	6.	0.1	5.5258e-005
89	24.	6.	0.1	2.8347e-005
90	24.	4.	0.1	3.0293e-005
91	24.	2.	0.1	3.0006e-005
92	1.7484e-014	2.	0.1	3.8602e-004
93	3.4968e-014	4.	0.1	4.6812e-004
94	4.371e-014	5.	0.1	3.4549e-004
95	3.937e-014	6.	0.1	1.9142e-004
96	1.	6.	0.1	3.5542e-004
97	2.	6.	0.1	3.2433e-004
98	24.	0.	0.1	2.6787e-005
99	21.817	0.	0.1	4.9963e-005
100	19.633	0.	0.1	9.7195e-005
101	17.45	0.	0.1	1.4915e-004
102	15.267	0.	0.1	2.0463e-004
103	13.083	0.	0.1	2.5373e-004
104	10.9	0.	0.1	3.1445e-004
105	8.7167	0.	0.1	3.7822e-004
106	6.5333	0.	0.1	4.3803e-004
107	4.35	0.	0.1	3.6697e-004
108	2.1667	0.	0.1	3.6619e-004
109	2.	0.	0.1	3.7316e-004
110	0.	0.	0.1	2.1356e-004
111	2.	0.	0.	3.7316e-004
112	0.	0.	0.	2.1356e-004
113	4.35	0.	0.	3.6697e-004
114	6.5333	0.	0.	4.3803e-004
115	8.7167	0.	0.	3.7822e-004
116	10.9	0.	0.	3.1445e-004
117	13.083	0.	0.	2.5373e-004
118	15.267	0.	0.	2.0463e-004
119	17.45	0.	0.	1.4915e-004
120	19.633	0.	0.	9.7195e-005
121	21.817	0.	0.	4.9963e-005
122	2.1667	0.	0.	3.6619e-004
123	24.	0.	0.	2.6787e-005
124	1.	6.	0.	3.5542e-004
125	2.	6.	0.	3.2433e-004
126	3.937e-014	6.	0.	1.9142e-004
127	4.371e-014	5.	0.	3.4549e-004
128	3.4968e-014	4.	0.	4.6812e-004
129	1.7484e-014	2.	0.	3.8602e-004
130	24.	2.	0.	3.0006e-005
131	24.	4.	0.	3.0293e-005
132	24.	6.	0.	2.8347e-005
133	21.574	6.	0.	5.5258e-005
134	19.148	6.	0.	1.0725e-004
135	16.722	6.	0.	1.6517e-004
136	14.296	6.	0.	2.3549e-004
137	11.87	6.	0.	2.8488e-004
138	9.4444	6.	0.	3.4702e-004
139	7.0185	6.	0.	4.1847e-004
140	4.5926	6.	0.	3.7826e-004
