Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,23.4,2.1818,0,8.8591e-05,885.3,5.9357e-05,391.3,8.5015e-06,9.1966,-7.5356e-05,-620.88,2.1681
2,23.4,2.3636,0,4.5757e-05,457.25,2.506e-05,123.82,8.471e-06,-0.81985,-4.2371e-05,-382.83,2.1682
3,23.4,2.5455,0,3.3164e-05,331.41,1.6201e-05,64.523,7.5474e-06,-0.4961,-3.1592e-05,-294.58,2.1682
4,23.4,2.7273,0,2.7634e-05,276.15,1.2852e-05,45.624,6.7373e-06,-0.32212,-2.6575e-05,-250.62,2.1682
5,23.4,2.9091,0,2.5496e-05,254.79,1.1703e-05,40.174,6.323e-06,-0.25063,-2.4575e-05,-232.41,2.1682
6,23.4,3.0909,0,2.5496e-05,254.79,1.1703e-05,40.174,6.323e-06,-0.25063,-2.4575e-05,-232.41,2.1682
7,23.4,3.2727,0,2.7634e-05,276.15,1.2852e-05,45.624,6.7373e-06,-0.32212,-2.6575e-05,-250.62,2.1682
8,23.4,3.4545,0,3.3164e-05,331.41,1.6201e-05,64.523,7.5474e-06,-0.4961,-3.1592e-05,-294.58,2.1682
9,23.4,3.6364,0,4.5757e-05,457.25,2.506e-05,123.82,8.471e-06,-0.81985,-4.2371e-05,-382.83,2.1682
10,23.4,3.8182,0,8.8591e-05,885.3,5.9357e-05,391.3,8.5015e-06,9.1966,-7.5357e-05,-620.88,2.1681
11,23.711,2,0,9.7181e-05,971.14,3.7607e-05,52.491,2.7322e-05,-24.787,-9.6479e-05,-954.98,2.2115
12,23.856,2,0,8.2202e-05,821.45,3.2695e-05,68.626,2.3827e-05,1.9978,-8.0797e-05,-784.11,2.2316
13,23.856,4,0,8.2202e-05,821.45,3.2695e-05,68.626,2.3827e-05,1.9977,-8.0797e-05,-784.11,2.2316
14,23.711,4,0,9.7181e-05,971.14,3.7607e-05,52.491,2.7322e-05,-24.787,-9.6479e-05,-954.98,2.2115
15,23.216,5.8182,0,5.2525e-06,52.488,2.7443e-06,12.616,1.0812e-06,0.12104,-4.9229e-06,-44.992,2.1403
16,23.216,5.6364,0,8.401e-06,83.952,5.6769e-06,37.363,7.1548e-07,0.084725,-7.1179e-06,-58.772,2.1406
17,23.216,5.4545,0,1.2498e-05,124.89,9.4563e-06,70.05,1.4126e-07,0.060975,-9.7347e-06,-74.143,2.1408
18,23.216,5.2727,0,1.725e-05,172.38,1.3862e-05,108.88,-6.2373e-07,0.037047,-1.259e-05,-89.876,2.1411
19,23.216,5.0909,0,2.2668e-05,226.52,1.8918e-05,154.08,-1.583e-06,0.047152,-1.5698e-05,-106.01,2.1413
20,23.216,4.9091,0,2.8908e-05,288.88,2.4779e-05,207.01,-2.7773e-06,-0.036494,-1.9145e-05,-123.02,2.1415
21,23.216,4.7273,0,3.6289e-05,362.64,3.1734e-05,270.46,-4.2236e-06,0.28589,-2.312e-05,-141.69,2.1418
22,23.216,4.5455,0,4.5567e-05,455.36,4.0458e-05,349.5,-6.1676e-06,-0.82316,-2.8049e-05,-165.23,2.142
23,23.216,4.3636,0,5.7877e-05,578.37,5.1937e-05,455.2,-8.2216e-06,3.1889,-3.4808e-05,-196.57,2.1422
24,23.216,4.1818,0,7.7664e-05,776.11,6.9285e-05,601.44,-1.093e-05,-1.2677,-4.7267e-05,-274.29,2.1423
25,23.216,4,0,8.4099e-05,840.41,7.0015e-05,559.41,-7.1861e-06,-20.646,-5.8256e-05,-404.36,2.1425
26,23.216,3.8182,0,6.5076e-05,650.31,4.8684e-05,357.1,1.3357e-06,1.3479,-5.1211e-05,-393.47,2.1425
27,23.216,3.6364,0,4.5181e-05,451.5,2.8914e-05,177.04,5.0223e-06,-2.4664,-3.9449e-05,-336.6,2.1426
28,23.216,3.4545,0,3.6164e-05,361.39,2.0504e-05,107.27,6.2019e-06,-0.19226,-3.3122e-05,-295.66,2.1426
29,23.216,3.2727,0,3.1971e-05,319.49,1.6964e-05,79.59,6.3355e-06,-0.26595,-2.9863e-05,-272.25,2.1426
30,23.216,3.0909,0,3.0289e-05,302.69,1.5631e-05,69.796,6.3264e-06,-0.11756,-2.8492e-05,-261.73,2.1427
31,23.216,2.9091,0,3.0289e-05,302.69,1.5631e-05,69.796,6.3264e-06,-0.11756,-2.8492e-05,-261.73,2.1427
32,23.216,2.7273,0,3.1971e-05,319.49,1.6964e-05,79.59,6.3355e-06,-0.26594,-2.9863e-05,-272.25,2.1426
33,23.216,2.5455,0,3.6164e-05,361.39,2.0504e-05,107.27,6.2019e-06,-0.19226,-3.3122e-05,-295.66,2.1426
34,23.216,2.3636,0,4.5181e-05,451.5,2.8914e-05,177.04,5.0223e-06,-2.4664,-3.9449e-05,-336.6,2.1426
35,23.216,2.1818,0,6.5076e-05,650.31,4.8684e-05,357.1,1.3357e-06,1.3479,-5.1211e-05,-393.47,2.1425
36,23.216,2,0,8.4099e-05,840.41,7.0015e-05,559.41,-7.1861e-06,-20.646,-5.8256e-05,-404.36,2.1425
37,23.216,1.8182,0,7.7664e-05,776.11,6.9285e-05,601.44,-1.093e-05,-1.2677,-4.7267e-05,-274.29,2.1423
38,23.216,1.6364,0,5.7877e-05,578.37,5.1937e-05,455.2,-8.2216e-06,3.1889,-3.4808e-05,-196.57,2.1422
39,23.216,1.4545,0,4.5567e-05,455.36,4.0458e-05,349.5,-6.1676e-06,-0.82316,-2.8049e-05,-165.23,2.142
40,23.216,1.2727,0,3.6289e-05,362.64,3.1734e-05,270.46,-4.2236e-06,0.28589,-2.312e-05,-141.69,2.1418
41,23.216,1.0909,0,2.8908e-05,288.88,2.4779e-05,207.01,-2.7773e-06,-0.036494,-1.9145e-05,-123.01,2.1415
42,23.216,0.90909,0,2.2668e-05,226.52,1.8918e-05,154.08,-1.583e-06,0.047154,-1.5698e-05,-106.01,2.1413
43,23.216,0.72727,0,1.725e-05,172.38,1.3862e-05,108.88,-6.2374e-07,0.037046,-1.259e-05,-89.876,2.1411
44,23.216,0.54545,0,1.2498e-05,124.89,9.4563e-06,70.05,1.4126e-07,0.060971,-9.7347e-06,-74.143,2.1408
45,23.216,0.36364,0,8.4009e-06,83.951,5.6769e-06,37.363,7.1548e-07,0.084727,-7.1179e-06,-58.772,2.1406
