Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	5.9318	3.2734	0.	4.6105e-002
2	7.594	2.7394	0.	7.6527e-002
3	5.7228	2.5123	0.	4.271e-002
4	4.5121	3.0037	0.	2.6926e-002
5	7.2623	4.5349	0.	6.9331e-002
6	4.8804	0.60296	0.	2.9252e-002
7	7.2002	0.61027	0.	6.7022e-002
8	4.8047	4.7969	0.	2.9373e-002
9	7.0728	5.4619	0.	6.465e-002
10	7.3388	3.635	0.	7.1308e-002
11	4.9762	5.5216	0.	3.0373e-002
12	5.0233	1.5087	0.	3.2241e-002
13	8.9268	3.2056	0.	0.10505
14	5.2027	2.6642	0.	3.5497e-002
15	3.9797	5.3645	0.	1.9724e-002
16	1.8174	4.683	0.	4.3209e-003
17	2.5612	1.1406	0.	8.3611e-003
18	3.9116	1.1322	0.	1.9536e-002
19	8.0307	0.90404	0.	8.4627e-002
20	9.2656	1.0816	0.	0.11204
21	10.485	1.158	0.	0.14082
22	11.661	1.1784	0.	0.17005
23	12.8	1.182	0.	0.19951
24	13.93	1.1758	0.	0.22967
25	15.057	1.1722	0.	0.26054
26	16.182	1.1727	0.	0.29193
27	17.29	1.1745	0.	0.32334
28	18.408	1.1785	0.	0.35532
29	19.518	1.1845	0.	0.38734
30	20.634	1.1887	0.	0.41968
31	21.753	1.1886	0.	0.45218
32	22.879	1.195	0.	0.48494
33	1.5779	3.4937	0.	3.4111e-003
34	1.3917	2.3654	0.	2.6249e-003
35	1.285	1.1865	0.	2.0812e-003
36	22.867	2.393	0.	0.48467
37	22.869	3.6015	0.	0.48475
38	22.875	4.7968	0.	0.48492
39	21.753	4.7926	0.	0.45225
40	20.628	4.791	0.	0.41957
41	19.511	4.7415	0.	0.38722
42	18.397	4.7018	0.	0.35511
43	17.288	4.6821	0.	0.32336
44	16.178	4.6753	0.	0.29193
45	15.052	4.7147	0.	0.26051
46	13.919	4.7516	0.	0.22948
47	12.756	4.7658	0.	0.19844
48	11.559	4.7368	0.	0.16755
49	10.294	4.6715	0.	0.13638
50	8.9115	4.4936	0.	0.10435
51	8.0448	5.097	0.	8.508e-002
52	3.152	3.351	0.	1.3337e-002
53	2.7355	2.2514	0.	1.0035e-002
54	10.256	3.4576	0.	0.13584
55	10.354	2.2901	0.	0.13813
56	11.565	2.3543	0.	0.16802
57	12.755	2.3676	0.	0.19868
58	13.901	2.361	0.	0.2292
59	15.041	2.3468	0.	0.26037
60	16.18	2.3532	0.	0.29211
61	17.288	2.3575	0.	0.32346
62	18.405	2.3631	0.	0.35539
63	19.517	2.37	0.	0.38743
64	20.632	2.3776	0.	0.41971
65	21.748	2.387	0.	0.45211
66	21.747	3.5905	0.	0.4521
67	20.632	3.5793	0.	0.41973
68	19.52	3.5574	0.	0.38753
69	18.398	3.5331	0.	0.35522
70	17.287	3.5209	0.	0.32346
71	16.163	3.519	0.	0.29167
72	15.032	3.5319	0.	0.26015
73	13.889	3.5534	0.	0.22892
74	12.729	3.5659	0.	0.19804
75	11.528	3.5285	0.	0.16713
76	6.8223	5.0272	0.	6.0146e-002
77	5.2348	1.0519	0.	3.4211e-002
78	4.9224	2.04	0.	3.1509e-002
79	3.5687	3.9544	0.	1.6846e-002
80	5.2482	5.1071	0.	3.4357e-002
81	4.2198	4.4032	0.	2.3135e-002
82	6.9385	1.0683	0.	6.227e-002
83	7.5993	1.7219	0.	7.6224e-002
84	6.2099	2.8715	0.	5.0602e-002
85	5.4328	3.3727	0.	3.8727e-002
86	3.9952	2.1771	0.	2.1091e-002
87	9.0801	2.1102	0.	0.10835
88	2.9895	5.119	0.	1.1299e-002
89	2.9895	5.119	0.1	1.1299e-002
90	9.0801	2.1102	0.1	0.10835
91	3.9952	2.1771	0.1	2.1091e-002
92	5.4328	3.3727	0.1	3.8727e-002
93	6.2099	2.8715	0.1	5.0602e-002
94	7.5993	1.7219	0.1	7.6224e-002
95	6.9385	1.0683	0.1	6.227e-002
96	4.2198	4.4032	0.1	2.3135e-002
97	5.2482	5.1071	0.1	3.4357e-002
98	3.5687	3.9544	0.1	1.6846e-002
99	4.9224	2.04	0.1	3.1509e-002
100	5.2348	1.0519	0.1	3.4211e-002
101	6.8223	5.0272	0.1	6.0146e-002
102	11.528	3.5285	0.1	0.16713
103	12.729	3.5659	0.1	0.19804
104	13.889	3.5534	0.1	0.22892
105	15.032	3.5319	0.1	0.26015
106	16.163	3.519	0.1	0.29167
107	17.287	3.5209	0.1	0.32346
108	18.398	3.5331	0.1	0.35522
109	19.52	3.5574	0.1	0.38753
110	20.632	3.5793	0.1	0.41973
111	21.747	3.5905	0.1	0.4521
112	21.748	2.387	0.1	0.45211
113	20.632	2.3776	0.1	0.41971
114	19.517	2.37	0.1	0.38743
115	18.405	2.3631	0.1	0.35539
116	17.288	2.3575	0.1	0.32346
117	16.18	2.3532	0.1	0.29211
118	15.041	2.3468	0.1	0.26037
119	13.901	2.361	0.1	0.2292
120	12.755	2.3676	0.1	0.19868
121	11.565	2.3543	0.1	0.16802
122	10.354	2.2901	0.1	0.13813
123	10.256	3.4576	0.1	0.13584
124	2.7355	2.2514	0.1	1.0035e-002
125	3.152	3.351	0.1	1.3337e-002
126	8.0448	5.097	0.1	8.508e-002
127	8.9115	4.4936	0.1	0.10435
128	10.294	4.6715	0.1	0.13638
129	11.559	4.7368	0.1	0.16755
130	12.756	4.7658	0.1	0.19844
131	13.919	4.7516	0.1	0.22948
132	15.052	4.7147	0.1	0.26051
133	16.178	4.6753	0.1	0.29193
134	17.288	4.6821	0.1	0.32336
135	18.397	4.7018	0.1	0.35511
136	19.511	4.7415	0.1	0.38722
137	20.628	4.791	0.1	0.41957
138	21.753	4.7926	0.1	0.45225
139	22.875	4.7968	0.1	0.48492
140	22.869	3.6015	0.1	0.48475
141	22.867	2.393	0.1	0.48467
