Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,5.1874,3.1177,0,0.0001487,1485.9,5.4076e-05,96.765,4.9445e-05,61.974,-0.00014597,-1406.3,0.040792
2,4.5516,3.3072,0,0.00017367,1735.5,8.1899e-05,195.03,3.0817e-05,-188.78,-0.00017035,-1700.3,0.030778
3,5.6387,1.81,0,0.00010678,1067.1,3.8458e-05,-37.425,2.6115e-05,-130.17,-0.00010933,-1147.8,0.048077
4,3.9229,2.8796,0,0.00025002,2498.4,0.00012267,495.45,5.6756e-05,0.20364,-0.00023787,-2213.5,0.022347
5,3.6403,3.7142,0,0.00022465,2245,0.00010021,151.42,4.104e-05,-293.18,-0.00022374,-2282.6,0.018625
6,4.986,4.315,0,0.00010493,1048.6,4.2616e-05,65.814,2.671e-05,-53.7,-0.00010421,-1037.4,0.03686
7,2.9242,0.68884,0,9.7139e-05,970.72,3.9012e-05,75.553,2.6946e-05,-15.108,-9.5792e-05,-937.32,0.010632
8,2.4534,1.9549,0,0.00012284,1227.5,4.5979e-05,-36.982,2.7447e-05,-176.22,-0.00012587,-1328.2,0.0083932
9,4.9354,0.59806,0,7.7032e-05,769.79,3.4568e-05,122.74,2.0742e-05,18.854,-7.4095e-05,-693.71,0.034324
10,2.9518,5.2586,0,9.8682e-05,986.14,3.8761e-05,83.663,2.9601e-05,14.838,-9.6826e-05,-935.08,0.010724
11,3.0678,4.5879,0,0.0001181,1180.2,4.8854e-05,121.57,3.3016e-05,2.5645,-0.00011554,-1113.6,0.012431
12,3.3292,4.1052,0,0.0001486,1485,6.5328e-05,156.48,3.467e-05,-73.871,-0.00014585,-1430.2,0.015166
13,5.2474,5.3868,0,6.9349e-05,693.01,2.8396e-05,73.741,2.0146e-05,11.749,-6.7686e-05,-648.19,0.040217
14,4.7807,3.8363,0,0.00014192,1418.3,5.2632e-05,24.572,3.9059e-05,-77.41,-0.00014255,-1441.9,0.03391
15,2.0181,4.9714,0,0.0001218,1217.2,4.1431e-05,-58.31,3.2657e-05,-124.23,-0.00012477,-1307.1,0.0052288
16,5.9299,2.4482,0,0.00011251,1124.3,4.7236e-05,-0.80242,1.8627e-05,-215.76,-0.00011464,-1217.1,0.053731
17,2.967,3.3113,0,0.00014574,1456.3,6.8169e-05,24.668,1.2406e-05,-394.32,-0.00014743,-1595.2,0.012459
18,1.3426,3.4451,0,0.00014494,1448.4,8.5438e-05,282.92,5.454e-07,-354.93,-0.00013521,-1375,0.0025492
19,1.1636,2.2485,0,0.00015317,1530.6,8.9142e-05,318.55,5.7307e-06,-308.18,-0.00014304,-1425.9,0.0019125
20,7.0888,3.6244,0,7.6242e-05,761.9,2.6327e-05,-36.257,1.9771e-05,-85.52,-7.8194e-05,-821.59,0.076747
21,1.9796,0.96895,0,0.00012965,1295.6,4.487e-05,-29.7,3.6446e-05,-92.994,-0.00013162,-1355.8,0.005052
22,1.0834,4.7689,0,0.0001415,1414,7.8121e-05,288.97,1.4624e-05,-188.12,-0.00013361,-1301.9,0.0015492
23,5.8354,0.79381,0,8.563e-05,855.71,3.0985e-05,6.4084,2.4141e-05,-45.012,-8.6171e-05,-873.85,0.05064
24,6.8873,1.2303,0,8.4071e-05,840.13,3.2321e-05,3.8441,2.0036e-05,-88.461,-8.5129e-05,-878.63,0.071554
25,8.3391,1.2142,0,7.1981e-05,719.31,2.6438e-05,8.0288,1.9845e-05,-41.51,-7.2422e-05,-734.77,0.10276
26,9.5535,1.2124,0,6.0643e-05,606.01,1.9863e-05,-7.8677,1.9545e-05,-10.257,-6.0951e-05,-615.07,0.13125
27,10.718,1.2167,0,5.2028e-05,519.93,1.725e-05,0.29723,1.7061e-05,-1.1251,-5.2042e-05,-520.34,0.16025
28,11.848,1.2182,0,4.3769e-05,437.39,1.4698e-05,2.3389,1.4227e-05,-1.1992,-4.3749e-05,-436.81,0.18974
29,12.965,1.2099,0,3.629e-05,362.65,1.2435e-05,5.1858,1.1672e-05,-0.5509,-3.6208e-05,-360.3,0.21999
30,14.076,1.2192,0,2.9556e-05,295.36,1.0352e-05,6.8234,9.3612e-06,-0.62259,-2.9444e-05,-292.19,0.25098
31,15.186,1.2132,0,2.3517e-05,235.01,8.4312e-06,7.8003,7.333e-06,-0.45125,-2.3381e-05,-231.23,0.28263
32,16.287,1.2191,0,1.8203e-05,181.9,6.7255e-06,8.291,5.5379e-06,-0.63216,-1.8056e-05,-177.91,0.31462
33,17.402,1.2327,0,1.3588e-05,135.78,5.2322e-06,8.726,3.9983e-06,-0.54482,-1.3425e-05,-131.45,0.34743
34,18.501,1.2155,0,9.693e-06,96.864,3.9597e-06,8.9333,2.701e-06,-0.52408,-9.5153e-06,-92.312,0.38011
35,19.599,1.2043,0,6.5169e-06,65.124,2.9023e-06,8.8957,1.6503e-06,-0.51165,-6.323e-06,-60.42,0.41295
36,20.682,1.2005,0,4.0674e-06,40.646,2.0753e-06,8.7525,8.3397e-07,-0.57401,-3.8472e-06,-35.746,0.44551
37,21.782,1.1973,0,2.285e-06,22.835,1.4331e-06,8.342,2.5322e-07,-0.52331,-2.019e-06,-17.596,0.47868
38,22.884,1.1953,0,1.2222e-06,12.214,9.9834e-07,7.6898,-1.0395e-07,-0.59244,-8.6853e-07,-6.3372,0.51192
39,22.871,2.3932,0,1.5583e-06,15.573,1.3393e-06,10.699,-2.4612e-07,-1.2135,-1.006e-06,-6.9229,0.51184
40,22.867,3.5996,0,1.5663e-06,15.652,1.3469e-06,10.763,-2.4932e-07,-1.231,-1.0095e-06,-6.9429,0.51198
41,22.883,4.7972,0,1.2217e-06,12.208,9.9767e-07,7.7015,-1.0067e-07,-0.55098,-8.6883e-07,-6.3227,0.51268
42,21.765,4.8057,0,2.2987e-06,22.971,1.4357e-06,8.286,2.5678e-07,-0.57203,-2.0355e-06,-17.795,0.47894
43,20.677,4.826,0,4.0726e-06,40.698,2.0542e-06,8.4766,8.5372e-07,-0.54318,-3.862e-06,-35.975,0.44613
44,19.577,4.82,0,6.5662e-06,65.617,2.9037e-06,8.6788,1.6739e-06,-0.56145,-6.3791e-06,-61.068,0.41307
45,18.478,4.8176,0,9.7595e-06,97.528,3.961e-06,8.6621,2.7346e-06,-0.55269,-9.5889e-06,-93.146,0.3802
46,17.382,4.8084,0,1.3641e-05,136.32,5.2421e-06,8.6023,4.018e-06,-0.59506,-1.3481e-05,-132.08,0.34762
