Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,6,6,0.1,0.00042694,4266.4,0.00039558,3859.3,-2.3204e-05,712.77,-0.00025073,-996.76,0.1566
2,12,6,0.1,0.00026274,2625.6,0.00027434,3003.4,-4.8277e-05,579.46,-9.6861e-05,214.42,0.59723
3,18,6,0.1,0.00013923,1391.4,0.00013801,1363.8,-3.8197e-05,39.829,-5.4995e-05,-86.384,1.236
4,24,6,0.1,8.5622e-05,855.63,7.848e-05,783.64,2.9349e-07,196.18,-5.2174e-05,-198.04,1.9745
5,24,0,0.1,8.5622e-05,855.63,7.848e-05,783.64,2.9351e-07,196.18,-5.2174e-05,-198.04,1.9745
6,18,0,0.1,0.00013923,1391.4,0.00013801,1363.8,-3.8197e-05,39.829,-5.4995e-05,-86.384,1.236
7,12,0,0.1,0.00026274,2625.6,0.00027434,3003.4,-4.8277e-05,579.46,-9.6861e-05,214.42,0.59723
8,6,0,0.1,0.00042694,4266.4,0.00039558,3859.3,-2.3204e-05,712.77,-0.00025073,-996.76,0.1566
9,0,0,0.1,0.00033342,3331.9,0.00044149,6508.6,7.3779e-07,3197,-4.6085e-06,3156.8,0
10,3.937e-14,6,0.1,0.00033342,3331.9,0.00044149,6508.6,7.3779e-07,3197,-4.6085e-06,3156.8,0
11,3.937e-14,6,0,0.00033342,3331.9,4.6085e-06,-3156.8,-7.3779e-07,-3197,-0.00044149,-6508.6,0
12,0,0,0,0.00033342,3331.9,4.6085e-06,-3156.8,-7.3779e-07,-3197,-0.00044149,-6508.6,0
13,6,0,0,0.00042694,4266.4,0.00025073,996.76,2.3204e-05,-712.77,-0.00039558,-3859.3,0.1566
14,12,0,0,0.00026274,2625.6,9.6861e-05,-214.42,4.8277e-05,-579.46,-0.00027434,-3003.4,0.59723
