Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	4.4224	2.983	0.	1.1342e-004
2	5.1	3.4025	0.	1.0087e-004
3	5.8758	2.4376	0.	4.5427e-005
4	5.9761	3.9359	0.	3.9585e-005
5	3.472	0.74402	0.	3.9171e-005
6	3.8784	1.7764	0.	4.1949e-005
7	5.8316	0.5396	0.	2.5903e-005
8	3.7131	4.9281	0.	3.5252e-005
9	2.9951	4.3058	0.	3.9511e-005
10	5.7225	5.4734	0.	3.7869e-005
11	3.5002	5.3897	0.	3.4111e-005
12	7.0144	3.81	0.	2.8634e-005
13	2.4736	5.2004	0.	4.1982e-005
14	2.3663	1.0939	0.	3.9544e-005
15	1.255	4.8998	0.	7.6988e-005
16	1.4561	3.8343	0.	8.5128e-005
17	6.774	1.95	0.	3.3513e-005
18	7.8877	1.2444	0.	2.5884e-005
19	9.1839	1.206	0.	2.2196e-005
20	10.368	1.1978	0.	1.8271e-005
21	11.529	1.1968	0.	1.5122e-005
22	12.674	1.1958	0.	1.2878e-005
23	13.819	1.1901	0.	1.073e-005
24	14.948	1.1901	0.	8.7766e-006
25	16.078	1.1901	0.	7.003e-006
26	17.208	1.1902	0.	5.444e-006
27	18.338	1.1904	0.	4.1067e-006
28	19.469	1.1908	0.	2.9966e-006
29	20.601	1.1914	0.	2.1129e-006
30	21.733	1.1925	0.	1.4511e-006
31	22.866	1.1954	0.	1.0007e-006
32	1.6978	2.7336	0.	8.1323e-005
33	1.2838	1.2975	0.	7.7692e-005
34	22.856	2.3937	0.	1.3433e-006
35	22.853	3.6006	0.	1.3439e-006
36	22.86	4.7959	0.	1.0035e-006
37	21.726	4.7987	0.	1.4526e-006
38	20.593	4.7992	0.	2.1147e-006
39	19.46	4.7995	0.	2.9977e-006
40	18.329	4.7996	0.	4.1074e-006
41	17.199	4.7997	0.	5.4437e-006
42	16.069	4.7997	0.	7.0022e-006
43	14.938	4.7991	0.	8.7675e-006
44	13.8	4.7952	0.	1.0748e-005
45	12.656	4.7893	0.	1.2875e-005
46	11.502	4.7866	0.	1.5198e-005
47	10.356	4.7875	0.	1.8184e-005
48	9.2187	4.8091	0.	2.2124e-005
49	7.988	4.8488	0.	2.6579e-005
50	6.8942	4.9069	0.	2.5144e-005
51	8.0757	3.6795	0.	2.7078e-005
52	7.0252	2.8123	0.	3.0928e-005
53	8.0636	2.5099	0.	2.5476e-005
54	9.1711	2.3948	0.	2.2183e-005
55	10.327	2.3852	0.	1.8366e-005
56	11.488	2.3841	0.	1.5205e-005
57	12.651	2.3861	0.	1.2783e-005
58	13.79	2.3871	0.	1.0785e-005
59	14.922	2.387	0.	8.8755e-006
60	16.052	2.387	0.	7.1512e-006
61	17.183	2.3872	0.	5.616e-006
62	18.314	2.3875	0.	4.2981e-006
63	19.447	2.388	0.	3.2077e-006
64	20.581	2.389	0.	2.3517e-006
65	21.717	2.3907	0.	1.7317e-006
66	21.713	3.599	0.	1.7338e-006
67	20.577	3.6004	0.	2.3532e-006
68	19.443	3.6002	0.	3.21e-006
69	18.31	3.6	0.	4.3007e-006
70	17.179	3.5999	0.	5.6189e-006
71	16.048	3.5998	0.	7.1507e-006
72	14.917	3.5997	0.	8.8842e-006
73	13.783	3.5972	0.	1.0765e-005
74	12.627	3.5852	0.	1.283e-005
75	11.479	3.5845	0.	1.5263e-005
76	10.324	3.588	0.	1.8375e-005
77	9.1955	3.6237	0.	2.1953e-005
78	5.5129	5.0144	0.	2.7229e-005
79	5.8013	4.5566	0.	4.8487e-005
80	3.6011	1.3827	0.	4.8284e-005
81	3.5212	2.4799	0.	4.8455e-005
82	3.2565	3.3213	0.	4.6738e-005
83	5.1748	2.6749	0.	8.048e-005
84	5.606	1.0458	0.	3.9057e-005
85	6.3722	1.3962	0.	3.2741e-005
86	5.5786	1.8538	0.	4.7628e-005
87	4.677	3.4627	0.	1.1176e-004
88	5.9548	3.2482	0.	5.1195e-005
89	2.7132	1.963	0.	5.4279e-005
90	5.3339	1.4595	0.	5.3324e-005
91	6.8865	0.7634	0.	3.063e-005
92	6.8865	0.7634	0.1	8.1367e-005
93	5.3339	1.4595	0.1	1.1248e-004
94	2.7132	1.963	0.1	1.3217e-004
95	5.9548	3.2482	0.1	1.3527e-004
96	4.677	3.4627	0.1	2.1007e-004
97	5.5786	1.8538	0.1	1.2993e-004
98	6.3722	1.3962	0.1	8.3755e-005
99	5.606	1.0458	0.1	7.8782e-005
100	5.1748	2.6749	0.1	1.721e-004
101	3.2565	3.3213	0.1	1.266e-004
102	3.5212	2.4799	0.1	1.3432e-004
103	3.6011	1.3827	0.1	1.0767e-004
104	5.8013	4.5566	0.1	9.51e-005
105	5.5129	5.0144	0.1	5.597e-005
106	9.1955	3.6237	0.1	6.3572e-005
107	10.324	3.588	0.1	5.4311e-005
108	11.479	3.5845	0.1	4.5911e-005
109	12.627	3.5852	0.1	3.8172e-005
110	13.783	3.5972	0.1	3.1039e-005
111	14.917	3.5997	0.1	2.4715e-005
112	16.048	3.5998	0.1	1.9132e-005
113	17.179	3.5999	0.1	1.4279e-005
114	18.31	3.6	0.1	1.0158e-005
115	19.443	3.6002	0.1	6.7718e-006
116	20.577	3.6004	0.1	4.1262e-006
117	21.713	3.599	0.1	2.2171e-006
118	21.717	2.3907	0.1	2.2101e-006
119	20.581	2.389	0.1	4.1169e-006
120	19.447	2.388	0.1	6.7602e-006
121	18.314	2.3875	0.1	1.0143e-005
122	17.183	2.3872	0.1	1.4263e-005
123	16.052	2.387	0.1	1.9112e-005
124	14.922	2.387	0.1	2.4681e-005
125	13.79	2.3871	0.1	3.0993e-005
126	12.651	2.3861	0.1	3.8005e-005
127	11.488	2.3841	0.1	4.5871e-005
128	10.327	2.3852	0.1	5.439e-005
129	9.1711	2.3948	0.1	6.3598e-005
130	8.0636	2.5099	0.1	7.2943e-005
131	7.0252	2.8123	0.1	8.5509e-005
132	8.0757	3.6795	0.1	7.3319e-005
133	6.8942	4.9069	0.1	7.0716e-005
134	7.988	4.8488	0.1	7.2902e-005
135	9.2187	4.8091	0.1	6.3782e-005
136	10.356	4.7875	0.1	5.4356e-005
137	11.502	4.7866	0.1	4.6e-005
138	12.656	4.7893	0.1	3.8127e-005
139	13.8	4.7952	0.1	3.103e-005
140	14.938	4.7991	0.1	2.4656e-005
141	16.069	4.7997	0.1	1.9054e-005
142	17.199	4.7997	0.1	1.4197e-005
143	18.329	4.7996	0.1	1.0074e-005
144	19.46	4.7995	0.1	6.6873e-006
145	20.593	4.7992	0.1	4.0333e-006
146	21.726	4.7987	0.1	2.1038e-006
147	22.86	4.7959	0.1	8.9193e-007
148	22.853	3.6006	0.1	1.0268e-006
149	22.856	2.3937	0.1	1.0244e-006
150	1.2838	1.2975	0.1	1.3391e-004
151	1.6978	2.7336	0.1	1.2918e-004
152	22.866	1.1954	0.1	8.8611e-007
153	21.733	1.1925	0.1	2.0927e-006
154	20.601	1.1914	0.1	4.0154e-006
155	19.469	1.1908	0.1	6.6632e-006
156	18.338	1.1904	0.1	1.0045e-005
157	17.208	1.1902	0.1	1.4161e-005
158	16.078	1.1901	0.1	1.9012e-005
159	14.948	1.1901	0.1	2.4595e-005
160	13.819	1.1901	0.1	3.0906e-005
161	12.674	1.1958	0.1	3.8013e-005
162	11.529	1.1968	0.1	4.5788e-005
163	10.368	1.1978	0.1	5.4467e-005
164	9.1839	1.206	0.1	6.3759e-005
165	7.8877	1.2444	0.1	7.1117e-005
166	6.774	1.95	0.1	9.3116e-005
167	1.4561	3.8343	0.1	1.3719e-004
168	1.255	4.8998	0.1	1.3267e-004
169	2.3663	1.0939	0.1	1.2388e-004
170	2.4736	5.2004	0.1	1.258e-004
171	7.0144	3.81	0.1	8.3219e-005
172	3.5002	5.3897	0.1	8.1985e-005
173	5.7225	5.4734	0.1	7.082e-005
174	2.9951	4.3058	0.1	1.1216e-004
175	3.7131	4.9281	0.1	7.8372e-005
176	5.8316	0.5396	0.1	6.1154e-005
177	3.8784	1.7764	0.1	1.1075e-004
178	3.472	0.74402	0.1	9.4913e-005
179	5.9761	3.9359	0.1	1.1038e-004
180	5.8758	2.4376	0.1	1.3132e-004
181	5.1	3.4025	0.1	1.7486e-004
182	4.4224	2.983	0.1	1.9881e-004
183	4.8067	5.5	0.1	3.161e-005
184	4.8067	5.	0.1	1.0286e-004
185	4.8067	4.5	0.1	1.533e-004
186	4.8067	4.	0.1	3.5924e-004
187	4.64	4.	0.1	4.3807e-004
188	4.64	4.5	0.1	1.4512e-004
189	4.64	5.	0.1	1.489e-004
190	4.64	5.5	0.1	6.7359e-005
191	4.8067	0.5	0.1	4.9539e-005
192	4.8067	1.	0.1	7.9911e-005
193	4.8067	1.5	0.1	1.7837e-004
194	4.8067	2.	0.1	3.2977e-004
195	4.64	2.	0.1	3.1812e-004
196	4.64	1.5	0.1	2.2258e-004
197	4.64	1.	0.1	1.1623e-004
198	4.64	0.5	0.1	7.0304e-005
199	4.8067	6.	0.1	4.1821e-005
200	5.9357	6.	0.1	5.468e-005
201	7.0647	6.	0.1	6.8809e-005
202	8.1937	6.	0.1	7.1372e-005
203	9.3227	6.	0.1	6.3171e-005
204	10.452	6.	0.1	5.4622e-005
205	11.581	6.	0.1	4.5938e-005
206	12.71	6.	0.1	3.8068e-005
207	13.839	6.	0.1	3.0929e-005
208	14.968	6.	0.1	2.4565e-005
209	16.097	6.	0.1	1.8945e-005
210	17.226	6.	0.1	1.4078e-005
211	18.355	6.	0.1	9.9548e-006
212	19.484	6.	0.1	6.5673e-006
213	20.613	6.	0.1	3.9033e-006
214	21.742	6.	0.1	1.9424e-006
215	22.871	6.	0.1	6.756e-007
216	24.	6.	0.1	1.6375e-007
217	24.	4.8	0.1	4.2704e-007
218	24.	3.6	0.1	6.0174e-007
219	24.	2.4	0.1	6.0002e-007
220	24.	1.2	0.1	4.2184e-007
221	1.049e-014	1.2	0.1	1.3436e-004
222	2.0981e-014	2.4	0.1	1.3799e-004
223	3.1471e-014	3.6	0.1	1.3666e-004
224	4.1961e-014	4.8	0.1	1.2869e-004
225	24.	0.	0.1	1.6332e-007
226	22.871	0.	0.1	6.7669e-007
227	21.742	0.	0.1	1.9437e-006
228	20.613	0.	0.1	3.905e-006
229	19.484	0.	0.1	6.5686e-006
230	18.355	0.	0.1	9.9559e-006
231	17.226	0.	0.1	1.4079e-005
232	16.097	0.	0.1	1.8944e-005
233	14.968	0.	0.1	2.4557e-005
234	13.839	0.	0.1	3.0938e-005
235	12.71	0.	0.1	3.8029e-005
236	11.581	0.	0.1	4.5916e-005
237	10.452	0.	0.1	5.447e-005
238	9.3227	0.	0.1	6.3771e-005
239	8.1937	0.	0.1	7.0358e-005
240	7.0647	0.	0.1	7.3172e-005
241	5.9357	0.	0.1	5.7411e-005
242	4.8067	0.	0.1	3.7633e-005
243	4.64	0.	0.1	5.4612e-005
244	3.48	-1.4558e-030	0.1	8.7381e-005
245	2.32	-9.7055e-031	0.1	1.318e-004
246	1.16	-4.8527e-031	0.1	1.3428e-004
247	0.	0.	0.1	1.011e-004
248	3.937e-014	6.	0.1	9.4646e-005
249	1.16	6.	0.1	1.357e-004
250	2.32	6.	0.1	1.3053e-004
251	3.48	6.	0.1	7.8973e-005
252	4.64	6.	0.1	4.6257e-005
253	3.48	6.	0.	2.9948e-005
254	2.32	6.	0.	4.5544e-005
255	1.16	6.	0.	6.2412e-005
256	4.64	6.	0.	1.4627e-005
257	3.937e-014	6.	0.	6.4687e-006
258	1.16	-4.8527e-031	0.	6.3654e-005
259	2.32	-9.7055e-031	0.	4.5707e-005
260	3.48	-1.4558e-030	0.	3.4045e-005
261	4.64	0.	0.	1.8274e-005
262	0.	0.	0.	8.0176e-006
263	5.9357	0.	0.	2.0812e-005
264	7.0647	0.	0.	2.8108e-005
265	8.1937	0.	0.	2.5202e-005
266	9.3227	0.	0.	2.1736e-005
267	10.452	0.	0.	1.8038e-005
268	11.581	0.	0.	1.5595e-005
269	12.71	0.	0.	1.3234e-005
270	13.839	0.	0.	1.0983e-005
271	14.968	0.	0.	8.9577e-006
272	16.097	0.	0.	7.1592e-006
273	17.226	0.	0.	5.5776e-006
274	18.355	0.	0.	4.2213e-006
275	19.484	0.	0.	3.0908e-006
276	20.613	0.	0.	2.1779e-006
277	21.742	0.	0.	1.455e-006
278	22.871	0.	0.	8.8743e-007
279	4.8067	0.	0.	1.1683e-005
280	24.	0.	0.	4.7746e-007
281	4.1961e-014	4.8	0.	8.4909e-007
282	3.1471e-014	3.6	0.	8.3559e-007
283	2.0981e-014	2.4	0.	1.5843e-007
284	1.049e-014	1.2	0.	1.7887e-006
285	24.	1.2	0.	7.7094e-007
286	24.	2.4	0.	1.1545e-006
287	24.	3.6	0.	1.1538e-006
288	24.	4.8	0.	7.6994e-007
289	24.	6.	0.	4.7771e-007
290	22.871	6.	0.	8.9117e-007
291	21.742	6.	0.	1.4612e-006
292	20.613	6.	0.	2.1877e-006
293	19.484	6.	0.	3.1039e-006
294	18.355	6.	0.	4.2372e-006
295	17.226	6.	0.	5.5964e-006
296	16.097	6.	0.	7.181e-006
297	14.968	6.	0.	8.9906e-006
298	13.839	6.	0.	1.102e-005
