Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,4.9193,2.674,0,0.00020914,2089.9,9.3337e-05,363.87,6.0266e-05,115.39,-0.00019987,-1839.2,0.030062
2,5.5727,3.551,0,0.00016124,1611.3,5.6612e-05,32.504,5.0395e-05,-14.204,-0.00016088,-1601.6,0.038961
3,4.4903,2.661,0,0.00015227,1521.6,6.5321e-05,153.54,3.7932e-05,-52.244,-0.0001495,-1460.5,0.024994
4,6.0434,3.683,0,0.00011588,1158,5.2937e-05,163.82,2.7363e-05,-28.331,-0.00011238,-1078.3,0.046639
5,3.8685,2.0742,0,0.000107,1069.3,3.8545e-05,55.557,3.4911e-05,28.248,-0.00010555,-1027.1,0.018523
6,6.9973,4.0583,0,7.7222e-05,771.69,2.8533e-05,53.973,2.5247e-05,29.289,-7.5776e-05,-729.76,0.063657
7,5.3223,3.5311,0,0.00024833,2481.6,9.6701e-05,47.389,6.0399e-05,-225.37,-0.00025023,-2559.3,0.035154
8,5.1873,2.6321,0,0.00024248,2423.2,0.0001137,356.73,5.2936e-05,-99.821,-0.00023486,-2262.2,0.033596
9,19.324,2.9793,0,9.4634e-06,94.569,4.2468e-06,2.3322,1.2613e-06,-20.099,-9.5639e-06,-101.44,0.36751
10,14.61,3.0004,0,2.8819e-05,288,1.0057e-05,2.6301,8.8187e-06,-6.6749,-2.8877e-05,-289.91,0.23952
11,9.121,2.8022,0,5.0836e-05,508.01,1.9618e-05,-7.5827,1.1013e-05,-72.238,-5.1884e-05,-544.82,0.1072
12,2.3523,3.8372,0,0.00013195,1318.6,7.7193e-05,317.17,8.9454e-06,-195.61,-0.00012218,-1180.8,0.0068196
13,6.3656,2.2727,0,9.5916e-05,958.49,3.9372e-05,45.045,2.2166e-05,-84.23,-9.5926e-05,-971.53,0.052375
14,5.8034,2.6603,0,0.0001455,1454,5.8726e-05,107.21,3.9254e-05,-39.09,-0.00014378,-1414.4,0.042919
15,4.9762,3.2216,0,0.00020078,2006.4,6.862e-05,-26.602,5.9769e-05,-93.101,-0.00020274,-2065.5,0.030639
16,5.2074,3.1045,0,0.00022137,2212.2,7.7441e-05,67.595,7.18e-05,25.205,-0.00021976,-2165.5,0.033826
17,5.4449,2.9404,0,0.00019952,1993.8,7.5346e-05,91.972,5.7934e-05,-38.855,-0.0001983,-1964.1,0.037317
