Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	4.9193	2.674	0.	2089.9
2	5.5727	3.551	0.	1611.3
3	4.4903	2.661	0.	1521.6
4	6.0434	3.683	0.	1158.
5	3.8685	2.0742	0.	1069.3
6	6.9973	4.0583	0.	771.69
7	5.3223	3.5311	0.	2481.6
8	5.1873	2.6321	0.	2423.2
9	19.324	2.9793	0.	94.569
10	14.61	3.0004	0.	288.
11	9.121	2.8022	0.	508.01
12	2.3523	3.8372	0.	1318.6
13	6.3656	2.2727	0.	958.49
14	5.8034	2.6603	0.	1454.
15	4.9762	3.2216	0.	2006.4
16	5.2074	3.1045	0.	2212.2
17	5.4449	2.9404	0.	1993.8
18	7.1272	1.4295	0.	742.43
19	7.1272	1.4295	0.1	742.43
20	5.4449	2.9404	0.1	1993.8
21	5.2074	3.1045	0.1	2212.2
22	4.9762	3.2216	0.1	2006.4
23	5.8034	2.6603	0.1	1454.
24	6.3656	2.2727	0.1	958.49
25	2.3523	3.8372	0.1	1318.6
26	9.121	2.8022	0.1	508.01
27	14.61	3.0004	0.1	288.
28	19.324	2.9793	0.1	94.569
29	5.1873	2.6321	0.1	2423.2
30	5.3223	3.5311	0.1	2481.6
31	6.9973	4.0583	0.1	771.69
32	3.8685	2.0742	0.1	1069.3
33	6.0434	3.683	0.1	1158.
34	4.4903	2.661	0.1	1521.6
35	5.5727	3.551	0.1	1611.3
36	4.9193	2.674	0.1	2089.9
37	5.2667	5.	0.1	1131.7
38	5.2667	4.5	0.1	1438.4
39	5.2667	4.	0.1	4687.5
40	5.1	4.	0.1	4276.2
41	5.1	4.5	0.1	1804.6
42	5.1	5.	0.1	1084.9
43	5.2667	1.	0.1	922.83
44	5.2667	1.5	0.1	1566.3
45	5.2667	2.	0.1	3701.6
46	5.1	2.	0.1	3818.4
47	5.1	1.5	0.1	1558.2
48	5.1	1.	0.1	627.44
49	5.2667	6.	0.1	539.6
50	7.6083	6.	0.1	584.98
51	9.95	6.	0.1	482.03
52	14.633	6.	0.1	286.52
53	19.317	6.	0.1	100.99
54	24.	6.	0.1	40.519
55	24.	3.	0.1	24.655
56	2.6226e-014	3.	0.1	945.72
57	24.	0.	0.1	39.012
58	19.317	0.	0.1	100.4
59	14.633	0.	0.1	286.64
60	9.95	0.	0.1	498.41
61	7.6083	0.	0.1	569.18
62	5.2667	0.	0.1	557.78
63	5.1	0.	0.1	1100.3
64	2.55	1.0919e-030	0.1	1105.8
65	0.	0.	0.1	935.57
66	3.937e-014	6.	0.1	852.3
67	2.55	6.	0.1	1229.5
68	5.1	6.	0.1	1129.6
69	2.55	6.	0.	1229.5
70	5.1	6.	0.	1129.6
71	3.937e-014	6.	0.	852.3
72	2.55	1.0919e-030	0.	1105.8
73	5.1	0.	0.	1100.3
74	0.	0.	0.	935.57
75	7.6083	0.	0.	569.18
76	9.95	0.	0.	498.41
77	14.633	0.	0.	286.64
78	19.317	0.	0.	100.4
79	5.2667	0.	0.	557.78
80	24.	0.	0.	39.012
81	2.6226e-014	3.	0.	945.72
82	24.	3.	0.	24.655
83	24.	6.	0.	40.519
84	19.317	6.	0.	100.99
85	14.633	6.	0.	286.52
86	9.95	6.	0.	482.03
87	7.6083	6.	0.	584.98
88	5.2667	6.	0.	539.6
89	5.1	1.5	0.	1558.2
90	5.1	1.	0.	627.44
91	5.1	2.	0.	3818.4
92	5.2667	1.	0.	922.83
93	5.2667	1.5	0.	1566.3
94	5.2667	2.	0.	3701.6
95	5.1	4.5	0.	1804.6
96	5.1	5.	0.	1084.9
97	5.1	4.	0.	4276.2
98	5.2667	5.	0.	1131.7
99	5.2667	4.5	0.	1438.4
100	5.2667	4.	0.	4687.5
101	4.7048	2.6675	0.	1804.9
102	5.0533	2.6531	0.	2249.6
103	5.0633	2.8892	0.	2145.5
104	4.9193	2.674	5.e-002	30.054
105	5.0096	2.337	0.	2930.3
106	5.808	3.617	0.	1378.5
107	5.4475	3.5411	0.	2040.2
108	5.5088	3.2457	0.	1784.7
109	5.5727	3.551	5.e-002	213.17
110	5.4197	3.7755	0.	3116.6
