Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	4.0402	3.5032	0.	-15.31
2	3.3033	2.6905	0.	63.741
3	3.8638	4.2097	0.	-1.4662
4	0.96513	0.81655	0.	226.85
5	3.5432	0.68085	0.	116.03
6	1.6391	4.0908	0.	547.39
7	3.2327	5.4743	0.	108.69
8	1.111	4.4377	0.	418.6
9	4.5949	1.5504	0.	50.137
10	4.6197	0.75355	0.	31.568
11	5.7865	0.88057	0.	1.3009
12	6.9096	1.0492	0.	1.669
13	8.0099	1.1466	0.	-4.9477
14	9.1488	1.1735	0.	0.34943
15	10.305	1.169	0.	-0.19958
16	11.446	1.1748	0.	3.007
17	12.59	1.1755	0.	5.3332
18	13.728	1.1764	0.	6.8542
19	14.87	1.1769	0.	7.6791
20	16.007	1.1791	0.	8.1999
21	17.147	1.1812	0.	8.4757
22	18.286	1.1843	0.	8.6485
23	19.426	1.1853	0.	8.6686
24	20.567	1.1865	0.	8.523
25	21.711	1.1924	0.	8.2544
26	22.857	1.1976	0.	7.6741
27	22.855	2.4018	0.	10.697
28	22.851	3.6002	0.	10.699
29	22.855	4.7985	0.	7.6754
30	21.709	4.8009	0.	8.2428
31	20.566	4.7909	0.	8.5511
32	19.424	4.7776	0.	8.6321
33	18.281	4.7453	0.	8.6657
34	17.142	4.7168	0.	8.5033
35	16.004	4.7025	0.	8.1698
36	14.868	4.6968	0.	7.6806
37	13.729	4.6957	0.	6.8752
38	12.593	4.6952	0.	5.3977
39	11.444	4.7263	0.	2.4049
40	10.281	4.7523	0.	-0.76032
41	9.0823	4.7378	0.	0.80254
42	7.8383	4.6828	0.	-6.1157
43	6.5846	4.6877	0.	3.8133
44	5.1396	4.7144	0.	-29.194
45	4.242	5.2645	0.	35.07
46	5.1371	3.5677	0.	-37.139
47	5.711	1.7752	0.	-21.785
48	6.7847	2.1427	0.	-2.7641
49	7.8994	2.3228	0.	6.7223
50	9.0926	2.3472	0.	-3.539
51	10.272	2.3466	0.	-0.26925
52	11.436	2.3521	0.	2.1587
53	12.587	2.3568	0.	5.863
54	13.726	2.3579	0.	7.8963
55	14.867	2.36	0.	9.1049
56	16.005	2.3623	0.	9.8357
57	17.145	2.3652	0.	10.294
58	18.284	2.3671	0.	10.536
59	19.424	2.3711	0.	10.624
60	20.563	2.3864	0.	10.685
61	21.702	2.4016	0.	10.758
62	21.703	3.5971	0.	10.727
63	20.557	3.5834	0.	10.692
64	19.422	3.5737	0.	10.569
65	18.277	3.5509	0.	10.469
66	17.14	3.542	0.	10.22
