Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	6.137	3.3334	0.	106.46
2	7.1119	1.7472	0.	-164.38
3	4.29	2.8373	0.	-205.39
4	7.3168	3.392	0.	-142.22
5	4.3357	0.65575	0.	-33.118
6	6.5285	0.48093	0.	22.198
7	4.5968	4.6533	0.	7.2231
8	6.7241	4.7166	0.	-32.837
9	6.3231	5.0634	0.	-5.1735
10	3.8611	1.8454	0.	-8.8681
11	4.6578	5.4028	0.	13.093
12	6.5086	5.4598	0.	8.6944
13	3.322	0.92335	0.	40.68
14	3.7755	5.1673	0.	-16.023
15	2.746	4.5615	0.	-198.31
16	1.3242	4.6882	0.	-222.76
17	1.1557	1.183	0.	-215.74
18	2.2935	1.1047	0.	-183.13
19	7.5105	0.703	0.	-62.021
20	8.4174	1.1987	0.	-31.277
21	9.9077	1.1895	0.	-17.668
22	11.188	1.2007	0.	-5.8513
23	12.395	1.2069	0.	-0.30287
24	13.591	1.1966	0.	-0.84629
25	14.77	1.1868	0.	-0.70808
26	15.935	1.1855	0.	-0.65937
27	17.083	1.1865	0.	-0.72248
28	18.236	1.1867	0.	-0.61585
29	19.39	1.1944	0.	-0.57136
30	20.539	1.1957	0.	-0.63463
31	21.696	1.1934	0.	-0.62162
32	22.847	1.1959	0.	-0.64468
33	1.3452	3.5056	0.	-310.1
34	1.2575	2.3444	0.	-317.72
35	22.841	2.3946	0.	-1.2767
36	22.841	3.6	0.	-1.2862
37	22.842	4.8062	0.	-0.65589
38	21.686	4.8069	0.	-0.64586
39	20.535	4.7975	0.	-0.61075
40	19.383	4.8003	0.	-0.62859
41	18.233	4.7842	0.	-0.63606
42	17.083	4.7511	0.	-0.59054
43	15.93	4.7261	0.	-0.61407
44	14.775	4.7725	0.	-0.70209
45	13.608	4.7714	0.	-0.81709
46	12.415	4.7692	0.	-0.44318
47	11.192	4.7664	0.	-6.382
48	9.9192	4.7659	0.	-21.744
49	8.4385	4.7489	0.	-37.586
50	7.5674	5.2613	0.	-28.085
51	2.7203	3.2755	0.	-326.76
52	2.5588	2.1836	0.	-304.36
53	8.611	3.5161	0.	-74.303
54	8.5873	2.3545	0.	-60.256
55	9.8199	2.3401	0.	-21.386
56	11.093	2.3839	0.	-12.058
57	12.353	2.3843	0.	-2.2172
58	13.568	2.3748	0.	-1.5869
59	14.756	2.3741	0.	-1.1819
60	15.929	2.3728	0.	-1.175
61	17.081	2.3736	0.	-1.2874
62	18.231	2.3765	0.	-1.2318
63	19.377	2.3906	0.	-1.2494
64	20.527	2.3995	0.	-1.2517
65	21.685	2.3921	0.	-1.2291
66	21.682	3.599	0.	-1.2106
67	20.524	3.5979	0.	-1.2816
68	19.373	3.5912	0.	-1.3203
69	18.23	3.5798	0.	-1.215
70	17.078	3.5586	0.	-1.1854
71	15.926	3.5514	0.	-1.2901
72	14.756	3.5649	0.	-1.2492
73	13.567	3.5714	0.	-1.5365
74	12.36	3.5719	0.	-2.2698
75	11.102	3.5672	0.	-12.027
76	9.8407	3.5698	0.	-22.307
77	7.1302	4.1474	0.	-167.47
78	4.5383	1.1299	0.	-5.225
79	4.8466	5.0291	0.	-6.8601
80	4.0735	3.9389	0.	-93.126
81	6.2885	0.89672	0.	2.4337
82	6.5708	1.2289	0.	-25.548
83	5.4424	2.687	0.	53.821
84	5.1689	3.2009	0.	141.31
85	7.4498	2.4084	0.	-121.51
86	6.1443	2.4621	0.	96.969
87	6.1443	2.4621	0.1	-96.969
88	7.4498	2.4084	0.1	121.51
89	5.1689	3.2009	0.1	-141.31
90	5.4424	2.687	0.1	-53.821
91	6.5708	1.2289	0.1	25.548
92	6.2885	0.89672	0.1	-2.4337
93	4.0735	3.9389	0.1	93.126
94	4.8466	5.0291	0.1	6.8601
95	4.5383	1.1299	0.1	5.225
96	7.1302	4.1474	0.1	167.47
97	9.8407	3.5698	0.1	22.307
98	11.102	3.5672	0.1	12.027
99	12.36	3.5719	0.1	2.2698
100	13.567	3.5714	0.1	1.5365
101	14.756	3.5649	0.1	1.2492
102	15.926	3.5514	0.1	1.2901
103	17.078	3.5586	0.1	1.1854
104	18.23	3.5798	0.1	1.215
105	19.373	3.5912	0.1	1.3203
106	20.524	3.5979	0.1	1.2816
107	21.682	3.599	0.1	1.2106
108	21.685	2.3921	0.1	1.2291
109	20.527	2.3995	0.1	1.2517
110	19.377	2.3906	0.1	1.2494
111	18.231	2.3765	0.1	1.2318
112	17.081	2.3736	0.1	1.2874
113	15.929	2.3728	0.1	1.175
114	14.756	2.3741	0.1	1.1819
115	13.568	2.3748	0.1	1.5869
116	12.353	2.3843	0.1	2.2172
117	11.093	2.3839	0.1	12.058
118	9.8199	2.3401	0.1	21.386
119	8.5873	2.3545	0.1	60.256
120	8.611	3.5161	0.1	74.303
121	2.5588	2.1836	0.1	304.36
122	2.7203	3.2755	0.1	326.76
123	7.5674	5.2613	0.1	28.085
124	8.4385	4.7489	0.1	37.586
125	9.9192	4.7659	0.1	21.744
126	11.192	4.7664	0.1	6.382
127	12.415	4.7692	0.1	0.44318
128	13.608	4.7714	0.1	0.81709
129	14.775	4.7725	0.1	0.70209
130	15.93	4.7261	0.1	0.61407
131	17.083	4.7511	0.1	0.59054
132	18.233	4.7842	0.1	0.63606
133	19.383	4.8003	0.1	0.62859
134	20.535	4.7975	0.1	0.61075
135	21.686	4.8069	0.1	0.64586
136	22.842	4.8062	0.1	0.65589
137	22.841	3.6	0.1	1.2862
138	22.841	2.3946	0.1	1.2767
139	1.2575	2.3444	0.1	317.72
140	1.3452	3.5056	0.1	310.1
141	22.847	1.1959	0.1	0.64468
