Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	6.0689	2.4581	0.	-208.89
2	5.0602	3.8328	0.	-89.331
3	5.8976	1.8195	0.	-212.8
4	4.9167	2.9424	0.	-27.408
5	4.2512	3.4344	0.	-31.051
6	5.8208	3.9533	0.	-84.116
7	3.2405	0.62937	0.	29.378
8	3.3743	1.5103	0.	-10.18
9	5.2438	0.56341	0.	22.386
10	3.0944	5.3132	0.	22.737
11	3.4694	4.2026	0.	-60.476
12	3.7512	3.7904	0.	-20.692
13	5.4292	4.7945	0.	33.366
14	5.0289	5.0899	0.	0.27598
15	5.8558	3.0667	0.	-131.86
16	3.1081	2.7689	0.	-260.16
17	5.2344	5.4589	0.	15.4
18	2.254	3.0997	0.	-379.91
19	2.0895	2.1924	0.	-313.6
20	1.2973	3.633	0.	-343.95
21	2.0503	5.0765	0.	-110.3
22	2.2032	1.1202	0.	-185.99
23	6.3168	0.7579	0.	-53.973
24	7.3035	1.2891	0.	-34.434
25	8.6787	1.2539	0.	-15.009
26	9.9411	1.2443	0.	-8.2988
27	11.163	1.2258	0.	-0.57358
28	12.378	1.2051	0.	-0.89424
29	13.558	1.1957	0.	-0.8584
30	14.737	1.1836	0.	-0.6512
31	15.889	1.1829	0.	-0.74534
32	17.047	1.1845	0.	-0.59859
33	18.2	1.189	0.	-0.64477
34	19.358	1.1917	0.	-0.59121
35	20.513	1.1913	0.	-0.66296
36	21.681	1.194	0.	-0.61049
37	22.839	1.1964	0.	-0.6569
38	1.0596	1.1664	0.	-227.14
39	22.835	2.3954	0.	-1.2836
40	22.824	3.5941	0.	-1.3167
41	22.836	4.8051	0.	-0.67111
42	21.673	4.806	0.	-0.63938
43	20.514	4.7953	0.	-0.64471
44	19.355	4.7959	0.	-0.67403
45	18.197	4.7621	0.	-0.5907
46	17.041	4.7322	0.	-0.57177
47	15.885	4.7156	0.	-0.58513
48	14.729	4.7398	0.	-0.7337
49	13.558	4.7733	0.	-0.85093
50	12.364	4.778	0.	-0.84247
51	11.155	4.7877	0.	-3.9592
52	9.9226	4.798	0.	-18.766
53	8.6467	4.8016	0.	-22.841
54	7.295	4.8287	0.	-44.73
55	6.3282	5.3293	0.	-46.339
56	1.0629	2.347	0.	-316.05
57	7.1173	3.6038	0.	-176.43
58	7.2183	2.5395	0.	-45.624
59	8.5185	2.4748	0.	-29.661
60	9.8232	2.4479	0.	-19.356
61	11.099	2.4263	0.	-6.5983
62	12.339	2.3934	0.	-1.4273
63	13.552	2.3794	0.	-1.1185
64	14.736	2.3719	0.	-1.0121
65	15.89	2.3701	0.	-1.2801
66	17.047	2.3737	0.	-1.1911
67	18.199	2.3777	0.	-1.2995
68	19.355	2.3839	0.	-1.2108
69	20.51	2.3905	0.	-1.2575
70	21.673	2.3929	0.	-1.2483
71	21.669	3.5978	0.	-1.205
72	20.504	3.5958	0.	-1.329
73	19.348	3.5769	0.	-1.2886
74	18.194	3.5641	0.	-1.2307
75	17.041	3.5523	0.	-1.2321
76	15.887	3.5433	0.	-1.1583
77	14.717	3.5571	0.	-1.435
78	13.544	3.56	0.	-1.3078
79	12.329	3.5859	0.	-0.97188
80	11.083	3.6073	0.	-8.1928
81	8.5165	3.6471	0.	-30.432
82	9.8294	3.619	0.	-27.913
83	1.0437	4.8525	0.	-188.46
84	5.8764	4.4118	0.	-104.07
85	3.5571	1.0458	0.	71.351
86	3.0413	2.1072	0.	-245.31
87	3.2361	4.7401	0.	11.223
88	5.0498	0.96092	0.	-4.2585
89	5.3805	1.3607	0.	-15.824
90	4.7511	2.4975	0.	117.47
91	4.37	3.7168	0.	-61.799
92	3.3727	3.415	0.	-155.59
93	4.9079	3.4143	0.	-142.91
94	4.0802	3.0726	0.	-16.236
