Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	6.0689	2.4581	0.	1.0153e-004
2	5.0602	3.8328	0.	1.3839e-004
3	5.8976	1.8195	0.	9.63e-005
4	4.9167	2.9424	0.	1.5201e-004
5	4.2512	3.4344	0.	2.3482e-004
6	5.8208	3.9533	0.	1.1258e-004
7	3.2405	0.62937	0.	1.1114e-004
8	3.3743	1.5103	0.	1.3474e-004
9	5.2438	0.56341	0.	7.3277e-005
10	3.0944	5.3132	0.	1.0014e-004
11	3.4694	4.2026	0.	1.5093e-004
12	3.7512	3.7904	0.	2.12e-004
13	5.4292	4.7945	0.	1.0143e-004
14	5.0289	5.0899	0.	5.6548e-005
15	5.8558	3.0667	0.	1.2377e-004
16	3.1081	2.7689	0.	1.6326e-004
17	5.2344	5.4589	0.	7.0652e-005
18	2.254	3.0997	0.	1.3423e-004
19	2.0895	2.1924	0.	1.2546e-004
20	1.2973	3.633	0.	1.4491e-004
21	2.0503	5.0765	0.	1.2546e-004
22	2.2032	1.1202	0.	1.1324e-004
23	6.3168	0.7579	0.	7.4073e-005
24	7.3035	1.2891	0.	7.4082e-005
25	8.6787	1.2539	0.	6.772e-005
26	9.9411	1.2443	0.	5.7299e-005
27	11.163	1.2258	0.	4.8463e-005
28	12.378	1.2051	0.	4.0052e-005
29	13.558	1.1957	0.	3.2549e-005
30	14.737	1.1836	0.	2.5869e-005
31	15.889	1.1829	0.	2.0018e-005
32	17.047	1.1845	0.	1.4961e-005
33	18.2	1.189	0.	1.0671e-005
34	19.358	1.1917	0.	7.151e-006
35	20.513	1.1913	0.	4.4007e-006
36	21.681	1.194	0.	2.4278e-006
37	22.839	1.1964	0.	1.2562e-006
38	1.0596	1.1664	0.	1.4257e-004
39	22.835	2.3954	0.	1.588e-006
40	22.824	3.5941	0.	1.5939e-006
41	22.836	4.8051	0.	1.2577e-006
42	21.673	4.806	0.	2.4365e-006
43	20.514	4.7953	0.	4.4085e-006
44	19.355	4.7959	0.	7.1558e-006
45	18.197	4.7621	0.	1.0694e-005
46	17.041	4.7322	0.	1.4989e-005
47	15.885	4.7156	0.	2.0061e-005
48	14.729	4.7398	0.	2.5878e-005
49	13.558	4.7733	0.	3.2569e-005
50	12.364	4.778	0.	4.0131e-005
51	11.155	4.7877	0.	4.8522e-005
52	9.9226	4.798	0.	5.8024e-005
53	8.6467	4.8016	0.	6.9751e-005
54	7.295	4.8287	0.	7.5656e-005
55	6.3282	5.3293	0.	7.8321e-005
56	1.0629	2.347	0.	1.5431e-004
57	7.1173	3.6038	0.	7.084e-005
58	7.2183	2.5395	0.	7.5235e-005
59	8.5185	2.4748	0.	6.9106e-005
60	9.8232	2.4479	0.	5.8198e-005
61	11.099	2.4263	0.	4.8588e-005
62	12.339	2.3934	0.	4.0091e-005
63	13.552	2.3794	0.	3.2503e-005
64	14.736	2.3719	0.	2.5829e-005
65	15.89	2.3701	0.	2.0022e-005
66	17.047	2.3737	0.	1.4992e-005
67	18.199	2.3777	0.	1.0728e-005
68	19.355	2.3839	0.	7.2447e-006
69	20.51	2.3905	0.	4.5401e-006
70	21.673	2.3929	0.	2.6496e-006
71	21.669	3.5978	0.	2.6531e-006
72	20.504	3.5958	0.	4.549e-006
73	19.348	3.5769	0.	7.2608e-006
74	18.194	3.5641	0.	1.075e-005
75	17.041	3.5523	0.	1.5014e-005
76	15.887	3.5433	0.	2.0041e-005
77	14.717	3.5571	0.	2.5898e-005
78	13.544	3.56	0.	3.2547e-005
79	12.329	3.5859	0.	4.0128e-005
80	11.083	3.6073	0.	4.8576e-005
81	8.5165	3.6471	0.	6.9362e-005
82	9.8294	3.619	0.	5.8482e-005
83	1.0437	4.8525	0.	1.4181e-004
84	5.8764	4.4118	0.	9.8931e-005
85	3.5571	1.0458	0.	8.9237e-005
86	3.0413	2.1072	0.	1.3855e-004
87	3.2361	4.7401	0.	1.1269e-004
88	5.0498	0.96092	0.	6.6128e-005
89	5.3805	1.3607	0.	1.0581e-004
90	4.7511	2.4975	0.	1.654e-004
91	4.37	3.7168	0.	2.0121e-004
92	3.3727	3.415	0.	1.76e-004
93	4.9079	3.4143	0.	1.4685e-004
94	4.0802	3.0726	0.	2.1403e-004
95	5.5139	3.4685	0.	1.2799e-004
96	3.8833	2.6346	0.	2.1947e-004
97	2.7565	3.7582	0.	1.3246e-004
98	2.3686	4.2998	0.	1.3312e-004
99	2.3686	4.2998	0.1	1.3312e-004
100	2.7565	3.7582	0.1	1.3246e-004
101	3.8833	2.6346	0.1	2.1947e-004
102	5.5139	3.4685	0.1	1.2799e-004
103	4.0802	3.0726	0.1	2.1403e-004
104	4.9079	3.4143	0.1	1.4685e-004
105	3.3727	3.415	0.1	1.76e-004
106	4.37	3.7168	0.1	2.0121e-004
107	4.7511	2.4975	0.1	1.654e-004
108	5.3805	1.3607	0.1	1.0581e-004
109	5.0498	0.96092	0.1	6.6128e-005
110	3.2361	4.7401	0.1	1.1269e-004
111	3.0413	2.1072	0.1	1.3855e-004
112	3.5571	1.0458	0.1	8.9237e-005
113	5.8764	4.4118	0.1	9.8931e-005
114	1.0437	4.8525	0.1	1.4181e-004
115	9.8294	3.619	0.1	5.8482e-005
116	8.5165	3.6471	0.1	6.9362e-005
117	11.083	3.6073	0.1	4.8576e-005
118	12.329	3.5859	0.1	4.0128e-005
119	13.544	3.56	0.1	3.2547e-005
120	14.717	3.5571	0.1	2.5898e-005
121	15.887	3.5433	0.1	2.0041e-005
122	17.041	3.5523	0.1	1.5014e-005
123	18.194	3.5641	0.1	1.075e-005
124	19.348	3.5769	0.1	7.2608e-006
125	20.504	3.5958	0.1	4.549e-006
126	21.669	3.5978	0.1	2.6531e-006
127	21.673	2.3929	0.1	2.6496e-006
128	20.51	2.3905	0.1	4.5401e-006
129	19.355	2.3839	0.1	7.2447e-006
130	18.199	2.3777	0.1	1.0728e-005
131	17.047	2.3737	0.1	1.4992e-005
132	15.89	2.3701	0.1	2.0022e-005
133	14.736	2.3719	0.1	2.5829e-005
134	13.552	2.3794	0.1	3.2503e-005
135	12.339	2.3934	0.1	4.0091e-005
136	11.099	2.4263	0.1	4.8588e-005
137	9.8232	2.4479	0.1	5.8198e-005
138	8.5185	2.4748	0.1	6.9106e-005
139	7.2183	2.5395	0.1	7.5235e-005
140	7.1173	3.6038	0.1	7.084e-005
141	1.0629	2.347	0.1	1.5431e-004
142	6.3282	5.3293	0.1	7.8321e-005
143	7.295	4.8287	0.1	7.5656e-005
144	8.6467	4.8016	0.1	6.9751e-005
145	9.9226	4.798	0.1	5.8024e-005
146	11.155	4.7877	0.1	4.8522e-005
147	12.364	4.778	0.1	4.0131e-005
148	13.558	4.7733	0.1	3.2569e-005
149	14.729	4.7398	0.1	2.5878e-005
150	15.885	4.7156	0.1	2.0061e-005
151	17.041	4.7322	0.1	1.4989e-005
152	18.197	4.7621	0.1	1.0694e-005
153	19.355	4.7959	0.1	7.1558e-006
154	20.514	4.7953	0.1	4.4085e-006
155	21.673	4.806	0.1	2.4365e-006
156	22.836	4.8051	0.1	1.2577e-006
157	22.824	3.5941	0.1	1.5939e-006
158	22.835	2.3954	0.1	1.588e-006
159	1.0596	1.1664	0.1	1.4257e-004
160	22.839	1.1964	0.1	1.2562e-006
161	21.681	1.194	0.1	2.4278e-006
162	20.513	1.1913	0.1	4.4007e-006
163	19.358	1.1917	0.1	7.151e-006
164	18.2	1.189	0.1	1.0671e-005
165	17.047	1.1845	0.1	1.4961e-005
166	15.889	1.1829	0.1	2.0018e-005
167	14.737	1.1836	0.1	2.5869e-005
168	13.558	1.1957	0.1	3.2549e-005
169	12.378	1.2051	0.1	4.0052e-005
170	11.163	1.2258	0.1	4.8463e-005
171	9.9411	1.2443	0.1	5.7299e-005
172	8.6787	1.2539	0.1	6.772e-005
173	7.3035	1.2891	0.1	7.4082e-005
174	6.3168	0.7579	0.1	7.4073e-005
175	2.2032	1.1202	0.1	1.1324e-004
176	2.0503	5.0765	0.1	1.2546e-004
177	1.2973	3.633	0.1	1.4491e-004
178	2.0895	2.1924	0.1	1.2546e-004
179	2.254	3.0997	0.1	1.3423e-004
180	5.2344	5.4589	0.1	7.0652e-005
181	3.1081	2.7689	0.1	1.6326e-004
182	5.8558	3.0667	0.1	1.2377e-004
183	5.0289	5.0899	0.1	5.6548e-005
184	5.4292	4.7945	0.1	1.0143e-004
185	3.7512	3.7904	0.1	2.12e-004
186	3.4694	4.2026	0.1	1.5093e-004
187	3.0944	5.3132	0.1	1.0014e-004
188	5.2438	0.56341	0.1	7.3277e-005
189	3.3743	1.5103	0.1	1.3474e-004
190	3.2405	0.62937	0.1	1.1114e-004
191	5.8208	3.9533	0.1	1.1258e-004
192	4.2512	3.4344	0.1	2.3482e-004
193	4.9167	2.9424	0.1	1.5201e-004
194	5.8976	1.8195	0.1	9.63e-005
195	5.0602	3.8328	0.1	1.3839e-004
196	6.0689	2.4581	0.1	1.0153e-004
197	4.3267	5.5	0.1	2.6748e-005
198	4.3267	5.	0.1	1.0202e-004
199	4.3267	4.5	0.1	1.2288e-004
200	4.3267	4.	0.1	2.3384e-004
201	4.16	4.	0.1	5.3311e-004
202	4.16	4.5	0.1	2.1223e-004
203	4.16	5.	0.1	1.1008e-004
204	4.16	5.5	0.1	6.4682e-005
205	4.3267	0.5	0.1	3.4451e-005
206	4.3267	1.	0.1	1.1896e-004
207	4.3267	1.5	0.1	1.6043e-004
208	4.3267	2.	0.1	3.0177e-004
209	4.16	2.	0.1	3.6891e-004
210	4.16	1.5	0.1	2.2994e-004
211	4.16	1.	0.1	1.116e-004
212	4.16	0.5	0.1	4.0809e-005
213	4.3267	6.	0.1	3.757e-005
214	5.4839	6.	0.1	5.9547e-005
215	6.6412	6.	0.1	7.5657e-005
216	7.7984	6.	0.1	7.8356e-005
217	8.9557	6.	0.1	6.6842e-005
218	10.113	6.	0.1	5.7254e-005
219	11.27	6.	0.1	4.8673e-005
220	12.427	6.	0.1	4.0176e-005
221	13.585	6.	0.1	3.2675e-005
222	14.742	6.	0.1	2.5969e-005
223	15.899	6.	0.1	2.0059e-005
224	17.056	6.	0.1	1.5006e-005
225	18.214	6.	0.1	1.0682e-005
226	19.371	6.	0.1	7.1449e-006
227	20.528	6.	0.1	4.3412e-006
228	21.685	6.	0.1	2.3288e-006
229	22.843	6.	0.1	1.0535e-006
230	24.	6.	0.1	4.6331e-007
231	24.	4.8	0.1	8.3398e-007
232	24.	3.6	0.1	1.2423e-006
233	24.	2.4	0.1	1.2447e-006
234	24.	1.2	0.1	8.3093e-007
235	1.049e-014	1.2	0.1	9.9674e-005
236	2.0981e-014	2.4	0.1	1.0543e-004
237	3.1471e-014	3.6	0.1	1.0441e-004
238	4.1961e-014	4.8	0.1	1.0004e-004
239	24.	0.	0.1	4.6466e-007
240	22.843	0.	0.1	1.0535e-006
241	21.685	0.	0.1	2.3252e-006
242	20.528	0.	0.1	4.3501e-006
243	19.371	0.	0.1	7.1158e-006
244	18.214	0.	0.1	1.0654e-005
245	17.056	0.	0.1	1.4971e-005
246	15.899	0.	0.1	2.0069e-005
247	14.742	0.	0.1	2.596e-005
