Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	5.5392	3.0226	0.	4.4536e-002
2	3.3391	3.2634	0.	1.5563e-002
3	4.2742	3.7434	0.	2.5262e-002
4	6.4693	3.8037	0.	6.1405e-002
5	3.5122	0.59957	0.	1.5271e-002
6	3.5041	1.617	0.	1.6478e-002
7	5.844	0.63106	0.	4.7623e-002
8	3.8284	4.5959	0.	1.9313e-002
9	4.2565	4.3014	0.	2.4245e-002
10	5.6466	5.475	0.	4.4728e-002
11	3.4682	5.2549	0.	1.5129e-002
12	2.3847	4.7319	0.	7.5409e-003
13	2.2888	2.3462	0.	7.3255e-003
14	2.5793	1.1249	0.	8.6952e-003
15	1.1707	4.7914	0.	1.8018e-003
16	6.7646	0.98787	0.	6.5934e-002
17	7.7056	1.3243	0.	8.5803e-002
18	8.7547	1.5197	0.	0.10928
19	10.025	1.6336	0.	0.13953
20	11.472	1.2413	0.	0.17585
21	12.676	1.2239	0.	0.20781
22	13.824	1.2262	0.	0.23928
23	14.953	1.1858	0.	0.27101
24	16.084	1.2164	0.	0.30347
25	17.209	1.2097	0.	0.33619
26	18.332	1.201	0.	0.36922
27	19.469	1.193	0.	0.40292
28	20.597	1.1951	0.	0.43651
29	21.729	1.1919	0.	0.47032
30	22.861	1.1897	0.	0.50416
31	1.1458	3.5769	0.	1.8496e-003
32	1.1736	2.3331	0.	1.9377e-003
33	1.2152	1.1748	0.	1.9241e-003
34	22.857	2.3905	0.	0.50429
35	22.855	3.5988	0.	0.50441
36	22.857	4.804	0.	0.50461
37	21.72	4.7935	0.	0.4706
38	20.585	4.7907	0.	0.43672
39	19.451	4.7881	0.	0.40295
40	18.323	4.8007	0.	0.36952
41	17.204	4.8458	0.	0.33662
42	16.073	4.8368	0.	0.30369
43	14.935	4.856	0.	0.27107
44	13.811	4.8427	0.	0.23945
45	12.692	4.8271	0.	0.20875
46	11.544	4.8023	0.	0.17826
47	10.369	4.729	0.	0.1483
48	9.0948	4.596	0.	0.11754
49	7.786	4.4523	0.	8.8167e-002
50	6.7773	5.1304	0.	6.6807e-002
51	8.2201	2.9304	0.	9.7813e-002
52	10.707	2.5758	0.	0.15692
53	11.601	2.452	0.	0.17981
54	12.704	2.4304	0.	0.2091
55	13.848	2.4528	0.	0.24045
56	14.966	2.4311	0.	0.27183
57	16.066	2.4369	0.	0.30335
58	17.19	2.4219	0.	0.33601
59	18.31	2.3956	0.	0.36888
60	19.451	2.3876	0.	0.40265
61	20.583	2.3893	0.	0.43633
62	21.717	2.3926	0.	0.47018
63	2.2347	3.4831	0.	7.0149e-003
64	21.707	3.5893	0.	0.47009
65	20.573	3.5805	0.	0.43625
66	19.441	3.5903	0.	0.40254
67	18.305	3.6037	0.	0.36894
68	17.191	3.6263	0.	0.3362
69	16.071	3.6633	0.	0.30366
70	14.951	3.6459	0.	0.27161
71	13.834	3.637	0.	0.24023
72	12.702	3.652	0.	0.20921
73	11.61	3.6566	0.	0.18022
74	10.435	3.5248	0.	0.1502
75	9.345	3.2075	0.	0.12367
76	5.4276	5.067	0.	4.1214e-002
77	5.9539	4.5783	0.	5.128e-002
78	3.8219	1.0588	0.	1.8735e-002
79	3.5257	2.4151	0.	1.7252e-002
80	5.577	1.1004	0.	4.3381e-002
81	6.0981	1.752	0.	5.3722e-002
82	5.5605	2.3302	0.	4.4494e-002
83	4.8407	2.5151	0.	3.3053e-002
84	6.9161	2.6708	0.	7.0132e-002
85	4.397	3.025	0.	2.7223e-002
86	4.8891	3.2	0.	3.4056e-002
87	5.0602	2.6351	0.	3.6503e-002
88	3.367	4.0772	0.	1.5451e-002
89	3.367	4.0772	0.1	1.5451e-002
90	5.0602	2.6351	0.1	3.6503e-002
91	4.8891	3.2	0.1	3.4056e-002
92	4.397	3.025	0.1	2.7223e-002
93	6.9161	2.6708	0.1	7.0132e-002
94	4.8407	2.5151	0.1	3.3053e-002
95	5.5605	2.3302	0.1	4.4494e-002
96	6.0981	1.752	0.1	5.3722e-002
97	5.577	1.1004	0.1	4.3381e-002
98	3.5257	2.4151	0.1	1.7252e-002
99	3.8219	1.0588	0.1	1.8735e-002
100	5.9539	4.5783	0.1	5.128e-002
101	5.4276	5.067	0.1	4.1214e-002
102	9.345	3.2075	0.1	0.12367
103	10.435	3.5248	0.1	0.1502
104	11.61	3.6566	0.1	0.18022
105	12.702	3.652	0.1	0.20921
106	13.834	3.637	0.1	0.24023
107	14.951	3.6459	0.1	0.27161
108	16.071	3.6633	0.1	0.30366
109	17.191	3.6263	0.1	0.3362
110	18.305	3.6037	0.1	0.36894
111	19.441	3.5903	0.1	0.40254
112	20.573	3.5805	0.1	0.43625
113	21.707	3.5893	0.1	0.47009
114	2.2347	3.4831	0.1	7.0149e-003
115	21.717	2.3926	0.1	0.47018
116	20.583	2.3893	0.1	0.43633
117	19.451	2.3876	0.1	0.40265
118	18.31	2.3956	0.1	0.36888
119	17.19	2.4219	0.1	0.33601
120	16.066	2.4369	0.1	0.30335
121	14.966	2.4311	0.1	0.27183
122	13.848	2.4528	0.1	0.24045
123	12.704	2.4304	0.1	0.2091
124	11.601	2.452	0.1	0.17981
125	10.707	2.5758	0.1	0.15692
126	8.2201	2.9304	0.1	9.7813e-002
127	6.7773	5.1304	0.1	6.6807e-002
128	7.786	4.4523	0.1	8.8167e-002
129	9.0948	4.596	0.1	0.11754
130	10.369	4.729	0.1	0.1483
131	11.544	4.8023	0.1	0.17826
132	12.692	4.8271	0.1	0.20875
133	13.811	4.8427	0.1	0.23945
134	14.935	4.856	0.1	0.27107
135	16.073	4.8368	0.1	0.30369
136	17.204	4.8458	0.1	0.33662
137	18.323	4.8007	0.1	0.36952
138	19.451	4.7881	0.1	0.40295
139	20.585	4.7907	0.1	0.43672
140	21.72	4.7935	0.1	0.4706
141	22.857	4.804	0.1	0.50461
142	22.855	3.5988	0.1	0.50441
143	22.857	2.3905	0.1	0.50429
144	1.2152	1.1748	0.1	1.9241e-003
145	1.1736	2.3331	0.1	1.9377e-003
146	1.1458	3.5769	0.1	1.8496e-003
147	22.861	1.1897	0.1	0.50416
148	21.729	1.1919	0.1	0.47032
149	20.597	1.1951	0.1	0.43651
150	19.469	1.193	0.1	0.40292
151	18.332	1.201	0.1	0.36922
152	17.209	1.2097	0.1	0.33619
153	16.084	1.2164	0.1	0.30347
154	14.953	1.1858	0.1	0.27101
155	13.824	1.2262	0.1	0.23928
156	12.676	1.2239	0.1	0.20781
157	11.472	1.2413	0.1	0.17585
158	10.025	1.6336	0.1	0.13953
159	8.7547	1.5197	0.1	0.10928
160	7.7056	1.3243	0.1	8.5803e-002
161	6.7646	0.98787	0.1	6.5934e-002
162	1.1707	4.7914	0.1	1.8018e-003
163	2.5793	1.1249	0.1	8.6952e-003
164	2.2888	2.3462	0.1	7.3255e-003
165	2.3847	4.7319	0.1	7.5409e-003
166	3.4682	5.2549	0.1	1.5129e-002
167	5.6466	5.475	0.1	4.4728e-002
168	4.2565	4.3014	0.1	2.4245e-002
169	3.8284	4.5959	0.1	1.9313e-002
170	5.844	0.63106	0.1	4.7623e-002
171	3.5041	1.617	0.1	1.6478e-002
172	3.5122	0.59957	0.1	1.5271e-002
173	6.4693	3.8037	0.1	6.1405e-002
174	4.2742	3.7434	0.1	2.5262e-002
175	3.3391	3.2634	0.1	1.5563e-002
176	5.5392	3.0226	0.1	4.4536e-002
177	4.7667	5.5	0.1	2.8737e-002
178	4.7667	5.	0.1	2.9619e-002
179	4.7667	4.5	0.1	3.0576e-002
180	4.7667	4.	0.1	3.1433e-002
