Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	11.6	2.1818	0.	-10285
2	11.6	2.3636	0.	-8202.6
3	11.6	2.5455	0.	-7256.6
4	11.6	2.7273	0.	-6774.6
5	11.6	2.9091	0.	-6568.8
6	11.6	3.0909	0.	-6568.8
7	11.6	3.2727	0.	-6774.6
8	11.6	3.4545	0.	-7256.6
9	11.6	3.6364	0.	-8202.6
10	11.6	3.8182	0.	-10285
11	11.767	2.1818	0.	-10336
12	11.767	2.3636	0.	-8206.3
13	11.767	2.5455	0.	-7231.5
14	11.767	2.7273	0.	-6740.6
15	11.767	2.9091	0.	-6530.8
16	11.767	3.0909	0.	-6530.8
17	11.767	3.2727	0.	-6740.6
18	11.767	3.4545	0.	-7231.5
19	11.767	3.6364	0.	-8206.3
20	11.767	3.8182	0.	-10336
21	11.416	5.8182	0.	-572.99
22	11.416	5.6364	0.	-783.22
23	11.416	5.4545	0.	-1027.4
24	11.416	5.2727	0.	-1290.4
25	11.416	5.0909	0.	-1582.8
26	11.416	4.9091	0.	-1923.2
27	11.416	4.7273	0.	-2341.2
28	11.416	4.5455	0.	-2906.
29	11.416	4.3636	0.	-3716.4
30	11.416	4.1818	0.	-5344.9
31	11.416	4.	0.	-7470.6
32	11.416	3.8182	0.	-7610.9
33	11.416	3.6364	0.	-7244.5
34	11.416	3.4545	0.	-6767.7
35	11.416	3.2727	0.	-6484.6
36	11.416	3.0909	0.	-6348.1
37	11.416	2.9091	0.	-6348.1
38	11.416	2.7273	0.	-6484.6
39	11.416	2.5455	0.	-6767.7
40	11.416	2.3636	0.	-7244.5
41	11.416	2.1818	0.	-7610.9
42	11.416	2.	0.	-7470.6
43	11.416	1.8182	0.	-5344.9
44	11.416	1.6364	0.	-3716.4
45	11.416	1.4545	0.	-2906.
46	11.416	1.2727	0.	-2341.2
47	11.416	1.0909	0.	-1923.2
48	11.416	0.90909	0.	-1582.8
49	11.416	0.72727	0.	-1290.4
50	11.416	0.54545	0.	-1027.4
51	11.416	0.36364	0.	-783.22
52	11.416	0.18182	0.	-572.99
53	11.232	5.8182	0.	-921.65
54	11.232	5.6364	0.	-1042.2
55	11.232	5.4545	0.	-1227.2
56	11.232	5.2727	0.	-1454.4
57	11.232	5.0909	0.	-1722.9
58	11.232	4.9091	0.	-2043.4
59	11.232	4.7273	0.	-2439.
60	11.232	4.5455	0.	-2943.4
61	11.232	4.3636	0.	-3617.3
62	11.232	4.1818	0.	-4456.2
63	11.232	4.	0.	-5248.4
64	11.232	3.8182	0.	-5858.2
65	11.232	3.6364	0.	-6073.1
66	11.232	3.4545	0.	-6060.6
67	11.232	3.2727	0.	-5991.9
68	11.232	3.0909	0.	-5945.5
69	11.232	2.9091	0.	-5945.5
70	11.232	2.7273	0.	-5991.9
71	11.232	2.5455	0.	-6060.6
72	11.232	2.3636	0.	-6073.1
73	11.232	2.1818	0.	-5858.2
74	11.232	2.	0.	-5248.4
75	11.232	1.8182	0.	-4456.2
76	11.232	1.6364	0.	-3617.3
77	11.232	1.4545	0.	-2943.4
78	11.232	1.2727	0.	-2439.
79	11.232	1.0909	0.	-2043.4
80	11.232	0.90909	0.	-1722.9
81	11.232	0.72727	0.	-1454.4
82	11.232	0.54545	0.	-1227.2
83	11.232	0.36364	0.	-1042.2
84	11.232	0.18182	0.	-921.65
85	11.048	5.8182	0.	-1283.2
86	11.048	5.6364	0.	-1373.3
87	11.048	5.4545	0.	-1520.4
88	11.048	5.2727	0.	-1715.8
89	11.048	5.0909	0.	-1958.
90	11.048	4.9091	0.	-2251.5
91	11.048	4.7273	0.	-2605.9
92	11.048	4.5455	0.	-3034.2
93	11.048	4.3636	0.	-3532.3
94	11.048	4.1818	0.	-4072.3
95	11.048	4.	0.	-4588.5
96	11.048	3.8182	0.	-4999.7
97	11.048	3.6364	0.	-5277.
98	11.048	3.4545	0.	-5416.1
99	11.048	3.2727	0.	-5469.2
100	11.048	3.0909	0.	-5484.2
101	11.048	2.9091	0.	-5484.2
102	11.048	2.7273	0.	-5469.2
103	11.048	2.5455	0.	-5416.1
104	11.048	2.3636	0.	-5277.
105	11.048	2.1818	0.	-4999.7
106	11.048	2.	0.	-4588.5
107	11.048	1.8182	0.	-4072.3
108	11.048	1.6364	0.	-3532.3
109	11.048	1.4545	0.	-3034.2
110	11.048	1.2727	0.	-2605.9
111	11.048	1.0909	0.	-2251.5
112	11.048	0.90909	0.	-1958.
113	11.048	0.72727	0.	-1715.8
114	11.048	0.54545	0.	-1520.4
115	11.048	0.36364	0.	-1373.3
116	11.048	0.18182	0.	-1283.2
117	10.863	5.8182	0.	-1620.4
118	10.863	5.6364	0.	-1697.8
119	10.863	5.4545	0.	-1820.7
120	10.863	5.2727	0.	-1987.5
121	10.863	5.0909	0.	-2197.7
122	10.863	4.9091	0.	-2452.
123	10.863	4.7273	0.	-2751.5
124	10.863	4.5455	0.	-3093.9
125	10.863	4.3636	0.	-3468.6
126	10.863	4.1818	0.	-3850.7
127	10.863	4.	0.	-4210.6
128	10.863	3.8182	0.	-4520.4
129	10.863	3.6364	0.	-4759.7
130	10.863	3.4545	0.	-4921.1
131	10.863	3.2727	0.	-5013.5
132	10.863	3.0909	0.	-5054.
133	10.863	2.9091	0.	-5054.
134	10.863	2.7273	0.	-5013.5
135	10.863	2.5455	0.	-4921.1
136	10.863	2.3636	0.	-4759.7
137	10.863	2.1818	0.	-4520.4
138	10.863	2.	0.	-4210.6
139	10.863	1.8182	0.	-3850.7
140	10.863	1.6364	0.	-3468.6
141	10.863	1.4545	0.	-3093.9
142	10.863	1.2727	0.	-2751.5
143	10.863	1.0909	0.	-2452.
144	10.863	0.90909	0.	-2197.7
145	10.863	0.72727	0.	-1987.5
146	10.863	0.54545	0.	-1820.7
147	10.863	0.36364	0.	-1697.8
148	10.863	0.18182	0.	-1620.4
149	10.679	5.8182	0.	-1927.2
150	10.679	5.6364	0.	-1996.6
151	10.679	5.4545	0.	-2102.
152	10.679	5.2727	0.	-2243.7
153	10.679	5.0909	0.	-2421.6
154	10.679	4.9091	0.	-2634.4
155	10.679	4.7273	0.	-2879.1
156	10.679	4.5455	0.	-3149.5
157	10.679	4.3636	0.	-3434.
158	10.679	4.1818	0.	-3717.6
159	10.679	4.	0.	-3984.2
160	10.679	3.8182	0.	-4220.
161	10.679	3.6364	0.	-4413.5
162	10.679	3.4545	0.	-4557.3
163	10.679	3.2727	0.	-4650.2
164	10.679	3.0909	0.	-4695.
