Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	10.1	2.1818	0.	-11755
2	10.1	2.3636	0.	-9373.2
3	10.1	2.5455	0.	-8290.
4	10.1	2.7273	0.	-7738.4
5	10.1	2.9091	0.	-7502.9
6	10.1	3.0909	0.	-7502.9
7	10.1	3.2727	0.	-7738.4
8	10.1	3.4545	0.	-8290.
9	10.1	3.6364	0.	-9373.2
10	10.1	3.8182	0.	-11755
11	10.267	2.1818	0.	-11798
12	10.267	2.3636	0.	-9372.8
13	10.267	2.5455	0.	-8262.3
14	10.267	2.7273	0.	-7702.4
15	10.267	2.9091	0.	-7463.1
16	10.267	3.0909	0.	-7463.1
17	10.267	3.2727	0.	-7702.4
18	10.267	3.4545	0.	-8262.3
19	10.267	3.6364	0.	-9372.8
20	10.267	3.8182	0.	-11798
21	9.9164	5.8182	0.	-655.26
22	9.9164	5.6364	0.	-897.29
23	9.9164	5.4545	0.	-1177.8
24	9.9164	5.2727	0.	-1479.7
25	9.9164	5.0909	0.	-1814.9
26	9.9164	4.9091	0.	-2204.8
27	9.9164	4.7273	0.	-2683.5
28	9.9164	4.5455	0.	-3330.
29	9.9164	4.3636	0.	-4258.
30	9.9164	4.1818	0.	-6119.6
31	9.9164	4.	0.	-8553.6
32	9.9164	3.8182	0.	-8708.9
33	9.9164	3.6364	0.	-8281.4
34	9.9164	3.4545	0.	-7730.6
35	9.9164	3.2727	0.	-7404.4
36	9.9164	3.0909	0.	-7247.3
37	9.9164	2.9091	0.	-7247.3
38	9.9164	2.7273	0.	-7404.4
39	9.9164	2.5455	0.	-7730.6
40	9.9164	2.3636	0.	-8281.4
41	9.9164	2.1818	0.	-8708.9
42	9.9164	2.	0.	-8553.6
43	9.9164	1.8182	0.	-6119.6
44	9.9164	1.6364	0.	-4258.
45	9.9164	1.4545	0.	-3329.9
46	9.9164	1.2727	0.	-2683.5
47	9.9164	1.0909	0.	-2204.8
48	9.9164	0.90909	0.	-1814.9
