Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	6.7103	2.6812	0.	-85.031
2	4.4455	2.7901	0.	106.07
3	3.7295	4.3517	0.	-282.9
4	6.2374	4.4563	0.	-21.493
5	4.1273	0.52765	0.	24.277
6	3.8141	1.3701	0.	25.561
7	5.919	0.59881	0.	-96.216
8	4.1182	5.5075	0.	-4.1326
9	4.388	5.055	0.	23.735
10	4.1505	4.719	0.	-34.745
11	6.0517	5.4502	0.	-4.0393
12	6.3729	3.4399	0.	-192.56
13	2.9501	3.0415	0.	-343.07
14	3.1998	0.7775	0.	-23.086
15	3.1172	3.8357	0.	-292.09
16	1.629	4.6337	0.	-204.94
17	1.2343	1.1939	0.	-198.31
18	2.4067	1.0298	0.	-87.423
19	6.8262	0.76121	0.	26.882
20	8.1787	1.0713	0.	-14.151
21	9.4029	1.167	0.	-18.794
22	10.556	1.1962	0.	-7.6578
23	11.712	1.1937	0.	-2.6634
24	12.845	1.1868	0.	-0.78194
25	13.971	1.175	0.	-0.66227
26	15.094	1.172	0.	-0.57183
27	16.203	1.1707	0.	-0.64897
28	17.318	1.1712	0.	-0.55068
29	18.425	1.1735	0.	-0.59548
30	19.537	1.1779	0.	-0.55458
31	20.645	1.1839	0.	-0.57426
32	21.759	1.1886	0.	-0.55515
33	22.878	1.191	0.	-0.58901
34	1.4636	3.3907	0.	-309.71
35	1.413	2.282	0.	-312.21
36	22.879	2.3894	0.	-1.195
37	22.868	3.5921	0.	-1.2631
38	22.878	4.792	0.	-0.59779
39	21.756	4.7918	0.	-0.60797
40	20.639	4.7419	0.	-0.52264
41	19.526	4.7008	0.	-0.47315
42	18.418	4.6794	0.	-0.45085
43	17.311	4.6713	0.	-0.46963
44	16.204	4.6705	0.	-0.51028
45	15.095	4.6714	0.	-0.48635
46	13.98	4.6748	0.	-0.50256
47	12.857	4.7425	0.	-0.88268
48	11.718	4.768	0.	-3.7169
49	10.525	4.76	0.	-13.128
50	9.2849	4.6996	0.	-33.429
