Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	2.2593	3.1925	0.	3.284e-002
2	2.0089	2.7217	0.	2.4011e-002
3	0.81369	3.9411	0.	3.2942e-003
4	2.5394	2.4743	0.	4.2769e-002
5	3.1166	2.3762	0.	6.9303e-002
6	1.6009	3.594	0.	1.3985e-002
7	13.778	3.0576	0.	0.99976
8	2.1571	2.7988	0.	2.9022e-002
9	1.8498	3.5144	0.	1.9484e-002
10	20.585	3.0573	0.	1.8965
11	17.207	3.0575	0.	1.4337
12	10.306	3.059	0.	0.61729
13	6.7816	3.1454	0.	0.30672
14	4.5686	2.145	0.	0.15105
15	2.0743	3.5197	0.	2.56e-002
16	2.0222	3.3565	0.	2.4655e-002
17	2.0222	3.3565	0.1	2.4655e-002
18	2.0743	3.5197	0.1	2.56e-002
19	4.5686	2.145	0.1	0.15105
20	6.7816	3.1454	0.1	0.30672
21	10.306	3.059	0.1	0.61729
22	17.207	3.0575	0.1	1.4337
23	20.585	3.0573	0.1	1.8965
24	1.8498	3.5144	0.1	1.9484e-002
25	2.1571	2.7988	0.1	2.9022e-002
26	13.778	3.0576	0.1	0.99976
27	1.6009	3.594	0.1	1.3985e-002
28	3.1166	2.3762	0.1	6.9303e-002
29	2.5394	2.4743	0.1	4.2769e-002
30	0.81369	3.9411	0.1	3.2942e-003
31	2.0089	2.7217	0.1	2.4011e-002
32	2.2593	3.1925	0.1	3.284e-002
33	2.1667	1.	0.1	1.3192e-002
34	2.1667	1.5	0.1	1.9468e-002
35	2.1667	2.	0.1	2.4885e-002
36	2.	2.	0.1	1.9917e-002
37	2.	1.5	0.1	1.786e-002
38	2.	1.	0.1	1.6763e-002
39	2.1667	5.	0.1	1.5095e-002
40	2.1667	4.5	0.1	2.0348e-002
41	2.1667	4.	0.1	2.5148e-002
42	2.	4.	0.1	2.0167e-002
43	2.	4.5	0.1	1.589e-002
44	2.	5.	0.1	1.3009e-002
45	2.1667	6.	0.1	5.8609e-003
46	5.8056	6.	0.1	0.22833
47	9.4444	6.	0.1	0.52569
48	13.083	6.	0.1	0.91223
49	16.722	6.	0.1	1.3661
50	20.361	6.	0.1	1.8633
51	24.	6.	0.1	2.3819
52	24.	3.	0.1	2.3821
53	3.2782e-014	3.75	0.1	0.
54	3.937e-014	6.	0.1	0.
55	1.	6.	0.1	2.0045e-003
56	2.	6.	0.1	9.0186e-003
57	24.	0.	0.1	2.3793
58	20.881	0.	0.1	1.934
59	17.762	0.	0.1	1.5022
60	14.643	0.	0.1	1.0971
61	11.524	0.	0.1	0.73402
62	8.4048	0.	0.1	0.42957
63	5.2857	0.	0.1	0.1862
64	2.1667	0.	0.1	2.7003e-003
65	2.	0.	0.1	1.5332e-002
66	0.	0.	0.1	0.
67	2.	0.	0.	1.5332e-002
68	0.	0.	0.	0.
69	5.2857	0.	0.	0.1862
70	8.4048	0.	0.	0.42957
71	11.524	0.	0.	0.73402
72	14.643	0.	0.	1.0971
73	17.762	0.	0.	1.5022
74	20.881	0.	0.	1.934
75	2.1667	0.	0.	2.7003e-003
76	24.	0.	0.	2.3793
77	1.	6.	0.	2.0045e-003
78	2.	6.	0.	9.0186e-003
79	3.937e-014	6.	0.	0.
80	3.2782e-014	3.75	0.	0.
81	24.	3.	0.	2.3821
82	24.	6.	0.	2.3819
83	20.361	6.	0.	1.8633
84	16.722	6.	0.	1.3661
85	13.083	6.	0.	0.91223
86	9.4444	6.	0.	0.52569
87	5.8056	6.	0.	0.22833
88	2.1667	6.	0.	5.8609e-003
89	2.	4.5	0.	1.589e-002
90	2.	5.	0.	1.3009e-002
91	2.	4.	0.	2.0167e-002
92	2.1667	5.	0.	1.5095e-002
93	2.1667	4.5	0.	2.0348e-002
94	2.1667	4.	0.	2.5148e-002
95	2.	1.5	0.	1.786e-002
96	2.	1.	0.	1.6763e-002
97	2.	2.	0.	1.9917e-002
98	2.1667	1.	0.	1.3192e-002
99	2.1667	1.5	0.	1.9468e-002
100	2.1667	2.	0.	2.4885e-002
101	2.3993	2.8334	0.	3.808e-002
102	2.2082	2.9956	0.	3.1111e-002
103	2.1668	3.3561	0.	2.9212e-002
104	2.2593	3.1925	5.e-002	3.2784e-002
105	2.213	3.5962	0.	2.9693e-002
106	2.083	2.7603	0.	2.6474e-002
107	1.9294	3.1181	0.	2.2326e-002
108	2.0089	2.7217	5.e-002	2.3952e-002
109	2.0045	2.3609	0.	2.2256e-002
110	1.2073	3.7676	0.	7.7123e-003
111	0.81369	3.9411	5.e-002	3.2613e-003
112	0.90684	4.9706	0.	2.8443e-003
113	0.40684	3.8456	0.	8.23e-004
114	1.4068	4.4706	0.	8.1044e-003
115	1.4068	2.7206	0.	1.0007e-002
116	2.828	2.4253	0.	5.5468e-002
117	2.5394	2.4743	5.e-002	4.2711e-002
118	2.353	2.2372	0.	3.3758e-002
119	3.8426	2.2606	0.	0.10821
120	3.1166	2.3762	5.e-002	6.9255e-002
121	2.6416	3.1881	0.	4.8096e-002
122	2.6416	1.9381	0.	4.4179e-002
123	1.7253	3.5542	0.	1.6544e-002
124	1.6009	3.594	5.e-002	1.3955e-002
125	1.8004	4.047	0.	1.5705e-002
126	1.8004	2.797	0.	1.8379e-002
127	15.493	3.0575	0.	1.2111
128	12.042	3.0583	0.	0.80005
129	13.778	3.0576	5.e-002	0.99974
130	14.211	1.5288	0.	1.0496
131	13.431	4.5288	0.	0.95744
132	2.0896	3.0777	0.	2.7156e-002
133	2.1571	2.7988	5.e-002	2.8962e-002
134	2.1619	2.3994	0.	2.7586e-002
135	1.936	3.4355	0.	2.195e-002
136	1.8498	3.5144	5.e-002	1.9435e-002
137	1.9249	3.7572	0.	2.0129e-002
138	18.896	3.0574	0.	1.6619
139	20.585	3.0573	5.e-002	1.8964
140	20.733	1.5286	0.	1.9159
141	22.293	3.0286	0.	2.138
142	20.473	4.5286	0.	1.8806
143	17.207	3.0575	5.e-002	1.4337
144	17.484	1.5288	0.	1.469
145	16.965	4.5288	0.	1.401
146	8.544	3.1022	0.	0.45129
147	10.306	3.059	5.e-002	0.61727
148	10.915	1.5295	0.	0.67665
149	9.8754	4.5295	0.	0.57315
150	5.6751	2.6452	0.	0.2257
151	6.7816	3.1454	5.e-002	0.30669
152	7.5932	1.5727	0.	0.3683
153	6.2936	4.5727	0.	0.26895
154	4.4741	4.0727	0.	0.14631
155	4.5686	2.145	5.e-002	0.15102
156	4.9271	1.0725	0.	0.16957
157	3.3676	3.3225	0.	8.3129e-002
158	3.3676	1.5725	0.	7.8299e-002
159	2.0482	3.4381	0.	2.5145e-002
160	2.0743	3.5197	5.e-002	2.5543e-002
161	2.0371	3.7598	0.	2.3072e-002
162	2.0222	3.3565	5.e-002	2.4602e-002
163	2.0482	3.4381	0.1	2.5145e-002
164	1.936	3.4355	0.1	2.195e-002
165	2.0896	3.0777	0.1	2.7156e-002
166	2.1668	3.3561	0.1	2.9212e-002
167	2.0371	3.7598	0.1	2.3072e-002
168	5.6751	2.6452	0.1	0.2257
169	3.8426	2.2606	0.1	0.10821
170	3.3676	1.5725	0.1	7.8299e-002
171	3.3676	3.3225	0.1	8.3129e-002
172	4.9271	1.0725	0.1	0.16957
173	8.544	3.1022	0.1	0.45129
174	4.4741	4.0727	0.1	0.14631
175	6.2936	4.5727	0.1	0.26895
176	7.5932	1.5727	0.1	0.3683
177	12.042	3.0583	0.1	0.80005
178	9.8754	4.5295	0.1	0.57315
179	10.915	1.5295	0.1	0.67665
180	18.896	3.0574	0.1	1.6619
181	15.493	3.0575	0.1	1.2111
182	16.965	4.5288	0.1	1.401
183	17.484	1.5288	0.1	1.469
184	20.473	4.5286	0.1	1.8806
185	22.293	3.0286	0.1	2.138
186	20.733	1.5286	0.1	1.9159
187	1.7253	3.5542	0.1	1.6544e-002
188	1.9294	3.1181	0.1	2.2326e-002
189	1.9249	3.7572	0.1	2.0129e-002
190	2.083	2.7603	0.1	2.6474e-002
191	2.2082	2.9956	0.1	3.1111e-002
192	2.1619	2.3994	0.1	2.7586e-002
193	13.431	4.5288	0.1	0.95744
194	14.211	1.5288	0.1	1.0496
195	1.2073	3.7676	0.1	7.7123e-003
196	1.8004	2.797	0.1	1.8379e-002
197	1.8004	4.047	0.1	1.5705e-002
198	2.828	2.4253	0.1	5.5468e-002
199	2.6416	1.9381	0.1	4.4179e-002
200	2.6416	3.1881	0.1	4.8096e-002
201	2.3993	2.8334	0.1	3.808e-002
202	2.353	2.2372	0.1	3.3758e-002
203	1.4068	2.7206	0.1	1.0007e-002
204	1.4068	4.4706	0.1	8.1044e-003
205	0.40684	3.8456	0.1	8.23e-004
206	0.90684	4.9706	0.1	2.8443e-003
207	2.0045	2.3609	0.1	2.2256e-002
208	2.213	3.5962	0.1	2.9693e-002
209	2.1667	1.25	0.1	1.6589e-002
210	2.1667	0.5	0.1	6.6559e-003
