Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	8.0309	2.3389	0.	10989
2	8.3548	3.4755	0.	8647.4
3	7.1886	0.37665	0.	2699.9
4	7.4742	1.0715	0.	3443.7
5	8.8313	2.1711	0.	5371.7
6	8.6868	1.0555	0.	2843.6
7	7.4953	3.9201	0.	6521.2
8	8.609	4.2571	0.	5404.1
9	8.6088	4.9981	0.	2737.2
10	8.8464	5.6754	0.	1754.8
11	7.2756	5.2047	0.	2947.8
12	6.9377	4.0158	0.	5292.4
13	9.0691	4.2155	0.	4131.2
14	8.4547	3.0514	0.	8009.7
15	6.7865	4.6406	0.	4255.
16	6.5368	2.1599	0.	4984.
17	6.9378	0.88618	0.	3823.5
18	9.1656	1.5411	0.	3542.8
19	9.0558	4.9638	0.	2927.
20	9.3458	3.542	0.	4543.9
21	8.9582	3.1004	0.	5826.6
22	6.6832	2.7369	0.	5401.3
23	9.843	3.6585	0.	3729.7
24	6.1443	3.7779	0.	4693.2
25	4.8017	4.5735	0.	4788.
26	4.7927	3.8698	0.	4749.3
27	4.7704	2.2916	0.	4751.1
28	10.458	3.5791	0.	3475.5
29	11.018	3.2403	0.	2979.5
30	1.5443	4.5163	0.	5380.8
31	22.524	1.48	0.	360.9
32	22.513	4.5278	0.	362.35
33	4.7847	1.503	0.	4793.5
34	11.835	2.6183	0.	2822.8
35	3.1594	4.5106	0.	5147.2
36	2.3577	4.5021	0.	5311.9
37	2.3714	1.4545	0.	5312.3
38	3.209	1.4593	0.	5139.1
39	4.0028	1.4867	0.	4966.1
40	12.69	1.4323	0.	2610.9
41	13.444	1.4323	0.	2420.3
42	14.198	1.4323	0.	2231.7
43	14.952	1.4323	0.	2045.4
44	15.706	1.4323	0.	1861.7
45	16.46	1.4323	0.	1680.5
46	17.214	1.4323	0.	1502.
47	17.968	1.4323	0.	1326.7
48	18.722	1.403	0.	1154.5
49	19.488	1.403	0.	983.88
50	20.252	1.4408	0.	817.47
51	21.008	1.4793	0.	657.46
52	21.765	1.4878	0.	504.68
53	1.5599	3.7414	0.	5360.8
54	1.5684	2.9707	0.	5379.
55	1.5659	2.2124	0.	5359.8
56	22.511	2.2548	0.	379.51
57	22.501	3.0219	0.	386.31
58	22.502	3.7809	0.	380.34
59	21.743	4.5455	0.	508.15
60	20.983	4.5543	0.	662.47
61	20.231	4.55	0.	822.03
62	19.476	4.5677	0.	986.11
63	18.722	4.5784	0.	1154.9
64	17.965	4.5761	0.	1327.7
65	17.214	4.5677	0.	1502.1
66	16.46	4.5677	0.	1680.4
67	15.706	4.5677	0.	1861.7
68	14.952	4.5677	0.	2045.5
69	14.198	4.5677	0.	2231.4
70	13.444	4.5677	0.	2420.4
71	12.69	4.5677	0.	2610.3
72	11.958	4.5864	0.	2792.1
73	13.44	2.614	0.	2399.2
74	14.198	2.614	0.	2215.2
75	14.952	2.6141	0.	2033.5
76	15.706	2.6141	0.	1852.8
77	16.46	2.6142	0.	1673.6
78	17.22	2.5946	0.	1495.8
79	17.97	2.6152	0.	1323.1
80	18.699	2.6274	0.	1158.5
81	19.399	2.6115	0.	1010.6
82	20.15	2.9791	0.	843.02
