Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	8.0309	2.3389	0.	0.34465
2	8.3548	3.4755	0.	0.37503
3	7.1886	0.37665	0.	0.26464
4	7.4742	1.0715	0.	0.29063
5	8.8313	2.1711	0.	0.42083
6	8.6868	1.0555	0.	0.40049
7	7.4953	3.9201	0.	0.29907
8	8.609	4.2571	0.	0.39623
9	8.6088	4.9981	0.	0.39177
10	8.8464	5.6754	0.	0.4128
11	7.2756	5.2047	0.	0.27423
12	6.9377	4.0158	0.	0.2572
13	9.0691	4.2155	0.	0.44407
14	8.4547	3.0514	0.	0.38521
15	6.7865	4.6406	0.	0.24379
16	6.5368	2.1599	0.	0.2299
17	6.9378	0.88618	0.	0.25126
18	9.1656	1.5411	0.	0.4536
19	9.0558	4.9638	0.	0.4394
20	9.3458	3.542	0.	0.47505
21	8.9582	3.1004	0.	0.43501
22	6.6832	2.7369	0.	0.24093
23	9.843	3.6585	0.	0.52898
24	6.1443	3.7779	0.	0.20432
25	4.8017	4.5735	0.	0.1249
26	4.7927	3.8698	0.	0.12653
27	4.7704	2.2916	0.	0.12568
28	10.458	3.5791	0.	0.59858
29	11.018	3.2403	0.	0.66434
30	1.5443	4.5163	0.	1.3142e-002
31	22.524	1.48	0.	2.3064
32	22.513	4.5278	0.	2.3046
33	4.7847	1.503	0.	0.12433
34	11.835	2.6183	0.	0.76328
35	3.1594	4.5106	0.	5.4915e-002
36	2.3577	4.5021	0.	3.0717e-002
37	2.3714	1.4545	0.	3.0969e-002
38	3.209	1.4593	0.	5.6538e-002
39	4.0028	1.4867	0.	8.7583e-002
40	12.69	1.4323	0.	0.86938
41	13.444	1.4323	0.	0.9676
42	14.198	1.4323	0.	1.0686
43	14.952	1.4323	0.	1.1721
44	15.706	1.4323	0.	1.278
45	16.46	1.4323	0.	1.3859
46	17.214	1.4323	0.	1.4958
47	17.968	1.4323	0.	1.6073
48	18.722	1.403	0.	1.7204
49	19.488	1.403	0.	1.8365
50	20.252	1.4408	0.	1.9536
51	21.008	1.4793	0.	2.0703
52	21.765	1.4878	0.	2.188
53	1.5599	3.7414	0.	1.4062e-002
