Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	4.8	2.1818	0.	1771.8
2	4.8	2.3636	0.	1378.9
3	4.8	2.5455	0.	1091.5
4	4.8	2.7273	0.	937.93
5	4.8	2.9091	0.	867.78
6	4.8	3.0909	0.	867.78
7	4.8	3.2727	0.	937.93
8	4.8	3.4545	0.	1091.5
9	4.8	3.6364	0.	1378.9
10	4.8	3.8182	0.	1771.8
11	4.9667	2.1818	0.	1619.9
12	4.9667	2.3636	0.	1348.8
13	4.9667	2.5455	0.	1087.3
14	4.9667	2.7273	0.	944.93
15	4.9667	2.9091	0.	879.04
16	4.9667	3.0909	0.	879.04
17	4.9667	3.2727	0.	944.93
18	4.9667	3.4545	0.	1087.3
19	4.9667	3.6364	0.	1348.8
20	4.9667	3.8182	0.	1619.9
21	4.6154	5.8182	0.	172.51
22	4.6154	5.6364	0.	341.8
23	4.6154	5.4545	0.	617.52
24	4.6154	5.2727	0.	946.81
25	4.6154	5.0909	0.	1328.2
26	4.6154	4.9091	0.	1774.4
27	4.6154	4.7273	0.	2313.6
28	4.6154	4.5455	0.	2969.6
29	4.6154	4.3636	0.	3888.3
30	4.6154	4.1818	0.	4414.7
31	4.6154	4.	0.	3002.5
32	4.6154	3.8182	0.	1280.7
33	4.6154	3.6364	0.	1002.9
34	4.6154	3.4545	0.	803.93
35	4.6154	3.2727	0.	713.85
36	4.6154	3.0909	0.	668.98
37	4.6154	2.9091	0.	668.98
38	4.6154	2.7273	0.	713.85
39	4.6154	2.5455	0.	803.93
40	4.6154	2.3636	0.	1002.9
41	4.6154	2.1818	0.	1280.7
42	4.6154	2.	0.	3002.5
43	4.6154	1.8182	0.	4414.7
44	4.6154	1.6364	0.	3888.3
45	4.6154	1.4545	0.	2969.6
46	4.6154	1.2727	0.	2313.6
47	4.6154	1.0909	0.	1774.4
48	4.6154	0.90909	0.	1328.2
49	4.6154	0.72727	0.	946.81
50	4.6154	0.54545	0.	617.52
51	4.6154	0.36364	0.	341.8
52	4.6154	0.18182	0.	172.51
53	4.4308	5.8182	0.	127.45
54	4.4308	5.6364	0.	180.59
55	4.4308	5.4545	0.	345.79
56	4.4308	5.2727	0.	574.19
57	4.4308	5.0909	0.	844.57
58	4.4308	4.9091	0.	1148.1
59	4.4308	4.7273	0.	1478.1
60	4.4308	4.5455	0.	1792.6
61	4.4308	4.3636	0.	2008.2
62	4.4308	4.1818	0.	1898.5
63	4.4308	4.	0.	1173.6
64	4.4308	3.8182	0.	630.94
65	4.4308	3.6364	0.	436.03
66	4.4308	3.4545	0.	391.98
67	4.4308	3.2727	0.	361.74
68	4.4308	3.0909	0.	348.62
69	4.4308	2.9091	0.	348.62
70	4.4308	2.7273	0.	361.74
71	4.4308	2.5455	0.	391.98
72	4.4308	2.3636	0.	436.03
73	4.4308	2.1818	0.	630.94
74	4.4308	2.	0.	1173.6
75	4.4308	1.8182	0.	1898.5
76	4.4308	1.6364	0.	2008.2
77	4.4308	1.4545	0.	1792.6
78	4.4308	1.2727	0.	1478.1
79	4.4308	1.0909	0.	1148.1
80	4.4308	0.90909	0.	844.57
81	4.4308	0.72727	0.	574.19
82	4.4308	0.54545	0.	345.79
83	4.4308	0.36364	0.	180.59
84	4.4308	0.18182	0.	127.45
85	4.2462	5.8182	0.	127.6
86	4.2462	5.6364	0.	149.98
87	4.2462	5.4545	0.	247.27
88	4.2462	5.2727	0.	394.79
89	4.2462	5.0909	0.	573.53
90	4.2462	4.9091	0.	765.05
91	4.2462	4.7273	0.	943.68
92	4.2462	4.5455	0.	1068.7
93	4.2462	4.3636	0.	1057.6
94	4.2462	4.1818	0.	840.23
95	4.2462	4.	0.	489.88
96	4.2462	3.8182	0.	185.89
97	4.2462	3.6364	0.	47.23
98	4.2462	3.4545	0.	18.007
99	4.2462	3.2727	0.	12.539
100	4.2462	3.0909	0.	9.1768
101	4.2462	2.9091	0.	9.1768
102	4.2462	2.7273	0.	12.539
103	4.2462	2.5455	0.	18.007
104	4.2462	2.3636	0.	47.23
105	4.2462	2.1818	0.	185.89
106	4.2462	2.	0.	489.88
107	4.2462	1.8182	0.	840.23
108	4.2462	1.6364	0.	1057.6
109	4.2462	1.4545	0.	1068.7
110	4.2462	1.2727	0.	943.68
111	4.2462	1.0909	0.	765.05
112	4.2462	0.90909	0.	573.53
113	4.2462	0.72727	0.	394.79
114	4.2462	0.54545	0.	247.27
115	4.2462	0.36364	0.	149.98
116	4.2462	0.18182	0.	127.6
117	4.0615	5.8182	0.	126.97
118	4.0615	5.6364	0.	140.7
119	4.0615	5.4545	0.	197.37
120	4.0615	5.2727	0.	282.97
121	4.0615	5.0909	0.	385.16
122	4.0615	4.9091	0.	486.29
123	4.0615	4.7273	0.	562.07
124	4.0615	4.5455	0.	580.5
125	4.0615	4.3636	0.	506.73
126	4.0615	4.1818	0.	328.13
127	4.0615	4.	0.	104.25
128	4.0615	3.8182	0.	10.154
129	4.0615	3.6364	0.	1.6874
130	4.0615	3.4545	0.	1.5629
131	4.0615	3.2727	0.	1.281
132	4.0615	3.0909	0.	1.0742
133	4.0615	2.9091	0.	1.0742
134	4.0615	2.7273	0.	1.281
135	4.0615	2.5455	0.	1.5629
136	4.0615	2.3636	0.	1.6874
137	4.0615	2.1818	0.	10.154
138	4.0615	2.	0.	104.25
139	4.0615	1.8182	0.	328.13
140	4.0615	1.6364	0.	506.73
141	4.0615	1.4545	0.	580.5
142	4.0615	1.2727	0.	562.07
143	4.0615	1.0909	0.	486.29
144	4.0615	0.90909	0.	385.16
145	4.0615	0.72727	0.	282.97
146	4.0615	0.54545	0.	197.37
147	4.0615	0.36364	0.	140.7
148	4.0615	0.18182	0.	126.97
149	3.8769	5.8182	0.	119.88
150	3.8769	5.6364	0.	129.33
151	3.8769	5.4545	0.	159.38
152	3.8769	5.2727	0.	200.51
153	3.8769	5.0909	0.	245.17
154	3.8769	4.9091	0.	280.49
155	3.8769	4.7273	0.	289.32
156	3.8769	4.5455	0.	252.75
157	3.8769	4.3636	0.	158.62
158	3.8769	4.1818	0.	35.481
159	3.8769	4.	0.	5.1697
160	3.8769	3.8182	0.	1.5358
161	3.8769	3.6364	0.	1.4732
162	3.8769	3.4545	0.	1.2168
163	3.8769	3.2727	0.	1.0341
164	3.8769	3.0909	0.	1.0135
165	3.8769	2.9091	0.	1.0135
166	3.8769	2.7273	0.	1.0341
167	3.8769	2.5455	0.	1.2168
168	3.8769	2.3636	0.	1.4732
169	3.8769	2.1818	0.	1.5358
170	3.8769	2.	0.	5.1697
171	3.8769	1.8182	0.	35.481
172	3.8769	1.6364	0.	158.62
173	3.8769	1.4545	0.	252.75
174	3.8769	1.2727	0.	289.32
175	3.8769	1.0909	0.	280.49
176	3.8769	0.90909	0.	245.17
177	3.8769	0.72727	0.	200.51
178	3.8769	0.54545	0.	159.38
179	3.8769	0.36364	0.	129.33
180	3.8769	0.18182	0.	119.88
181	3.6923	5.8182	0.	108.09
182	3.6923	5.6364	0.	111.9
183	3.6923	5.4545	0.	122.07
184	3.6923	5.2727	0.	131.25
185	3.6923	5.0909	0.	135.15
186	3.6923	4.9091	0.	125.97
187	3.6923	4.7273	0.	94.55
188	3.6923	4.5455	0.	40.193
189	3.6923	4.3636	0.	9.6733
190	3.6923	4.1818	0.	4.0334
191	3.6923	4.	0.	2.3322
192	3.6923	3.8182	0.	1.5302
193	3.6923	3.6364	0.	0.96969
194	3.6923	3.4545	0.	0.80855
195	3.6923	3.2727	0.	0.80547
196	3.6923	3.0909	0.	0.79829
197	3.6923	2.9091	0.	0.79829
198	3.6923	2.7273	0.	0.80547
199	3.6923	2.5455	0.	0.80855
200	3.6923	2.3636	0.	0.96969
201	3.6923	2.1818	0.	1.5302
202	3.6923	2.	0.	2.3322
