Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,3.4766,2.6071,0,0.00013956,1394.6,5.3974e-05,97.999,4.1444e-05,3.8484,-0.00013759,-1341.3,0.017393
2,1.5915,5.2393,0,7.3353e-05,733.02,2.369e-05,-65.437,1.9041e-05,-100.37,-7.6111e-05,-815.3,0.0022026
3,3.3952,5.4476,0,8.1215e-05,811.59,3.4304e-05,77.919,2.0848e-05,-23.181,-7.981e-05,-779.49,0.016479
4,1.0182,0.85759,0,6.8007e-05,679.6,3.3323e-05,117.38,1.3751e-05,-29.67,-6.531e-05,-623.71,0.00054351
5,1.1545,2.1929,0,0.00013112,1310.3,8.7371e-05,394.53,-9.339e-06,-332.12,-0.00011395,-1118.1,0.00098329
6,3.4929,0.56733,0,8.1724e-05,816.67,3.2321e-05,48.207,2.2108e-05,-28.529,-8.1118e-05,-804.13,0.013769
7,0.90238,4.8904,0,0.00010377,1037,5.8706e-05,293.02,1.6482e-05,-24.234,-9.5492e-05,-865.56,0.00079898
8,4.4987,0.83071,0,0.00010712,1070.5,4.0612e-05,68.887,3.2663e-05,9.1673,-0.00010567,-1030.2,0.027968
9,5.5062,1.0597,0,9.5805e-05,957.38,3.4487e-05,3.3142,2.6964e-05,-53.205,-9.6528e-05,-981.08,0.04407
10,6.6838,1.1398,0,8.6538e-05,864.79,2.9992e-05,1.6416,2.6258e-05,-26.416,-8.6926e-05,-876.83,0.064996
11,7.8416,1.1899,0,7.5902e-05,758.5,2.5868e-05,1.58,2.3798e-05,-13.968,-7.6101e-05,-764.57,0.087853
12,9.0235,1.2046,0,6.5737e-05,656.92,2.1889e-05,-0.53108,2.1314e-05,-4.8519,-6.5828e-05,-659.6,0.11322
13,10.21,1.1913,0,5.6174e-05,561.36,1.8753e-05,2.0726,1.8364e-05,-0.84836,-5.6153e-05,-560.74,0.14049
14,11.383,1.1855,0,4.7254e-05,472.22,1.6018e-05,4.7547,1.5311e-05,-0.55486,-4.7181e-05,-470.09,0.169
15,12.54,1.1844,0,3.9195e-05,391.68,1.3506e-05,6.6213,1.257e-05,-0.41419,-3.9084e-05,-388.52,0.1984
16,13.689,1.1845,0,3.1904e-05,318.82,1.1198e-05,7.7855,1.0103e-05,-0.4459,-3.1771e-05,-315.07,0.22864
17,14.834,1.1834,0,2.5416e-05,253.98,9.1095e-06,8.439,7.9298e-06,-0.42439,-2.5268e-05,-249.86,0.25959
18,15.98,1.1827,0,1.9671e-05,196.58,7.2458e-06,8.7986,6.0089e-06,-0.49508,-1.9513e-05,-192.26,0.29122
19,17.131,1.1778,0,1.4675e-05,146.65,5.6053e-06,8.9326,4.3528e-06,-0.4787,-1.4508e-05,-142.19,0.32349
20,18.274,1.1795,0,1.0459e-05,104.51,4.2225e-06,9.0289,2.9466e-06,-0.55776,-1.0282e-05,-99.949,0.35593
21,19.419,1.1788,0,7.006e-06,70.012,3.0651e-06,8.874,1.8104e-06,-0.55296,-6.8166e-06,-65.374,0.38868
22,20.562,1.1918,0,4.3202e-06,43.173,2.1596e-06,8.7395,9.1898e-07,-0.58217,-4.1053e-06,-38.332,0.42156
23,21.708,1.1976,0,2.398e-06,23.964,1.48e-06,8.4042,2.8229e-07,-0.59522,-2.1348e-06,-18.756,0.45462
24,22.859,1.1915,0,1.2494e-06,12.485,1.0101e-06,7.6857,-9.6029e-08,-0.62495,-9.0078e-07,-6.6715,0.48785
25,22.837,2.3969,0,1.5972e-06,15.961,1.3597e-06,10.726,-2.3885e-07,-1.2848,-1.0509e-06,-7.3863,0.48833
26,22.818,3.5969,0,1.6109e-06,16.098,1.3662e-06,10.715,-2.3735e-07,-1.3334,-1.0671e-06,-7.5678,0.48886
27,22.809,4.7994,0,1.2859e-06,12.85,1.0222e-06,7.6188,-8.3109e-08,-0.68635,-9.4762e-07,-7.182,0.48964
28,21.618,4.7927,0,2.5264e-06,25.247,1.5187e-06,8.2672,3.2537e-07,-0.69927,-2.2752e-06,-20.239,0.45523
29,20.434,4.7949,0,4.5819e-06,45.787,2.2335e-06,8.4951,1.0096e-06,-0.7008,-4.3794e-06,-41.192,0.4211
30,19.251,4.7932,0,7.4684e-06,74.632,3.2051e-06,8.6101,1.9635e-06,-0.71902,-7.2902e-06,-70.248,0.38708
31,18.067,4.7908,0,1.116e-05,111.52,4.4277e-06,8.5695,3.1836e-06,-0.77789,-1.0998e-05,-107.33,0.35328
32,16.885,4.7887,0,1.5668e-05,156.57,5.908e-06,8.4192,4.6774e-06,-0.82767,-1.5518e-05,-152.57,0.31978
33,15.702,4.7872,0,2.0984e-05,209.69,7.6427e-06,8.1215,6.4429e-06,-0.89296,-2.0846e-05,-205.93,0.28672
34,14.518,4.7864,0,2.7113e-05,270.94,9.6251e-06,7.5666,8.4866e-06,-0.98786,-2.6991e-05,-267.55,0.2542
35,13.333,4.7857,0,3.4059e-05,340.35,1.1856e-05,6.7549,1.081e-05,-1.1088,-3.3956e-05,-337.46,0.22239
36,12.143,4.766,0,4.1816e-05,417.87,1.4284e-05,5.1805,1.3453e-05,-1.0649,-4.1743e-05,-415.78,0.19141
37,10.936,4.7585,0,5.0445e-05,504.1,1.692e-05,2.4608,1.641e-05,-1.3674,-5.0425e-05,-503.55,0.16117
38,9.7225,4.7468,0,5.9859e-05,598.17,1.9783e-05,-1.0487,1.9607e-05,-2.372,-5.9917e-05,-599.88,0.13227
39,8.4815,4.7492,0,7.031e-05,702.62,2.3762e-05,-2.9458,2.1981e-05,-16.324,-7.0628e-05,-712.16,0.10453
40,7.137,4.7409,0,8.2171e-05,821.14,2.9017e-05,11.422,2.4916e-05,-19.386,-8.2263e-05,-824.69,0.076941
41,5.6148,4.6386,0,8.7674e-05,876.14,3.2629e-05,-18.591,2.0691e-05,-108.29,-8.9487e-05,-936.13,0.049309
42,4.3783,5.2402,0,0.00011533,1152.5,5.1047e-05,150.03,2.9075e-05,-15.055,-0.00011214,-1076.1,0.029841
43,5.0937,2.1044,0,9.9891e-05,998.22,3.9971e-05,29.002,2.3269e-05,-96.49,-0.00010045,-1026,0.039114
44,6.3137,2.2912,0,8.7163e-05,871.03,2.9578e-05,-11.204,2.6343e-05,-35.511,-8.7932e-05,-894.13,0.059978
