Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	4.516	2.6033	0.	2372.8
2	5.2886	3.3947	0.	1258.2
3	5.7097	1.3304	0.	853.42
4	4.5827	3.2482	0.	2267.6
5	6.4661	3.5567	0.	980.82
6	3.3319	0.65761	0.	1101.7
7	3.3601	1.7242	0.	1222.
8	5.6285	0.51675	0.	596.32
9	3.2699	5.0612	0.	1063.3
10	3.9489	3.7447	0.	2019.6
11	4.3588	3.6417	0.	2809.3
12	5.7588	4.6914	0.	1017.5
13	5.3572	5.0554	0.	662.35
14	5.631	2.8787	0.	1458.3
15	2.2782	2.5825	0.	1309.5
16	2.2556	3.7446	0.	1308.3
17	2.3092	1.2796	0.	1196.2
18	5.5211	5.4608	0.	708.55
19	2.242	4.9342	0.	1263.7
20	1.1261	4.8406	0.	1415.3
21	1.1428	3.6759	0.	1517.2
22	1.1486	1.2407	0.	1418.8
23	6.5256	0.77628	0.	897.99
24	7.3987	1.3619	0.	721.
25	8.9095	1.2273	0.	654.84
26	10.201	1.2093	0.	551.12
27	11.404	1.2053	0.	464.29
28	12.568	1.1979	0.	385.81
29	13.733	1.1809	0.	314.44
30	14.874	1.1778	0.	250.61
31	16.01	1.1785	0.	194.18
32	17.148	1.1806	0.	145.23
33	18.285	1.1839	0.	103.68
34	19.425	1.1849	0.	69.553
35	20.565	1.1837	0.	42.892
36	21.709	1.1962	0.	23.771
37	22.856	1.1957	0.	12.414
38	1.1429	2.4705	0.	1521.9
39	22.849	2.3942	0.	15.739
40	22.848	3.6017	0.	15.748
41	22.851	4.8077	0.	12.418
42	21.707	4.7972	0.	23.854
43	20.561	4.7995	0.	42.976
44	19.42	4.7808	0.	69.751
45	18.28	4.7445	0.	103.93
46	17.141	4.716	0.	145.62
47	16.005	4.7004	0.	194.57
48	14.87	4.7329	0.	250.8
49	13.73	4.7675	0.	314.68
50	12.571	4.7775	0.	387.33
51	11.4	4.784	0.	467.78
52	10.207	4.7802	0.	554.65
53	8.9846	4.782	0.	655.28
54	7.6134	4.7446	0.	731.43
55	6.6182	5.2595	0.	777.47
56	7.7006	3.5924	0.	734.44
57	7.534	2.4736	0.	752.99
58	8.8612	2.4027	0.	661.61
59	10.152	2.3874	0.	553.52
60	11.371	2.392	0.	463.57
61	12.551	2.3785	0.	385.12
62	13.722	2.3649	0.	313.68
63	14.872	2.3617	0.	250.21
64	16.009	2.3628	0.	194.32
65	17.147	2.3653	0.	145.55
66	18.284	2.3688	0.	104.25
67	19.422	2.3733	0.	70.51
68	20.559	2.3892	0.	44.337
69	21.697	2.4003	0.	26.058
70	21.695	3.598	0.	26.082
71	20.551	3.5891	0.	44.473
72	19.42	3.5766	0.	70.586
73	18.277	3.5525	0.	104.52
74	17.141	3.5414	0.	145.83
75	16.005	3.5326	0.	194.46
76	14.859	3.5382	0.	250.8
77	13.711	3.5585	0.	314.37
78	12.568	3.5635	0.	384.97
79	11.366	3.5823	0.	465.6
80	8.9233	3.5859	0.	662.08
81	10.154	3.5801	0.	554.3
