Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	5.019	2.9634	0.	2.0859e-004
2	4.1964	2.4181	0.	1.3043e-004
3	5.6249	3.4003	0.	1.8051e-004
4	4.233	1.7864	0.	1.207e-004
5	3.3791	4.7641	0.	1.1151e-004
6	5.3309	2.9765	0.	1.9137e-004
7	22.13	2.0077	0.	2.1958e-006
8	22.135	4.0096	0.	2.2011e-006
9	20.265	4.0658	0.	5.2285e-006
10	18.38	4.1013	0.	1.0311e-005
11	16.507	4.2208	0.	1.7305e-005
12	14.633	4.2208	0.	2.6313e-005
13	12.76	4.2208	0.	3.714e-005
14	10.896	4.1012	0.	4.9878e-005
15	9.0942	3.9926	0.	6.3969e-005
16	7.3596	4.1629	0.	6.5247e-005
17	6.2767	3.5678	0.	1.0669e-004
18	7.3302	1.8556	0.	6.5771e-005
19	9.0918	2.0169	0.	6.3797e-005
20	10.916	1.9862	0.	4.9605e-005
21	12.762	1.9448	0.	3.7029e-005
22	14.634	1.9448	0.	2.6285e-005
23	16.503	2.0202	0.	1.7325e-005
24	18.377	2.0621	0.	1.0325e-005
25	20.249	2.031	0.	5.2662e-006
26	3.3627	1.3045	0.	9.9829e-005
27	1.6304	1.8015	0.	1.3633e-004
28	3.2453	2.7043	0.	1.2733e-004
29	1.8526	3.8144	0.	1.2953e-004
30	4.6137	3.144	0.	1.6652e-004
31	3.8345	3.766	0.	1.0673e-004
32	5.7084	2.689	0.	1.4991e-004
33	6.2593	2.4837	0.	1.1005e-004
34	6.2593	2.4837	0.1	1.1005e-004
35	5.7084	2.689	0.1	1.4991e-004
36	3.8345	3.766	0.1	1.0673e-004
37	4.6137	3.144	0.1	1.6652e-004
38	1.8526	3.8144	0.1	1.2953e-004
39	3.2453	2.7043	0.1	1.2733e-004
40	1.6304	1.8015	0.1	1.3633e-004
41	3.3627	1.3045	0.1	9.9829e-005
42	20.249	2.031	0.1	5.2662e-006
43	18.377	2.0621	0.1	1.0325e-005
44	16.503	2.0202	0.1	1.7325e-005
45	14.634	1.9448	0.1	2.6285e-005
46	12.762	1.9448	0.1	3.7029e-005
47	10.916	1.9862	0.1	4.9605e-005
48	9.0918	2.0169	0.1	6.3797e-005
49	7.3302	1.8556	0.1	6.5771e-005
50	6.2767	3.5678	0.1	1.0669e-004
51	7.3596	4.1629	0.1	6.5247e-005
52	9.0942	3.9926	0.1	6.3969e-005
53	10.896	4.1012	0.1	4.9878e-005
54	12.76	4.2208	0.1	3.714e-005
55	14.633	4.2208	0.1	2.6313e-005
56	16.507	4.2208	0.1	1.7305e-005
57	18.38	4.1013	0.1	1.0311e-005
58	20.265	4.0658	0.1	5.2285e-006
59	22.135	4.0096	0.1	2.2011e-006
60	22.13	2.0077	0.1	2.1958e-006
61	5.3309	2.9765	0.1	1.9137e-004
62	3.3791	4.7641	0.1	1.1151e-004
63	4.233	1.7864	0.1	1.207e-004
64	5.6249	3.4003	0.1	1.8051e-004
65	4.1964	2.4181	0.1	1.3043e-004
66	5.019	2.9634	0.1	2.0859e-004
67	5.2667	5.	0.1	1.1445e-004
68	5.2667	4.5	0.1	1.7065e-004
69	5.2667	4.	0.1	3.2885e-004
70	5.1	4.	0.1	4.1337e-004
71	5.1	4.5	0.1	2.0645e-004
72	5.1	5.	0.1	1.1064e-004
73	5.2667	1.	0.1	1.1114e-004
74	5.2667	1.5	0.1	1.5918e-004
75	5.2667	2.	0.1	4.0113e-004
76	5.1	2.	0.1	3.1911e-004
77	5.1	1.5	0.1	1.8451e-004
78	5.1	1.	0.1	1.3274e-004
79	5.2667	6.	0.1	4.9768e-005
80	7.14	6.	0.1	5.7484e-005
81	9.0133	6.	0.1	6.3675e-005
82	10.887	6.	0.1	4.9901e-005
83	12.76	6.	0.1	3.8017e-005
84	14.633	6.	0.1	2.68e-005
85	16.507	6.	0.1	1.7659e-005
86	18.38	6.	0.1	1.0312e-005
87	20.253	6.	0.1	5.1812e-006
88	22.127	6.	0.1	2.1575e-006
89	24.	6.	0.1	9.6916e-007
90	24.	4.	0.1	1.1349e-006
91	24.	2.	0.1	1.117e-006
92	1.7484e-014	2.	0.1	9.9026e-005
93	3.4968e-014	4.	0.1	9.9839e-005
94	24.	0.	0.1	9.4101e-007
95	22.127	0.	0.1	2.2148e-006
96	20.253	0.	0.1	5.2398e-006
97	18.38	0.	0.1	1.0407e-005
98	16.507	0.	0.1	1.7567e-005
99	14.633	0.	0.1	2.6843e-005
100	12.76	0.	0.1	3.7936e-005
101	10.887	0.	0.1	4.9626e-005
102	9.0133	0.	0.1	6.3084e-005
103	7.14	0.	0.1	5.7915e-005
104	5.2667	0.	0.1	4.6669e-005
105	5.1	0.	0.1	6.7172e-005
106	3.4	1.4558e-030	0.1	9.4109e-005
107	1.7	7.2791e-031	0.1	1.327e-004
108	0.	0.	0.1	8.5834e-005
109	3.937e-014	6.	0.1	9.0633e-005
110	1.7	6.	0.1	1.2933e-004
111	3.4	6.	0.1	9.8529e-005
112	5.1	6.	0.1	7.6585e-005
113	3.4	6.	0.	9.8529e-005
114	1.7	6.	0.	1.2933e-004
115	5.1	6.	0.	7.6585e-005
116	3.937e-014	6.	0.	9.0633e-005
117	1.7	7.2791e-031	0.	1.327e-004
118	3.4	1.4558e-030	0.	9.4109e-005
119	5.1	0.	0.	6.7172e-005
120	0.	0.	0.	8.5834e-005
121	7.14	0.	0.	5.7915e-005
122	9.0133	0.	0.	6.3084e-005
123	10.887	0.	0.	4.9626e-005
124	12.76	0.	0.	3.7936e-005
125	14.633	0.	0.	2.6843e-005
126	16.507	0.	0.	1.7567e-005
127	18.38	0.	0.	1.0407e-005
128	20.253	0.	0.	5.2398e-006
129	22.127	0.	0.	2.2148e-006
130	5.2667	0.	0.	4.6669e-005
131	24.	0.	0.	9.4101e-007
132	3.4968e-014	4.	0.	9.9839e-005
133	1.7484e-014	2.	0.	9.9026e-005
134	24.	2.	0.	1.117e-006
135	24.	4.	0.	1.1349e-006
136	24.	6.	0.	9.6916e-007
137	22.127	6.	0.	2.1575e-006
138	20.253	6.	0.	5.1812e-006
139	18.38	6.	0.	1.0312e-005
140	16.507	6.	0.	1.7659e-005
141	14.633	6.	0.	2.68e-005
142	12.76	6.	0.	3.8017e-005
143	10.887	6.	0.	4.9901e-005
144	9.0133	6.	0.	6.3675e-005
145	7.14	6.	0.	5.7484e-005
146	5.2667	6.	0.	4.9768e-005
147	5.1	1.5	0.	1.8451e-004
148	5.1	1.	0.	1.3274e-004
149	5.1	2.	0.	3.1911e-004
150	5.2667	1.	0.	1.1114e-004
151	5.2667	1.5	0.	1.5918e-004
152	5.2667	2.	0.	4.0113e-004
153	5.1	4.5	0.	2.0645e-004
154	5.1	5.	0.	1.1064e-004
155	5.1	4.	0.	4.1337e-004
156	5.2667	5.	0.	1.1445e-004
157	5.2667	4.5	0.	1.7065e-004
158	5.2667	4.	0.	3.2885e-004
159	5.1749	2.97	0.	1.9966e-004
160	4.8164	3.0537	0.	1.8637e-004
161	5.019	2.9634	5.e-002	6.7776e-006
162	5.0595	2.4817	0.	2.6148e-004
163	5.1428	3.4817	0.	2.6567e-004
164	4.2147	2.1022	0.	1.2499e-004
165	3.7208	2.5612	0.	1.2727e-004
166	4.4051	2.781	0.	1.4584e-004
167	4.1964	2.4181	5.e-002	8.6868e-007
168	4.6482	2.209	0.	2.2468e-004
169	5.4779	3.1884	0.	1.8443e-004
170	5.9508	3.484	0.	1.4323e-004
171	5.6667	3.0446	0.	1.6137e-004
172	5.6249	3.4003	5.e-002	2.021e-005
173	5.4458	3.7001	0.	2.5214e-004
174	3.7978	1.5455	0.	1.0954e-004
175	4.233	1.7864	5.e-002	1.0222e-005
176	4.6665	1.6432	0.	1.4794e-004
177	2.6158	4.2892	0.	1.1806e-004
178	3.6068	4.265	0.	1.0847e-004
179	3.3791	4.7641	5.e-002	5.2698e-006
180	3.3895	5.382	0.	1.0463e-004
181	4.2395	4.882	0.	1.0658e-004
182	5.3309	2.9765	5.e-002	1.2476e-005
183	5.2988	2.4883	0.	2.901e-004
184	22.133	3.0086	0.	2.1322e-006
185	21.189	2.0194	0.	3.7081e-006
186	22.13	2.0077	5.e-002	1.647e-007
187	22.128	1.0039	0.	2.1254e-006
188	23.065	2.0039	0.	1.6417e-006
189	21.2	4.0377	0.	3.6903e-006
190	22.135	4.0096	5.e-002	1.5741e-007
191	23.068	4.0048	0.	1.653e-006
192	22.131	5.0048	0.	2.1098e-006
193	19.322	4.0835	0.	7.7634e-006
194	20.257	3.0484	0.	5.155e-006
195	20.265	4.0658	5.e-002	2.2071e-007
196	20.259	5.0329	0.	5.1272e-006
197	17.443	4.161	0.	1.3801e-005
198	18.379	3.0817	0.	1.0198e-005
199	18.38	4.1013	5.e-002	3.1419e-007
200	18.38	5.0507	0.	1.024e-005
201	15.57	4.2208	0.	2.1803e-005
202	16.505	3.1205	0.	1.7222e-005
203	16.507	4.2208	5.e-002	3.2977e-007
204	16.507	5.1104	0.	1.7399e-005
205	13.697	4.2208	0.	3.172e-005
206	14.633	3.0828	0.	2.6234e-005
207	14.633	4.2208	5.e-002	3.3811e-007
208	14.633	5.1104	0.	2.6474e-005
209	11.828	4.161	0.	4.3501e-005
210	12.761	3.0828	0.	3.7054e-005
211	12.76	4.2208	5.e-002	4.5656e-007
212	12.76	5.1104	0.	3.7493e-005
213	9.9953	4.0469	0.	5.6908e-005
214	10.906	3.0437	0.	4.9732e-005
215	10.896	4.1012	5.e-002	1.3543e-006
216	10.892	5.0506	0.	4.9824e-005
217	8.2269	4.0778	0.	6.4545e-005
218	9.093	3.0048	0.	6.3827e-005
219	9.0942	3.9926	5.e-002	1.9906e-006
220	9.0538	4.9963	0.	6.3767e-005
221	6.8181	3.8653	0.	8.5689e-005
222	7.3449	3.0093	0.	6.5036e-005
223	7.3596	4.1629	5.e-002	3.2839e-006
224	7.2498	5.0815	0.	6.1153e-005
225	6.3131	4.5815	0.	8.5587e-005
226	6.268	3.0257	0.	1.0553e-004
227	6.2767	3.5678	5.e-002	6.9926e-006
228	5.7717	4.0339	0.	1.3428e-004
229	8.211	1.9362	0.	6.4708e-005
230	6.7948	2.1696	0.	8.7573e-005
231	7.3302	1.8556	5.e-002	3.1665e-006
232	7.2351	0.92779	0.	6.1626e-005
233	6.2984	1.4278	0.	8.4685e-005
234	10.004	2.0015	0.	5.6685e-005
235	9.0918	2.0169	5.e-002	2.0385e-006
236	9.0526	1.0084	0.	6.3383e-005
237	11.839	1.9655	0.	4.3309e-005
238	10.916	1.9862	5.e-002	1.3488e-006
239	10.901	0.9931	0.	4.955e-005
240	13.698	1.9448	0.	3.1651e-005
241	12.762	1.9448	5.e-002	4.59e-007
242	12.761	0.97238	0.	3.7395e-005
243	15.568	1.9825	0.	2.1801e-005
244	14.634	1.9448	5.e-002	3.2495e-007
245	14.633	0.9724	0.	2.646e-005
246	17.44	2.0411	0.	1.3818e-005
247	16.503	2.0202	5.e-002	3.1888e-007
248	16.505	1.0101	0.	1.7351e-005
249	19.313	2.0466	0.	7.7887e-006
250	18.377	2.0621	5.e-002	3.0659e-007
251	18.379	1.0311	0.	1.0282e-005
252	20.249	2.031	5.e-002	2.3454e-007
253	20.251	1.0155	0.	5.1625e-006
254	2.4965	1.553	0.	1.1644e-004
