Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	2.0662	3.7484	0.	16053
2	1.4461	3.1042	0.	9844.9
3	0.7378	3.4213	0.	7841.5
4	3.1303	2.1509	0.	6386.2
5	0.87726	2.4087	0.	7339.6
6	0.97549	4.6597	0.	5201.6
7	1.1568	1.6479	0.	5519.9
8	7.399	4.0946	0.	3793.7
9	9.8378	4.0367	0.	3367.9
10	12.261	3.9994	0.	2748.8
11	2.3702	2.6946	0.	9696.
12	1.957	3.765	0.	12620
13	21.662	4.0366	0.	543.18
14	19.314	4.0265	0.	1032.7
15	16.995	4.0114	0.	1563.
16	14.638	4.0054	0.	2136.2
17	4.4369	4.2132	0.	3767.
18	3.1897	3.6218	0.	6194.3
19	21.758	2.0475	0.	525.31
20	4.1598	1.8036	0.	4832.3
21	5.808	1.1915	0.	3979.2
22	7.3315	2.4599	0.	3599.
23	10.218	2.026	0.	3295.2
24	12.632	2.0282	0.	2633.1
25	14.948	2.0228	0.	2059.
26	17.221	2.024	0.	1510.5
27	19.486	2.0295	0.	994.74
28	0.725	1.	0.	4955.4
29	3.54	1.433	0.	4529.7
30	3.3942	2.9356	0.	6473.1
31	3.788	2.1049	0.	5230.4
32	4.4514	2.5973	0.	4456.9
33	1.7058	3.8578	0.	10930
34	1.704	3.4641	0.	11062
35	2.1809	3.1304	0.	11092
36	4.0763	0.74358	0.	4358.3
37	1.4198	4.0896	0.	7932.
38	1.4198	4.0896	0.1	7932.
39	4.0763	0.74358	0.1	4358.3
40	2.1809	3.1304	0.1	11092
41	1.704	3.4641	0.1	11062
42	1.7058	3.8578	0.1	10930
43	4.4514	2.5973	0.1	4456.9
44	3.788	2.1049	0.1	5230.4
45	3.3942	2.9356	0.1	6473.1
46	3.54	1.433	0.1	4529.7
47	0.725	1.	0.1	4955.4
48	19.486	2.0295	0.1	994.74
49	17.221	2.024	0.1	1510.5
50	14.948	2.0228	0.1	2059.
51	12.632	2.0282	0.1	2633.1
52	10.218	2.026	0.1	3295.2
53	7.3315	2.4599	0.1	3599.
54	5.808	1.1915	0.1	3979.2
55	4.1598	1.8036	0.1	4832.3
56	21.758	2.0475	0.1	525.31
57	3.1897	3.6218	0.1	6194.3
58	4.4369	4.2132	0.1	3767.
59	14.638	4.0054	0.1	2136.2
60	16.995	4.0114	0.1	1563.
61	19.314	4.0265	0.1	1032.7
62	21.662	4.0366	0.1	543.18
63	1.957	3.765	0.1	12620
64	2.3702	2.6946	0.1	9696.
65	12.261	3.9994	0.1	2748.8
66	9.8378	4.0367	0.1	3367.9
67	7.399	4.0946	0.1	3793.7
