Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	2.5282	3.1364	0.	-2238.6
2	4.8816	3.3411	0.	-1263.8
3	3.9145	4.7163	0.	-1127.2
4	1.6635	0.75993	0.	-1083.2
5	1.9035	1.8794	0.	-1526.
6	3.7409	1.3965	0.	-1040.7
7	1.8834	5.3222	0.	-1018.6
8	3.7249	5.4841	0.	-748.98
9	4.292	4.1516	0.	-1318.4
10	0.84842	2.0199	0.	-1471.5
11	1.4516	2.7735	0.	-1469.
12	1.3549	3.7841	0.	-1661.8
13	4.7285	1.1115	0.	-986.14
14	5.8501	1.1759	0.	-971.52
15	6.9875	1.2256	0.	-848.34
16	8.1258	1.2504	0.	-738.7
17	9.2632	1.2609	0.	-639.46
18	10.385	1.2613	0.	-545.88
19	11.518	1.2571	0.	-458.77
20	12.666	1.2639	0.	-379.06
21	13.83	1.2621	0.	-305.77
22	14.986	1.2357	0.	-242.82
23	16.151	1.2018	0.	-185.51
24	17.283	1.1953	0.	-136.31
25	18.411	1.1867	0.	-95.348
26	19.526	1.1874	0.	-62.361
27	20.643	1.1875	0.	-36.607
28	21.76	1.1886	0.	-17.992
29	22.878	1.197	0.	-6.4044
30	22.872	2.4006	0.	-6.9717
31	22.866	3.598	0.	-7.0479
32	22.875	4.7967	0.	-6.4685
33	21.748	4.8002	0.	-18.221
34	20.628	4.7837	0.	-36.977
35	19.51	4.7754	0.	-62.862
36	18.401	4.7873	0.	-95.871
37	17.284	4.7866	0.	-135.74
38	16.192	4.801	0.	-182.05
39	15.127	4.8379	0.	-232.99
40	14.048	4.8897	0.	-295.73
41	12.983	4.8626	0.	-358.96
42	11.894	4.8445	0.	-433.5
43	10.788	4.8283	0.	-515.61
44	9.6327	4.8161	0.	-606.67
45	8.4369	4.8041	0.	-712.07
46	7.1962	4.7941	0.	-833.72
47	5.7204	4.7234	0.	-967.37
48	4.7581	5.2478	0.	-985.72
49	6.1244	3.5609	0.	-933.48
50	5.4715	2.3403	0.	-1078.6
51	6.6446	2.4421	0.	-872.56
52	7.8214	2.4889	0.	-759.43
53	8.9892	2.511	0.	-661.52
54	10.14	2.5232	0.	-563.27
55	11.26	2.5115	0.	-476.35
56	12.457	2.4689	0.	-392.73
57	13.699	2.5274	0.	-310.01
