Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	12.7	2.1818	0.	9965.6
2	12.7	2.3636	0.	7886.1
3	12.7	2.5455	0.	6962.
4	12.7	2.7273	0.	6482.8
5	12.7	2.9091	0.	6278.3
6	12.7	3.0909	0.	6278.3
7	12.7	3.2727	0.	6482.8
8	12.7	3.4545	0.	6962.
9	12.7	3.6364	0.	7886.1
10	12.7	3.8182	0.	9965.6
11	12.867	2.1818	0.	9824.5
12	12.867	2.3636	0.	7838.8
13	12.867	2.5455	0.	6904.7
14	12.867	2.7273	0.	6424.1
15	12.867	2.9091	0.	6218.4
16	12.867	3.0909	0.	6218.4
17	12.867	3.2727	0.	6424.1
18	12.867	3.4545	0.	6904.7
19	12.867	3.6364	0.	7838.8
20	12.867	3.8182	0.	9824.5
21	12.516	5.8182	0.	560.95
22	12.516	5.6364	0.	823.69
23	12.516	5.4545	0.	1158.1
24	12.516	5.2727	0.	1536.5
25	12.516	5.0909	0.	1967.4
26	12.516	4.9091	0.	2471.8
27	12.516	4.7273	0.	3087.3
28	12.516	4.5455	0.	3882.4
29	12.516	4.3636	0.	5008.8
30	12.516	4.1818	0.	6669.5
31	12.516	4.	0.	7866.6
32	12.516	3.8182	0.	7421.1
33	12.516	3.6364	0.	6960.2
34	12.516	3.4545	0.	6472.4
35	12.516	3.2727	0.	6188.4
36	12.516	3.0909	0.	6053.2
37	12.516	2.9091	0.	6053.2
38	12.516	2.7273	0.	6188.4
39	12.516	2.5455	0.	6472.4
40	12.516	2.3636	0.	6960.2
41	12.516	2.1818	0.	7421.1
42	12.516	2.	0.	7866.6
43	12.516	1.8182	0.	6669.5
44	12.516	1.6364	0.	5008.8
45	12.516	1.4545	0.	3882.4
46	12.516	1.2727	0.	3087.3
47	12.516	1.0909	0.	2471.8
48	12.516	0.90909	0.	1967.4
49	12.516	0.72727	0.	1536.5
50	12.516	0.54545	0.	1158.1
51	12.516	0.36364	0.	823.69
52	12.516	0.18182	0.	560.95
53	12.332	5.8182	0.	864.82
54	12.332	5.6364	0.	1009.7
55	12.332	5.4545	0.	1249.1
56	12.332	5.2727	0.	1553.4
57	12.332	5.0909	0.	1915.9
58	12.332	4.9091	0.	2342.9
59	12.332	4.7273	0.	2851.9
60	12.332	4.5455	0.	3454.9
61	12.332	4.3636	0.	4174.8
62	12.332	4.1818	0.	4901.7
63	12.332	4.	0.	5356.6
64	12.332	3.8182	0.	5681.2
65	12.332	3.6364	0.	5777.8
66	12.332	3.4545	0.	5746.6
