Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	12.7	2.1818	0.	0.79589
2	12.7	2.3636	0.	0.79667
3	12.7	2.5455	0.	0.79723
4	12.7	2.7273	0.	0.79759
5	12.7	2.9091	0.	0.79776
6	12.7	3.0909	0.	0.79776
7	12.7	3.2727	0.	0.79759
8	12.7	3.4545	0.	0.79723
9	12.7	3.6364	0.	0.79667
10	12.7	3.8182	0.	0.79589
11	12.867	2.1818	0.	0.81559
12	12.867	2.3636	0.	0.81635
13	12.867	2.5455	0.	0.81689
14	12.867	2.7273	0.	0.81724
15	12.867	2.9091	0.	0.81741
16	12.867	3.0909	0.	0.81741
17	12.867	3.2727	0.	0.81724
18	12.867	3.4545	0.	0.81689
19	12.867	3.6364	0.	0.81635
20	12.867	3.8182	0.	0.81559
21	12.516	5.8182	0.	0.76119
22	12.516	5.6364	0.	0.76249
23	12.516	5.4545	0.	0.7638
24	12.516	5.2727	0.	0.76511
25	12.516	5.0909	0.	0.76642
26	12.516	4.9091	0.	0.76773
27	12.516	4.7273	0.	0.76904
28	12.516	4.5455	0.	0.77033
29	12.516	4.3636	0.	0.77158
30	12.516	4.1818	0.	0.77277
31	12.516	4.	0.	0.77384
32	12.516	3.8182	0.	0.77473
33	12.516	3.6364	0.	0.77543
34	12.516	3.4545	0.	0.77595
35	12.516	3.2727	0.	0.77629
36	12.516	3.0909	0.	0.77645
37	12.516	2.9091	0.	0.77645
38	12.516	2.7273	0.	0.77629
39	12.516	2.5455	0.	0.77595
40	12.516	2.3636	0.	0.77543
41	12.516	2.1818	0.	0.77473
42	12.516	2.	0.	0.77384
43	12.516	1.8182	0.	0.77277
44	12.516	1.6364	0.	0.77158
45	12.516	1.4545	0.	0.77033
46	12.516	1.2727	0.	0.76904
47	12.516	1.0909	0.	0.76773
48	12.516	0.90909	0.	0.76642
49	12.516	0.72727	0.	0.76511
50	12.516	0.54545	0.	0.7638
51	12.516	0.36364	0.	0.76249
52	12.516	0.18182	0.	0.76119
53	12.332	5.8182	0.	0.74181
54	12.332	5.6364	0.	0.74309
55	12.332	5.4545	0.	0.74435
56	12.332	5.2727	0.	0.7456
57	12.332	5.0909	0.	0.74684
58	12.332	4.9091	0.	0.74805
59	12.332	4.7273	0.	0.74923
60	12.332	4.5455	0.	0.75037
61	12.332	4.3636	0.	0.75145
62	12.332	4.1818	0.	0.75244
63	12.332	4.	0.	0.75331
64	12.332	3.8182	0.	0.75405
65	12.332	3.6364	0.	0.75464
66	12.332	3.4545	0.	0.7551
67	12.332	3.2727	0.	0.7554
68	12.332	3.0909	0.	0.75555
69	12.332	2.9091	0.	0.75555
70	12.332	2.7273	0.	0.7554
71	12.332	2.5455	0.	0.7551
72	12.332	2.3636	0.	0.75464
73	12.332	2.1818	0.	0.75405
74	12.332	2.	0.	0.75331
75	12.332	1.8182	0.	0.75244
76	12.332	1.6364	0.	0.75145
77	12.332	1.4545	0.	0.75037
78	12.332	1.2727	0.	0.74923
