Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	6.7462	2.8088	0.	5.4457e-005
2	6.1062	3.4304	0.	8.7596e-005
3	7.3427	2.5952	0.	4.2849e-005
4	5.8572	2.7673	0.	9.0893e-005
5	6.8411	4.0575	0.	3.828e-005
6	4.7624	0.62689	0.	4.7301e-005
7	7.0874	0.56236	0.	2.9021e-005
8	4.8681	4.748	0.	4.7424e-005
9	7.1125	5.3625	0.	2.3145e-005
10	7.5232	3.6018	0.	3.7425e-005
11	5.0679	5.395	0.	3.3505e-005
12	8.0811	2.9888	0.	3.2038e-005
13	4.8714	1.5889	0.	5.509e-005
14	3.7222	1.189	0.	3.9044e-005
15	5.2089	3.1095	0.	6.8172e-005
16	8.2991	2.0985	0.	2.3527e-005
17	4.5782	3.667	0.	4.6703e-005
18	4.1217	5.2577	0.	4.1576e-005
19	1.3751	4.777	0.	7.6764e-005
20	1.2752	1.2396	0.	7.6658e-005
21	2.5181	1.2272	0.	4.6901e-005
22	8.0708	1.0457	0.	2.3741e-005
23	9.3422	1.1103	0.	2.2289e-005
24	10.471	1.1652	0.	1.7948e-005
25	11.606	1.1725	0.	1.4989e-005
26	12.745	1.1801	0.	1.2363e-005
27	13.888	1.1777	0.	1.0329e-005
28	15.01	1.1764	0.	8.4924e-006
29	16.134	1.1786	0.	6.7982e-006
30	17.252	1.1815	0.	5.3087e-006
31	18.372	1.1816	0.	4.0163e-006
32	19.499	1.1916	0.	2.9342e-006
33	20.617	1.1936	0.	2.0816e-006
34	21.748	1.1922	0.	1.4316e-006
35	22.873	1.1952	0.	9.9182e-007
36	1.4043	3.6198	0.	8.382e-005
37	1.3862	2.4431	0.	8.4672e-005
38	22.862	2.3933	0.	1.331e-006
39	22.859	3.6008	0.	1.3337e-006
40	22.867	4.7956	0.	9.9508e-007
41	21.742	4.7983	0.	1.4333e-006
42	20.612	4.7956	0.	2.0812e-006
43	19.485	4.7979	0.	2.935e-006
44	18.365	4.7741	0.	4.0175e-006
45	17.244	4.7326	0.	5.3132e-006
46	16.124	4.7009	0.	6.8035e-006
47	15.006	4.6845	0.	8.4728e-006
48	13.876	4.7227	0.	1.03e-005
49	12.728	4.7567	0.	1.2363e-005
50	11.58	4.7683	0.	1.5054e-005
51	10.418	4.7681	0.	1.8595e-005
52	9.3305	4.8463	0.	2.03e-005
53	8.2474	5.0744	0.	2.2792e-005
54	3.8378	2.4345	0.	4.1209e-005
55	9.0906	3.5891	0.	2.27e-005
56	9.2723	2.2573	0.	2.2709e-005
57	2.8431	3.5731	0.	4.698e-005
58	2.708	2.4658	0.	4.9798e-005
59	10.396	2.3695	0.	1.9113e-005
60	11.559	2.368	0.	1.5316e-005
61	12.719	2.3603	0.	1.2361e-005
62	13.872	2.3594	0.	1.0282e-005
63	15.005	2.3593	0.	8.5409e-006
64	16.13	2.3608	0.	6.9266e-006
65	17.249	2.3645	0.	5.4748e-006
66	18.368	2.3688	0.	4.2035e-006
67	19.484	2.3865	0.	3.1515e-006
68	20.61	2.394	0.	2.3128e-006
69	21.73	2.3902	0.	1.7149e-006
70	21.731	3.5976	0.	1.7139e-006
71	20.606	3.5968	0.	2.3236e-006
72	19.487	3.588	0.	3.1557e-006
73	18.364	3.5713	0.	4.2097e-006
74	17.241	3.5447	0.	5.474e-006
75	16.124	3.5325	0.	6.9287e-006
76	15.005	3.5237	0.	8.5347e-006
77	13.859	3.5304	0.	1.0282e-005
78	12.697	3.5493	0.	1.2398e-005
79	11.541	3.5652	0.	1.5495e-005
80	10.363	3.5623	0.	1.919e-005
81	7.0546	4.6938	0.	2.9318e-005
82	5.0946	1.0738	0.	3.5338e-005
83	4.9049	2.273	0.	4.216e-005
84	2.8832	4.7823	0.	4.3379e-005
85	5.2649	5.0535	0.	3.7592e-005
86	4.2994	4.2856	0.	4.105e-005
87	6.8077	1.0069	0.	2.5646e-005
88	7.0723	1.4481	0.	3.9346e-005
89	7.2722	2.0284	0.	3.5149e-005
90	5.9755	3.6698	0.	1.2433e-004
91	5.6178	3.6802	0.	7.3127e-005
92	5.5249	3.3721	0.	7.4566e-005
93	6.5405	3.5913	0.	5.9052e-005
94	7.8918	4.301	0.	2.8595e-005
