Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	2.5601	3.9135	0.	446.6
2	4.1274	3.3289	0.	-4.3087
3	4.4996	2.7374	0.	6.4664
4	1.8373	0.80502	0.	-69.87
5	1.9353	2.5017	0.	-59.474
6	4.2479	0.61789	0.	101.84
7	1.9892	5.0426	0.	-29.918
8	2.2958	4.2483	0.	73.57
9	4.1282	4.5865	0.	201.84
10	3.8234	5.0253	0.	186.06
11	1.134	4.4874	0.	284.6
12	5.3662	3.2023	0.	-15.839
13	4.0484	5.452	0.	143.13
14	0.90101	2.0672	0.	341.59
15	0.89761	1.0263	0.	317.66
16	5.4207	2.5148	0.	4.5011
17	0.96212	3.2087	0.	344.86
18	5.4233	0.82058	0.	34.851
19	5.1738	1.4815	0.	34.452
20	7.6623	1.1363	0.	1.3622
21	8.858	1.1656	0.	-2.3481
22	10.024	1.1867	0.	-0.83286
23	11.19	1.1867	0.	1.1305
24	12.354	1.1831	0.	4.2482
25	13.529	1.1865	0.	5.991
26	14.689	1.1881	0.	7.3067
27	15.856	1.1892	0.	7.959
28	17.013	1.1918	0.	8.3509
29	18.184	1.1977	0.	8.5586
30	19.351	1.1963	0.	8.6426
31	20.512	1.1957	0.	8.5478
32	21.674	1.1958	0.	8.2438
33	22.836	1.1991	0.	7.6513
34	22.835	2.403	0.	10.702
35	22.831	3.6025	0.	10.666
36	22.835	4.7999	0.	7.6472
37	21.669	4.8033	0.	8.2143
38	20.506	4.7956	0.	8.5457
39	19.344	4.7914	0.	8.6341
40	18.182	4.7902	0.	8.5777
41	17.02	4.7902	0.	8.3369
42	15.856	4.7838	0.	7.9937
43	14.693	4.7581	0.	7.3815
44	13.526	4.7361	0.	6.2059
45	12.364	4.7419	0.	4.0269
46	11.187	4.7398	0.	1.2861
47	10.023	4.7255	0.	-1.3827
48	8.8041	4.7531	0.	-2.1497
49	7.4891	4.7163	0.	2.8405
50	6.1176	4.6572	0.	-11.184
51	5.09	5.1696	0.	21.787
52	6.424	3.4462	0.	2.0472
53	6.0883	2.1847	0.	-11.495
54	7.5331	2.2791	0.	6.7219
55	8.7993	2.3368	0.	-2.1508
56	9.9972	2.3633	0.	0.4986
57	11.175	2.3676	0.	-0.50981
58	12.349	2.3629	0.	4.2016
59	13.524	2.3705	0.	6.8594
60	14.687	2.3737	0.	8.543
61	15.852	2.375	0.	9.4285
62	17.013	2.3855	0.	9.9943
63	18.179	2.3964	0.	10.341
64	19.349	2.3963	0.	10.508
65	20.51	2.3986	0.	10.663
66	21.673	2.4016	0.	10.732
67	21.666	3.5996	0.	10.694
68	20.504	3.5943	0.	10.603
69	19.343	3.5906	0.	10.498
70	18.18	3.5896	0.	10.32
71	17.014	3.5831	0.	10.028
72	15.853	3.5782	0.	9.4053
73	14.686	3.5612	0.	8.4605
74	13.52	3.5533	0.	6.8713
75	12.356	3.5386	0.	4.1881
76	11.177	3.5446	0.	-0.37352
77	10.004	3.5325	0.	-0.46128
78	8.8334	3.521	0.	-1.2863
79	7.6386	3.4731	0.	0.87072
80	4.6661	3.9267	0.	-44.571
81	1.8581	1.6127	0.	-80.382
82	1.9966	3.4328	0.	-20.401
83	3.2964	2.8716	0.	165.04
84	3.2761	3.4521	0.	145.23
85	3.2555	3.7056	0.	647.
86	4.1458	1.2253	0.	133.97
87	4.0068	1.7918	0.	14.009
88	3.8131	2.3826	0.	-34.049
89	3.627	3.0295	0.	61.839
90	4.8181	2.1247	0.	45.021
91	6.5273	1.0531	0.	-1.1301
92	2.8023	3.8606	0.	1024.3
93	3.0288	3.0555	0.	122.19
94	3.0288	3.0555	0.1	2444.8
95	2.8023	3.8606	0.1	3121.7
96	6.5273	1.0531	0.1	880.95
97	4.8181	2.1247	0.1	1118.1
98	3.627	3.0295	0.1	2054.2
99	3.8131	2.3826	0.1	1639.9
100	4.0068	1.7918	0.1	1178.2
101	4.1458	1.2253	0.1	853.93
102	3.2555	3.7056	0.1	1454.5
103	3.2761	3.4521	0.1	2039.
104	3.2964	2.8716	0.1	2137.1
105	1.9966	3.4328	0.1	1639.7
106	1.8581	1.6127	0.1	1398.2
107	4.6661	3.9267	0.1	1201.3
108	7.6386	3.4731	0.1	779.58
109	8.8334	3.521	0.1	672.93
110	10.004	3.5325	0.1	573.3
111	11.177	3.5446	0.1	482.41
112	12.356	3.5386	0.1	399.47
113	13.52	3.5533	0.1	324.52
114	14.686	3.5612	0.1	257.45
115	15.853	3.5782	0.1	198.04
116	17.014	3.5831	0.1	146.69
117	18.18	3.5896	0.1	103.1
118	19.343	3.5906	0.1	67.51
119	20.504	3.5943	0.1	39.746
120	21.666	3.5996	0.1	19.781
121	21.673	2.4016	0.1	19.671
122	20.51	2.3986	0.1	39.611
123	19.349	2.3963	0.1	67.348
124	18.179	2.3964	0.1	103.13
125	17.013	2.3855	0.1	146.66
126	15.852	2.375	0.1	198.15
127	14.687	2.3737	0.1	257.24
128	13.524	2.3705	0.1	324.5
129	12.349	2.3629	0.1	399.73
130	11.175	2.3676	0.1	482.99
131	9.9972	2.3633	0.1	573.29
132	8.7993	2.3368	0.1	673.58
133	7.5331	2.2791	0.1	791.06
134	6.0883	2.1847	0.1	926.44
135	6.424	3.4462	0.1	891.11
136	5.09	5.1696	0.1	908.64
137	6.1176	4.6572	0.1	941.59
138	7.4891	4.7163	0.1	807.57
139	8.8041	4.7531	0.1	683.37
140	10.023	4.7255	0.1	575.44
141	11.187	4.7398	0.1	483.59
142	12.364	4.7419	0.1	400.24
143	13.526	4.7361	0.1	324.97
144	14.693	4.7581	0.1	257.58
145	15.856	4.7838	0.1	198.32
146	17.02	4.7902	0.1	146.75
147	18.182	4.7902	0.1	103.22
148	19.344	4.7914	0.1	67.474
149	20.506	4.7956	0.1	39.594
150	21.669	4.8033	0.1	19.433
151	22.835	4.7999	0.1	6.8909
152	22.831	3.6025	0.1	7.428
153	22.835	2.403	0.1	7.3782
154	22.836	1.1991	0.1	6.868
155	21.674	1.1958	0.1	19.341
156	20.512	1.1957	0.1	39.449
157	19.351	1.1963	0.1	67.352
158	18.184	1.1977	0.1	103.11
159	17.013	1.1918	0.1	146.96
160	15.856	1.1892	0.1	198.3
161	14.689	1.1881	0.1	257.73
162	13.529	1.1865	0.1	325.13
163	12.354	1.1831	0.1	400.7
164	11.19	1.1867	0.1	483.72
165	10.024	1.1867	0.1	574.68
166	8.858	1.1656	0.1	674.64
167	7.6623	1.1363	0.1	779.01
168	5.1738	1.4815	0.1	1003.1
169	5.4233	0.82058	0.1	908.54
170	0.96212	3.2087	0.1	1464.5
171	5.4207	2.5148	0.1	1033.3
172	0.89761	1.0263	0.1	1322.
173	0.90101	2.0672	0.1	1454.3
174	4.0484	5.452	0.1	730.13
175	5.3662	3.2023	0.1	1065.2
176	1.134	4.4874	0.1	1241.4
177	3.8234	5.0253	0.1	537.02
178	4.1282	4.5865	0.1	1037.8
179	2.2958	4.2483	0.1	1552.1
180	1.9892	5.0426	0.1	1182.3
181	4.2479	0.61789	0.1	727.05
182	1.9353	2.5017	0.1	1596.9
183	1.8373	0.80502	0.1	1218.
184	4.4996	2.7374	0.1	1282.8
185	4.1274	3.3289	0.1	1646.
186	2.5601	3.9135	0.1	2182.7
187	3.0867	5.5	0.1	462.93
188	3.0867	5.	0.1	961.01
189	3.0867	4.5	0.1	1437.
190	3.0867	4.	0.1	4878.3
191	2.92	4.	0.1	6180.2
192	2.92	4.5	0.1	1349.4
193	2.92	5.	0.1	759.52
194	2.92	5.5	0.1	677.76
195	3.0867	0.5	0.1	735.98
196	3.0867	1.	0.1	1241.7
197	3.0867	1.5	0.1	2037.6
198	3.0867	2.	0.1	4218.5
199	2.92	2.	0.1	4305.8
200	2.92	1.5	0.1	3070.6
201	2.92	1.	0.1	2093.
202	2.92	0.5	0.1	1296.6
203	3.0867	6.	0.1	511.84
204	4.2485	6.	0.1	683.72
205	5.4104	6.	0.1	868.21
206	6.5722	6.	0.1	885.42
207	7.7341	6.	0.1	795.94
208	8.8959	6.	0.1	684.64
209	10.058	6.	0.1	579.51
210	11.22	6.	0.1	484.26
211	12.381	6.	0.1	399.86
212	13.543	6.	0.1	323.79
213	14.705	6.	0.1	256.4
214	15.867	6.	0.1	196.87
215	17.029	6.	0.1	145.23
216	18.191	6.	0.1	101.49
217	19.353	6.	0.1	65.718
218	20.514	6.	0.1	37.698
219	21.676	6.	0.1	17.357
220	22.838	6.	0.1	4.5178
221	24.	6.	0.1	-0.22704
222	24.	4.8	0.1	2.3139
223	24.	3.6	0.1	3.2287
224	24.	2.4	0.1	3.2222
225	24.	1.2	0.1	2.3107
226	1.049e-014	1.2	0.1	1972.4
227	2.0981e-014	2.4	0.1	2045.7
228	3.1471e-014	3.6	0.1	2137.5
229	4.1961e-014	4.8	0.1	2012.8
230	24.	0.	0.1	-0.23136
231	22.838	0.	0.1	4.5324
232	21.676	0.	0.1	17.343
233	20.514	0.	0.1	37.763
234	19.353	0.	0.1	65.838
235	18.191	0.	0.1	101.56
236	17.029	0.	0.1	145.06
237	15.867	0.	0.1	196.82
238	14.705	0.	0.1	256.26
239	13.543	0.	0.1	323.96
240	12.381	0.	0.1	399.66
241	11.22	0.	0.1	484.01
242	10.058	0.	0.1	577.04
243	8.8959	0.	0.1	680.29
244	7.7341	0.	0.1	783.15
245	6.5722	0.	0.1	881.33
246	5.4104	0.	0.1	875.44
247	4.2485	0.	0.1	647.18
248	3.0867	0.	0.1	516.85
249	2.92	0.	0.1	801.19
250	1.9467	2.022e-031	0.1	1120.1
251	0.97333	1.011e-031	0.1	1298.9
252	0.	0.	0.1	1399.7
253	3.937e-014	6.	0.1	1339.5
254	0.97333	6.	0.1	1102.7
255	1.9467	6.	0.1	1033.
256	2.92	6.	0.1	719.61
257	1.9467	6.	0.	9.0168
258	0.97333	6.	0.	202.23
259	2.92	6.	0.	-69.819
260	3.937e-014	6.	0.	-593.8
261	0.97333	1.011e-031	0.	231.1
262	1.9467	2.022e-031	0.	7.0635
263	2.92	0.	0.	-119.15
264	0.	0.	0.	-611.33
265	4.2485	0.	0.	61.48
266	5.4104	0.	0.	36.604
267	6.5722	0.	0.	-1.9727
268	7.7341	0.	0.	-3.6456
269	8.8959	0.	0.	0.29154
270	10.058	0.	0.	1.0466
271	11.22	0.	0.	5.8514
272	12.381	0.	0.	8.0908
273	13.543	0.	0.	8.9753
274	14.705	0.	0.	9.9695
275	15.867	0.	0.	10.339
