Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	5.0236	2.6291	0.	291.37
2	4.6902	2.5979	0.	339.66
3	6.3078	4.3788	0.	176.03
4	4.3336	0.48964	0.	169.88
5	6.3698	0.59952	0.	62.285
6	4.278	4.3074	0.	121.81
7	6.3417	5.3948	0.	79.312
8	6.6342	3.4744	0.	1.3659
9	4.2751	1.2847	0.	200.84
10	4.0909	5.3449	0.	88.629
11	3.7092	2.5294	0.	12.22
12	3.3968	0.77389	0.	13.227
13	3.1306	5.1473	0.	52.63
14	3.9444	3.3106	0.	1.6017
15	2.1015	4.9526	0.	-57.752
16	1.0904	4.8255	0.	268.91
17	1.2611	1.311	0.	259.71
18	2.5601	1.3647	0.	-58.041
19	7.2491	1.0171	0.	62.589
20	8.1403	2.0001	0.	24.81
21	9.4594	2.0348	0.	2.5843
22	10.669	2.0069	0.	2.3202
23	11.802	1.8499	0.	0.17614
24	12.912	1.8634	0.	0.35607
25	13.998	1.8153	0.	-0.9203
26	15.113	1.8626	0.	2.1553
27	16.194	1.7874	0.	4.1703
28	17.275	1.8189	0.	5.1041
29	18.447	1.9426	0.	6.8256
30	19.577	1.9757	0.	7.601
31	20.686	2.0063	0.	7.756
32	21.74	1.8907	0.	7.9888
33	22.798	1.5357	0.	7.9091
34	1.1623	3.6504	0.	314.95
35	1.3028	2.4865	0.	288.27
36	22.934	2.8923	0.	13.433
37	23.398	3.6069	0.	10.607
38	22.963	4.699	0.	8.2963
39	21.901	3.9145	0.	8.7598
40	20.705	3.9867	0.	7.842
41	19.57	3.9819	0.	7.1621
42	18.449	3.947	0.	7.2818
43	17.335	3.913	0.	6.7825
44	16.236	3.9098	0.	5.4045
45	15.147	3.9157	0.	3.5022
46	14.05	3.9044	0.	0.53113
47	12.944	3.8892	0.	-0.24324
48	11.836	3.9222	0.	0.28718
49	10.67	3.9533	0.	0.78705
50	9.4573	3.9779	0.	6.0168
51	8.1464	4.0074	0.	14.157
52	7.1437	4.9287	0.	59.961
53	2.2463	3.8665	0.	-74.6
54	2.6947	2.7731	0.	-61.644
55	6.0388	4.9333	0.	195.96
56	4.537	0.92029	0.	184.9
57	3.7945	1.8825	0.	-29.464
58	4.1452	4.7643	0.	151.34
