Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	2.8875	3.0471	0.	4.809e-005
2	4.0169	1.3762	0.	3.2773e-005
3	2.6452	3.4147	0.	7.5485e-005
4	3.9659	4.2486	0.	1.5044e-005
5	1.5776	0.84853	0.	2.8717e-005
6	1.7626	2.5373	0.	4.6508e-005
7	3.6875	0.52782	0.	1.8888e-005
8	1.5936	5.0747	0.	2.9289e-005
9	3.5585	5.4766	0.	2.0391e-005
10	4.9807	3.2722	0.	1.0515e-005
11	0.79867	2.2028	0.	5.034e-006
12	0.95461	3.477	0.	7.5633e-006
13	0.8079	4.8235	0.	1.1533e-005
14	4.5434	0.7588	0.	2.7836e-005
15	5.6881	1.0421	0.	3.0568e-005
16	6.8443	1.1699	0.	2.2516e-005
17	8.0747	1.1981	0.	2.2865e-005
18	9.2815	1.1988	0.	2.0487e-005
19	10.461	1.191	0.	1.7708e-005
20	11.626	1.1799	0.	1.4811e-005
21	12.768	1.1727	0.	1.2111e-005
22	13.892	1.1718	0.	9.7243e-006
23	15.012	1.1723	0.	7.6253e-006
24	16.134	1.173	0.	5.7883e-006
25	17.253	1.1756	0.	4.194e-006
26	18.373	1.1795	0.	2.8509e-006
27	19.493	1.1856	0.	1.7467e-006
28	20.615	1.1894	0.	8.921e-007
29	21.741	1.1892	0.	2.7422e-007
30	22.872	1.1952	0.	-9.9336e-008
31	22.862	2.3934	0.	-2.449e-007
32	22.863	3.6014	0.	-2.4475e-007
33	22.869	4.7971	0.	-9.8092e-008
34	21.74	4.7932	0.	2.7453e-007
35	20.609	4.792	0.	8.9859e-007
36	19.485	4.7453	0.	1.7634e-006
37	18.364	4.7072	0.	2.8698e-006
38	17.246	4.6875	0.	4.2173e-006
39	16.13	4.68	0.	5.8043e-006
40	15.012	4.6788	0.	7.6343e-006
41	13.894	4.6789	0.	9.7212e-006
42	12.771	4.6798	0.	1.2097e-005
43	11.623	4.7575	0.	1.4775e-005
44	10.466	4.7538	0.	1.7626e-005
45	9.2628	4.7425	0.	2.0182e-005
46	8.0044	4.7114	0.	2.2343e-005
47	6.6912	4.663	0.	2.5449e-005
48	5.2392	4.6511	0.	2.4921e-005
49	4.5235	5.2738	0.	1.8395e-005
50	0.77199	1.065	0.	1.0684e-005
51	4.931	2.0802	0.	1.8939e-005
52	6.5301	2.2933	0.	2.3054e-005
53	7.9118	2.3566	0.	2.1261e-005
54	9.1983	2.37	0.	1.956e-005
55	10.418	2.3625	0.	1.7373e-005
56	11.591	2.356	0.	1.4828e-005
57	12.752	2.3452	0.	1.2082e-005
58	13.89	2.3507	0.	9.628e-006
59	15.01	2.3516	0.	7.5125e-006
60	16.132	2.3543	0.	5.6714e-006
61	17.251	2.3586	0.	4.0698e-006
62	18.372	2.3648	0.	2.7206e-006
63	19.492	2.3713	0.	1.6159e-006
64	20.613	2.3789	0.	7.5946e-007
65	21.736	2.3879	0.	1.465e-007
66	21.734	3.5912	0.	1.3974e-007
67	20.613	3.5807	0.	7.5471e-007
68	19.493	3.5599	0.	1.6195e-006
69	18.366	3.5365	0.	2.716e-006
70	17.247	3.524	0.	4.0668e-006
71	16.128	3.5166	0.	5.6634e-006
72	15.008	3.513	0.	7.5132e-006
73	13.888	3.5124	0.	9.6427e-006
74	12.751	3.5166	0.	1.2028e-005
75	11.59	3.5445	0.	1.4783e-005
76	10.402	3.5552	0.	1.7219e-005
77	9.1739	3.5479	0.	1.898e-005
78	7.867	3.5063	0.	2.0308e-005
79	6.4588	3.4427	0.	2.3098e-005
80	3.3271	5.0905	0.	1.2356e-005
81	3.549	4.7569	0.	2.6592e-005
82	1.584	1.7202	0.	3.4486e-005
83	2.3303	2.8944	0.	8.6233e-005
84	1.6923	4.2132	0.	3.5887e-005
85	2.6633	3.6699	0.	7.806e-005
86	2.9412	3.7264	0.	5.1995e-005
87	3.4398	0.97328	0.	1.2114e-005
88	2.9938	3.4986	0.	3.4126e-005
89	3.4844	3.2369	0.	2.7062e-005
90	3.719	3.7204	0.	3.3287e-005
91	2.3022	3.4166	0.	4.9452e-005
92	2.7854	2.6598	0.	2.4274e-005
93	3.6292	2.8986	0.	3.2088e-005
94	1.9283	3.6415	0.	6.1037e-005
95	2.3237	2.3099	0.	2.5493e-005
96	2.4579	2.5788	0.	7.5665e-005
97	2.4579	2.5788	0.1	-7.5665e-005
98	2.3237	2.3099	0.1	-2.5493e-005
99	1.9283	3.6415	0.1	-6.1037e-005
100	3.6292	2.8986	0.1	-3.2088e-005
101	2.7854	2.6598	0.1	-2.4274e-005
102	2.3022	3.4166	0.1	-4.9452e-005
103	3.719	3.7204	0.1	-3.3287e-005
104	3.4844	3.2369	0.1	-2.7062e-005
105	2.9938	3.4986	0.1	-3.4126e-005
106	3.4398	0.97328	0.1	-1.2114e-005
107	2.9412	3.7264	0.1	-5.1995e-005
108	2.6633	3.6699	0.1	-7.806e-005
109	1.6923	4.2132	0.1	-3.5887e-005
110	2.3303	2.8944	0.1	-8.6233e-005
111	1.584	1.7202	0.1	-3.4486e-005
112	3.549	4.7569	0.1	-2.6592e-005
113	3.3271	5.0905	0.1	-1.2356e-005
114	6.4588	3.4427	0.1	-2.3098e-005
115	7.867	3.5063	0.1	-2.0308e-005
116	9.1739	3.5479	0.1	-1.898e-005
117	10.402	3.5552	0.1	-1.7219e-005
118	11.59	3.5445	0.1	-1.4783e-005
119	12.751	3.5166	0.1	-1.2028e-005
120	13.888	3.5124	0.1	-9.6427e-006
121	15.008	3.513	0.1	-7.5132e-006
122	16.128	3.5166	0.1	-5.6634e-006
123	17.247	3.524	0.1	-4.0668e-006
124	18.366	3.5365	0.1	-2.716e-006
125	19.493	3.5599	0.1	-1.6195e-006
126	20.613	3.5807	0.1	-7.5471e-007
127	21.734	3.5912	0.1	-1.3974e-007
128	21.736	2.3879	0.1	-1.465e-007
129	20.613	2.3789	0.1	-7.5946e-007
130	19.492	2.3713	0.1	-1.6159e-006
131	18.372	2.3648	0.1	-2.7206e-006
132	17.251	2.3586	0.1	-4.0698e-006
133	16.132	2.3543	0.1	-5.6714e-006
134	15.01	2.3516	0.1	-7.5125e-006
135	13.89	2.3507	0.1	-9.628e-006
136	12.752	2.3452	0.1	-1.2082e-005
137	11.591	2.356	0.1	-1.4828e-005
138	10.418	2.3625	0.1	-1.7373e-005
139	9.1983	2.37	0.1	-1.956e-005
140	7.9118	2.3566	0.1	-2.1261e-005
141	6.5301	2.2933	0.1	-2.3054e-005
142	4.931	2.0802	0.1	-1.8939e-005
143	0.77199	1.065	0.1	-1.0684e-005
144	4.5235	5.2738	0.1	-1.8395e-005
145	5.2392	4.6511	0.1	-2.4921e-005
146	6.6912	4.663	0.1	-2.5449e-005
147	8.0044	4.7114	0.1	-2.2343e-005
148	9.2628	4.7425	0.1	-2.0182e-005
149	10.466	4.7538	0.1	-1.7626e-005
150	11.623	4.7575	0.1	-1.4775e-005
151	12.771	4.6798	0.1	-1.2097e-005
152	13.894	4.6789	0.1	-9.7212e-006
153	15.012	4.6788	0.1	-7.6343e-006
154	16.13	4.68	0.1	-5.8043e-006
155	17.246	4.6875	0.1	-4.2173e-006
156	18.364	4.7072	0.1	-2.8698e-006
157	19.485	4.7453	0.1	-1.7634e-006
158	20.609	4.792	0.1	-8.9859e-007
159	21.74	4.7932	0.1	-2.7453e-007
160	22.869	4.7971	0.1	9.8092e-008
161	22.863	3.6014	0.1	2.4475e-007
162	22.862	2.3934	0.1	2.449e-007
163	22.872	1.1952	0.1	9.9336e-008
164	21.741	1.1892	0.1	-2.7422e-007
165	20.615	1.1894	0.1	-8.921e-007
166	19.493	1.1856	0.1	-1.7467e-006
167	18.373	1.1795	0.1	-2.8509e-006
