Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	2.8875	3.0471	0.	1.4528e-002
2	4.0169	1.3762	0.	2.8597e-002
3	2.6452	3.4147	0.	1.1721e-002
4	3.9659	4.2486	0.	2.7495e-002
5	1.5776	0.84853	0.	2.9996e-003
6	1.7626	2.5373	0.	4.9116e-003
7	3.6875	0.52782	0.	2.2868e-002
8	1.5936	5.0747	0.	3.0179e-003
9	3.5585	5.4766	0.	1.96e-002
10	4.9807	3.2722	0.	4.4095e-002
11	0.79867	2.2028	0.	9.6089e-004
12	0.95461	3.477	0.	1.3998e-003
13	0.8079	4.8235	0.	8.434e-004
14	4.5434	0.7588	0.	3.6163e-002
15	5.6881	1.0421	0.	5.5875e-002
16	6.8443	1.1699	0.	7.8102e-002
17	8.0747	1.1981	0.	0.10421
18	9.2815	1.1988	0.	0.13196
19	10.461	1.191	0.	0.16087
20	11.626	1.1799	0.	0.19088
21	12.768	1.1727	0.	0.2215
22	13.892	1.1718	0.	0.25262
23	15.012	1.1723	0.	0.28436
24	16.134	1.173	0.	0.31677
25	17.253	1.1756	0.	0.34954
26	18.373	1.1795	0.	0.38271
27	19.493	1.1856	0.	0.41608
28	20.615	1.1894	0.	0.44969
29	21.741	1.1892	0.	0.48353
30	22.872	1.1952	0.	0.51757
31	22.862	2.3934	0.	0.51708
32	22.863	3.6014	0.	0.5169
33	22.869	4.7971	0.	0.51682
34	21.74	4.7932	0.	0.48284
35	20.609	4.792	0.	0.44886
36	19.485	4.7453	0.	0.4152
37	18.364	4.7072	0.	0.38181
38	17.246	4.6875	0.	0.34873
39	16.13	4.68	0.	0.31604
40	15.012	4.6788	0.	0.28376
41	13.894	4.6789	0.	0.25208
42	12.771	4.6798	0.	0.22102
43	11.623	4.7575	0.	0.19018
44	10.466	4.7538	0.	0.16038
45	9.2628	4.7425	0.	0.1309
46	8.0044	4.7114	0.	0.10207
47	6.6912	4.663	0.	7.454e-002
48	5.2392	4.6511	0.	4.759e-002
49	4.5235	5.2738	0.	3.4835e-002
50	0.77199	1.065	0.	7.6141e-004
51	4.931	2.0802	0.	4.3282e-002
52	6.5301	2.2933	0.	7.2286e-002
53	7.9118	2.3566	0.	0.101
54	9.1983	2.37	0.	0.13032
55	10.418	2.3625	0.	0.16008
56	11.591	2.356	0.	0.1902
57	12.752	2.3452	0.	0.22125
58	13.89	2.3507	0.	0.25265
59	15.01	2.3516	0.	0.28433
60	16.132	2.3543	0.	0.31668
61	17.251	2.3586	0.	0.34943
62	18.372	2.3648	0.	0.38257
63	19.492	2.3713	0.	0.41593
64	20.613	2.3789	0.	0.44949
65	21.736	2.3879	0.	0.48321
66	21.734	3.5912	0.	0.48295
