Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.259,3.4348,0,0.00030643,3062.2,0.00011644,120.18,8.5684e-05,-110.94,-0.00030562,-3051,0.0083434
2,2.1914,3.7957,0,0.00039124,3909.7,0.00018818,625.36,8.1073e-05,-179.41,-0.00037739,-3624.1,0.0074878
3,3.4874,4.7471,0,0.0001272,1271.1,5.7654e-05,184.61,3.1376e-05,-12.83,-0.00012312,-1173.6,0.021662
4,1.0358,0.91036,0,0.00012252,1224.4,6.9729e-05,276.32,1.0809e-05,-166.38,-0.00011449,-1107.8,0.0011397
5,1.0538,3.0613,0,0.00016073,1606.2,8.8805e-05,352.95,1.9191e-05,-170.1,-0.00015109,-1449.6,0.0017649
6,3.483,0.54731,0,9.0304e-05,902.41,4.1188e-05,146.3,2.3295e-05,11.855,-8.6858e-05,-815.79,0.019593
7,2.0263,3.8917,0,0.00031186,3116.5,0.00013633,498.45,9.0865e-05,156.85,-0.00029931,-2774.7,0.0062259
8,3.3213,5.4717,0,8.6081e-05,860.21,4.0138e-05,149.15,2.1489e-05,9.0343,-8.2529e-05,-772.52,0.018343
9,3.7849,4.2518,0,0.00012951,1294.2,5.2472e-05,-21.785,2.3061e-05,-242.77,-0.00013258,-1412.2,0.026429
10,1.6903,4.1048,0,0.00017822,1781,7.5798e-05,202.13,4.7814e-05,-8.1339,-0.00017399,-1674.7,0.0041735
11,3.7291,3.6173,0,0.0001538,1536.9,6.0135e-05,-1.3638,3.3965e-05,-197.99,-0.00015624,-1627.2,0.025804
12,1.0685,4.6853,0,0.00012677,1266.8,6.8824e-05,313.47,2.1602e-05,-41.342,-0.00011835,-1092.9,0.0015266
13,4.3314,1.0076,0,9.9136e-05,990.67,3.7453e-05,27.324,2.7013e-05,-51.123,-9.9307e-05,-1000.2,0.033555
14,5.679,1.1093,0,9.5575e-05,955.09,3.4225e-05,10.469,2.7889e-05,-37.139,-9.594e-05,-967.54,0.057584
15,6.8426,1.1814,0,8.5093e-05,850.34,2.9037e-05,-6.2005,2.5878e-05,-29.935,-8.5682e-05,-868.16,0.081129
16,8.0158,1.2069,0,7.4842e-05,747.9,2.5911e-05,5.6443,2.3149e-05,-15.11,-7.4982e-05,-752.42,0.10715
17,9.1938,1.1963,0,6.4302e-05,642.57,2.1484e-05,-0.26477,2.0748e-05,-5.7935,-6.4403e-05,-645.58,0.13532
18,10.364,1.1899,0,5.4901e-05,548.63,1.8256e-05,1.3455,1.8006e-05,-0.52702,-5.4887e-05,-548.22,0.16508
19,11.517,1.1778,0,4.6249e-05,462.17,1.5686e-05,4.5773,1.4963e-05,-0.8603,-4.6183e-05,-460.29,0.19585
20,12.657,1.1749,0,3.8395e-05,383.68,1.3235e-05,6.3501,1.2293e-05,-0.72739,-3.8294e-05,-380.82,0.22748
