Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,18.7,2.1818,0,0.00043823,4379.2,0.00019478,649.4,0.00011674,63.006,-0.00042315,-3993.5,1.5304
2,18.7,2.3636,0,0.00034315,3429.1,0.00015182,465.48,8.8499e-05,-10.317,-0.00033292,-3176.7,1.5308
3,18.7,2.5455,0,0.00030287,3026.6,0.00013188,389.64,8.0037e-05,0.14176,-0.00029436,-2812.9,1.531
4,18.7,2.7273,0,0.00028203,2818.4,0.00012189,350.77,7.5051e-05,-1.176,-0.00027443,-2627.1,1.5312
5,18.7,2.9091,0,0.00027316,2729.8,0.00011755,333.73,7.3051e-05,-0.64258,-0.00026596,-2547.8,1.5313
6,18.7,3.0909,0,0.00027316,2729.8,0.00011755,333.73,7.3051e-05,-0.64258,-0.00026596,-2547.8,1.5313
7,18.7,3.2727,0,0.00028203,2818.4,0.00012189,350.77,7.5051e-05,-1.176,-0.00027443,-2627.1,1.5312
8,18.7,3.4545,0,0.00030287,3026.6,0.00013188,389.64,8.0037e-05,0.14176,-0.00029436,-2812.9,1.531
9,18.7,3.6364,0,0.00034315,3429.1,0.00015182,465.48,8.8499e-05,-10.317,-0.00033292,-3176.7,1.5308
10,18.7,3.8182,0,0.00043823,4379.2,0.00019478,649.4,0.00011674,63.006,-0.00042315,-3993.5,1.5304
11,18.867,2.1818,0,0.00042552,4252.2,0.00017435,410.52,0.00011938,-2.4611,-0.00041707,-4033.1,1.5532
12,18.867,2.3636,0,0.00033883,3386,0.00014447,391.01,9.0879e-05,-11.646,-0.00033058,-3178.3,1.5535
13,18.867,2.5455,0,0.00029783,2976.2,0.00012623,340.62,8.0976e-05,0.56435,-0.00029056,-2791,1.5537
14,18.867,2.7273,0,0.0002769,2767.1,0.00011714,312.89,7.5338e-05,-1.1789,-0.00027026,-2597.9,1.5539
15,18.867,2.9091,0,0.00026795,2677.6,0.00011308,299.76,7.3111e-05,-0.53503,-0.00026159,-2515.3,1.554
16,18.867,3.0909,0,0.00026795,2677.6,0.00011308,299.76,7.3111e-05,-0.53503,-0.00026159,-2515.3,1.554
17,18.867,3.2727,0,0.0002769,2767.1,0.00011714,312.89,7.5338e-05,-1.1789,-0.00027026,-2597.9,1.5539
