Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,5.5284,2.9783,0,0.00020074,2006,8.9704e-05,371.13,5.9754e-05,146.1,-0.00019099,-1737.9,0.041861
2,4.8438,2.5594,0,0.00015917,1590.6,7.2773e-05,286.98,4.3599e-05,67.778,-0.000152,-1401.9,0.031753
3,6.4731,4.4372,0,8.5557e-05,854.98,3.563e-05,67.988,2.1535e-05,-37.913,-8.4552e-05,-835.01,0.057648
4,4.283,0.55222,0,8.0312e-05,802.57,3.3753e-05,63.088,1.9568e-05,-43.489,-7.9446e-05,-787.44,0.022553
5,6.3485,0.59644,0,5.6119e-05,560.8,2.4307e-05,64.676,1.4334e-05,-10.254,-5.4816e-05,-529.82,0.054365
6,3.4564,4.5957,0,0.00011727,1171.9,4.4558e-05,38.753,3.2111e-05,-54.77,-0.00011726,-1177.1,0.015786
7,6.4318,5.4145,0,5.9089e-05,590.48,2.6064e-05,74.007,1.4785e-05,-10.734,-5.7554e-05,-554.27,0.055762
8,6.5017,3.5953,0,0.00011135,1112.7,4.3239e-05,-46.448,2.0679e-05,-215.96,-0.00011484,-1234.2,0.058744
9,4.6945,1.4572,0,0.00012337,1232.8,5.6471e-05,189.87,3.0446e-05,-5.6659,-0.00011906,-1129,0.02853
10,4.2288,5.4279,0,8.779e-05,877.29,3.5444e-05,74.437,2.4603e-05,-7.0181,-8.6359e-05,-840.74,0.022249
11,3.4312,0.80029,0,0.00012084,1207.6,4.2946e-05,67.086,4.0831e-05,51.199,-0.00011882,-1148.4,0.014821
12,3.5682,2.304,0,0.00012586,1257.7,5.8464e-05,5.5622,9.8984e-06,-359.34,-0.00012784,-1394.2,0.017231
13,3.1979,5.2012,0,0.00011979,1197.1,4.1712e-05,40.468,3.9544e-05,24.18,-0.00011868,-1164.7,0.013007
14,2.9764,1.7273,0,0.00012814,1280.6,4.3037e-05,-89.093,3.2723e-05,-166.59,-0.00013232,-1406.6,0.011845
15,2.1531,4.9593,0,0.00012952,1294.3,4.6516e-05,-51.256,3.1354e-05,-165.18,-0.00013282,-1398.8,0.005973
16,1.1287,4.7991,0,0.00014234,1422.4,7.8702e-05,278.09,1.3042e-05,-215.26,-0.0001347,-1325.3,0.001651
17,1.2023,1.19,0,0.00014149,1413.9,7.6175e-05,284.5,1.8458e-05,-149.16,-0.0001341,-1295.5,0.0018798
18,2.313,0.97983,0,0.00012375,1236.6,4.2753e-05,-68.71,3.1116e-05,-156.15,-0.00012734,-1346.7,0.0068065
19,7.3073,1.022,0,7.8315e-05,782.61,3.0074e-05,59.787,2.4089e-05,14.815,-7.6949e-05,-744.34,0.074031
20,8.1339,1.9919,0,6.8817e-05,687.7,2.597e-05,3.0133,1.7279e-05,-62.282,-6.9592e-05,-715,0.092094
21,9.5139,2.0181,0,6.1027e-05,609.85,2.2419e-05,7.3184,1.6868e-05,-34.39,-6.1381e-05,-622.32,0.12342
22,10.714,1.9381,0,5.1148e-05,511.13,1.7778e-05,-2.7815,1.508e-05,-23.051,-5.1557e-05,-523.74,0.15253
23,11.843,1.8687,0,4.2957e-05,429.27,1.4602e-05,-0.52202,1.3403e-05,-9.5288,-4.3121e-05,-434.23,0.1813
24,12.949,1.8315,0,3.5869e-05,358.44,1.195e-05,-0.56888,1.1593e-05,-3.2469,-3.5933e-05,-360.34,0.21055
25,14.03,1.8359,0,2.9442e-05,294.22,9.8215e-06,0.56441,9.589e-06,-1.1825,-2.9452e-05,-294.52,0.23999
26,15.129,1.8187,0,2.3586e-05,235.7,8.0762e-06,2.9083,7.5535e-06,-1.0189,-2.3552e-05,-234.73,0.27064
27,16.208,1.8259,0,1.8354e-05,183.41,6.5e-06,4.2863,5.6945e-06,-1.7659,-1.8304e-05,-182.08,0.30128
28,17.363,1.9338,0,1.365e-05,136.41,5.0926e-06,6.3413,4.0784e-06,-1.2786,-1.3548e-05,-133.72,0.33454
29,18.486,1.9504,0,9.7008e-06,96.941,3.9029e-06,7.6933,2.6925e-06,-1.4016,-9.5617e-06,-93.474,0.3672
30,19.599,1.9749,0,6.5417e-06,65.372,2.8513e-06,7.8352,1.6663e-06,-1.069,-6.3809e-06,-61.532,0.39982
31,20.688,2.0596,0,4.126e-06,41.231,2.0394e-06,7.9049,8.7884e-07,-0.81533,-3.9356e-06,-36.989,0.4319
32,21.737,1.9028,0,2.4399e-06,24.382,1.4866e-06,7.8974,2.5794e-07,-1.3345,-2.1933e-06,-19.752,0.46289
33,22.783,1.5683,0,1.252e-06,12.512,1.0462e-06,8.0378,-1.7043e-07,-1.1037,-8.5156e-07,-6.2215,0.49383
34,1.2631,3.6316,0,0.00014879,1486.9,8.6261e-05,310.64,6.5206e-06,-288.5,-0.00013906,-1382.3,0.002233
35,1.5649,2.3875,0,0.00013866,1385.7,7.9154e-05,248.76,4.3226e-06,-313.5,-0.00013092,-1329.6,0.0034171
36,22.902,2.9489,0,1.8012e-06,18,1.6009e-06,13.37,-3.4049e-07,-1.2163,-1.0763e-06,-6.7452,0.49728
37,23.399,3.6052,0,1.0648e-06,10.64,1.0536e-06,10.586,-2.1064e-07,1.0875,-4.7676e-07,-0.91197,0.51192
38,22.967,4.7149,0,1.2193e-06,12.184,1.0122e-06,8.2432,-7.2822e-08,0.090552,-8.5196e-07,-5.7636,0.49904
39,21.895,3.9226,0,2.0688e-06,20.674,1.379e-06,8.7714,1.7269e-07,-0.2922,-1.7697e-06,-14.886,0.46742
40,20.691,3.9883,0,4.1104e-06,41.076,2.0256e-06,7.8089,8.8105e-07,-0.79099,-3.9229e-06,-36.886,0.43183
41,19.566,3.9449,0,6.5974e-06,65.929,2.8133e-06,7.096,1.7185e-06,-1.1293,-6.4573e-06,-62.559,0.39873
42,18.461,3.8801,0,9.8007e-06,97.939,3.8769e-06,7.171,2.7826e-06,-1.0513,-9.6706e-06,-94.62,0.36634
43,17.37,3.9447,0,1.3618e-05,136.09,5.1179e-06,6.666,4.0347e-06,-1.4728,-1.3512e-05,-133.31,0.33459
