Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	4.6	2.1818	0.	-17598
2	4.6	2.3636	0.	-14002
3	4.6	2.5455	0.	-12359
4	4.6	2.7273	0.	-11525
5	4.6	2.9091	0.	-11168
6	4.6	3.0909	0.	-11168
7	4.6	3.2727	0.	-11525
8	4.6	3.4545	0.	-12359
9	4.6	3.6364	0.	-14002
10	4.6	3.8182	0.	-17598
11	4.7667	2.1818	0.	-17509
12	4.7667	2.3636	0.	-13935
13	4.7667	2.5455	0.	-12300
14	4.7667	2.7273	0.	-11469
15	4.7667	2.9091	0.	-11114
16	4.7667	3.0909	0.	-11114
17	4.7667	3.2727	0.	-11469
18	4.7667	3.4545	0.	-12300
19	4.7667	3.6364	0.	-13935
20	4.7667	3.8182	0.	-17509
21	4.416	5.8182	0.	-1077.9
22	4.416	5.6364	0.	-1485.9
23	4.416	5.4545	0.	-1951.4
24	4.416	5.2727	0.	-2442.5
25	4.416	5.0909	0.	-2977.3
26	4.416	4.9091	0.	-3587.9
27	4.416	4.7273	0.	-4325.7
28	4.416	4.5455	0.	-5306.2
29	4.416	4.3636	0.	-6705.3
30	4.416	4.1818	0.	-9458.3
31	4.416	4.	0.	-12982
32	4.416	3.8182	0.	-13143
33	4.416	3.6364	0.	-12413
34	4.416	3.4545	0.	-11536
35	4.416	3.2727	0.	-11022
36	4.416	3.0909	0.	-10776
37	4.416	2.9091	0.	-10776
38	4.416	2.7273	0.	-11022
39	4.416	2.5455	0.	-11536
40	4.416	2.3636	0.	-12413
41	4.416	2.1818	0.	-13143
42	4.416	2.	0.	-12982
43	4.416	1.8182	0.	-9458.3
44	4.416	1.6364	0.	-6705.3
45	4.416	1.4545	0.	-5306.2
46	4.416	1.2727	0.	-4325.7
47	4.416	1.0909	0.	-3587.9
48	4.416	0.90909	0.	-2977.3
49	4.416	0.72727	0.	-2442.5
50	4.416	0.54545	0.	-1951.4
51	4.416	0.36364	0.	-1485.9
52	4.416	0.18182	0.	-1077.9
53	4.232	5.8182	0.	-1679.8
54	4.232	5.6364	0.	-1903.
55	4.232	5.4545	0.	-2249.2
56	4.232	5.2727	0.	-2665.5
57	4.232	5.0909	0.	-3146.2
58	4.232	4.9091	0.	-3707.3
59	4.232	4.7273	0.	-4386.
60	4.232	4.5455	0.	-5236.5
61	4.232	4.3636	0.	-6350.5
62	4.232	4.1818	0.	-7742.9
63	4.232	4.	0.	-9048.2
64	4.232	3.8182	0.	-10065
65	4.232	3.6364	0.	-10380
66	4.232	3.4545	0.	-10310
67	4.232	3.2727	0.	-10159
68	4.232	3.0909	0.	-10065
69	4.232	2.9091	0.	-10065
70	4.232	2.7273	0.	-10159
71	4.232	2.5455	0.	-10310
72	4.232	2.3636	0.	-10380
73	4.232	2.1818	0.	-10065
74	4.232	2.	0.	-9048.2
75	4.232	1.8182	0.	-7742.9
76	4.232	1.6364	0.	-6350.5
77	4.232	1.4545	0.	-5236.5
78	4.232	1.2727	0.	-4386.
79	4.232	1.0909	0.	-3707.3
80	4.232	0.90909	0.	-3146.2
81	4.232	0.72727	0.	-2665.5
82	4.232	0.54545	0.	-2249.2
83	4.232	0.36364	0.	-1903.
84	4.232	0.18182	0.	-1679.8
85	4.048	5.8182	0.	-2296.6
86	4.048	5.6364	0.	-2448.8
87	4.048	5.4545	0.	-2712.3
88	4.048	5.2727	0.	-3059.2
89	4.048	5.0909	0.	-3481.1
90	4.048	4.9091	0.	-3982.3
91	4.048	4.7273	0.	-4576.5
92	4.048	4.5455	0.	-5283.5
93	4.048	4.3636	0.	-6097.9
94	4.048	4.1818	0.	-6980.4
95	4.048	4.	0.	-7834.3
96	4.048	3.8182	0.	-8515.4
97	4.048	3.6364	0.	-8960.8
98	4.048	3.4545	0.	-9166.3
99	4.048	3.2727	0.	-9231.9
100	4.048	3.0909	0.	-9244.1
101	4.048	2.9091	0.	-9244.1
102	4.048	2.7273	0.	-9231.9
103	4.048	2.5455	0.	-9166.3
104	4.048	2.3636	0.	-8960.8
105	4.048	2.1818	0.	-8515.4
106	4.048	2.	0.	-7834.3
107	4.048	1.8182	0.	-6980.4
108	4.048	1.6364	0.	-6097.9
109	4.048	1.4545	0.	-5283.5
110	4.048	1.2727	0.	-4576.5
111	4.048	1.0909	0.	-3982.3
112	4.048	0.90909	0.	-3481.1
113	4.048	0.72727	0.	-3059.2
114	4.048	0.54545	0.	-2712.3
115	4.048	0.36364	0.	-2448.8
116	4.048	0.18182	0.	-2296.6
117	3.864	5.8182	0.	-2862.
118	3.864	5.6364	0.	-2980.8
119	3.864	5.4545	0.	-3190.1
120	3.864	5.2727	0.	-3474.8
121	3.864	5.0909	0.	-3829.9
122	3.864	4.9091	0.	-4253.5
123	3.864	4.7273	0.	-4745.6
124	3.864	4.5455	0.	-5301.9
125	3.864	4.3636	0.	-5907.7
126	3.864	4.1818	0.	-6527.6
127	3.864	4.	0.	-7117.2
128	3.864	3.8182	0.	-7627.
129	3.864	3.6364	0.	-8016.6
130	3.864	3.4545	0.	-8271.3
131	3.864	3.2727	0.	-8411.5
132	3.864	3.0909	0.	-8470.9
133	3.864	2.9091	0.	-8470.9
134	3.864	2.7273	0.	-8411.5
135	3.864	2.5455	0.	-8271.3
136	3.864	2.3636	0.	-8016.6
137	3.864	2.1818	0.	-7627.
138	3.864	2.	0.	-7117.2
139	3.864	1.8182	0.	-6527.6
140	3.864	1.6364	0.	-5907.7
141	3.864	1.4545	0.	-5301.9
142	3.864	1.2727	0.	-4745.6
143	3.864	1.0909	0.	-4253.5
144	3.864	0.90909	0.	-3829.9
145	3.864	0.72727	0.	-3474.8
146	3.864	0.54545	0.	-3190.1
147	3.864	0.36364	0.	-2980.8
148	3.864	0.18182	0.	-2862.
149	3.68	5.8182	0.	-3367.5
150	3.68	5.6364	0.	-3465.3
151	3.68	5.4545	0.	-3635.4
152	3.68	5.2727	0.	-3867.4
153	3.68	5.0909	0.	-4158.2
154	3.68	4.9091	0.	-4503.4
155	3.68	4.7273	0.	-4897.2
156	3.68	4.5455	0.	-5329.4
157	3.68	4.3636	0.	-5784.
158	3.68	4.1818	0.	-6239.5
159	3.68	4.	0.	-6671.7
160	3.68	3.8182	0.	-7056.3
161	3.68	3.6364	0.	-7370.8
162	3.68	3.4545	0.	-7601.5
163	3.68	3.2727	0.	-7747.7
164	3.68	3.0909	0.	-7817.3
165	3.68	2.9091	0.	-7817.3
166	3.68	2.7273	0.	-7747.7
167	3.68	2.5455	0.	-7601.5
168	3.68	2.3636	0.	-7370.8
169	3.68	2.1818	0.	-7056.3
170	3.68	2.	0.	-6671.7
171	3.68	1.8182	0.	-6239.5
172	3.68	1.6364	0.	-5784.
173	3.68	1.4545	0.	-5329.4
174	3.68	1.2727	0.	-4897.2
175	3.68	1.0909	0.	-4503.4
176	3.68	0.90909	0.	-4158.2
177	3.68	0.72727	0.	-3867.4
178	3.68	0.54545	0.	-3635.4
179	3.68	0.36364	0.	-3465.3
180	3.68	0.18182	0.	-3367.5
181	3.496	5.8182	0.	-3811.9
182	3.496	5.6364	0.	-3892.3
183	3.496	5.4545	0.	-4030.7
