Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	18.063	3.4736	0.	-2612.1
2	17.562	2.7081	0.	-2049.1
3	16.631	2.5981	0.	-1637.1
4	18.429	3.1342	0.	-2285.2
5	19.905	4.1889	0.	-766.55
6	19.16	3.2098	0.	-1219.8
7	18.117	3.0353	0.	-2752.4
8	17.945	3.4857	0.	-2410.4
9	15.449	4.6219	0.	-1677.
10	13.185	4.3972	0.	-2432.1
11	10.322	4.3071	0.	-3185.
12	6.9868	4.2172	0.	-4248.4
13	3.5	3.4134	0.	-4337.4
14	5.4452	1.8047	0.	-4708.2
15	7.7143	2.5866	0.	-3943.1
16	10.286	2.5866	0.	-3216.1
17	13.29	2.3115	0.	-2163.2
18	15.569	1.3588	0.	-1684.
19	21.43	2.7797	0.	-338.09
20	18.439	2.6449	0.	-2284.8
21	18.585	2.4827	0.	-2759.6
22	15.555	3.436	0.	-1699.4
23	15.555	3.436	0.1	-419.64
24	18.585	2.4827	0.1	-279.22
25	18.439	2.6449	0.1	-393.6
26	21.43	2.7797	0.1	-15.891
27	15.569	1.3588	0.1	-385.65
28	13.29	2.3115	0.1	-85.212
29	10.286	2.5866	0.1	-16.281
30	7.7143	2.5866	0.1	-125.99
31	5.4452	1.8047	0.1	251.38
32	3.5	3.4134	0.1	-1013.6
33	6.9868	4.2172	0.1	89.709
34	10.322	4.3071	0.1	-95.074
35	13.185	4.3972	0.1	-156.16
36	15.449	4.6219	0.1	-254.94
37	17.945	3.4857	0.1	-794.22
38	18.117	3.0353	0.1	-491.06
39	19.16	3.2098	0.1	-265.7
40	19.905	4.1889	0.1	-67.369
41	18.429	3.1342	0.1	-364.14
42	16.631	2.5981	0.1	-202.57
43	17.562	2.7081	0.1	-517.21
44	18.063	3.4736	0.1	-668.98
45	18.167	1.	0.1	-193.84
46	18.167	1.5	0.1	-491.29
47	18.167	2.	0.1	205.58
48	18.	2.	0.1	-250.84
49	18.	1.5	0.1	-335.29
50	18.	1.	0.1	-16.457
51	18.167	5.	0.1	143.38
52	18.167	4.5	0.1	283.26
53	18.167	4.	0.1	-18.489
54	18.	4.	0.1	179.08
55	18.	4.5	0.1	33.388
