Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	11.5	2.1818	0.	-1.0887e-003
2	11.5	2.3636	0.	-8.6311e-004
3	11.5	2.5455	0.	-7.6275e-004
4	11.5	2.7273	0.	-7.1093e-004
5	11.5	2.9091	0.	-6.8884e-004
6	11.5	3.0909	0.	-6.8884e-004
7	11.5	3.2727	0.	-7.1093e-004
8	11.5	3.4545	0.	-7.6275e-004
9	11.5	3.6364	0.	-8.6311e-004
10	11.5	3.8182	0.	-1.0887e-003
11	11.667	2.1818	0.	-1.0809e-003
12	11.667	2.3636	0.	-8.6019e-004
13	11.667	2.5455	0.	-7.5821e-004
14	11.667	2.7273	0.	-7.0597e-004
15	11.667	2.9091	0.	-6.8366e-004
16	11.667	3.0909	0.	-6.8366e-004
17	11.667	3.2727	0.	-7.0597e-004
18	11.667	3.4545	0.	-7.5821e-004
19	11.667	3.6364	0.	-8.6019e-004
20	11.667	3.8182	0.	-1.0809e-003
21	11.317	5.8182	0.	-6.0421e-005
22	11.317	5.6364	0.	-8.6207e-005
23	11.317	5.4545	0.	-1.1729e-004
24	11.317	5.2727	0.	-1.5144e-004
25	11.317	5.0909	0.	-1.8973e-004
26	11.317	4.9091	0.	-2.343e-004
27	11.317	4.7273	0.	-2.8891e-004
28	11.317	4.5455	0.	-3.6056e-004
29	11.317	4.3636	0.	-4.6444e-004
30	11.317	4.1818	0.	-6.4057e-004
31	11.317	4.	0.	-8.2064e-004
32	11.317	3.8182	0.	-8.0911e-004
33	11.317	3.6364	0.	-7.6267e-004
34	11.317	3.4545	0.	-7.1024e-004
35	11.317	3.2727	0.	-6.7937e-004
36	11.317	3.0909	0.	-6.6467e-004
37	11.317	2.9091	0.	-6.6467e-004
38	11.317	2.7273	0.	-6.7937e-004
39	11.317	2.5455	0.	-7.1024e-004
40	11.317	2.3636	0.	-7.6267e-004
41	11.317	2.1818	0.	-8.0911e-004
42	11.317	2.	0.	-8.2064e-004
43	11.317	1.8182	0.	-6.4057e-004
44	11.317	1.6364	0.	-4.6444e-004
45	11.317	1.4545	0.	-3.6056e-004
46	11.317	1.2727	0.	-2.8891e-004
47	11.317	1.0909	0.	-2.343e-004
48	11.317	0.90909	0.	-1.8973e-004
49	11.317	0.72727	0.	-1.5144e-004
50	11.317	0.54545	0.	-1.1729e-004
51	11.317	0.36364	0.	-8.6207e-005
52	11.317	0.18182	0.	-6.0421e-005
53	11.135	5.8182	0.	-9.475e-005
54	11.135	5.6364	0.	-1.0931e-004
55	11.135	5.4545	0.	-1.3248e-004
56	11.135	5.2727	0.	-1.612e-004
57	11.135	5.0909	0.	-1.9506e-004
58	11.135	4.9091	0.	-2.3502e-004
59	11.135	4.7273	0.	-2.8338e-004
60	11.135	4.5455	0.	-3.4281e-004
61	11.135	4.3636	0.	-4.1817e-004
62	11.135	4.1818	0.	-5.0397e-004
63	11.135	4.	0.	-5.7199e-004
64	11.135	3.8182	0.	-6.2085e-004
65	11.135	3.6364	0.	-6.3595e-004
66	11.135	3.4545	0.	-6.3301e-004
67	11.135	3.2727	0.	-6.25e-004
68	11.135	3.0909	0.	-6.1988e-004
69	11.135	2.9091	0.	-6.1988e-004
70	11.135	2.7273	0.	-6.25e-004
71	11.135	2.5455	0.	-6.3301e-004
72	11.135	2.3636	0.	-6.3595e-004
73	11.135	2.1818	0.	-6.2086e-004
74	11.135	2.	0.	-5.7199e-004
75	11.135	1.8182	0.	-5.0397e-004
76	11.135	1.6364	0.	-4.1817e-004
77	11.135	1.4545	0.	-3.4281e-004
78	11.135	1.2727	0.	-2.8338e-004
79	11.135	1.0909	0.	-2.3502e-004
80	11.135	0.90909	0.	-1.9506e-004
81	11.135	0.72727	0.	-1.612e-004
82	11.135	0.54545	0.	-1.3248e-004
83	11.135	0.36364	0.	-1.0931e-004
84	11.135	0.18182	0.	-9.475e-005
85	10.952	5.8182	0.	-1.3101e-004
86	10.952	5.6364	0.	-1.4202e-004
87	10.952	5.4545	0.	-1.602e-004
88	10.952	5.2727	0.	-1.843e-004
89	10.952	5.0909	0.	-2.1386e-004
90	10.952	4.9091	0.	-2.4903e-004
91	10.952	4.7273	0.	-2.9034e-004
92	10.952	4.5455	0.	-3.3833e-004
93	10.952	4.3636	0.	-3.9062e-004
94	10.952	4.1818	0.	-4.4295e-004
95	10.952	4.	0.	-4.888e-004
96	10.952	3.8182	0.	-5.2426e-004
97	10.952	3.6364	0.	-5.4943e-004
98	10.952	3.4545	0.	-5.6221e-004
99	10.952	3.2727	0.	-5.6717e-004
100	10.952	3.0909	0.	-5.6853e-004
101	10.952	2.9091	0.	-5.6853e-004
102	10.952	2.7273	0.	-5.6717e-004
103	10.952	2.5455	0.	-5.6221e-004
104	10.952	2.3636	0.	-5.4943e-004
105	10.952	2.1818	0.	-5.2426e-004
106	10.952	2.	0.	-4.888e-004
107	10.952	1.8182	0.	-4.4295e-004
108	10.952	1.6364	0.	-3.9062e-004
109	10.952	1.4545	0.	-3.3833e-004
110	10.952	1.2727	0.	-2.9034e-004
111	10.952	1.0909	0.	-2.4903e-004
112	10.952	0.90909	0.	-2.1386e-004
113	10.952	0.72727	0.	-1.843e-004
114	10.952	0.54545	0.	-1.602e-004
115	10.952	0.36364	0.	-1.4202e-004
116	10.952	0.18182	0.	-1.3101e-004
117	10.77	5.8182	0.	-1.6489e-004
118	10.77	5.6364	0.	-1.7457e-004
119	10.77	5.4545	0.	-1.8963e-004
120	10.77	5.2727	0.	-2.0977e-004
121	10.77	5.0909	0.	-2.3472e-004
122	10.77	4.9091	0.	-2.6427e-004
123	10.77	4.7273	0.	-2.9802e-004
124	10.77	4.5455	0.	-3.3507e-004
125	10.77	4.3636	0.	-3.7352e-004
126	10.77	4.1818	0.	-4.1014e-004
127	10.77	4.	0.	-4.4291e-004
128	10.77	3.8182	0.	-4.7062e-004
129	10.77	3.6364	0.	-4.924e-004
130	10.77	3.4545	0.	-5.0772e-004
131	10.77	3.2727	0.	-5.1676e-004
132	10.77	3.0909	0.	-5.2079e-004
133	10.77	2.9091	0.	-5.2079e-004
134	10.77	2.7273	0.	-5.1676e-004
135	10.77	2.5455	0.	-5.0772e-004
136	10.77	2.3636	0.	-4.924e-004
137	10.77	2.1818	0.	-4.7062e-004
138	10.77	2.	0.	-4.4291e-004
139	10.77	1.8182	0.	-4.1014e-004
140	10.77	1.6364	0.	-3.7352e-004
141	10.77	1.4545	0.	-3.3507e-004
142	10.77	1.2727	0.	-2.9802e-004
143	10.77	1.0909	0.	-2.6427e-004
144	10.77	0.90909	0.	-2.3472e-004
145	10.77	0.72727	0.	-2.0977e-004
146	10.77	0.54545	0.	-1.8963e-004
147	10.77	0.36364	0.	-1.7457e-004
148	10.77	0.18182	0.	-1.6489e-004
149	10.587	5.8182	0.	-1.9562e-004
150	10.587	5.6364	0.	-2.0453e-004
151	10.587	5.4545	0.	-2.1741e-004
152	10.587	5.2727	0.	-2.3425e-004
153	10.587	5.0909	0.	-2.5491e-004
154	10.587	4.9091	0.	-2.7902e-004
155	10.587	4.7273	0.	-3.0589e-004
156	10.587	4.5455	0.	-3.3444e-004
157	10.587	4.3636	0.	-3.6308e-004
158	10.587	4.1818	0.	-3.9024e-004
159	10.587	4.	0.	-4.1475e-004
160	10.587	3.8182	0.	-4.3616e-004
161	10.587	3.6364	0.	-4.5401e-004
162	10.587	3.4545	0.	-4.6764e-004
163	10.587	3.2727	0.	-4.7665e-004
164	10.587	3.0909	0.	-4.8107e-004
165	10.587	2.9091	0.	-4.8107e-004
166	10.587	2.7273	0.	-4.7665e-004
167	10.587	2.5455	0.	-4.6764e-004
168	10.587	2.3636	0.	-4.5401e-004
169	10.587	2.1818	0.	-4.3616e-004
170	10.587	2.	0.	-4.1475e-004
171	10.587	1.8182	0.	-3.9024e-004
172	10.587	1.6364	0.	-3.6308e-004
173	10.587	1.4545	0.	-3.3444e-004
174	10.587	1.2727	0.	-3.0589e-004
175	10.587	1.0909	0.	-2.7902e-004
176	10.587	0.90909	0.	-2.5491e-004
177	10.587	0.72727	0.	-2.3425e-004
178	10.587	0.54545	0.	-2.1741e-004
179	10.587	0.36364	0.	-2.0453e-004
180	10.587	0.18182	0.	-1.9562e-004
181	10.405	5.8182	0.	-2.2304e-004
182	10.405	5.6364	0.	-2.3123e-004
183	10.405	5.4545	0.	-2.4233e-004
184	10.405	5.2727	0.	-2.564e-004
185	10.405	5.0909	0.	-2.7331e-004
186	10.405	4.9091	0.	-2.9267e-004
187	10.405	4.7273	0.	-3.1382e-004
188	10.405	4.5455	0.	-3.3581e-004
189	10.405	4.3636	0.	-3.5758e-004
190	10.405	4.1818	0.	-3.7815e-004
191	10.405	4.	0.	-3.9687e-004
192	10.405	3.8182	0.	-4.1342e-004
193	10.405	3.6364	0.	-4.2746e-004
194	10.405	3.4545	0.	-4.3855e-004
195	10.405	3.2727	0.	-4.4618e-004
196	10.405	3.0909	0.	-4.5006e-004
197	10.405	2.9091	0.	-4.5006e-004
198	10.405	2.7273	0.	-4.4618e-004
199	10.405	2.5455	0.	-4.3855e-004
200	10.405	2.3636	0.	-4.2746e-004
201	10.405	2.1818	0.	-4.1342e-004
202	10.405	2.	0.	-3.9687e-004
203	10.405	1.8182	0.	-3.7815e-004
204	10.405	1.6364	0.	-3.5758e-004
205	10.405	1.4545	0.	-3.3581e-004
206	10.405	1.2727	0.	-3.1382e-004
207	10.405	1.0909	0.	-2.9267e-004
208	10.405	0.90909	0.	-2.7331e-004
209	10.405	0.72727	0.	-2.564e-004
210	10.405	0.54545	0.	-2.4233e-004
211	10.405	0.36364	0.	-2.3123e-004
212	10.405	0.18182	0.	-2.2304e-004
213	10.222	5.8182	0.	-2.4723e-004
214	10.222	5.6364	0.	-2.5464e-004
215	10.222	5.4545	0.	-2.6417e-004
216	10.222	5.2727	0.	-2.7586e-004
217	10.222	5.0909	0.	-2.896e-004
218	10.222	4.9091	0.	-3.0502e-004
219	10.222	4.7273	0.	-3.2157e-004
220	10.222	4.5455	0.	-3.3856e-004
221	10.222	4.3636	0.	-3.5523e-004
222	10.222	4.1818	0.	-3.7096e-004
223	10.222	4.	0.	-3.8533e-004
224	10.222	3.8182	0.	-3.9809e-004
225	10.222	3.6364	0.	-4.0897e-004
226	10.222	3.4545	0.	-4.1762e-004
227	10.222	3.2727	0.	-4.2367e-004
228	10.222	3.0909	0.	-4.2678e-004
229	10.222	2.9091	0.	-4.2678e-004
230	10.222	2.7273	0.	-4.2367e-004
231	10.222	2.5455	0.	-4.1762e-004
232	10.222	2.3636	0.	-4.0897e-004
233	10.222	2.1818	0.	-3.9809e-004
234	10.222	2.	0.	-3.8533e-004
235	10.222	1.8182	0.	-3.7096e-004
236	10.222	1.6364	0.	-3.5523e-004
237	10.222	1.4545	0.	-3.3856e-004
238	10.222	1.2727	0.	-3.2157e-004
239	10.222	1.0909	0.	-3.0502e-004
240	10.222	0.90909	0.	-2.896e-004
241	10.222	0.72727	0.	-2.7586e-004
242	10.222	0.54545	0.	-2.6417e-004
243	10.222	0.36364	0.	-2.5464e-004
244	10.222	0.18182	0.	-2.4723e-004
