Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	4.9191	2.674	0.	363.99
2	5.5721	3.5536	0.	32.315
3	4.4903	2.661	0.	152.91
4	6.0418	3.6856	0.	164.72
5	3.8685	2.0742	0.	55.505
6	6.9873	4.0601	0.	54.19
7	5.3222	3.5333	0.	47.743
8	5.1871	2.6325	0.	357.6
9	19.309	2.9713	0.	2.4269
10	14.596	2.9953	0.	2.7423
11	9.1042	2.8063	0.	-7.774
12	2.3523	3.8372	0.	317.18
13	6.3648	2.2773	0.	45.858
14	5.803	2.6652	0.	107.31
15	4.9761	3.2216	0.	-26.518
16	5.2073	3.1049	0.	67.001
17	5.4451	2.9422	0.	90.727
18	7.125	1.4391	0.	47.968
19	7.125	1.4391	0.1	713.32
20	5.4451	2.9422	0.1	1962.4
21	5.2073	3.1049	0.1	2164.6
22	4.9761	3.2216	0.1	2065.
23	5.803	2.6652	0.1	1415.6
24	6.3648	2.2773	0.1	972.76
25	2.3523	3.8372	0.1	1180.8
26	9.1042	2.8063	0.1	546.45
27	14.596	2.9953	0.1	290.6
28	19.309	2.9713	0.1	101.83
29	5.1871	2.6325	0.1	2262.8
30	5.3222	3.5333	0.1	2562.7
31	6.9873	4.0601	0.1	731.86
32	3.8685	2.0742	0.1	1027.1
33	6.0418	3.6856	0.1	1077.3
34	4.4903	2.661	0.1	1461.5
35	5.5721	3.5536	0.1	1603.8
36	4.9191	2.674	0.1	1839.1
37	5.2667	5.	0.1	1256.7
38	5.2667	4.5	0.1	1591.7
39	5.2667	4.	0.1	5031.3
40	5.1	4.	0.1	4769.3
41	5.1	4.5	0.1	1290.1
42	5.1	5.	0.1	1218.
43	5.2667	1.	0.1	1056.7
44	5.2667	1.5	0.1	1771.4
45	5.2667	2.	0.1	4197.7
46	5.1	2.	0.1	4194.4
47	5.1	1.5	0.1	1782.2
48	5.1	1.	0.1	854.15
49	5.2667	6.	0.1	645.53
50	7.6083	6.	0.1	554.55
51	9.95	6.	0.1	473.27
52	14.633	6.	0.1	286.77
53	19.317	6.	0.1	104.11
54	24.	6.	0.1	50.579
55	24.	3.	0.1	39.226
56	2.6226e-014	3.	0.1	1866.5
57	24.	0.	0.1	47.625
58	19.317	0.	0.1	104.11
