Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	4.9191	2.674	0.	-1839.1
2	5.5721	3.5536	0.	-1603.8
3	4.4903	2.661	0.	-1461.5
4	6.0418	3.6856	0.	-1077.3
5	3.8685	2.0742	0.	-1027.1
6	6.9873	4.0601	0.	-731.86
7	5.3222	3.5333	0.	-2562.7
8	5.1871	2.6325	0.	-2262.8
9	19.309	2.9713	0.	-101.83
10	14.596	2.9953	0.	-290.6
11	9.1042	2.8063	0.	-546.45
12	2.3523	3.8372	0.	-1180.8
13	6.3648	2.2773	0.	-972.76
14	5.803	2.6652	0.	-1415.6
15	4.9761	3.2216	0.	-2065.
16	5.2073	3.1049	0.	-2164.6
17	5.4451	2.9422	0.	-1962.4
18	7.125	1.4391	0.	-713.32
19	7.125	1.4391	0.1	-47.968
20	5.4451	2.9422	0.1	-90.727
21	5.2073	3.1049	0.1	-67.001
22	4.9761	3.2216	0.1	26.518
23	5.803	2.6652	0.1	-107.31
24	6.3648	2.2773	0.1	-45.858
25	2.3523	3.8372	0.1	-317.18
26	9.1042	2.8063	0.1	7.774
27	14.596	2.9953	0.1	-2.7423
28	19.309	2.9713	0.1	-2.4269
29	5.1871	2.6325	0.1	-357.6
30	5.3222	3.5333	0.1	-47.743
31	6.9873	4.0601	0.1	-54.19
32	3.8685	2.0742	0.1	-55.505
33	6.0418	3.6856	0.1	-164.72
34	4.4903	2.661	0.1	-152.91
35	5.5721	3.5536	0.1	-32.315
36	4.9191	2.674	0.1	-363.99
37	5.2667	5.	0.1	86.561
38	5.2667	4.5	0.1	60.362
39	5.2667	4.	0.1	233.97
40	5.1	4.	0.1	105.01
41	5.1	4.5	0.1	-775.18
42	5.1	5.	0.1	59.932
43	5.2667	1.	0.1	105.68
44	5.2667	1.5	0.1	188.69
45	5.2667	2.	0.1	312.28
46	5.1	2.	0.1	314.48
47	5.1	1.5	0.1	183.67
48	5.1	1.	0.1	143.86
49	5.2667	6.	0.1	68.787
50	7.6083	6.	0.1	-66.703
51	9.95	6.	0.1	-19.626
52	14.633	6.	0.1	-0.58129
53	19.317	6.	0.1	-8.4226
54	24.	6.	0.1	6.3743
55	24.	3.	0.1	13.434
56	2.6226e-014	3.	0.1	917.17
57	24.	0.	0.1	4.7393
58	19.317	0.	0.1	-7.7503
59	14.633	0.	0.1	-2.4474
60	9.95	0.	0.1	-16.725
61	7.6083	0.	0.1	-57.567
62	5.2667	0.	0.1	40.297
63	5.1	0.	0.1	-124.23
64	2.55	1.0919e-030	0.1	-364.2
65	0.	0.	0.1	853.32
66	3.937e-014	6.	0.1	725.53
67	2.55	6.	0.1	-289.96
68	5.1	6.	0.1	102.42
69	2.55	6.	0.	-1098.2
70	5.1	6.	0.	-1287.6
71	3.937e-014	6.	0.	-1632.3
72	2.55	1.0919e-030	0.	-905.24
73	5.1	0.	0.	-1112.
74	0.	0.	0.	-1803.3
75	7.6083	0.	0.	-542.24
76	9.95	0.	0.	-491.98
77	14.633	0.	0.	-291.
78	19.317	0.	0.	-104.11
79	5.2667	0.	0.	-630.89
80	24.	0.	0.	-47.625
81	2.6226e-014	3.	0.	-1866.5
82	24.	3.	0.	-39.226
83	24.	6.	0.	-50.579
84	19.317	6.	0.	-104.11
85	14.633	6.	0.	-286.77
86	9.95	6.	0.	-473.27
87	7.6083	6.	0.	-554.55
88	5.2667	6.	0.	-645.53
89	5.1	1.5	0.	-1782.2
90	5.1	1.	0.	-854.15
91	5.1	2.	0.	-4194.4
92	5.2667	1.	0.	-1056.7
93	5.2667	1.5	0.	-1771.4
94	5.2667	2.	0.	-4197.7
95	5.1	4.5	0.	-1290.1
96	5.1	5.	0.	-1218.
97	5.1	4.	0.	-4769.3
98	5.2667	5.	0.	-1256.7
99	5.2667	4.5	0.	-1591.7
100	5.2667	4.	0.	-5031.3
101	4.7047	2.6675	0.	-1650.1
102	5.0531	2.6532	0.	-2047.3
103	5.0632	2.8895	0.	-1999.8
104	4.9191	2.674	5.e-002	-17.458
105	5.0096	2.337	0.	-3003.8
106	5.807	3.6196	0.	-1338.7
107	5.4471	3.5435	0.	-2080.9
108	5.5086	3.2479	0.	-1771.1
109	5.5721	3.5536	5.e-002	-123.4
110	5.4194	3.7768	0.	-3296.2
111	4.1794	2.3676	0.	-1244.2
112	4.7332	2.9413	0.	-1759.6
113	4.4903	2.661	5.e-002	-44.139
114	4.7951	2.3305	0.	-2820.3
115	4.7951	3.5805	0.	-1274.3
116	4.7951	3.3305	0.	-3047.2
117	6.5145	3.8728	0.	-904.4
118	5.9224	3.1754	0.	-1236.4
119	6.0418	3.6856	5.e-002	-36.808
120	5.6542	4.0928	0.	-1301.8
121	3.1104	2.9557	0.	-1098.7
122	3.8685	2.0742	5.e-002	-0.69755
123	3.2092	1.0371	0.	-965.87
124	4.4842	1.7871	0.	-1333.
125	4.4842	1.5371	0.	-909.57
126	4.4842	3.5371	0.	-1105.9
127	8.0457	3.4332	0.	-636.59
128	6.676	3.1687	0.	-837.23
129	6.9873	4.0601	5.e-002	-17.828
130	7.2978	5.03	0.	-643.18
131	6.127	4.53	0.	-978.37
132	5.2647	3.3191	0.	-2356.1
133	5.3222	3.5333	5.e-002	-73.311
134	5.2111	3.7667	0.	-3564.6
135	5.3161	2.7873	0.	-2112.2
136	5.1871	2.6325	5.e-002	-46.928
137	5.2269	2.3162	0.	-3200.4
138	16.953	2.9833	0.	-196.21
139	19.309	2.9713	5.e-002	-0.9517
140	19.313	1.4857	0.	-102.01
141	21.654	2.9857	0.	-70.506
142	19.313	4.4857	0.	-101.8
143	11.85	2.9008	0.	-418.47
144	14.596	2.9953	5.e-002	-2.0955
145	14.615	1.4977	0.	-290.49
146	14.615	4.4977	0.	-288.21
147	8.1146	2.1227	0.	-628.55
148	9.1042	2.8063	5.e-002	-9.4917
149	9.5271	1.4032	0.	-519.
150	9.5271	4.4032	0.	-509.58
151	2.3523	3.8372	5.e-002	-19.395
152	2.4512	4.9186	0.	-1136.2
153	2.4512	1.9186	0.	-1040.1
154	1.1762	3.4186	0.	-1522.6
155	3.7262	4.4186	0.	-1196.3
156	6.0839	2.4713	0.	-1189.9
157	6.7449	1.8582	0.	-842.56
158	6.3648	2.2773	5.e-002	-16.886
159	5.8157	1.8887	0.	-1348.8
160	5.6241	2.8037	0.	-1687.3
161	5.803	2.6652	5.e-002	-74.579
162	5.5348	2.3326	0.	-2789.6
163	5.0917	3.1633	0.	-2114.5
164	4.9761	3.2216	5.e-002	-68.498
165	5.0381	3.6108	0.	-3368.8
166	5.3262	3.0236	0.	-2063.4
167	5.2073	3.1049	5.e-002	-27.389
168	5.4451	2.9422	5.e-002	-17.716
169	7.125	1.4391	5.e-002	-21.382
170	7.3667	0.71954	0.	-627.78
171	6.1958	1.2195	0.	-860.01
172	6.7449	1.8582	0.1	-43.477
173	8.1146	2.1227	0.1	-18.85
174	6.1958	1.2195	0.1	32.812
175	7.3667	0.71954	0.1	-41.767
176	5.3262	3.0236	0.1	-60.486
177	5.6241	2.8037	0.1	-44.462
178	5.3161	2.7873	0.1	-159.1
179	5.5086	3.2479	0.1	-56.384
180	5.0917	3.1633	0.1	-18.227
181	5.2647	3.3191	0.1	-42.887
182	5.0632	2.8895	0.1	-210.1
183	4.7332	2.9413	0.1	-51.067
184	5.0381	3.6108	0.1	76.263
185	6.0839	2.4713	0.1	-34.179
186	5.9224	3.1754	0.1	-116.26
187	5.5348	2.3326	0.1	175.44
188	6.676	3.1687	0.1	-48.609
189	5.8157	1.8887	0.1	72.981
190	3.1104	2.9557	0.1	-172.67
191	3.7262	4.4186	0.1	-114.53
192	1.1762	3.4186	0.1	300.53
193	2.4512	1.9186	0.1	-339.87
194	2.4512	4.9186	0.1	-301.73
195	11.85	2.9008	0.1	2.5838
196	8.0457	3.4332	0.1	-20.885
197	9.5271	4.4032	0.1	4.0344
198	9.5271	1.4032	0.1	3.1066
199	16.953	2.9833	0.1	1.8632
200	14.615	4.4977	0.1	-1.6531
201	14.615	1.4977	0.1	-2.5859
202	19.313	4.4857	0.1	-4.2534
203	21.654	2.9857	0.1	6.7005
204	19.313	1.4857	0.1	-4.1211
205	5.0531	2.6532	0.1	-356.69
206	5.2269	2.3162	0.1	144.28
207	5.4471	3.5435	0.1	-25.31
208	5.2111	3.7667	0.1	29.414
209	6.5145	3.8728	0.1	-98.273
210	6.127	4.53	0.1	16.685
211	7.2978	5.03	0.1	-54.541
212	4.1794	2.3676	0.1	-103.51
213	4.4842	3.5371	0.1	16.436
214	4.4842	1.7871	0.1	112.93
215	4.4842	1.5371	0.1	62.557
216	3.2092	1.0371	0.1	-196.14
217	5.807	3.6196	0.1	-89.042
218	5.6542	4.0928	0.1	43.58
219	4.7047	2.6675	0.1	-255.44
220	4.7951	3.3305	0.1	61.108
221	4.7951	3.5805	0.1	-369.66
222	4.7951	2.3305	0.1	128.8
223	5.4194	3.7768	0.1	128.9
224	5.0096	2.337	0.1	14.489
225	5.2667	4.75	0.1	74.428
226	5.2667	5.5	0.1	80.618
227	5.2667	5.	5.e-002	-92.064
228	5.2667	4.25	0.1	151.41
229	5.2667	4.5	5.e-002	-91.799
230	5.1833	4.	0.1	173.6
231	5.2667	4.	5.e-002	-477.49
232	5.1	4.25	0.1	-329.49
233	5.1	4.	5.e-002	-312.09
234	5.1	4.75	0.1	-339.18
235	5.1	4.5	5.e-002	-50.961
236	5.1	5.5	0.1	120.22
237	5.1	5.	5.e-002	-67.575
238	5.2667	1.25	0.1	153.68
239	5.2667	0.5	0.1	79.393
240	5.2667	1.	5.e-002	-49.908
241	5.2667	1.75	0.1	258.3
242	5.2667	1.5	5.e-002	-51.409
243	5.1833	2.	0.1	327.39
244	5.2667	2.	5.e-002	-187.92
245	5.1	1.75	0.1	288.81
246	5.1	2.	5.e-002	-109.76
247	5.1	1.25	0.1	200.9
248	5.1	1.5	5.e-002	-124.29
249	5.1	0.5	0.1	75.29
250	5.1	1.	5.e-002	-77.459
251	6.4375	6.	0.1	33.019
252	5.2667	6.	5.e-002	-19.284
253	8.7792	6.	0.1	-42.256
254	7.6083	6.	5.e-002	-19.793
255	12.292	6.	0.1	-9.58
256	9.95	6.	5.e-002	-8.3006
257	16.975	6.	0.1	-3.4205
258	14.633	6.	5.e-002	-1.5533
259	21.658	6.	0.1	0.66724
