Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	2.	0.	0.1	1.1623e-002
2	2.	0.	0.	1.1623e-002
3	0.	0.	0.1	0.
4	0.	0.	0.	0.
5	2.1667	0.	0.1	1.0607e-002
6	2.1667	0.	0.	1.062e-002
7	24.	0.	0.	2.7769
8	6.5333	0.	0.	0.33172
9	10.9	0.	0.	0.80847
10	15.267	0.	0.	1.3999
11	19.633	0.	0.	2.069
12	24.	0.	0.1	2.7769
13	6.5333	0.	0.1	0.33172
14	10.818	0.	0.1	0.79826
15	15.267	0.	0.1	1.3999
16	19.633	0.	0.1	2.069
17	2.	2.	0.1	2.675e-002
18	2.1667	2.	0.1	3.2576e-002
19	24.	6.	0.1	2.7777
20	24.	3.	0.1	2.7809
21	2.1667	6.	0.1	1.1813e-002
22	19.633	6.	0.1	2.0673
23	15.267	6.	0.1	1.3994
24	10.9	6.	0.1	0.80731
25	6.5333	6.	0.1	0.3321
26	2.1667	4.	0.1	3.2967e-002
27	2.	4.	0.1	2.7096e-002
28	2.	6.	0.1	1.1581e-002
29	3.937e-014	6.	0.1	0.
30	1.9685e-014	3.	0.1	0.
31	2.	2.	0.	2.6747e-002
32	3.937e-014	6.	0.	0.
33	1.9685e-014	3.	0.	0.
34	2.	6.	0.	1.1582e-002
35	2.	4.	0.	2.7093e-002
36	2.1667	4.	0.	3.2963e-002
37	2.1667	6.	0.	1.1801e-002
38	24.	6.	0.	2.7777
39	19.633	6.	0.	2.0673
40	15.267	6.	0.	1.3994
41	10.9	6.	0.	0.80731
42	6.5333	6.	0.	0.3321
43	24.	3.	0.	2.7809
44	2.1667	2.	0.	3.258e-002
45	4.35	0.	0.	0.15097
46	4.35	0.	0.1	0.15097
47	2.	1.	0.1	1.77e-002
48	2.	1.5	0.1	2.1778e-002
49	2.1667	1.	0.1	2.1305e-002
50	2.1667	1.5	0.1	2.6921e-002
51	4.35	6.	0.1	0.15128
52	2.1667	5.	0.1	2.208e-002
53	2.1667	4.5	0.1	2.7502e-002
54	2.	5.	0.1	1.7758e-002
55	2.	4.5	0.1	2.2056e-002
56	1.	6.	0.1	2.6521e-003
57	2.9528e-014	4.5	0.1	0.
58	2.	1.	0.	1.7699e-002
59	2.	1.5	0.	2.178e-002
60	2.	5.	0.	1.7755e-002
61	2.	4.5	0.	2.2051e-002
62	2.1667	5.	0.	2.2075e-002
63	2.1667	4.5	0.	2.7501e-002
64	4.35	6.	0.	0.15128
65	2.1667	1.	0.	2.1307e-002
66	2.1667	1.5	0.	2.6925e-002
67	1.	6.	0.	2.6519e-003
68	3.9339e-014	4.5	0.	0.
69	1.	0.	0.1	2.6159e-003
70	1.5	0.	0.1	6.5533e-003
71	0.5	0.	0.1	4.506e-004
72	1.	0.	0.	2.6153e-003
73	1.5	0.	0.	6.5534e-003
74	0.5	0.	0.	4.5085e-004
75	8.7167	0.	0.	0.55286
76	13.083	0.	0.	1.0923
77	17.45	0.	0.	1.7275
78	21.817	0.	0.	2.42
79	22.908	0.	0.	2.598
80	8.7167	0.	0.1	0.55285
81	13.083	0.	0.1	1.0923
82	17.45	0.	0.1	1.7275
83	21.817	0.	0.1	2.42
84	22.908	0.	0.1	2.598
85	24.	1.5	0.1	2.7798
86	24.	0.75	0.1	2.7785
87	24.	4.5	0.1	2.7802
88	24.	5.25	0.1	2.7791
89	21.817	6.	0.1	2.4195
90	22.908	6.	0.1	2.5982
91	17.45	6.	0.1	1.7261
92	13.083	6.	0.1	1.0909
93	8.7167	6.	0.1	0.55307
94	9.8425e-015	1.5	0.1	0.
95	4.9213e-015	0.75	0.1	0.
96	9.8425e-015	1.5	0.	0.
97	4.9213e-015	0.75	0.	0.
98	21.817	6.	0.	2.4195
99	22.908	6.	0.	2.5982
100	17.45	6.	0.	1.7261
101	13.083	6.	0.	1.0909
102	8.7167	6.	0.	0.55307
103	24.	1.5	0.	2.7798
104	24.	0.75	0.	2.7785
105	24.	4.5	0.	2.7802
106	24.	5.25	0.	2.7791
107	3.2583	0.	0.	7.6763e-002
108	2.7125	0.	0.	4.2908e-002
109	5.4417	0.	0.	0.23581
110	3.2583	0.	0.1	7.6762e-002
111	2.7125	0.	0.1	4.2905e-002
112	5.4417	0.	0.1	0.23581
113	2.	0.5	0.1	1.4375e-002
114	2.	0.25	0.1	1.2953e-002
115	2.	1.25	0.1	1.9656e-002
116	2.	1.75	0.1	2.4292e-002
117	2.1667	0.5	0.1	1.5857e-002
118	2.1667	0.25	0.1	1.3177e-002
119	2.1667	1.75	0.1	2.9746e-002
120	2.1667	1.25	0.1	2.4066e-002
121	5.4417	6.	0.1	0.23627
122	3.2583	6.	0.1	7.7259e-002
123	2.7125	6.	0.1	4.3737e-002
124	2.1667	5.5	0.1	1.6855e-002
125	2.1667	5.75	0.1	1.4313e-002
126	2.1667	4.25	0.1	3.0263e-002
127	2.1667	4.75	0.1	2.4722e-002
128	2.	5.5	0.1	1.4372e-002
129	2.	5.75	0.1	1.2946e-002
130	2.	4.75	0.1	1.9795e-002
131	2.	4.25	0.1	2.4646e-002
132	1.5	6.	0.1	6.5772e-003
133	1.75	6.	0.1	8.9931e-003
134	0.5	6.	0.1	4.3815e-004
135	0.25	6.	0.1	6.098e-005
136	3.4449e-014	5.25	0.1	0.
137	3.6909e-014	5.625	0.1	0.
138	2.4606e-014	3.75	0.1	0.
139	2.	0.5	0.	1.4376e-002
140	2.	0.25	0.	1.2954e-002
141	2.	1.75	0.	2.4295e-002
142	2.	1.25	0.	1.9658e-002
143	2.	5.5	0.	1.437e-002
144	2.	5.75	0.	1.2946e-002
145	2.	4.25	0.	2.4642e-002
146	2.	4.75	0.	1.9793e-002
147	2.1667	5.5	0.	1.6847e-002
148	2.1667	5.75	0.	1.4304e-002
149	2.1667	4.75	0.	2.4718e-002
150	2.1667	4.25	0.	3.026e-002
151	5.4417	6.	0.	0.23627
152	3.2583	6.	0.	7.7257e-002
153	2.7125	6.	0.	4.3733e-002
154	2.1667	0.5	0.	1.5863e-002
155	2.1667	0.25	0.	1.3185e-002
156	2.1667	1.25	0.	2.4067e-002
157	2.1667	1.75	0.	2.9745e-002
158	1.5	6.	0.	6.5767e-003
159	1.75	6.	0.	8.9933e-003
160	0.5	6.	0.	4.374e-004
161	0.25	6.	0.	5.891e-005
162	3.9354e-014	5.25	0.	0.
163	3.9362e-014	5.625	0.	0.
164	2.9512e-014	3.75	0.	0.
165	1.25	0.	0.1	4.3933e-003
166	1.75	0.	0.1	9.0141e-003
167	0.25	0.	0.1	6.7119e-005
168	0.75	0.	0.1	1.2899e-003
169	1.25	0.	0.	4.3931e-003
170	1.75	0.	0.	9.0145e-003
171	0.25	0.	0.	6.6024e-005
172	0.75	0.	0.	1.2895e-003
173	7.625	0.	0.	0.43771
174	9.876	0.	0.	0.68462
175	11.992	0.	0.	0.94708
176	14.175	0.	0.	1.2435
177	16.358	0.	0.	1.5616
178	18.542	0.	0.	1.8968
179	20.725	0.	0.	2.2436
180	22.362	0.	0.	2.5089
181	23.454	0.	0.	2.6874
182	23.727	0.	0.	2.7321
183	7.625	0.	0.1	0.43771
184	9.8083	0.	0.1	0.67667
185	11.992	0.	0.1	0.94708
186	14.175	0.	0.1	1.2435
187	16.358	0.	0.1	1.5616
188	18.542	0.	0.1	1.8968
189	20.725	0.	0.1	2.2436
190	22.362	0.	0.1	2.5089
191	23.454	0.	0.1	2.6874
192	23.727	0.	0.1	2.7321
193	24.	2.25	0.1	2.7806
