Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	2.	0.	0.1	-3.7069e-005
2	2.	0.	0.	-1.1005e-004
3	0.	0.	0.1	-1.2649e-004
4	0.	0.	0.	-2.5024e-004
5	2.1667	0.	0.1	-3.6989e-005
6	2.1667	0.	0.	-8.1705e-005
7	24.	0.	0.	-6.1122e-006
8	6.5333	0.	0.	-4.2674e-004
9	10.9	0.	0.	-2.8438e-004
10	15.267	0.	0.	-2.0974e-004
11	19.633	0.	0.	-1.0016e-004
12	24.	0.	0.1	-4.1557e-006
13	6.5333	0.	0.1	-1.4563e-004
14	10.818	0.	0.1	-1.0921e-004
15	15.267	0.	0.1	-7.0655e-005
16	19.633	0.	0.1	-3.9887e-005
17	2.	2.	0.1	-7.7981e-004
18	2.1667	2.	0.1	-8.9528e-004
19	24.	6.	0.1	-7.2055e-006
20	24.	3.	0.1	-3.9825e-005
21	2.1667	6.	0.1	-3.2561e-005
22	19.633	6.	0.1	-4.4655e-005
23	15.267	6.	0.1	-6.8823e-005
24	10.9	6.	0.1	-1.1242e-004
25	6.5333	6.	0.1	-1.4018e-004
26	2.1667	4.	0.1	-9.5146e-004
27	2.	4.	0.1	-6.4228e-004
28	2.	6.	0.1	-3.5528e-005
29	3.937e-014	6.	0.1	-1.6017e-004
30	1.9685e-014	3.	0.1	-4.7616e-008
31	2.	2.	0.	-1.6423e-003
32	3.937e-014	6.	0.	-2.0782e-004
33	1.9685e-014	3.	0.	-6.8876e-004
34	2.	6.	0.	-9.1176e-005
35	2.	4.	0.	-1.7694e-003
36	2.1667	4.	0.	-2.0279e-003
37	2.1667	6.	0.	-9.6646e-005
38	24.	6.	0.	-8.7796e-006
39	19.633	6.	0.	-1.119e-004
40	15.267	6.	0.	-1.9599e-004
41	10.9	6.	0.	-3.0603e-004
42	6.5333	6.	0.	-4.2356e-004
43	24.	3.	0.	-2.6847e-005
44	2.1667	2.	0.	-2.6527e-003
45	4.35	0.	0.	-4.582e-004
46	4.35	0.	0.1	-1.5308e-004
47	2.	1.	0.1	-2.4657e-004
48	2.	1.5	0.1	-3.5926e-004
49	2.1667	1.	0.1	-2.224e-004
50	2.1667	1.5	0.1	-3.2703e-004
51	4.35	6.	0.1	-1.5733e-004
52	2.1667	5.	0.1	-2.4066e-004
53	2.1667	4.5	0.1	-4.2434e-004
54	2.	5.	0.1	-2.3415e-004
55	2.	4.5	0.1	-4.1723e-004
56	1.	6.	0.1	-1.3592e-004
57	2.9528e-014	4.5	0.1	-3.9686e-005
58	2.	1.	0.	-4.4535e-004
59	2.	1.5	0.	-9.3634e-004
60	2.	5.	0.	-4.8501e-004
61	2.	4.5	0.	-9.6911e-004
62	2.1667	5.	0.	-3.5348e-004
63	2.1667	4.5	0.	-6.8851e-004
64	4.35	6.	0.	-4.6975e-004
65	2.1667	1.	0.	-3.2661e-004
66	2.1667	1.5	0.	-6.6466e-004
67	1.	6.	0.	-3.9703e-004
68	3.9339e-014	4.5	0.	-5.55e-004
69	1.	0.	0.1	-1.3946e-004
70	1.5	0.	0.1	-1.0532e-004
71	0.5	0.	0.1	-1.4667e-004
72	1.	0.	0.	-3.8944e-004
73	1.5	0.	0.	-2.8844e-004
74	0.5	0.	0.	-3.9532e-004
75	8.7167	0.	0.	-3.5797e-004
76	13.083	0.	0.	-2.4479e-004
77	17.45	0.	0.	-1.3891e-004
78	21.817	0.	0.	-6.7082e-005
79	22.908	0.	0.	-3.7655e-005
80	8.7167	0.	0.1	-1.1672e-004
81	13.083	0.	0.1	-8.898e-005
82	17.45	0.	0.1	-5.8941e-005
83	21.817	0.	0.1	-2.8253e-005
84	22.908	0.	0.1	-1.9908e-005
85	24.	1.5	0.1	-4.1603e-005
86	24.	0.75	0.1	-2.6865e-005
87	24.	4.5	0.1	-4.5369e-005
88	24.	5.25	0.1	-3.9982e-005
89	21.817	6.	0.1	-3.4049e-005
90	22.908	6.	0.1	-3.0484e-005
91	17.45	6.	0.1	-5.201e-005
92	13.083	6.	0.1	-9.6565e-005
93	8.7167	6.	0.1	-1.1609e-004
94	9.8425e-015	1.5	0.1	-2.5056e-005
95	4.9213e-015	0.75	0.1	-3.8614e-005
96	9.8425e-015	1.5	0.	-5.7669e-004
97	4.9213e-015	0.75	0.	-4.4233e-004
98	21.817	6.	0.	-7.5379e-005
99	22.908	6.	0.	-3.1953e-005
100	17.45	6.	0.	-1.5358e-004
101	13.083	6.	0.	-2.7047e-004
102	8.7167	6.	0.	-3.4354e-004
103	24.	1.5	0.	-1.8968e-005
104	24.	0.75	0.	-1.1785e-005
105	24.	4.5	0.	-2.5573e-005
106	24.	5.25	0.	-1.4998e-005
107	3.2583	0.	0.	-3.6182e-004
108	2.7125	0.	0.	-2.259e-004
109	5.4417	0.	0.	-4.7252e-004
110	3.2583	0.	0.1	-1.3309e-004
111	2.7125	0.	0.1	-1.1948e-004
112	5.4417	0.	0.1	-1.6215e-004
113	2.	0.5	0.1	-1.1806e-004
114	2.	0.25	0.1	-6.6358e-005
115	2.	1.25	0.1	-3.2958e-004
116	2.	1.75	0.1	-7.2794e-004
117	2.1667	0.5	0.1	-1.518e-004
118	2.1667	0.25	0.1	-8.8492e-005
119	2.1667	1.75	0.1	-5.3778e-004
120	2.1667	1.25	0.1	-3.6241e-004
121	5.4417	6.	0.1	-1.481e-004
122	3.2583	6.	0.1	-1.3177e-004
123	2.7125	6.	0.1	-9.4367e-005
124	2.1667	5.5	0.1	-1.3376e-004
125	2.1667	5.75	0.1	-6.7432e-005
126	2.1667	4.25	0.1	-4.8384e-004
127	2.1667	4.75	0.1	-2.5388e-004
128	2.	5.5	0.1	-1.0715e-004
129	2.	5.75	0.1	-9.1831e-005
130	2.	4.75	0.1	-3.2395e-004
131	2.	4.25	0.1	-8.1976e-004
132	1.5	6.	0.1	-1.042e-004
133	1.75	6.	0.1	-8.0025e-005
134	0.5	6.	0.1	-1.4681e-004
135	0.25	6.	0.1	-1.1136e-004
136	3.4449e-014	5.25	0.1	-8.575e-008
137	3.6909e-014	5.625	0.1	-1.6013e-006
138	2.4606e-014	3.75	0.1	-3.1672e-006
139	2.	0.5	0.	-2.8295e-004
140	2.	0.25	0.	-2.058e-004
141	2.	1.75	0.	-1.121e-003
142	2.	1.25	0.	-6.0473e-004
143	2.	5.5	0.	-2.8407e-004
144	2.	5.75	0.	-1.5681e-004
145	2.	4.25	0.	-1.0788e-003
146	2.	4.75	0.	-6.9258e-004
147	2.1667	5.5	0.	-2.0007e-004
