Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	18.322	3.809	0.	1.5243e-004
2	18.243	2.79	0.	1.8993e-004
3	18.571	3.8159	0.	6.6629e-005
4	19.684	3.3766	0.	6.489e-005
5	3.721	3.1341	0.	2.7671e-004
6	18.401	3.2261	0.	1.7793e-004
7	17.316	2.3996	0.	1.3503e-004
8	14.774	3.0278	0.	1.1425e-004
9	11.223	2.8643	0.	1.09e-004
10	7.4643	3.1302	0.	1.2925e-004
11	21.451	2.7419	0.	1.5715e-005
12	18.002	3.3665	0.	2.0377e-004
13	18.24	3.4426	0.	1.7996e-004
14	18.577	2.6724	0.	1.3355e-004
15	16.626	1.9605	0.	6.6654e-005
16	16.626	1.9605	0.1	1.9946e-004
17	18.577	2.6724	0.1	1.8627e-004
18	18.24	3.4426	0.1	3.034e-004
19	18.002	3.3665	0.1	2.5695e-004
20	21.451	2.7419	0.1	4.5812e-005
21	7.4643	3.1302	0.1	3.8972e-004
22	11.223	2.8643	0.1	2.8859e-004
23	14.774	3.0278	0.1	1.3928e-004
24	17.316	2.3996	0.1	2.1527e-004
25	18.401	3.2261	0.1	2.1339e-004
26	3.721	3.1341	0.1	4.6217e-004
27	19.684	3.3766	0.1	9.2237e-005
28	18.571	3.8159	0.1	1.6704e-004
29	18.243	2.79	0.1	1.6363e-004
30	18.322	3.809	0.1	3.0965e-004
31	18.167	1.	0.1	1.2674e-004
32	18.167	1.5	0.1	1.8689e-004
33	18.167	2.	0.1	4.8155e-004
34	18.	2.	0.1	3.6764e-004
35	18.	1.5	0.1	2.5363e-004
36	18.	1.	0.1	6.2334e-005
37	18.167	5.	0.1	1.2086e-004
38	18.167	4.5	0.1	1.2028e-004
39	18.167	4.	0.1	6.5977e-004
40	18.	4.	0.1	4.3155e-004
41	18.	4.5	0.1	2.1023e-004
42	18.	5.	0.1	1.4524e-004
43	18.167	6.	0.1	6.3445e-005
44	20.111	6.	0.1	5.9616e-005
45	22.056	6.	0.1	3.054e-005
46	24.	6.	0.1	2.5767e-005
47	24.	3.	0.1	2.7848e-005
48	2.6226e-014	3.	0.1	4.962e-004
49	3.937e-014	6.	0.1	4.8406e-004
50	4.32	6.	0.1	4.585e-004
51	8.64	6.	0.1	3.5791e-004
52	12.96	6.	0.1	2.4924e-004
53	15.84	6.	0.1	1.5694e-004
54	18.	6.	0.1	1.072e-004
55	24.	0.	0.1	2.9564e-005
56	21.083	0.	0.1	4.2246e-005
57	18.167	0.	0.1	5.5151e-005
58	18.	0.	0.1	9.9012e-005
59	15.	2.3253e-030	0.1	1.7983e-004
60	12.	1.8602e-030	0.1	2.6398e-004
61	9.	1.3952e-030	0.1	3.8234e-004
62	6.	9.3011e-031	0.1	4.6242e-004
63	3.	4.6505e-031	0.1	4.8063e-004
64	0.	0.	0.1	4.3011e-004
65	3.	4.6505e-031	0.	2.6165e-004
66	6.	9.3011e-031	0.	1.5392e-004
67	9.	1.3952e-030	0.	1.484e-004
68	12.	1.8602e-030	0.	1.023e-004
69	15.	2.3253e-030	0.	7.5306e-005
70	18.	0.	0.	5.5495e-005
71	0.	0.	0.	1.1229e-005
72	21.083	0.	0.	2.2378e-005
73	18.167	0.	0.	1.916e-005
74	24.	0.	0.	1.2131e-005
75	15.84	6.	0.	8.2628e-005
76	12.96	6.	0.	8.747e-005
77	8.64	6.	0.	1.1763e-004
78	4.32	6.	0.	2.7844e-004
79	18.	6.	0.	7.9399e-005
80	3.937e-014	6.	0.	1.0054e-005
81	2.6226e-014	3.	0.	2.767e-006
82	24.	3.	0.	1.0826e-005
83	24.	6.	0.	1.1959e-005
84	22.056	6.	0.	1.4462e-005
85	20.111	6.	0.	3.575e-005
86	18.167	6.	0.	2.762e-005
87	18.	4.5	0.	6.1299e-005
88	18.	5.	0.	4.6679e-005
89	18.	4.	0.	1.3147e-004
90	18.167	5.	0.	4.7587e-005
91	18.167	4.5	0.	7.7531e-005
92	18.167	4.	0.	2.9891e-004
93	18.	1.5	0.	1.0246e-004
94	18.	1.	0.	7.9887e-005
95	18.	2.	0.	1.5647e-004
96	18.167	1.	0.	5.0713e-005
97	18.167	1.5	0.	7.2422e-005
98	18.167	2.	0.	1.9121e-004
99	18.447	3.8125	0.	1.0806e-004
100	18.281	3.6258	0.	1.5434e-004
101	18.322	3.809	5.e-002	4.9496e-005
102	18.245	3.9045	0.	1.9199e-004
103	18.322	3.008	0.	1.8357e-004
104	17.779	2.5948	0.	1.5935e-004
105	18.41	2.7312	0.	1.6093e-004
106	18.243	2.79	5.e-002	8.5875e-006
107	18.122	2.395	0.	1.685e-004
108	19.127	3.5962	0.	6.2719e-005
109	18.486	3.521	0.	1.1695e-004
110	18.571	3.8159	5.e-002	1.2865e-005
111	18.369	4.1579	0.	6.7025e-005
112	19.042	3.3013	0.	1.2134e-004
113	20.567	3.0592	0.	3.9674e-005
114	19.13	3.0245	0.	9.7473e-005
115	19.684	3.3766	5.e-002	4.244e-006
116	19.897	4.6883	0.	4.8562e-005
117	18.925	4.1883	0.	4.1243e-005
118	18.925	2.4383	0.	4.5702e-005
119	5.5926	3.1321	0.	2.0288e-004
120	3.721	3.1341	5.e-002	8.6721e-006
121	3.3605	1.5671	0.	2.6917e-004
122	4.0205	4.5671	0.	2.7757e-004
123	1.8605	3.0671	0.	1.3915e-004
124	17.858	2.8128	0.	1.5298e-004
125	18.32	3.3343	0.	1.6487e-004
126	18.401	3.2261	5.e-002	1.4629e-005
127	17.659	2.883	0.	1.5659e-004
128	16.971	2.18	0.	1.004e-004
129	17.316	2.3996	5.e-002	2.1853e-005
130	17.658	3.1998	0.	8.9158e-005
131	17.658	1.9498	0.	1.0005e-004
132	17.658	1.6998	0.	9.2643e-005
133	17.658	2.1998	0.	1.446e-004
134	12.998	2.946	0.	9.5637e-005
135	15.7	2.4941	0.	8.8186e-005
136	14.774	3.0278	5.e-002	1.2957e-006
137	14.887	1.5139	0.	9.2821e-005
138	15.307	4.5139	0.	9.6336e-005
139	16.387	3.7639	0.	5.4942e-005
140	16.387	4.0139	0.	7.5857e-005
141	16.387	3.5139	0.	8.6345e-005
142	9.3437	2.9972	0.	1.1899e-004
143	11.223	2.8643	5.e-002	1.6713e-006
144	10.112	1.4321	0.	1.2863e-004
145	11.612	1.4321	0.	9.2981e-005
146	12.092	4.4321	0.	9.7836e-005
147	7.4643	3.1302	5.e-002	3.4008e-006
148	6.7321	1.5651	0.	1.3745e-004
149	8.0521	4.5651	0.	1.228e-004
150	21.451	2.7419	5.e-002	1.3908e-006
151	21.267	1.3709	0.	1.869e-005
152	22.725	2.8709	0.	1.299e-005
153	21.753	4.3709	0.	1.4769e-005
154	19.809	1.8709	0.	3.2146e-005
155	18.121	3.4045	0.	1.7697e-004
156	18.002	3.3665	5.e-002	5.9726e-005
157	18.084	3.6832	0.	1.7346e-004
158	18.24	3.4426	5.e-002	5.2998e-005
159	18.577	2.6724	5.e-002	2.1787e-005
160	18.372	2.3362	0.	1.0986e-004
161	16.626	1.9605	5.e-002	1.3132e-005
162	17.313	0.98024	0.	5.786e-005
163	15.7	2.4941	0.1	1.6926e-004
164	16.971	2.18	0.1	2.0726e-004
165	17.313	0.98024	0.1	1.4867e-004
166	19.13	3.0245	0.1	1.3774e-004
167	18.41	2.7312	0.1	1.7371e-004
168	18.372	2.3362	0.1	3.0941e-004
169	18.121	3.4045	0.1	2.692e-004
170	18.32	3.3343	0.1	2.5834e-004
171	18.281	3.6258	0.1	3.0111e-004
172	17.659	2.883	0.1	2.2427e-004
173	18.084	3.6832	0.1	4.351e-004
174	20.567	3.0592	0.1	6.8502e-005
175	19.809	1.8709	0.1	8.3139e-005
176	21.753	4.3709	0.1	3.7893e-005
177	22.725	2.8709	0.1	3.6775e-005
