Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	2.3116	3.4025	0.	-2935.1
2	2.286	3.7636	0.	-3606.4
3	3.5833	4.7461	0.	-1165.1
4	1.0716	0.9067	0.	-1104.7
5	1.0541	3.0402	0.	-1408.1
6	3.5274	0.51851	0.	-845.85
7	3.3983	5.4722	0.	-756.8
8	4.0027	4.2315	0.	-1350.4
9	1.7335	4.1098	0.	-1643.
10	4.0597	3.5335	0.	-1475.7
11	1.0995	4.6857	0.	-1083.4
12	4.0047	2.6379	0.	-1520.7
13	4.4139	0.79956	0.	-992.21
14	6.7424	1.2282	0.	-882.8
15	8.0156	1.2081	0.	-751.37
16	9.2421	1.1957	0.	-641.71
17	10.405	1.1908	0.	-545.26
18	11.563	1.1769	0.	-456.97
19	12.699	1.1741	0.	-377.98
20	13.826	1.1734	0.	-306.89
21	14.957	1.1729	0.	-243.44
22	16.083	1.1737	0.	-187.48
23	17.213	1.1744	0.	-138.91
24	18.339	1.1771	0.	-97.785
25	19.468	1.1807	0.	-64.036
26	20.595	1.1862	0.	-37.633
27	21.727	1.19	0.	-18.514
28	22.86	1.1922	0.	-6.597
29	22.861	2.3911	0.	-7.0799
30	22.854	3.5945	0.	-7.1437
31	22.862	4.7934	0.	-6.6061
32	21.725	4.794	0.	-18.628
33	20.591	4.751	0.	-37.826
34	19.46	4.7144	0.	-64.237
35	18.333	4.6946	0.	-98.031
36	17.208	4.6867	0.	-139.1
37	16.082	4.6851	0.	-187.57
38	14.956	4.6849	0.	-243.39
39	13.828	4.6856	0.	-306.68
40	12.702	4.6855	0.	-377.58
41	11.565	4.7245	0.	-456.35
42	10.408	4.7604	0.	-544.41
43	9.2273	4.7641	0.	-642.72
44	8.0135	4.7628	0.	-755.04
45	6.7479	4.7429	0.	-873.3
46	5.4062	4.7443	0.	-993.01
47	4.4145	5.2687	0.	-999.11
48	5.4026	3.5637	0.	-1053.8
49	5.364	2.4863	0.	-1055.5
50	6.6709	2.3979	0.	-879.18
51	7.9394	2.3896	0.	-754.99
52	9.1842	2.38	0.	-644.43
53	10.379	2.3662	0.	-545.51
54	11.544	2.351	0.	-456.82
55	12.696	2.3539	0.	-377.44
56	13.825	2.3526	0.	-306.29
