Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	2.1697	3.3513	0.	-1.1784e-003
2	1.8167	2.9544	0.	-1.0919e-003
3	0.90086	3.9097	0.	-5.4139e-004
4	3.2649	2.6509	0.	-5.6766e-004
5	3.3682	1.8067	0.	-5.8313e-004
6	4.4971	0.94638	0.	-3.6154e-004
7	13.866	3.0595	0.	-2.251e-004
8	2.4746	2.6903	0.	-7.9452e-004
9	2.0193	3.3827	0.	-1.0545e-003
10	20.589	3.0574	0.	-7.899e-005
11	17.126	3.0559	0.	-1.5663e-004
12	10.548	3.3501	0.	-2.7925e-004
13	6.255	3.7275	0.	-2.9301e-004
14	4.8995	2.452	0.	-3.8387e-004
15	4.8995	2.452	0.1	-1.564e-004
16	6.255	3.7275	0.1	-1.4859e-004
17	10.548	3.3501	0.1	-1.1209e-004
18	17.126	3.0559	0.1	-5.7444e-005
19	20.589	3.0574	0.1	-2.8963e-005
20	2.0193	3.3827	0.1	-5.1638e-004
21	2.4746	2.6903	0.1	-3.6955e-004
22	13.866	3.0595	0.1	-9.2661e-005
23	4.4971	0.94638	0.1	-1.595e-004
24	3.3682	1.8067	0.1	-2.2407e-004
25	3.2649	2.6509	0.1	-2.5456e-004
26	0.90086	3.9097	0.1	-2.488e-004
27	1.8167	2.9544	0.1	-4.7704e-004
28	2.1697	3.3513	0.1	-6.357e-004
29	2.1667	1.	0.1	-2.7931e-004
30	2.1667	1.5	0.1	-3.7408e-004
31	2.1667	2.	0.1	-5.9838e-004
32	2.	2.	0.1	-9.6085e-004
33	2.	1.5	0.1	-5.978e-004
34	2.	1.	0.1	-5.3975e-004
35	2.1667	5.	0.1	-2.1301e-004
36	2.1667	4.5	0.1	-3.4758e-004
37	2.1667	4.	0.1	-5.9028e-004
38	2.	4.	0.1	-7.3854e-004
39	2.	4.5	0.1	-4.4628e-004
40	2.	5.	0.1	-2.0221e-004
41	2.1667	6.	0.1	-1.204e-004
42	5.8056	6.	0.1	-1.3096e-004
43	9.4444	6.	0.1	-1.046e-004
44	13.083	6.	0.1	-8.4281e-005
45	16.722	6.	0.1	-5.9528e-005
46	20.361	6.	0.1	-3.4023e-005
47	24.	6.	0.1	-1.649e-005
48	24.	3.	0.1	-1.1071e-005
49	3.2782e-014	3.75	0.1	-8.1847e-006
50	3.937e-014	6.	0.1	-5.6533e-006
51	1.	6.	0.1	-1.8556e-004
52	2.	6.	0.1	-1.1852e-004
53	24.	0.	0.1	-1.1745e-005
54	20.881	0.	0.1	-3.2949e-005
55	17.762	0.	0.1	-7.3425e-005
56	14.643	0.	0.1	-1.2024e-004
57	11.524	0.	0.1	-9.4482e-005
58	8.4048	0.	0.1	-1.66e-004
59	5.2857	0.	0.1	-2.2016e-004
60	2.1667	0.	0.1	-1.5657e-004
61	2.	0.	0.1	-3.1135e-004
62	0.	0.	0.1	-1.8374e-005
63	2.	0.	0.	-3.9591e-004
64	0.	0.	0.	-3.9644e-004
65	5.2857	0.	0.	-3.3381e-004
66	8.4048	0.	0.	-2.7111e-004
67	11.524	0.	0.	-2.7176e-004
68	14.643	0.	0.	-2.4583e-004
69	17.762	0.	0.	-1.4841e-004
70	20.881	0.	0.	-7.2191e-005
71	2.1667	0.	0.	-3.3935e-004
72	24.	0.	0.	-3.9025e-005
73	1.	6.	0.	-3.2566e-004
74	2.	6.	0.	-2.8648e-004
75	3.937e-014	6.	0.	-2.153e-004
76	3.2782e-014	3.75	0.	-4.9008e-004
77	24.	3.	0.	-4.1486e-005
78	24.	6.	0.	-4.4799e-005
79	20.361	6.	0.	-8.3569e-005
80	16.722	6.	0.	-1.6044e-004
81	13.083	6.	0.	-2.2149e-004
82	9.4444	6.	0.	-2.9181e-004
83	5.8056	6.	0.	-3.0489e-004
84	2.1667	6.	0.	-3.7094e-004
85	2.	4.5	0.	-9.7853e-004
86	2.	5.	0.	-4.9608e-004
87	2.	4.	0.	-1.8809e-003
88	2.1667	5.	0.	-5.906e-004
89	2.1667	4.5	0.	-1.0571e-003
90	2.1667	4.	0.	-2.0732e-003
91	2.	1.5	0.	-1.0688e-003
92	2.	1.	0.	-7.713e-004
93	2.	2.	0.	-2.19e-003
94	2.1667	1.	0.	-5.013e-004
95	2.1667	1.5	0.	-7.6133e-004
96	2.1667	2.	0.	-1.3253e-003
97	2.3221	3.0208	0.	-9.8448e-004
98	2.0945	3.367	0.	-1.1063e-003
99	2.1697	3.3513	5.e-002	-1.0207e-004
100	2.1682	3.6756	0.	-1.5921e-003
101	1.3588	3.4321	0.	-8.0723e-004
102	2.1456	2.8224	0.	-9.4232e-004
103	1.918	3.1685	0.	-1.0721e-003
104	1.8167	2.9544	5.e-002	-8.6464e-005
105	1.9083	2.4772	0.	-1.5749e-003
106	0.90086	3.9097	5.e-002	-1.6538e-005
107	0.95043	4.9549	0.	-4.2998e-004
108	0.45043	3.8299	0.	-5.0378e-004
109	1.4504	4.2049	0.	-7.0724e-004
110	1.4504	4.4549	0.	-4.9475e-004
111	1.4504	3.9549	0.	-1.2103e-003
112	1.4504	2.7049	0.	-7.0136e-004
113	1.4504	2.9549	0.	-1.2782e-003
114	3.3165	2.2288	0.	-5.7361e-004
115	2.8697	2.6706	0.	-6.8048e-004
116	4.0822	2.5515	0.	-4.7028e-004
117	3.2649	2.6509	5.e-002	-3.9868e-005
118	2.7158	3.3254	0.	-1.3074e-003
119	3.9326	1.3765	0.	-4.7162e-004
120	3.3682	1.8067	5.e-002	-4.4348e-005
121	2.7674	1.6533	0.	-6.3405e-004
122	2.7674	1.9033	0.	-9.4407e-004
123	4.6983	1.6992	0.	-3.6943e-004
124	4.4971	0.94638	5.e-002	-5.7013e-005
125	4.8914	0.47319	0.	-3.4515e-004
126	3.3319	0.97319	0.	-4.0578e-004
127	15.496	3.0577	0.	-1.9081e-004
128	12.207	3.2048	0.	-2.5106e-004
129	13.866	3.0595	5.e-002	-2.2338e-006
130	14.254	1.5298	0.	-2.3409e-004
131	13.475	4.5298	0.	-2.2276e-004
132	2.4746	2.6903	5.e-002	-4.0317e-005
133	2.3206	2.3452	0.	-1.0549e-003
134	2.0193	3.3827	5.e-002	-1.4231e-004
135	2.0097	3.6913	0.	-1.4347e-003
136	18.858	3.0566	0.	-1.178e-004
137	20.589	3.0574	5.e-002	-2.0451e-006
138	20.735	1.5287	0.	-7.4418e-005
139	22.295	3.0287	0.	-6.0213e-005
140	20.475	4.5287	0.	-8.0567e-005
141	17.126	3.0559	5.e-002	-1.1995e-006
142	17.444	1.528	0.	-1.5078e-004
143	16.924	4.528	0.	-1.5794e-004
144	8.4016	3.5388	0.	-2.8437e-004
145	10.548	3.3501	5.e-002	-8.6266e-006
146	11.036	1.6751	0.	-2.7526e-004
147	9.9963	4.6751	0.	-2.8525e-004
148	5.5772	3.0898	0.	-3.3753e-004
149	6.255	3.7275	5.e-002	-1.9154e-005
150	8.8894	1.8637	0.	-2.8147e-004
151	6.0303	4.8637	0.	-2.9892e-004
152	4.2108	4.3637	0.	-4.1876e-004
153	4.8995	2.452	5.e-002	-4.033e-005
154	6.6521	1.226	0.	-3.2046e-004
155	3.5331	3.476	0.	-7.0729e-004
156	5.5772	3.0898	0.1	-1.5219e-004
157	4.6983	1.6992	0.1	-1.2483e-004
158	4.0822	2.5515	0.1	-2.006e-004
159	3.5331	3.476	0.1	-2.2261e-004
160	6.6521	1.226	0.1	-1.2184e-004
161	8.4016	3.5388	0.1	-1.2855e-004
162	4.2108	4.3637	0.1	-1.4552e-004
163	6.0303	4.8637	0.1	-1.3868e-004
164	8.8894	1.8637	0.1	-1.1886e-004
165	12.207	3.2048	0.1	-1.0088e-004
166	9.9963	4.6751	0.1	-1.0644e-004
167	11.036	1.6751	0.1	-1.0109e-004
168	18.858	3.0566	0.1	-4.32e-005
169	15.496	3.0577	0.1	-7.4952e-005
170	16.924	4.528	0.1	-5.7588e-005
171	17.444	1.528	0.1	-6.3672e-005
172	20.475	4.5287	0.1	-3.0778e-005
173	22.295	3.0287	0.1	-2.0016e-005
174	20.735	1.5287	0.1	-2.9777e-005
175	1.918	3.1685	0.1	-4.8567e-004
176	2.0945	3.367	0.1	-5.7504e-004
177	2.0097	3.6913	0.1	-5.9354e-004
178	2.8697	2.6706	0.1	-2.6567e-004
179	2.1456	2.8224	0.1	-3.8606e-004
180	2.3221	3.0208	0.1	-4.3654e-004
181	2.3206	2.3452	0.1	-4.156e-004
182	13.475	4.5298	0.1	-8.7618e-005
183	14.254	1.5298	0.1	-1.051e-004
184	3.9326	1.3765	0.1	-1.6046e-004
185	3.3319	0.97319	0.1	-1.9092e-004
186	4.8914	0.47319	0.1	-1.8293e-004
187	3.3165	2.2288	0.1	-2.1364e-004
188	2.7674	1.6533	0.1	-2.4417e-004
189	2.7674	1.9033	0.1	-3.8157e-004
190	2.7158	3.3254	0.1	-3.6871e-004
191	1.3588	3.4321	0.1	-3.4543e-004
192	1.4504	2.9549	0.1	-6.0378e-004
193	1.4504	2.7049	0.1	-4.2259e-004
194	1.4504	3.9549	0.1	-4.7604e-004
195	1.4504	4.2049	0.1	-3.4255e-004
196	1.4504	4.4549	0.1	-2.2134e-004
197	0.45043	3.8299	0.1	-1.235e-004
198	0.95043	4.9549	0.1	-2.1664e-004
199	1.9083	2.4772	0.1	-6.2373e-004
200	2.1682	3.6756	0.1	-5.4058e-004
201	2.1667	1.25	0.1	-3.1537e-004
202	2.1667	0.5	0.1	-2.1638e-004
203	2.1667	1.	5.e-002	-6.6705e-005
204	2.1667	1.75	0.1	-4.6951e-004
205	2.1667	1.5	5.e-002	-8.8204e-005
206	2.0833	2.	0.1	-6.174e-004
207	2.1667	2.	5.e-002	-7.865e-005
208	2.	1.75	0.1	-7.7844e-004
209	2.	2.	5.e-002	-1.1813e-004
210	2.	1.25	0.1	-5.6782e-004
211	2.	1.5	5.e-002	-1.6784e-005
212	1.	2.375	0.1	-2.7077e-004
213	2.	0.5	0.1	-4.2521e-004
214	2.	1.	5.e-002	-3.3519e-005
215	2.1667	4.75	0.1	-2.7931e-004
216	2.1667	5.5	0.1	-1.6661e-004
217	2.1667	5.	5.e-002	-5.0015e-005
218	2.1667	4.25	0.1	-4.6708e-004
219	2.1667	4.5	5.e-002	-6.3745e-005
220	2.0833	4.	0.1	-5.3368e-004
221	2.1667	4.	5.e-002	-1.1929e-004
222	2.	4.25	0.1	-4.3025e-004
223	2.	4.	5.e-002	-1.655e-004
224	2.	4.75	0.1	-3.2355e-004
225	2.	4.5	5.e-002	-1.1528e-004
226	2.	5.5	0.1	-1.5632e-004
227	2.	5.	5.e-002	-5.6942e-005
228	3.9861	6.	0.1	-1.1847e-004
229	2.1667	6.	5.e-002	-3.1554e-005
230	7.625	6.	0.1	-1.145e-004
231	5.8056	6.	5.e-002	-1.4651e-005
232	11.264	6.	0.1	-8.9854e-005
233	9.4444	6.	5.e-002	-1.1423e-005
234	14.903	6.	0.1	-7.1621e-005
235	13.083	6.	5.e-002	-3.3135e-006
236	18.542	6.	0.1	-4.631e-005
237	16.722	6.	5.e-002	-3.748e-006
238	22.181	6.	0.1	-2.5173e-005
239	20.361	6.	5.e-002	-2.7687e-006
240	24.	4.5	0.1	-1.3116e-005
241	24.	6.	5.e-002	-3.1536e-006
242	24.	1.5	0.1	-1.0328e-005
243	24.	3.	5.e-002	-2.8355e-006
244	4.2617e-014	4.875	0.1	-3.6932e-006
245	1.6391e-014	1.875	0.1	-3.2306e-006
246	3.3226e-014	3.75	5.e-002	-2.3004e-005
247	0.5	6.	0.1	-9.4249e-005
248	5.2451e-014	6.	5.e-002	-3.4209e-005
249	1.5	6.	0.1	-1.5111e-004
250	1.	6.	5.e-002	-1.5761e-005
251	2.	6.	5.e-002	-3.4172e-005
252	22.44	0.	0.1	-2.226e-005
253	24.	0.	5.e-002	-3.8949e-006
254	19.321	0.	0.1	-5.3139e-005
255	20.881	0.	5.e-002	-3.825e-006
256	16.202	0.	0.1	-9.6409e-005
257	17.762	0.	5.e-002	-3.9856e-006
258	13.083	0.	0.1	-1.0274e-004
259	14.643	0.	5.e-002	-3.3506e-006
260	9.9643	0.	0.1	-1.2254e-004
261	11.524	0.	5.e-002	-1.4765e-005
262	6.8452	0.	0.1	-1.5332e-004
263	8.4048	0.	5.e-002	-2.6793e-005
264	3.7262	0.	0.1	-1.8461e-004
265	5.2857	0.	5.e-002	-9.0401e-005
266	2.1667	0.	5.e-002	-4.2246e-005
267	1.	1.8804e-030	0.1	-1.5538e-004
268	2.	3.7609e-030	5.e-002	-2.9164e-005
269	0.	0.	5.e-002	-4.0713e-005
270	1.	1.8804e-030	0.	-3.9419e-004
271	2.	0.5	0.	-5.797e-004
272	1.6391e-014	1.875	0.	-4.4097e-004
273	6.8452	0.	0.	-2.846e-004
274	3.7262	0.	0.	-3.3252e-004
275	9.9643	0.	0.	-2.6665e-004
276	13.083	0.	0.	-2.5496e-004
277	16.202	0.	0.	-1.9668e-004
278	19.321	0.	0.	-1.1024e-004
279	22.44	0.	0.	-5.5491e-005
280	2.1667	0.5	0.	-4.1848e-004
281	24.	1.5	0.	-3.9173e-005
282	1.5	6.	0.	-3.0066e-004
283	0.5	6.	0.	-2.5893e-004
284	2.	5.5	0.	-3.7076e-004
285	4.2617e-014	4.875	0.	-3.4942e-004
286	1.	2.375	0.	-6.2273e-004
287	24.	4.5	0.	-4.2474e-005
288	22.181	6.	0.	-6.4071e-005
289	18.542	6.	0.	-1.2191e-004
290	14.903	6.	0.	-1.9096e-004
291	11.264	6.	0.	-2.5613e-004
292	7.625	6.	0.	-2.9493e-004
293	3.9861	6.	0.	-3.2017e-004
294	2.1667	5.5	0.	-4.8066e-004
295	2.	4.75	0.	-7.3529e-004
296	2.	4.25	0.	-1.3583e-003
297	2.0833	4.	0.	-1.8387e-003
298	2.1667	4.75	0.	-8.2136e-004
299	2.1667	4.25	0.	-1.547e-003
300	2.	1.25	0.	-9.1204e-004
301	2.	1.75	0.	-1.6221e-003
302	2.0833	2.	0.	-1.6448e-003
303	2.1667	1.25	0.	-6.3022e-004
304	2.1667	1.75	0.	-1.0264e-003
