Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	2.8933	2.8786	0.	-40.752
2	4.0675	2.0875	0.	-293.83
3	4.0236	4.699	0.	8.8943
4	1.7976	0.84024	0.	-116.55
5	1.9549	2.4907	0.	-236.16
6	4.0328	0.59823	0.	28.766
7	1.8251	5.0206	0.	-102.07
8	3.8412	5.4747	0.	20.242
9	4.3487	4.0264	0.	-261.23
10	1.109	3.4521	0.	-300.37
11	4.9959	2.0378	0.	-77.033
12	0.92287	4.8036	0.	-162.08
13	4.0868	2.8447	0.	-188.51
14	0.89938	2.1917	0.	-301.89
15	0.87563	1.0643	0.	-213.09
16	5.0345	1.0502	0.	-62.841
17	6.2175	1.0989	0.	-32.738
18	7.3443	1.1509	0.	-33.48
19	8.4627	1.164	0.	-13.256
20	9.5914	1.1776	0.	-4.5412
21	10.72	1.1694	0.	-0.57252
22	11.831	1.1684	0.	-0.68116
23	12.936	1.1685	0.	-0.60883
24	14.043	1.1682	0.	-0.58009
25	15.146	1.1688	0.	-0.59563
26	16.25	1.1698	0.	-0.55043
27	17.352	1.1726	0.	-0.56579
28	18.455	1.1772	0.	-0.55175
29	19.557	1.1839	0.	-0.55506
30	20.662	1.1884	0.	-0.54244
31	21.774	1.188	0.	-0.56021
32	22.888	1.1948	0.	-0.58097
33	22.876	2.3927	0.	-1.2312
34	22.878	3.6019	0.	-1.2208
35	22.887	4.7978	0.	-0.57525
36	21.771	4.7922	0.	-0.56939
37	20.656	4.7904	0.	-0.59669
38	19.548	4.7372	0.	-0.5016
39	18.444	4.6951	0.	-0.44946
40	17.344	4.6735	0.	-0.42761
41	16.245	4.6655	0.	-0.44577
42	15.145	4.664	0.	-0.46228
43	14.044	4.6641	0.	-0.48448
44	12.939	4.6647	0.	-0.52878
45	11.835	4.6643	0.	-0.47922
46	10.707	4.7087	0.	-0.73622
47	9.5671	4.7421	0.	-3.269
48	8.3953	4.7488	0.	-13.315
49	7.1469	4.7266	0.	-28.49
50	5.7666	4.648	0.	-54.096
51	4.8653	5.2211	0.	-25.239
52	5.9997	3.4077	0.	-72.597
53	6.1433	2.2257	0.	-75.97
54	7.2395	2.3023	0.	-44.229
55	8.3986	2.3547	0.	-22.443
56	9.5525	2.3517	0.	-8.7321
57	10.694	2.3446	0.	-0.97896
58	11.816	2.3384	0.	-1.0067
59	12.933	2.3434	0.	-1.0576
60	14.04	2.3442	0.	-1.0537
61	15.143	2.3457	0.	-1.0983
62	16.247	2.3487	0.	-1.0995
63	17.35	2.3539	0.	-1.1366
64	18.453	2.3608	0.	-1.1552
65	19.557	2.3686	0.	-1.2085
66	20.661	2.3766	0.	-1.1975
67	21.768	2.386	0.	-1.1265
68	21.766	3.5918	0.	-1.204
69	20.661	3.578	0.	-1.2354
70	19.558	3.5547	0.	-1.1588
71	18.447	3.5288	0.	-1.2677
72	17.346	3.5147	0.	-1.242
73	16.244	3.5064	0.	-1.2581
74	15.141	3.5024	0.	-1.2058
75	14.038	3.5013	0.	-1.1865
76	12.932	3.5006	0.	-0.98145
77	11.812	3.508	0.	-1.1583
78	10.69	3.5144	0.	-1.3174
79	9.5326	3.5443	0.	-9.0824
80	8.3499	3.5327	0.	-19.904
81	7.1692	3.5275	0.	-36.908
82	3.6812	5.0592	0.	11.207
83	1.819	1.7073	0.	-232.29
84	2.2175	2.9851	0.	-166.41
85	1.9677	4.0918	0.	-60.069
86	2.4804	3.9405	0.	52.94
87	2.711	3.8446	0.	-120.58
88	3.6463	1.0371	0.	52.914
89	3.7918	1.5128	0.	-43.919
90	3.2857	3.6228	0.	69.309
