Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.8933,2.8786,0,0.00026676,2665.7,0.00012824,471.82,6.0024e-05,-40.752,-0.0002557,-2413,0.013548
2,4.0675,2.0875,0,0.00013121,1311.2,5.3506e-05,-44.988,2.0387e-05,-293.83,-0.00013519,-1462.8,0.028472
3,4.0236,4.699,0,0.00011043,1103.6,5.307e-05,209.71,2.6343e-05,8.8943,-0.00010534,-980.48,0.027355
4,1.7976,0.84024,0,0.00011183,1117.6,3.75e-05,-61.572,3.0182e-05,-116.55,-0.00011476,-1205.6,0.0039741
5,1.9549,2.4907,0,0.00016579,1656.7,6.2402e-05,-44.647,3.6913e-05,-236.16,-0.00016973,-1788.8,0.0057735
6,4.0328,0.59823,0,9.3866e-05,938.01,4.4089e-05,177.5,2.4293e-05,28.766,-8.9468e-05,-825.99,0.026108
7,1.8251,5.0206,0,0.00011275,1126.8,3.8987e-05,-38.696,3.0553e-05,-102.07,-0.00011501,-1195.8,0.0040581
8,3.8412,5.4747,0,7.5778e-05,757.26,3.546e-05,139.92,1.9532e-05,20.242,-7.2341e-05,-670.05,0.023428
9,4.3487,4.0264,0,0.00011568,1156,4.3785e-05,-83.638,2.0149e-05,-261.23,-0.00012051,-1318.1,0.033073
10,1.109,3.4521,0,0.00015663,1565.3,9.0627e-05,326.3,7.221e-06,-300.37,-0.00014648,-1455.2,0.001842
11,4.9959,2.0378,0,0.00010169,1016.2,3.4525e-05,-33.826,2.8774e-05,-77.033,-0.00010351,-1071,0.043924
12,0.92287,4.8036,0,0.00013591,1358.1,7.6909e-05,312.8,1.3707e-05,-162.08,-0.00012696,-1219,0.0011094
