Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,4.1621,2.749,0,0.00079604,7923.5,0.00029093,77.613,0.0002181,-469.59,-0.00079814,-8105.3,0.1212
2,3.7122,3.3687,0,0.00099477,9385.6,0.00034886,741.94,0.00031183,463.7,-0.00091839,-8779.7,0.092328
3,2.1158,1.4605,0,0.00064073,6299,0.0002176,-308.94,0.0001627,-721.41,-0.00064685,-6804,0.0234
4,2.4013,0.40133,0,0.00036317,3174.5,0.00015469,365.66,4.724e-05,-441.67,-0.00031116,-3134.6,0.024418
5,2.2438,4.1047,0,0.00094343,9114.2,0.00035356,-967.81,0.00011165,-2785.5,-0.0009622,-10854,0.027898
6,1.9875,5.2365,0,0.00047691,4738.1,0.00017202,57.043,0.0001349,-221.85,-0.00047632,-4814.3,0.018501
7,3.9585,5.0384,0,0.00044081,4061.7,0.0002043,806.82,8.2612e-05,-107.46,-0.00038676,-3634.1,0.097446
8,4.1797,4.7301,0,0.00069526,6736.9,0.00026286,341.7,0.00018383,-252.13,-0.00067066,-6672.4,0.1154
9,5.8241,3.3162,0,0.00044496,4427.8,0.00015922,-87.135,0.00011551,-415.56,-0.00045072,-4670,0.24992
10,4.3655,0.54346,0,0.00038242,3806.2,0.00014918,309.64,0.00011376,43.519,-0.00037418,-3622.7,0.12557
11,0.95417,5.002,0,0.00056593,5638.3,0.00029699,873.4,6.0076e-05,-906.68,-0.00054329,-5440.1,0.0042415
12,4.2605,5.4793,0,0.00041642,4082.8,0.00016008,335.74,0.00012225,51.5,-0.00040123,-3881.8,0.11564
13,5.3854,0.85986,0,0.000436,4314.8,0.00015196,99.627,0.0001355,-24.103,-0.00043036,-4275.7,0.20804
14,1.6212,3.1893,0,0.00060443,5936,0.00031882,1466.4,0.00010877,-111.88,-0.000555,-5099.2,0.015426
15,0.99778,3.9804,0,0.00071375,7053.5,0.00040336,1000.8,-1.0487e-05,-2108.7,-0.00067122,-7073.2,0.0052983
16,6.2739,1.4488,0,0.0004362,4352.1,0.00015322,0.92221,0.00012749,-192.41,-0.00043844,-4444.6,0.28766
17,7.9028,1.5356,0,0.0004006,3999.2,0.00014002,-18.474,0.00011671,-193.61,-0.00040352,-4102.4,0.44679
18,9.2257,1.5318,0,0.00035392,3535.6,0.00011717,-22.577,0.00011398,-46.616,-0.00035497,-3570.1,0.59144
19,10.342,1.4239,0,0.0003295,3289.2,0.00010964,13.379,0.00010811,1.8637,-0.00032889,-3281.6,0.72295
20,11.421,1.1738,0,0.00029717,2964.6,9.732e-05,-27.845,9.6328e-05,-35.292,-0.00029773,-2996.1,0.85746
21,12.574,1.1619,0,0.00026662,2660.8,8.8825e-05,-0.60246,8.6192e-05,-20.379,-0.00026662,-2671.2,1.0095
22,13.671,1.2116,0,0.00024016,2398.6,8.0737e-05,22.989,7.8725e-05,7.871,-0.00023949,-2383.1,1.1611
23,14.803,1.204,0,0.00020979,2095.5,6.9843e-05,7.7479,6.8818e-05,0.04553,-0.00020956,-2091.6,1.3233
24,15.955,1.1843,0,0.00018141,1811.7,6.1156e-05,16.747,5.9108e-05,1.353,-0.00018098,-1802.6,1.4938
25,17.103,1.184,0,0.00015363,1534,5.2286e-05,19.26,4.9664e-05,-0.43784,-0.00015318,-1524.5,1.6685
26,18.251,1.1836,0,0.00012674,1265.2,4.382e-05,24.339,4.055e-05,-0.22496,-0.00012618,-1253,1.8472
27,19.399,1.1844,0,0.00010068,1004.6,3.574e-05,30.79,3.1631e-05,-0.081863,-9.9971e-05,-988.89,2.0294
28,20.549,1.1923,0,7.5488e-05,752.78,2.8237e-05,40.723,2.281e-05,-0.057279,-7.4555e-05,-731.62,2.2142
29,21.698,1.1934,0,5.1393e-05,511.98,2.1558e-05,56.621,1.4029e-05,0.051123,-5.0035e-05,-481.3,2.401
30,22.848,1.1959,0,2.9249e-05,291.15,1.6334e-05,84.005,5.1376e-06,-0.12058,-2.6781e-05,-239.95,2.5893
31,22.842,2.3946,0,3.2657e-05,325.43,2.0472e-05,123.58,4.0353e-06,0.08311,-2.8653e-05,-245.52,2.5885
32,22.842,3.6001,0,3.2661e-05,325.49,2.0491e-05,123.75,4.0158e-06,-0.036331,-2.8649e-05,-245.47,2.5881
33,22.843,4.8064,0,2.9307e-05,291.7,1.6331e-05,83.668,5.1681e-06,-0.20219,-2.6851e-05,-240.78,2.5872
34,21.688,4.8071,0,5.1591e-05,513.94,2.1619e-05,56.576,1.4097e-05,0.061176,-5.0232e-05,-483.28,2.3982
35,20.537,4.7952,0,7.5741e-05,755.3,2.8346e-05,41.109,2.2884e-05,0.067409,-7.4798e-05,-733.88,2.2111
36,19.382,4.7859,0,0.00010109,1008.7,3.591e-05,31.196,3.1747e-05,-0.077499,-0.00010038,-992.81,2.0253
