Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	3.0634	3.0742	0.	-8.28
2	3.9134	3.4841	0.	-101.47
3	3.0206	3.7524	0.	-141.2
4	5.0785	3.4478	0.	-177.43
5	1.9887	0.81154	0.	-108.06
6	1.9557	2.5492	0.	-252.88
7	4.4378	0.59584	0.	4.8947
8	2.1545	4.9245	0.	9.254
9	2.7644	4.1763	0.	61.494
10	4.4608	4.7187	0.	-20.405
11	4.0489	5.0639	0.	-3.6841
12	4.9023	2.6359	0.	-216.9
13	1.1877	4.5054	0.	-234.88
14	4.2278	5.4599	0.	15.332
15	0.945	2.0979	0.	-298.9
16	0.95851	1.0278	0.	-197.98
17	0.98123	3.2206	0.	-289.84
18	5.4651	0.87555	0.	21.09
19	6.4834	1.162	0.	-28.081
20	7.708	1.1954	0.	-25.194
21	8.9329	1.21	0.	-12.309
22	10.139	1.1997	0.	-3.3065
23	11.316	1.1957	0.	-0.84115
24	12.484	1.2136	0.	-0.61066
25	13.638	1.2124	0.	-0.69606
26	14.796	1.1936	0.	-0.65001
27	15.955	1.1882	0.	-0.60241
28	17.103	1.1842	0.	-0.64802
29	18.251	1.1835	0.	-0.62576
30	19.399	1.1844	0.	-0.6281
31	20.549	1.1923	0.	-0.61273
32	21.698	1.1934	0.	-0.61261
33	22.848	1.1959	0.	-0.6344
34	22.842	2.3946	0.	-1.2774
35	22.842	3.6001	0.	-1.2878
36	22.843	4.8064	0.	-0.65268
37	21.688	4.8071	0.	-0.64978
38	20.537	4.7952	0.	-0.60463
39	19.382	4.7859	0.	-0.62066
40	18.234	4.7812	0.	-0.6139
41	17.088	4.7806	0.	-0.58428
42	15.938	4.7839	0.	-0.63692
43	14.794	4.8043	0.	-0.62414
44	13.638	4.8095	0.	-0.75899
45	12.475	4.8104	0.	-0.6731
46	11.303	4.8026	0.	-0.90147
47	10.118	4.7921	0.	-3.3507
48	8.9047	4.7847	0.	-13.135
49	7.641	4.767	0.	-27.22
50	6.2109	4.7721	0.	-53.227
51	5.3022	5.2713	0.	-38.235
52	6.3229	3.4974	0.	-99.623
53	6.0618	2.1943	0.	-130.3
54	7.5458	2.3781	0.	-47.148
55	8.84	2.401	0.	-20.225
56	10.084	2.4006	0.	-6.3812
57	11.28	2.4099	0.	-1.3873
58	12.453	2.4196	0.	-1.2294
59	13.619	2.4168	0.	-1.0561
60	14.773	2.4016	0.	-1.3312
61	15.943	2.385	0.	-1.1766
62	17.094	2.3883	0.	-1.2605
63	18.242	2.3887	0.	-1.2223
64	19.388	2.3909	0.	-1.2461
65	20.536	2.3937	0.	-1.2643
66	21.687	2.3921	0.	-1.2239
67	21.685	3.5985	0.	-1.2254
68	20.527	3.5915	0.	-1.2929
69	19.38	3.5838	0.	-1.2763
70	18.234	3.5802	0.	-1.2775
71	17.087	3.5793	0.	-1.3163
72	15.936	3.583	0.	-1.2556
73	14.776	3.6034	0.	-1.2855
74	13.618	3.611	0.	-1.2666
75	12.452	3.6121	0.	-1.0605
76	11.271	3.6144	0.	-1.5235
77	10.073	3.598	0.	-7.135
78	8.8225	3.5845	0.	-22.563
79	7.5207	3.5481	0.	-38.5
80	4.9094	4.1898	0.	-212.27
81	1.9659	1.6484	0.	-262.67
82	2.154	3.2251	0.	-106.7
83	3.7891	2.6415	0.	54.133
84	2.7219	4.6782	0.	-32.19
85	4.2298	1.1261	0.	-24.248
86	5.024	1.5292	0.	-61.945
87	4.2912	1.9318	0.	-296.84
88	3.9506	1.5147	0.	-64.721
89	2.4039	3.7646	0.	-250.42
90	2.4039	3.7646	0.1	250.42
91	3.9506	1.5147	0.1	64.721
92	4.2912	1.9318	0.1	296.84
93	5.024	1.5292	0.1	61.945
94	4.2298	1.1261	0.1	24.248
95	2.7219	4.6782	0.1	32.19
96	3.7891	2.6415	0.1	-54.133
97	2.154	3.2251	0.1	106.7
98	1.9659	1.6484	0.1	262.67
99	4.9094	4.1898	0.1	212.27
100	7.5207	3.5481	0.1	38.5
101	8.8225	3.5845	0.1	22.563
102	10.073	3.598	0.1	7.135
103	11.271	3.6144	0.1	1.5235
104	12.452	3.6121	0.1	1.0605
105	13.618	3.611	0.1	1.2666
106	14.776	3.6034	0.1	1.2855
107	15.936	3.583	0.1	1.2556
108	17.087	3.5793	0.1	1.3163
109	18.234	3.5802	0.1	1.2775
110	19.38	3.5838	0.1	1.2763
111	20.527	3.5915	0.1	1.2929
112	21.685	3.5985	0.1	1.2254
113	21.687	2.3921	0.1	1.2239
114	20.536	2.3937	0.1	1.2643
115	19.388	2.3909	0.1	1.2461
116	18.242	2.3887	0.1	1.2223
117	17.094	2.3883	0.1	1.2605
118	15.943	2.385	0.1	1.1766
119	14.773	2.4016	0.1	1.3312
120	13.619	2.4168	0.1	1.0561
121	12.453	2.4196	0.1	1.2294
122	11.28	2.4099	0.1	1.3873
123	10.084	2.4006	0.1	6.3812
124	8.84	2.401	0.1	20.225
125	7.5458	2.3781	0.1	47.148
126	6.0618	2.1943	0.1	130.3
127	6.3229	3.4974	0.1	99.623
128	5.3022	5.2713	0.1	38.235
129	6.2109	4.7721	0.1	53.227
130	7.641	4.767	0.1	27.22
131	8.9047	4.7847	0.1	13.135
132	10.118	4.7921	0.1	3.3507
133	11.303	4.8026	0.1	0.90147
134	12.475	4.8104	0.1	0.6731
135	13.638	4.8095	0.1	0.75899
136	14.794	4.8043	0.1	0.62414
137	15.938	4.7839	0.1	0.63692
138	17.088	4.7806	0.1	0.58428
139	18.234	4.7812	0.1	0.6139
140	19.382	4.7859	0.1	0.62066
141	20.537	4.7952	0.1	0.60463
142	21.688	4.8071	0.1	0.64978
143	22.843	4.8064	0.1	0.65268
144	22.842	3.6001	0.1	1.2878
145	22.842	2.3946	0.1	1.2774
146	22.848	1.1959	0.1	0.6344
147	21.698	1.1934	0.1	0.61261
148	20.549	1.1923	0.1	0.61273
149	19.399	1.1844	0.1	0.6281
150	18.251	1.1835	0.1	0.62577
151	17.103	1.1842	0.1	0.64802
152	15.955	1.1882	0.1	0.60241
153	14.796	1.1936	0.1	0.65001
154	13.638	1.2124	0.1	0.69606
155	12.484	1.2136	0.1	0.61066
156	11.316	1.1957	0.1	0.84115
157	10.139	1.1997	0.1	3.3065
158	8.9329	1.21	0.1	12.309
159	7.708	1.1954	0.1	25.194
160	6.4834	1.162	0.1	28.081
161	5.4651	0.87555	0.1	-21.09
162	0.98123	3.2206	0.1	289.84
163	0.95851	1.0278	0.1	197.98
164	0.945	2.0979	0.1	298.9
165	4.2278	5.4599	0.1	-15.332
166	1.1877	4.5054	0.1	234.88
167	4.9023	2.6359	0.1	216.9
168	4.0489	5.0639	0.1	3.6841
169	4.4608	4.7187	0.1	20.405
170	2.7644	4.1763	0.1	-61.494
171	2.1545	4.9245	0.1	-9.254
172	4.4378	0.59584	0.1	-4.8947
173	1.9557	2.5492	0.1	252.88
174	1.9887	0.81154	0.1	108.06
175	5.0785	3.4478	0.1	177.43
176	3.0206	3.7524	0.1	141.2
177	3.9134	3.4841	0.1	101.47
178	3.0634	3.0742	0.1	8.28
179	3.3267	5.5	0.1	224.57
180	3.3267	5.	0.1	84.279
181	3.3267	4.5	0.1	-29.963
182	3.3267	4.	0.1	499.78
183	3.16	4.	0.1	696.11
184	3.16	4.5	0.1	177.33
185	3.16	5.	0.1	-132.85
186	3.16	5.5	0.1	80.129
187	3.3267	0.5	0.1	182.4
188	3.3267	1.	0.1	126.66
