Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	4.1621	2.749	0.	-7.9814e-004
2	3.7122	3.3687	0.	-9.1839e-004
3	2.1158	1.4605	0.	-6.4685e-004
4	2.4013	0.40133	0.	-3.1116e-004
5	2.2438	4.1047	0.	-9.622e-004
6	1.9875	5.2365	0.	-4.7632e-004
7	3.9585	5.0384	0.	-3.8676e-004
8	4.1797	4.7301	0.	-6.7066e-004
9	5.8241	3.3162	0.	-4.5072e-004
10	4.3655	0.54346	0.	-3.7418e-004
11	0.95417	5.002	0.	-5.4329e-004
12	4.2605	5.4793	0.	-4.0123e-004
13	5.3854	0.85986	0.	-4.3036e-004
14	1.6212	3.1893	0.	-5.55e-004
15	0.99778	3.9804	0.	-6.7122e-004
16	6.2739	1.4488	0.	-4.3844e-004
17	7.9028	1.5356	0.	-4.0352e-004
18	9.2257	1.5318	0.	-3.5497e-004
19	10.342	1.4239	0.	-3.2889e-004
20	11.421	1.1738	0.	-2.9773e-004
21	12.574	1.1619	0.	-2.6662e-004
22	13.671	1.2116	0.	-2.3949e-004
23	14.803	1.204	0.	-2.0956e-004
24	15.955	1.1843	0.	-1.8098e-004
25	17.103	1.184	0.	-1.5318e-004
26	18.251	1.1836	0.	-1.2618e-004
27	19.399	1.1844	0.	-9.9971e-005
28	20.549	1.1923	0.	-7.4555e-005
29	21.698	1.1934	0.	-5.0035e-005
30	22.848	1.1959	0.	-2.6781e-005
31	22.842	2.3946	0.	-2.8653e-005
32	22.842	3.6001	0.	-2.8649e-005
33	22.843	4.8064	0.	-2.6851e-005
34	21.688	4.8071	0.	-5.0232e-005
35	20.537	4.7952	0.	-7.4798e-005
36	19.382	4.7859	0.	-1.0038e-004
37	18.234	4.7812	0.	-1.2657e-004
38	17.088	4.7806	0.	-1.5357e-004
39	15.943	4.7811	0.	-1.8138e-004
40	14.789	4.7971	0.	-2.0989e-004
41	13.585	4.7892	0.	-2.4127e-004
42	12.341	4.7005	0.	-2.7496e-004
43	11.094	4.5419	0.	-3.0165e-004
44	9.8736	4.4787	0.	-3.4179e-004
45	8.6309	4.4978	0.	-3.7255e-004
46	7.3854	4.5613	0.	-4.119e-004
47	5.9485	4.683	0.	-4.3835e-004
48	5.1321	5.2153	0.	-3.9904e-004
49	6.911	3.1243	0.	-4.3171e-004
50	8.1792	2.9817	0.	-3.8102e-004
51	9.5298	3.003	0.	-3.466e-004
52	10.889	3.0044	0.	-3.0248e-004
53	11.617	2.1917	0.	-3.0612e-004
54	13.639	2.4639	0.	-2.3751e-004
55	14.792	2.404	0.	-2.0986e-004
56	15.949	2.3785	0.	-1.8083e-004
57	17.095	2.3877	0.	-1.531e-004
58	18.242	2.3888	0.	-1.2618e-004
59	19.388	2.391	0.	-1.0023e-004
60	20.536	2.3937	0.	-7.5286e-005
61	21.687	2.3921	0.	-5.1433e-005
62	21.685	3.5985	0.	-5.1465e-005
63	20.528	3.5915	0.	-7.5496e-005
64	19.38	3.5838	0.	-1.004e-004
65	18.234	3.5802	0.	-1.2636e-004
66	17.087	3.5791	0.	-1.5328e-004
67	15.935	3.5841	0.	-1.81e-004
68	14.78	3.605	0.	-2.1025e-004
69	13.607	3.6352	0.	-2.381e-004
70	12.346	3.523	0.	-2.7882e-004
