Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	5.1094	2.4254	0.	1.0613e-004
2	5.4741	2.8631	0.	1.0127e-004
3	6.1862	2.4862	0.	4.5057e-005
4	3.5394	3.2618	0.	4.5225e-005
5	6.7956	3.0959	0.	3.2089e-005
6	3.3767	1.1868	0.	4.3376e-005
7	8.1042	2.234	0.	3.115e-005
8	3.2135	4.5563	0.	3.2636e-005
9	1.6126	4.1395	0.	7.7858e-005
10	1.8368	2.0969	0.	7.428e-005
11	4.9901	2.9042	0.	1.0818e-004
12	5.2262	2.3761	0.	1.099e-004
13	21.922	4.0016	0.	1.5083e-006
14	19.837	3.9981	0.	2.8014e-006
15	17.759	3.9786	0.	4.8783e-006
16	15.675	3.9786	0.	7.6737e-006
17	13.531	3.9559	0.	1.1242e-005
18	11.511	4.0428	0.	1.5126e-005
19	9.4167	4.47	0.	2.1026e-005
20	7.4661	4.8983	0.	2.3697e-005
21	7.2552	3.9126	0.	2.7408e-005
22	21.922	2.0071	0.	1.5244e-006
23	9.1507	3.1806	0.	2.2084e-005
24	11.13	2.0739	0.	1.5799e-005
25	13.466	1.9932	0.	1.112e-005
26	15.637	1.9903	0.	7.4847e-006
27	17.748	1.9898	0.	4.7683e-006
28	19.84	1.9966	0.	2.7729e-006
29	6.6969	1.7453	0.	3.0391e-005
30	3.8591	1.9265	0.	4.1562e-005
31	4.4174	3.2213	0.	7.7108e-005
32	4.5744	2.6003	0.	7.1006e-005
33	6.822	0.8865	0.	3.3005e-005
34	9.1047	1.2542	0.	2.2603e-005
35	9.1047	1.2542	0.1	6.0788e-005
36	6.822	0.8865	0.1	6.727e-005
37	4.5744	2.6003	0.1	1.5619e-004
38	4.4174	3.2213	0.1	1.3539e-004
39	3.8591	1.9265	0.1	1.0359e-004
40	6.6969	1.7453	0.1	8.2707e-005
41	19.84	1.9966	0.1	6.1314e-006
42	17.748	1.9898	0.1	1.2506e-005
43	15.637	1.9903	0.1	2.1578e-005
44	13.466	1.9932	0.1	3.3293e-005
45	11.13	2.0739	0.1	4.5888e-005
46	9.1507	3.1806	0.1	6.1806e-005
47	21.922	2.0071	0.1	2.2765e-006
48	7.2552	3.9126	0.1	7.8153e-005
49	7.4661	4.8983	0.1	6.988e-005
50	9.4167	4.47	0.1	5.9521e-005
51	11.511	4.0428	0.1	4.4635e-005
52	13.531	3.9559	0.1	3.2714e-005
53	15.675	3.9786	0.1	2.1342e-005
54	17.759	3.9786	0.1	1.2463e-005
55	19.837	3.9981	0.1	6.1447e-006
56	21.922	4.0016	0.1	2.2796e-006
57	5.2262	2.3761	0.1	2.423e-004
58	4.9901	2.9042	0.1	2.1079e-004
59	1.8368	2.0969	0.1	1.1432e-004
60	1.6126	4.1395	0.1	1.233e-004
61	3.2135	4.5563	0.1	1.0625e-004
62	8.1042	2.234	0.1	7.0656e-005
63	3.3767	1.1868	0.1	1.1232e-004
64	6.7956	3.0959	0.1	9.6083e-005
65	3.5394	3.2618	0.1	1.2098e-004
66	6.1862	2.4862	0.1	1.165e-004
67	5.4741	2.8631	0.1	1.9476e-004
68	5.1094	2.4254	0.1	2.2518e-004
69	5.2667	5.	0.1	9.8416e-005
70	5.2667	4.5	0.1	1.5509e-004
71	5.2667	4.	0.1	2.9528e-004
72	5.1	4.	0.1	3.5621e-004
73	5.1	4.5	0.1	2.2915e-004
74	5.1	5.	0.1	1.2924e-004
75	5.2667	1.	0.1	7.5571e-005
76	5.2667	1.5	0.1	1.4839e-004
77	5.2667	2.	0.1	4.153e-004
78	5.1	2.	0.1	4.5371e-004
79	5.1	1.5	0.1	1.7366e-004
80	5.1	1.	0.1	1.0427e-004
81	5.2667	6.	0.1	6.9787e-005
82	7.3481	6.	0.1	6.2449e-005
83	9.4296	6.	0.1	6.0903e-005
84	11.511	6.	0.1	4.5431e-005
85	13.593	6.	0.1	3.2334e-005
86	15.674	6.	0.1	2.1394e-005
87	17.756	6.	0.1	1.2445e-005
88	19.837	6.	0.1	6.0466e-006
89	21.919	6.	0.1	2.1612e-006
90	24.	6.	0.1	7.1276e-007
91	24.	4.	0.1	9.4112e-007
92	24.	2.	0.1	9.4152e-007
93	1.7484e-014	2.	0.1	1.3314e-004
94	3.4968e-014	4.	0.1	1.3151e-004
95	24.	0.	0.1	7.2538e-007
96	21.919	0.	0.1	2.1387e-006
97	19.837	0.	0.1	6.0018e-006
98	17.756	0.	0.1	1.2408e-005
99	15.674	0.	0.1	2.1433e-005
100	13.593	0.	0.1	3.3664e-005
101	11.511	0.	0.1	4.5875e-005
102	9.4296	0.	0.1	5.6169e-005
103	7.3481	0.	0.1	5.7948e-005
104	5.2667	0.	0.1	5.7025e-005
105	5.1	0.	0.1	7.6115e-005
106	3.4	1.4558e-030	0.1	9.4774e-005
107	1.7	7.2791e-031	0.1	1.1936e-004
108	0.	0.	0.1	1.2008e-004
109	3.937e-014	6.	0.1	1.0736e-004
110	1.7	6.	0.1	1.1993e-004
111	3.4	6.	0.1	1.0112e-004
