Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	4.4619	2.7064	0.	-2.2224e-004
2	4.2102	3.1783	0.	-2.1167e-004
3	5.9558	1.8427	0.	-1.0483e-004
4	3.4683	0.57058	0.	-9.2781e-005
5	3.5136	1.7751	0.	-1.2157e-004
6	5.3512	0.60067	0.	-7.3855e-005
7	2.6957	4.1367	0.	-1.1568e-004
8	5.6786	4.7129	0.	-9.7752e-005
9	5.2266	5.0652	0.	-7.119e-005
10	6.1126	2.586	0.	-1.1748e-004
11	3.2229	5.3345	0.	-9.0803e-005
12	2.4643	1.391	0.	-1.2028e-004
13	5.4256	5.4602	0.	-6.4858e-005
14	2.1908	5.0673	0.	-1.3215e-004
15	1.1341	4.8823	0.	-1.3399e-004
16	1.3392	1.4594	0.	-1.3535e-004
17	6.3495	0.77449	0.	-7.5345e-005
18	7.3064	1.2511	0.	-7.8999e-005
19	8.7967	1.2234	0.	-6.7918e-005
20	10.067	1.2214	0.	-5.6793e-005
21	11.294	1.207	0.	-4.7676e-005
22	12.485	1.1947	0.	-3.9361e-005
23	13.663	1.1893	0.	-3.1888e-005
24	14.821	1.1825	0.	-2.5299e-005
25	15.972	1.179	0.	-1.9525e-005
26	17.113	1.1798	0.	-1.4542e-005
27	18.26	1.1827	0.	-1.0315e-005
28	19.402	1.1878	0.	-6.8457e-006
29	20.549	1.1909	0.	-4.1277e-006
30	21.694	1.191	0.	-2.1481e-006
31	22.851	1.1958	0.	-9.0368e-007
32	1.291	3.7586	0.	-1.4195e-004
33	1.3569	2.6342	0.	-1.3901e-004
34	22.844	2.3944	0.	-1.0382e-006
35	22.844	3.6006	0.	-1.041e-006
36	22.846	4.8068	0.	-9.0844e-007
37	21.696	4.7947	0.	-2.1521e-006
38	20.545	4.7944	0.	-4.1346e-006
39	19.398	4.7569	0.	-6.8653e-006
40	18.254	4.7244	0.	-1.0341e-005
41	17.11	4.707	0.	-1.4565e-005
42	15.969	4.7002	0.	-1.9533e-005
43	14.824	4.7007	0.	-2.5279e-005
44	13.674	4.7331	0.	-3.1801e-005
45	12.501	4.7683	0.	-3.9213e-005
46	11.301	4.774	0.	-4.7537e-005
47	10.079	4.7745	0.	-5.696e-005
48	8.8012	4.7747	0.	-6.7367e-005
49	7.4205	4.7776	0.	-7.6616e-005
50	6.4182	5.2748	0.	-8.5303e-005
51	7.4703	3.561	0.	-7.9035e-005
52	7.4535	2.4361	0.	-7.8865e-005
53	8.7072	2.4055	0.	-6.7952e-005
54	9.9813	2.416	0.	-5.719e-005
55	11.238	2.3857	0.	-4.7845e-005
56	12.464	2.3732	0.	-3.9341e-005
57	13.648	2.365	0.	-3.1872e-005
58	14.82	2.3659	0.	-2.5279e-005
59	15.972	2.365	0.	-1.9508e-005
60	17.113	2.366	0.	-1.4545e-005
61	18.259	2.3703	0.	-1.0338e-005
62	19.401	2.3754	0.	-6.8837e-006
63	20.547	2.3823	0.	-4.1919e-006
64	21.692	2.3904	0.	-2.2479e-006
